geo_id,block_group_name,population,0_9,10_19,20_29,30_39,40_49,50_59,60_69,70_79,80_89,m,f,white,black.aa,a.ind..nat.ak,asian,nat.hi.pt.isl,other,two.,not.hisp.latino,hisp.latino
1500000US510594815001,"Block Group 1, Census Tract 4815, Fairfax County, Virginia",2253,189,299,157,148,336,402,369,289,64,1111,1142,1893,99,0,196,0,0,65,2177,76
1500000US510594921004,"Block Group 4, Census Tract 4921, Fairfax County, Virginia",915,78,138,155,101,86,65,158,90,44,510,405,786,0,0,129,0,0,0,915,0
1500000US510594710001,"Block Group 1, Census Tract 4710, Fairfax County, Virginia",2186,299,261,226,268,399,299,232,156,46,1119,1067,1563,47,4,423,0,38,111,2142,44
1500000US510594320001,"Block Group 1, Census Tract 4320, Fairfax County, Virginia",2319,273,355,267,319,269,404,235,174,23,1126,1193,1429,142,0,627,0,42,79,2075,244
1500000US510594615003,"Block Group 3, Census Tract 4615, Fairfax County, Virginia",1799,319,322,87,296,327,206,228,14,0,848,951,907,312,0,439,0,15,126,1739,60
1500000US510594320002,"Block Group 2, Census Tract 4320, Fairfax County, Virginia",1300,317,191,62,206,214,133,127,39,11,508,792,773,395,0,89,0,22,21,1178,122
1500000US510594309011,"Block Group 1, Census Tract 4309.01, Fairfax County, Virginia",2066,248,384,102,360,245,333,274,92,28,1094,972,967,266,0,690,0,43,100,1982,84
1500000US510594307001,"Block Group 1, Census Tract 4307, Fairfax County, Virginia",1521,120,145,256,186,199,304,167,80,64,848,673,948,83,0,343,0,39,108,1283,238
1500000US510594224022,"Block Group 2, Census Tract 4224.02, Fairfax County, Virginia",839,175,78,53,214,48,77,100,94,0,422,417,527,234,0,0,0,0,78,784,55
1500000US510594503003,"Block Group 3, Census Tract 4503, Fairfax County, Virginia",2504,424,148,577,378,348,245,290,59,35,1395,1109,1137,295,0,437,0,475,160,1582,922
1500000US510594617002,"Block Group 2, Census Tract 4617, Fairfax County, Virginia",2384,271,120,535,481,230,312,344,88,3,1185,1199,1042,218,0,935,0,78,111,2012,372
1500000US510594327021,"Block Group 1, Census Tract 4327.02, Fairfax County, Virginia",2494,531,287,287,529,302,263,132,116,47,1191,1303,1354,512,0,317,0,163,148,1985,509
1500000US510594826013,"Block Group 3, Census Tract 4826.01, Fairfax County, Virginia",1956,236,207,137,310,321,312,353,80,0,1023,933,1285,143,0,469,0,0,59,1900,56
1500000US510594913021,"Block Group 1, Census Tract 4913.02, Fairfax County, Virginia",2374,292,161,588,351,285,461,186,41,9,1085,1289,992,305,0,878,9,53,137,2098,276
1500000US510594310011,"Block Group 1, Census Tract 4310.01, Fairfax County, Virginia",1776,105,336,144,136,339,300,268,98,50,1012,764,1250,176,9,175,0,55,111,1664,112
1500000US510594210011,"Block Group 1, Census Tract 4210.01, Fairfax County, Virginia",2710,254,376,356,448,485,446,202,89,54,1427,1283,1395,610,74,298,0,23,310,2130,580
1500000US510594914042,"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia",2579,302,510,263,343,468,464,123,106,0,1283,1296,977,365,0,1100,0,0,137,2413,166
1500000US510594915021,"Block Group 1, Census Tract 4915.02, Fairfax County, Virginia",3106,185,647,150,132,491,764,391,316,30,1461,1645,1877,153,45,950,0,0,81,2835,271
1500000US510594812022,"Block Group 2, Census Tract 4812.02, Fairfax County, Virginia",1493,270,279,213,194,195,249,55,38,0,785,708,433,656,0,231,0,173,0,1061,432
1500000US510594154021,"Block Group 1, Census Tract 4154.02, Fairfax County, Virginia",877,73,49,56,46,81,221,150,144,57,396,481,761,78,0,22,0,16,0,840,37
1500000US510594805052,"Block Group 2, Census Tract 4805.05, Fairfax County, Virginia",1045,123,117,99,230,188,172,108,8,0,512,533,920,8,0,70,0,0,47,1015,30
1500000US510594819001,"Block Group 1, Census Tract 4819, Fairfax County, Virginia",2447,188,247,555,314,269,372,222,86,194,1129,1318,1725,425,10,218,0,60,9,2093,354
1500000US510594606001,"Block Group 1, Census Tract 4606, Fairfax County, Virginia",1576,135,287,94,181,263,284,132,46,154,825,751,1061,68,36,302,0,8,101,1527,49
1500000US510594701002,"Block Group 2, Census Tract 4701, Fairfax County, Virginia",1789,223,223,92,71,224,359,303,227,67,937,852,1278,23,7,443,0,32,6,1703,86
1500000US510594917013,"Block Group 3, Census Tract 4917.01, Fairfax County, Virginia",1527,241,154,100,277,279,256,96,56,68,614,913,905,263,0,264,0,10,85,1374,153
1500000US510594920003,"Block Group 3, Census Tract 4920, Fairfax County, Virginia",1908,112,371,63,54,379,292,348,165,124,1036,872,1609,122,0,87,0,41,49,1863,45
1500000US510594308023,"Block Group 3, Census Tract 4308.02, Fairfax County, Virginia",1483,210,88,213,305,185,257,156,60,9,665,818,1013,121,1,157,0,161,30,1049,434
1500000US510594912021,"Block Group 1, Census Tract 4912.02, Fairfax County, Virginia",1633,120,183,339,410,250,177,120,22,12,862,771,566,239,0,568,0,86,174,1398,235
1500000US510594811062,"Block Group 2, Census Tract 4811.06, Fairfax County, Virginia",1873,293,214,221,240,240,292,222,89,62,920,953,1228,148,0,426,0,8,63,1820,53
1500000US510594205011,"Block Group 1, Census Tract 4205.01, Fairfax County, Virginia",1795,46,74,174,142,162,175,383,397,242,997,798,1464,167,0,38,0,46,80,1661,134
1500000US510594318021,"Block Group 1, Census Tract 4318.02, Fairfax County, Virginia",2020,160,422,194,145,295,358,235,184,27,955,1065,1462,65,0,371,0,0,122,1927,93
1500000US510594924002,"Block Group 2, Census Tract 4924, Fairfax County, Virginia",2548,310,264,338,470,470,363,283,33,17,1214,1334,1503,246,12,436,0,207,144,2099,449
1500000US510594506022,"Block Group 2, Census Tract 4506.02, Fairfax County, Virginia",1983,340,185,448,355,410,136,44,45,20,1043,940,859,183,0,276,0,636,29,774,1209
1500000US510594602002,"Block Group 2, Census Tract 4602, Fairfax County, Virginia",2210,303,356,163,170,281,324,317,164,132,1078,1132,1835,42,0,185,0,17,131,2111,99
1500000US510594705003,"Block Group 3, Census Tract 4705, Fairfax County, Virginia",799,100,191,0,0,162,168,104,48,26,350,449,655,12,0,132,0,0,0,778,21
1500000US510594611003,"Block Group 3, Census Tract 4611, Fairfax County, Virginia",2846,419,404,243,398,378,313,430,205,56,1446,1400,1848,122,0,462,0,344,70,2212,634
1500000US510594304003,"Block Group 3, Census Tract 4304, Fairfax County, Virginia",2245,291,193,138,245,473,349,259,219,78,1121,1124,1588,36,0,567,54,0,0,1936,309
1500000US510594314003,"Block Group 3, Census Tract 4314, Fairfax County, Virginia",1983,321,179,222,364,322,220,256,82,17,1056,927,1087,204,0,549,0,66,77,1780,203
1500000US510594522002,"Block Group 2, Census Tract 4522, Fairfax County, Virginia",2153,233,370,128,330,359,400,185,126,22,1069,1084,1356,239,0,348,0,210,0,863,1290
1500000US510594817021,"Block Group 1, Census Tract 4817.02, Fairfax County, Virginia",1949,321,278,166,300,380,271,129,55,49,919,1030,991,109,0,738,0,20,91,1810,139
1500000US510594711002,"Block Group 2, Census Tract 4711, Fairfax County, Virginia",1005,241,0,36,182,218,217,65,34,12,471,534,427,27,0,213,0,338,0,611,394
1500000US510594224012,"Block Group 2, Census Tract 4224.01, Fairfax County, Virginia",1910,194,149,398,404,219,285,196,65,0,1005,905,1304,306,0,167,0,96,37,1615,295
1500000US510594202031,"Block Group 1, Census Tract 4202.03, Fairfax County, Virginia",2844,417,283,222,460,447,485,287,156,87,1432,1412,1917,383,0,390,0,47,107,2604,240
1500000US510594512001,"Block Group 1, Census Tract 4512, Fairfax County, Virginia",889,68,158,75,34,138,146,140,69,61,446,443,762,6,3,101,0,0,17,865,24
1500000US510594506012,"Block Group 2, Census Tract 4506.01, Fairfax County, Virginia",1306,172,129,102,290,220,156,90,85,62,676,630,904,33,0,214,0,133,22,842,464
1500000US510594218002,"Block Group 2, Census Tract 4218, Fairfax County, Virginia",3271,507,495,969,442,250,333,254,16,5,1769,1502,1554,1183,0,248,0,104,182,1935,1336
1500000US510594305001,"Block Group 1, Census Tract 4305, Fairfax County, Virginia",1792,187,188,273,288,232,250,129,154,91,875,917,1164,107,0,452,0,0,69,1701,91
1500000US510594811052,"Block Group 2, Census Tract 4811.05, Fairfax County, Virginia",2340,311,515,247,255,384,438,162,28,0,1142,1198,1014,0,0,1225,0,60,41,2241,99
1500000US510594611001,"Block Group 1, Census Tract 4611, Fairfax County, Virginia",2077,233,495,108,133,365,390,205,104,44,1019,1058,1732,0,0,241,0,19,85,1994,83
1500000US510594912011,"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia",890,101,61,99,234,90,128,144,0,33,505,385,433,156,0,301,0,0,0,771,119
1500000US510594918021,"Block Group 1, Census Tract 4918.02, Fairfax County, Virginia",1381,213,57,314,314,210,61,165,47,0,693,688,719,101,0,498,0,0,63,1289,92
1500000US510594401004,"Block Group 4, Census Tract 4401, Fairfax County, Virginia",985,179,169,0,56,118,179,170,38,76,584,401,670,46,0,164,0,0,105,985,0
1500000US510594528022,"Block Group 2, Census Tract 4528.02, Fairfax County, Virginia",1515,129,83,124,293,171,197,267,136,115,723,792,771,612,0,42,0,24,66,1298,217
1500000US510594616014,"Block Group 4, Census Tract 4616.01, Fairfax County, Virginia",991,217,143,32,157,190,98,71,41,42,477,514,553,0,0,129,0,0,309,926,65
1500000US510594820021,"Block Group 1, Census Tract 4820.02, Fairfax County, Virginia",1778,232,114,142,179,310,319,317,92,73,780,998,1506,32,0,161,0,0,79,1740,38
1500000US510594809022,"Block Group 2, Census Tract 4809.02, Fairfax County, Virginia",1166,136,162,52,234,216,115,206,45,0,581,585,543,235,0,82,0,248,58,613,553
1500000US510594822034,"Block Group 4, Census Tract 4822.03, Fairfax County, Virginia",1434,96,73,145,288,206,240,236,100,50,780,654,1306,79,0,49,0,0,0,1351,83
1500000US510594215003,"Block Group 3, Census Tract 4215, Fairfax County, Virginia",1117,198,93,113,122,249,108,113,121,0,656,461,472,483,0,15,0,102,45,650,467
1500000US510594810002,"Block Group 2, Census Tract 4810, Fairfax County, Virginia",3938,950,455,413,992,551,261,175,102,39,2205,1733,1829,361,0,650,0,1022,76,1725,2213
1500000US510594811041,"Block Group 1, Census Tract 4811.04, Fairfax County, Virginia",1507,279,228,128,232,440,70,69,50,11,721,786,710,12,0,640,0,0,145,1449,58
1500000US510594322022,"Block Group 2, Census Tract 4322.02, Fairfax County, Virginia",1916,271,218,66,270,242,276,242,133,198,810,1106,1343,55,9,379,0,54,76,1698,218
1500000US510594607022,"Block Group 2, Census Tract 4607.02, Fairfax County, Virginia",1792,274,253,73,256,308,243,197,159,29,950,842,1420,25,0,270,0,15,62,1742,50
1500000US510594507021,"Block Group 1, Census Tract 4507.02, Fairfax County, Virginia",3163,523,414,507,929,211,270,147,61,101,1826,1337,1327,36,0,305,0,1443,52,1045,2118
1500000US510594157002,"Block Group 2, Census Tract 4157, Fairfax County, Virginia",2771,501,504,130,260,479,413,165,208,111,1478,1293,2545,43,0,83,0,30,70,2583,188
1500000US510599802001,"Block Group 1, Census Tract 9802, Fairfax County, Virginia",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1500000US510594825015,"Block Group 5, Census Tract 4825.01, Fairfax County, Virginia",841,224,86,203,157,119,16,36,0,0,452,389,285,285,0,224,0,0,47,604,237
1500000US510594205031,"Block Group 1, Census Tract 4205.03, Fairfax County, Virginia",718,84,27,158,190,116,37,72,26,8,389,329,432,136,0,79,0,37,34,611,107
1500000US510594207002,"Block Group 2, Census Tract 4207, Fairfax County, Virginia",2202,279,200,181,345,348,311,306,143,89,997,1205,1375,241,0,363,0,41,182,1903,299
1500000US510594322021,"Block Group 1, Census Tract 4322.02, Fairfax County, Virginia",2943,426,481,336,450,462,261,335,135,57,1415,1528,2165,19,28,224,0,33,474,2176,767
1500000US510594802012,"Block Group 2, Census Tract 4802.01, Fairfax County, Virginia",1996,302,305,160,196,384,270,172,107,100,904,1092,1327,90,0,402,22,6,149,1954,42
1500000US510594521012,"Block Group 2, Census Tract 4521.01, Fairfax County, Virginia",2248,307,314,256,311,538,305,113,64,40,1132,1116,1321,504,0,238,0,111,74,1387,861
1500000US510594706002,"Block Group 2, Census Tract 4706, Fairfax County, Virginia",1522,162,171,67,132,143,300,186,229,132,732,790,1372,11,0,128,11,0,0,1412,110
1500000US510594510002,"Block Group 2, Census Tract 4510, Fairfax County, Virginia",1539,182,139,69,195,175,271,243,75,190,713,826,1231,70,0,139,0,41,58,1356,183
1500000US510594913031,"Block Group 1, Census Tract 4913.03, Fairfax County, Virginia",1425,242,197,218,180,300,136,95,38,19,686,739,500,165,9,707,0,10,34,1173,252
1500000US510594324023,"Block Group 3, Census Tract 4324.02, Fairfax County, Virginia",1604,212,274,161,173,183,238,248,115,0,809,795,1216,0,0,318,0,0,70,1412,192
1500000US510594205032,"Block Group 2, Census Tract 4205.03, Fairfax County, Virginia",2146,390,52,448,613,180,227,152,70,14,1033,1113,835,780,0,304,0,216,11,1862,284
1500000US510594805022,"Block Group 2, Census Tract 4805.02, Fairfax County, Virginia",604,45,48,79,8,80,187,108,40,9,295,309,420,65,0,119,0,0,0,604,0
1500000US510594821002,"Block Group 2, Census Tract 4821, Fairfax County, Virginia",2079,239,151,227,233,392,252,304,169,112,1003,1076,1742,85,0,116,0,16,120,1787,292
1500000US510594914022,"Block Group 2, Census Tract 4914.02, Fairfax County, Virginia",2127,400,209,327,493,314,272,58,54,0,911,1216,1188,39,0,663,0,181,56,1729,398
1500000US510594925001,"Block Group 1, Census Tract 4925, Fairfax County, Virginia",2182,213,411,149,271,216,409,256,129,128,1183,999,1805,9,7,246,0,0,115,2136,46
1500000US510594917043,"Block Group 3, Census Tract 4917.04, Fairfax County, Virginia",2057,193,288,515,467,261,112,148,0,73,1143,914,1070,100,79,635,0,0,173,1781,276
1500000US510594204001,"Block Group 1, Census Tract 4204, Fairfax County, Virginia",1566,140,47,159,643,221,196,108,27,25,745,821,904,216,0,264,0,169,13,1308,258
1500000US510594309012,"Block Group 2, Census Tract 4309.01, Fairfax County, Virginia",2214,265,308,341,311,413,279,187,90,20,1146,1068,774,483,0,647,0,225,85,1730,484
1500000US510594402023,"Block Group 3, Census Tract 4402.02, Fairfax County, Virginia",2109,218,137,148,366,197,316,544,122,61,993,1116,1597,45,0,287,0,150,30,1742,367
1500000US510594601001,"Block Group 1, Census Tract 4601, Fairfax County, Virginia",1191,173,188,27,45,215,235,158,122,28,554,637,952,11,0,197,0,0,31,1144,47
1500000US510594917042,"Block Group 2, Census Tract 4917.04, Fairfax County, Virginia",1505,175,244,194,264,188,330,78,0,32,788,717,668,130,0,577,0,0,130,1434,71
1500000US510594805041,"Block Group 1, Census Tract 4805.04, Fairfax County, Virginia",1975,219,289,216,288,234,322,300,107,0,905,1070,1684,52,0,160,0,0,79,1853,122
1500000US510594211032,"Block Group 2, Census Tract 4211.03, Fairfax County, Virginia",2388,293,426,225,359,354,429,217,78,7,1041,1347,1510,241,0,403,0,148,86,2151,237
1500000US510594709005,"Block Group 5, Census Tract 4709, Fairfax County, Virginia",1413,213,294,3,112,351,193,127,88,32,688,725,1046,5,0,327,0,0,35,1395,18
1500000US510594519002,"Block Group 2, Census Tract 4519, Fairfax County, Virginia",2316,128,160,280,451,205,369,424,165,134,1145,1171,1525,420,19,309,0,0,43,2149,167
1500000US510594203004,"Block Group 4, Census Tract 4203, Fairfax County, Virginia",998,74,179,139,90,241,98,99,51,27,484,514,455,295,0,16,0,187,45,766,232
1500000US510594712012,"Block Group 2, Census Tract 4712.01, Fairfax County, Virginia",367,0,0,33,60,41,26,75,79,53,163,204,287,0,0,80,0,0,0,302,65
1500000US510594214004,"Block Group 4, Census Tract 4214, Fairfax County, Virginia",2251,672,380,251,443,256,155,71,23,0,1142,1109,1082,203,0,137,0,829,0,792,1459
1500000US510594707002,"Block Group 2, Census Tract 4707, Fairfax County, Virginia",1325,184,160,132,147,171,209,137,139,46,636,689,1005,42,0,227,0,0,51,1240,85
1500000US510594915022,"Block Group 2, Census Tract 4915.02, Fairfax County, Virginia",2305,216,477,183,182,537,440,208,30,32,1289,1016,1527,0,0,713,0,0,65,2225,80
1500000US510594326002,"Block Group 2, Census Tract 4326, Fairfax County, Virginia",2453,291,440,119,152,406,390,429,171,55,1272,1181,1636,183,19,472,0,11,132,2058,395
1500000US510594605011,"Block Group 1, Census Tract 4605.01, Fairfax County, Virginia",2592,322,377,236,157,394,391,415,214,86,1317,1275,1776,28,0,564,0,27,197,2451,141
1500000US510594825031,"Block Group 1, Census Tract 4825.03, Fairfax County, Virginia",1778,184,374,106,125,418,305,206,60,0,864,914,882,38,0,710,0,7,141,1706,72
1500000US510594221021,"Block Group 1, Census Tract 4221.02, Fairfax County, Virginia",1913,271,290,293,267,255,245,174,105,13,864,1049,810,414,0,632,0,0,57,1543,370
1500000US510594917023,"Block Group 3, Census Tract 4917.02, Fairfax County, Virginia",2255,363,291,146,396,483,308,158,93,17,1217,1038,1236,77,0,883,0,20,39,1986,269
1500000US510594407021,"Block Group 1, Census Tract 4407.02, Fairfax County, Virginia",2597,392,462,186,225,422,301,254,226,129,1252,1345,2176,64,0,284,0,0,73,2444,153
1500000US510594151001,"Block Group 1, Census Tract 4151, Fairfax County, Virginia",1424,187,285,64,72,205,219,215,111,66,698,726,1416,0,0,0,8,0,0,1395,29
1500000US510594313002,"Block Group 2, Census Tract 4313, Fairfax County, Virginia",1827,176,334,110,200,243,340,170,164,90,967,860,1246,80,0,188,0,11,302,1660,167
1500000US510594704002,"Block Group 2, Census Tract 4704, Fairfax County, Virginia",1254,166,173,105,58,159,173,240,113,67,550,704,1096,0,0,150,0,0,8,1166,88
1500000US510594901033,"Block Group 3, Census Tract 4901.03, Fairfax County, Virginia",1513,245,253,191,139,315,205,69,75,21,805,708,972,35,0,218,0,80,208,1139,374
1500000US510594609001,"Block Group 1, Census Tract 4609, Fairfax County, Virginia",2521,318,446,108,231,405,439,299,132,143,1239,1282,2076,0,0,314,0,34,97,2355,166
1500000US510594711004,"Block Group 4, Census Tract 4711, Fairfax County, Virginia",2244,411,352,195,400,412,169,181,124,0,983,1261,1496,0,0,269,0,309,170,1634,610
1500000US510594922023,"Block Group 3, Census Tract 4922.02, Fairfax County, Virginia",2164,93,563,242,60,220,532,351,103,0,960,1204,1201,486,0,449,0,0,28,2148,16
1500000US510594523012,"Block Group 2, Census Tract 4523.01, Fairfax County, Virginia",735,39,46,158,101,131,139,53,16,52,424,311,336,102,0,212,32,23,30,604,131
1500000US510594154012,"Block Group 2, Census Tract 4154.01, Fairfax County, Virginia",2685,235,394,361,684,429,348,171,17,46,1567,1118,1674,444,27,175,0,313,52,1632,1053
1500000US510594154013,"Block Group 3, Census Tract 4154.01, Fairfax County, Virginia",1388,278,187,139,234,209,103,191,24,23,767,621,737,276,12,76,0,287,0,647,741
1500000US510594925002,"Block Group 2, Census Tract 4925, Fairfax County, Virginia",1898,109,188,119,165,165,333,567,243,9,943,955,1835,20,0,43,0,0,0,1842,56
1500000US510594803003,"Block Group 3, Census Tract 4803, Fairfax County, Virginia",3003,296,608,63,78,510,498,351,373,226,1536,1467,1907,62,0,1003,0,0,31,2944,59
1500000US510594152001,"Block Group 1, Census Tract 4152, Fairfax County, Virginia",897,95,142,79,145,134,78,161,59,4,429,468,810,24,13,8,0,19,23,846,51
1500000US510594606002,"Block Group 2, Census Tract 4606, Fairfax County, Virginia",2419,411,302,144,222,388,320,290,131,211,1101,1318,1855,113,0,303,0,63,85,2349,70
1500000US510594619021,"Block Group 1, Census Tract 4619.02, Fairfax County, Virginia",2037,357,388,304,411,291,160,109,0,17,1018,1019,1005,284,0,296,0,408,44,916,1121
1500000US510594709003,"Block Group 3, Census Tract 4709, Fairfax County, Virginia",842,180,124,0,56,243,129,85,12,13,370,472,634,0,0,139,0,0,69,842,0
1500000US510594512002,"Block Group 2, Census Tract 4512, Fairfax County, Virginia",755,54,74,66,45,133,104,172,70,37,393,362,667,43,0,23,3,12,7,646,109
1500000US510594712022,"Block Group 2, Census Tract 4712.02, Fairfax County, Virginia",2368,297,225,449,524,278,246,208,73,68,1029,1339,1494,37,0,521,0,133,183,1697,671
1500000US510594507011,"Block Group 1, Census Tract 4507.01, Fairfax County, Virginia",2937,392,231,405,445,325,504,368,195,72,1538,1399,1671,155,0,847,0,131,133,2454,483
1500000US510594809032,"Block Group 2, Census Tract 4809.03, Fairfax County, Virginia",1558,163,116,467,268,156,153,141,70,24,642,916,565,299,0,684,0,0,10,1340,218
1500000US510594811021,"Block Group 1, Census Tract 4811.02, Fairfax County, Virginia",3268,524,267,684,824,596,217,80,50,26,1448,1820,1020,461,0,1605,0,44,138,3191,77
1500000US510594705004,"Block Group 4, Census Tract 4705, Fairfax County, Virginia",967,51,75,105,65,159,141,163,45,163,493,474,625,0,0,324,0,0,18,942,25
1500000US510594524002,"Block Group 2, Census Tract 4524, Fairfax County, Virginia",1069,132,188,45,96,159,202,157,73,17,506,563,340,142,0,578,0,0,9,1039,30
1500000US510594407022,"Block Group 2, Census Tract 4407.02, Fairfax County, Virginia",1211,247,127,83,181,118,127,218,100,10,624,587,963,7,0,212,0,0,29,916,295
1500000US510594822021,"Block Group 1, Census Tract 4822.02, Fairfax County, Virginia",738,80,23,159,218,139,79,40,0,0,354,384,595,70,0,53,0,20,0,678,60
1500000US510594805012,"Block Group 2, Census Tract 4805.01, Fairfax County, Virginia",1263,162,270,93,67,249,258,94,52,18,596,667,802,11,0,405,0,0,45,1168,95
1500000US510594202022,"Block Group 2, Census Tract 4202.02, Fairfax County, Virginia",214,12,17,0,86,86,0,13,0,0,124,90,86,116,0,0,0,12,0,196,18
1500000US510594154011,"Block Group 1, Census Tract 4154.01, Fairfax County, Virginia",895,159,26,217,104,97,185,94,0,13,288,607,585,271,0,0,0,17,22,751,144
1500000US510594916011,"Block Group 1, Census Tract 4916.01, Fairfax County, Virginia",1068,308,91,127,350,73,71,20,28,0,508,560,652,148,0,117,0,130,21,324,744
1500000US510594918033,"Block Group 3, Census Tract 4918.03, Fairfax County, Virginia",3030,330,483,320,302,582,511,325,112,65,1509,1521,1379,471,0,875,0,18,287,2755,275
1500000US510594327011,"Block Group 1, Census Tract 4327.01, Fairfax County, Virginia",3061,351,289,417,260,364,511,576,250,43,1416,1645,1950,511,36,361,0,39,164,2885,176
1500000US510594528013,"Block Group 3, Census Tract 4528.01, Fairfax County, Virginia",1092,13,70,39,196,79,291,177,189,38,454,638,554,205,0,215,0,41,77,969,123
1500000US510594221023,"Block Group 3, Census Tract 4221.02, Fairfax County, Virginia",2128,370,358,311,249,578,117,71,74,0,764,1364,974,851,0,168,0,135,0,1336,792
1500000US510594224021,"Block Group 1, Census Tract 4224.02, Fairfax County, Virginia",2936,355,356,319,740,412,426,228,100,0,1516,1420,1596,733,0,359,0,83,165,2674,262
1500000US510594921002,"Block Group 2, Census Tract 4921, Fairfax County, Virginia",1418,159,253,39,74,161,368,261,90,13,746,672,1184,89,0,82,0,0,63,1365,53
1500000US510594805013,"Block Group 3, Census Tract 4805.01, Fairfax County, Virginia",1347,197,157,126,168,175,289,197,28,10,644,703,1103,79,0,146,0,0,19,1233,114
1500000US510594616021,"Block Group 1, Census Tract 4616.02, Fairfax County, Virginia",2619,70,50,822,1090,268,140,81,86,12,1311,1308,1516,229,0,586,0,48,240,2441,178
1500000US510594313001,"Block Group 1, Census Tract 4313, Fairfax County, Virginia",1005,151,109,86,129,127,213,46,135,9,471,534,715,65,0,189,0,0,36,944,61
1500000US510594525021,"Block Group 1, Census Tract 4525.02, Fairfax County, Virginia",903,49,43,124,283,86,153,155,10,0,515,388,498,227,8,139,0,0,31,859,44
1500000US510594605023,"Block Group 3, Census Tract 4605.02, Fairfax County, Virginia",2110,301,317,236,367,285,251,234,48,71,1090,1020,1403,326,0,380,0,1,0,1944,166
1500000US510594158002,"Block Group 2, Census Tract 4158, Fairfax County, Virginia",1832,308,246,173,216,262,213,174,110,130,967,865,1623,27,0,130,0,0,52,1746,86
1500000US510594201001,"Block Group 1, Census Tract 4201, Fairfax County, Virginia",1278,113,152,315,220,179,151,93,19,36,810,468,1007,14,0,116,0,106,35,620,658
1500000US510594822022,"Block Group 2, Census Tract 4822.02, Fairfax County, Virginia",873,73,107,147,246,176,40,58,16,10,364,509,669,38,0,142,0,24,0,793,80
1500000US510594505001,"Block Group 1, Census Tract 4505, Fairfax County, Virginia",1028,114,88,104,192,208,157,85,43,37,553,475,647,8,0,93,0,223,57,503,525
1500000US510594405012,"Block Group 2, Census Tract 4405.01, Fairfax County, Virginia",1688,119,287,84,112,276,310,287,99,114,806,882,1233,39,0,331,18,21,46,1479,209
1500000US510594324022,"Block Group 2, Census Tract 4324.02, Fairfax County, Virginia",1823,195,259,182,321,177,179,273,171,66,859,964,1607,36,0,128,0,0,52,1431,392
1500000US510594223022,"Block Group 2, Census Tract 4223.02, Fairfax County, Virginia",2549,381,252,206,429,355,493,203,148,82,1191,1358,1295,360,0,769,0,0,125,2442,107
1500000US510594211012,"Block Group 2, Census Tract 4211.01, Fairfax County, Virginia",3059,402,181,433,769,187,719,275,93,0,1542,1517,1748,860,0,252,0,150,49,2509,550
1500000US510594602001,"Block Group 1, Census Tract 4602, Fairfax County, Virginia",1948,228,245,198,187,170,433,331,147,9,1012,936,1652,0,0,221,0,9,66,1836,112
1500000US510594515011,"Block Group 1, Census Tract 4515.01, Fairfax County, Virginia",1220,130,155,144,141,188,149,140,132,41,609,611,576,71,0,422,0,112,39,820,400
1500000US510594224032,"Block Group 2, Census Tract 4224.03, Fairfax County, Virginia",1797,193,194,141,253,304,425,159,67,61,867,930,1182,242,9,258,0,11,95,1525,272
1500000US510594915013,"Block Group 3, Census Tract 4915.01, Fairfax County, Virginia",1758,220,208,413,227,302,243,139,6,0,887,871,559,232,0,967,0,0,0,1641,117
1500000US510594615005,"Block Group 5, Census Tract 4615, Fairfax County, Virginia",1049,97,167,106,103,135,212,66,123,40,468,581,907,2,0,134,0,0,6,1014,35
1500000US510594905021,"Block Group 1, Census Tract 4905.02, Fairfax County, Virginia",2310,109,316,359,39,368,550,334,182,53,1148,1162,1572,319,0,366,0,28,25,2256,54
