"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18"
"59153106",215.00,25.00,0.00,185.00,10.00,70.00,5.00,105.00,0.00,0.00,215.00,30.00,55.00,50.00,45.00,35.00,650.00,3.00
"59153107",365.00,20.00,0.00,345.00,0.00,5.00,0.00,335.00,0.00,0.00,365.00,125.00,95.00,70.00,45.00,35.00,885.00,2.40
"59153108",300.00,170.00,0.00,130.00,10.00,90.00,25.00,5.00,0.00,0.00,305.00,25.00,70.00,90.00,60.00,60.00,1000.00,3.30
"59153110",150.00,130.00,0.00,15.00,0.00,0.00,15.00,0.00,5.00,0.00,150.00,10.00,35.00,45.00,25.00,30.00,505.00,3.40
"59153111",205.00,85.00,0.00,120.00,40.00,70.00,5.00,10.00,0.00,0.00,205.00,30.00,50.00,40.00,40.00,35.00,640.00,3.10
"59153113",460.00,40.00,0.00,420.00,40.00,260.00,5.00,115.00,0.00,0.00,460.00,65.00,130.00,120.00,110.00,40.00,1340.00,2.90
"59153114",210.00,0.00,0.00,205.00,0.00,0.00,0.00,205.00,0.00,0.00,205.00,90.00,85.00,20.00,10.00,0.00,360.00,1.70
"59153121",425.00,115.00,0.00,305.00,0.00,300.00,5.00,0.00,0.00,0.00,425.00,90.00,125.00,100.00,85.00,25.00,1115.00,2.60
"59153122",135.00,110.00,0.00,25.00,0.00,0.00,20.00,5.00,0.00,0.00,135.00,20.00,30.00,35.00,30.00,25.00,430.00,3.20
"59153123",355.00,0.00,0.00,355.00,5.00,25.00,5.00,325.00,0.00,0.00,360.00,210.00,110.00,20.00,15.00,5.00,550.00,1.60
"59153124",230.00,0.00,50.00,185.00,0.00,0.00,0.00,180.00,0.00,0.00,230.00,155.00,65.00,10.00,5.00,0.00,320.00,1.40
"59153132",750.00,5.00,295.00,455.00,0.00,70.00,5.00,380.00,0.00,0.00,750.00,300.00,335.00,80.00,30.00,5.00,1360.00,1.80
"59153133",415.00,0.00,125.00,285.00,0.00,15.00,0.00,275.00,0.00,0.00,415.00,195.00,165.00,40.00,10.00,0.00,695.00,1.70
"59153134",400.00,0.00,65.00,340.00,5.00,0.00,0.00,335.00,0.00,0.00,400.00,260.00,110.00,20.00,10.00,0.00,580.00,1.40
"59153135",610.00,0.00,180.00,425.00,0.00,0.00,0.00,425.00,0.00,0.00,605.00,435.00,145.00,20.00,10.00,0.00,830.00,1.40
"59153136",650.00,0.00,190.00,455.00,5.00,15.00,0.00,440.00,0.00,0.00,650.00,385.00,210.00,45.00,10.00,0.00,985.00,1.50
"59153137",455.00,0.00,130.00,325.00,0.00,0.00,0.00,325.00,0.00,0.00,455.00,285.00,160.00,10.00,5.00,0.00,645.00,1.40
"59153138",380.00,0.00,35.00,335.00,5.00,5.00,0.00,325.00,0.00,0.00,375.00,220.00,130.00,20.00,5.00,5.00,575.00,1.50
"59153139",350.00,0.00,140.00,210.00,0.00,20.00,0.00,190.00,0.00,0.00,350.00,230.00,105.00,15.00,5.00,0.00,495.00,1.40
"59153140",535.00,0.00,185.00,350.00,5.00,5.00,0.00,340.00,0.00,0.00,535.00,320.00,180.00,25.00,10.00,0.00,790.00,1.50
"59153141",380.00,5.00,0.00,375.00,0.00,130.00,0.00,235.00,0.00,0.00,380.00,140.00,170.00,45.00,20.00,5.00,725.00,1.90
"59153142",275.00,0.00,0.00,270.00,0.00,65.00,0.00,200.00,0.00,0.00,270.00,135.00,85.00,25.00,20.00,5.00,500.00,1.90
"59153144",375.00,0.00,0.00,375.00,0.00,105.00,5.00,270.00,0.00,0.00,375.00,130.00,145.00,70.00,30.00,5.00,765.00,2.00
"59153145",325.00,5.00,0.00,320.00,0.00,15.00,5.00,305.00,0.00,0.00,325.00,140.00,135.00,35.00,20.00,0.00,590.00,1.80
"59153146",4925.00,20.00,3875.00,1025.00,95.00,145.00,10.00,770.00,0.00,0.00,4925.00,2245.00,2000.00,465.00,185.00,30.00,8530.00,1.70
"59153151",405.00,10.00,45.00,350.00,5.00,5.00,5.00,335.00,0.00,0.00,410.00,230.00,140.00,25.00,15.00,0.00,640.00,1.60
"59153152",435.00,0.00,225.00,210.00,0.00,10.00,0.00,195.00,10.00,0.00,435.00,175.00,165.00,60.00,25.00,5.00,835.00,1.90
"59153153",525.00,0.00,155.00,365.00,0.00,5.00,0.00,355.00,5.00,0.00,525.00,335.00,150.00,25.00,15.00,5.00,770.00,1.50
"59153154",435.00,0.00,175.00,260.00,0.00,0.00,5.00,255.00,5.00,0.00,440.00,195.00,150.00,55.00,30.00,15.00,840.00,1.90
"59153155",250.00,15.00,0.00,235.00,10.00,10.00,20.00,195.00,0.00,0.00,250.00,110.00,80.00,40.00,20.00,5.00,480.00,1.90
"59153156",155.00,20.00,0.00,130.00,0.00,0.00,30.00,105.00,0.00,0.00,155.00,40.00,60.00,25.00,20.00,5.00,355.00,2.30
"59153157",265.00,20.00,0.00,245.00,30.00,20.00,30.00,170.00,0.00,0.00,265.00,85.00,95.00,40.00,35.00,5.00,575.00,2.20
"59153158",450.00,10.00,85.00,360.00,0.00,0.00,40.00,315.00,0.00,0.00,450.00,245.00,160.00,30.00,15.00,5.00,730.00,1.60
"59153159",450.00,0.00,100.00,350.00,0.00,5.00,5.00,335.00,0.00,0.00,445.00,285.00,130.00,25.00,5.00,5.00,650.00,1.40
"59153160",465.00,5.00,0.00,455.00,0.00,0.00,10.00,450.00,0.00,0.00,460.00,250.00,175.00,30.00,10.00,5.00,735.00,1.60
"59153161",310.00,5.00,0.00,310.00,10.00,0.00,20.00,275.00,0.00,0.00,310.00,145.00,125.00,30.00,15.00,5.00,540.00,1.70
"59153162",300.00,0.00,0.00,300.00,0.00,0.00,5.00,295.00,0.00,0.00,305.00,150.00,120.00,25.00,5.00,5.00,500.00,1.70
"59153163",285.00,0.00,90.00,195.00,0.00,0.00,0.00,190.00,0.00,0.00,285.00,170.00,100.00,10.00,0.00,0.00,425.00,1.50
"59153164",1080.00,5.00,635.00,445.00,0.00,0.00,0.00,440.00,0.00,0.00,1080.00,650.00,370.00,50.00,15.00,0.00,1590.00,1.50
"59153165",310.00,5.00,45.00,260.00,0.00,0.00,10.00,255.00,0.00,0.00,310.00,165.00,95.00,30.00,15.00,5.00,525.00,1.70
"59153166",515.00,65.00,105.00,350.00,5.00,15.00,85.00,245.00,5.00,0.00,520.00,175.00,200.00,65.00,60.00,15.00,1090.00,2.10
"59153167",200.00,85.00,0.00,115.00,0.00,0.00,95.00,15.00,0.00,0.00,205.00,20.00,55.00,50.00,55.00,25.00,615.00,3.10
"59153168",525.00,0.00,505.00,20.00,0.00,15.00,0.00,0.00,0.00,0.00,525.00,140.00,265.00,75.00,35.00,10.00,1095.00,2.10
"59153171",520.00,0.00,470.00,50.00,0.00,0.00,0.00,50.00,5.00,0.00,520.00,320.00,180.00,10.00,5.00,5.00,745.00,1.40
"59153172",500.00,0.00,505.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,505.00,270.00,190.00,30.00,5.00,0.00,785.00,1.60
"59153181",220.00,5.00,95.00,125.00,0.00,0.00,5.00,120.00,0.00,0.00,220.00,175.00,35.00,0.00,0.00,5.00,280.00,1.20
"59153182",200.00,0.00,155.00,45.00,0.00,0.00,0.00,45.00,0.00,0.00,205.00,115.00,45.00,15.00,10.00,10.00,370.00,1.80
"59153183",485.00,10.00,205.00,265.00,5.00,0.00,10.00,245.00,0.00,0.00,485.00,385.00,65.00,20.00,15.00,5.00,645.00,1.30
"59153184",310.00,15.00,200.00,95.00,0.00,30.00,40.00,25.00,0.00,0.00,310.00,160.00,95.00,25.00,10.00,15.00,570.00,1.80
"59153185",195.00,40.00,0.00,160.00,5.00,5.00,40.00,110.00,0.00,0.00,200.00,95.00,55.00,30.00,15.00,5.00,390.00,2.00
"59153186",225.00,40.00,0.00,185.00,10.00,25.00,60.00,90.00,0.00,0.00,225.00,70.00,85.00,30.00,25.00,10.00,485.00,2.20
"59153187",345.00,0.00,215.00,125.00,5.00,30.00,0.00,90.00,0.00,0.00,340.00,130.00,90.00,50.00,35.00,40.00,815.00,2.40
"59153188",85.00,0.00,0.00,85.00,0.00,0.00,0.00,85.00,0.00,0.00,85.00,70.00,15.00,0.00,0.00,0.00,100.00,1.20
"59153189",240.00,40.00,0.00,200.00,30.00,10.00,45.00,115.00,0.00,0.00,240.00,95.00,75.00,35.00,20.00,10.00,505.00,2.10
"59153190",365.00,15.00,0.00,350.00,5.00,5.00,30.00,305.00,0.00,0.00,365.00,185.00,125.00,35.00,10.00,5.00,630.00,1.70
"59153191",260.00,15.00,0.00,245.00,15.00,20.00,30.00,185.00,0.00,0.00,265.00,95.00,90.00,35.00,35.00,5.00,560.00,2.10
"59153192",365.00,0.00,110.00,250.00,5.00,0.00,5.00,245.00,0.00,0.00,365.00,235.00,85.00,30.00,10.00,0.00,550.00,1.50
"59153193",370.00,0.00,0.00,370.00,0.00,5.00,5.00,355.00,0.00,0.00,370.00,175.00,130.00,50.00,15.00,5.00,665.00,1.80
"59153194",215.00,0.00,25.00,185.00,0.00,0.00,5.00,180.00,0.00,0.00,210.00,115.00,70.00,20.00,10.00,0.00,345.00,1.60
"59153195",230.00,15.00,70.00,150.00,0.00,0.00,0.00,150.00,0.00,0.00,230.00,125.00,85.00,20.00,5.00,0.00,370.00,1.60
"59153196",245.00,0.00,40.00,200.00,0.00,0.00,5.00,200.00,0.00,0.00,245.00,105.00,75.00,35.00,15.00,20.00,495.00,2.00
"59153197",350.00,5.00,80.00,265.00,5.00,0.00,10.00,250.00,0.00,0.00,350.00,260.00,60.00,15.00,15.00,5.00,495.00,1.40
"59153198",310.00,5.00,0.00,310.00,0.00,45.00,5.00,255.00,0.00,0.00,310.00,160.00,110.00,25.00,10.00,5.00,515.00,1.70
"59153199",285.00,0.00,0.00,280.00,0.00,10.00,5.00,260.00,0.00,0.00,285.00,155.00,100.00,15.00,15.00,0.00,455.00,1.60
"59153200",275.00,35.00,0.00,245.00,15.00,5.00,55.00,160.00,5.00,0.00,275.00,110.00,80.00,50.00,20.00,10.00,575.00,2.10
"59153201",345.00,0.00,0.00,340.00,0.00,10.00,10.00,325.00,0.00,0.00,345.00,185.00,105.00,25.00,25.00,5.00,590.00,1.70
"59153202",270.00,5.00,0.00,265.00,0.00,0.00,5.00,265.00,0.00,0.00,265.00,125.00,110.00,20.00,10.00,5.00,465.00,1.70
"59153203",305.00,0.00,0.00,305.00,0.00,0.00,5.00,300.00,0.00,0.00,305.00,180.00,90.00,20.00,15.00,0.00,495.00,1.60
"59153204",245.00,5.00,0.00,235.00,5.00,15.00,5.00,215.00,0.00,0.00,245.00,130.00,85.00,25.00,5.00,5.00,400.00,1.60
"59153205",245.00,5.00,0.00,240.00,0.00,0.00,0.00,235.00,0.00,0.00,245.00,120.00,95.00,15.00,10.00,5.00,410.00,1.70
"59153206",380.00,5.00,0.00,370.00,0.00,0.00,0.00,370.00,0.00,0.00,380.00,235.00,125.00,15.00,5.00,5.00,560.00,1.50
"59153207",315.00,0.00,0.00,310.00,5.00,0.00,0.00,310.00,0.00,0.00,315.00,190.00,100.00,20.00,5.00,5.00,485.00,1.50
"59153208",355.00,15.00,0.00,340.00,0.00,0.00,25.00,315.00,0.00,0.00,360.00,200.00,120.00,20.00,10.00,5.00,580.00,1.60
"59153209",260.00,40.00,0.00,215.00,0.00,0.00,45.00,175.00,0.00,0.00,255.00,125.00,80.00,30.00,10.00,10.00,485.00,1.90
"59153210",180.00,70.00,0.00,115.00,0.00,0.00,105.00,10.00,0.00,0.00,180.00,35.00,60.00,25.00,35.00,25.00,500.00,2.80
"59153211",180.00,75.00,0.00,105.00,0.00,0.00,85.00,20.00,0.00,0.00,180.00,45.00,45.00,45.00,20.00,20.00,475.00,2.60
"59153212",155.00,70.00,0.00,85.00,0.00,0.00,75.00,5.00,0.00,0.00,160.00,30.00,55.00,30.00,30.00,15.00,425.00,2.70
"59153213",220.00,75.00,0.00,145.00,0.00,0.00,110.00,35.00,0.00,0.00,215.00,55.00,70.00,40.00,25.00,30.00,560.00,2.50
"59153214",230.00,110.00,0.00,120.00,0.00,0.00,110.00,10.00,0.00,0.00,230.00,55.00,75.00,40.00,45.00,20.00,600.00,2.70
"59153215",330.00,70.00,0.00,255.00,0.00,45.00,100.00,110.00,0.00,0.00,330.00,100.00,105.00,60.00,35.00,35.00,815.00,2.50
"59153216",340.00,70.00,0.00,270.00,0.00,0.00,155.00,115.00,0.00,0.00,335.00,95.00,105.00,65.00,45.00,25.00,835.00,2.50
"59153217",205.00,70.00,0.00,135.00,0.00,0.00,105.00,30.00,0.00,0.00,210.00,50.00,60.00,35.00,35.00,20.00,545.00,2.70
"59153218",205.00,55.00,0.00,155.00,0.00,0.00,100.00,45.00,5.00,0.00,205.00,55.00,65.00,30.00,35.00,20.00,520.00,2.50
"59153219",235.00,20.00,0.00,215.00,10.00,0.00,35.00,165.00,0.00,0.00,230.00,105.00,65.00,30.00,30.00,10.00,490.00,2.10
"59153220",155.00,30.00,0.00,125.00,5.00,0.00,70.00,50.00,0.00,0.00,155.00,30.00,55.00,35.00,25.00,10.00,410.00,2.60
"59153221",245.00,40.00,0.00,205.00,0.00,0.00,95.00,110.00,0.00,0.00,245.00,85.00,65.00,30.00,30.00,30.00,620.00,2.50
"59153222",245.00,80.00,0.00,170.00,0.00,0.00,145.00,15.00,10.00,0.00,245.00,60.00,70.00,50.00,35.00,35.00,665.00,2.70
"59153223",200.00,50.00,0.00,150.00,10.00,0.00,95.00,45.00,5.00,0.00,205.00,60.00,65.00,45.00,25.00,15.00,480.00,2.40
"59153224",295.00,110.00,0.00,190.00,0.00,0.00,125.00,65.00,5.00,0.00,295.00,70.00,100.00,50.00,45.00,30.00,780.00,2.60
"59153225",205.00,85.00,0.00,115.00,0.00,0.00,115.00,5.00,0.00,0.00,205.00,40.00,55.00,55.00,30.00,25.00,575.00,2.80
"59153226",225.00,100.00,0.00,125.00,0.00,0.00,105.00,20.00,0.00,0.00,225.00,50.00,65.00,50.00,40.00,25.00,630.00,2.70
"59153227",240.00,120.00,0.00,120.00,0.00,0.00,95.00,20.00,0.00,0.00,240.00,55.00,65.00,45.00,35.00,40.00,695.00,2.90
"59153228",235.00,60.00,0.00,175.00,0.00,0.00,90.00,85.00,0.00,0.00,235.00,90.00,50.00,35.00,35.00,25.00,575.00,2.40
"59153229",195.00,65.00,0.00,135.00,0.00,0.00,105.00,30.00,0.00,0.00,195.00,40.00,50.00,35.00,40.00,35.00,580.00,3.00
"59153230",265.00,55.00,0.00,210.00,0.00,0.00,185.00,30.00,0.00,0.00,265.00,60.00,60.00,50.00,45.00,50.00,800.00,3.00
"59153231",225.00,15.00,0.00,210.00,25.00,15.00,45.00,120.00,0.00,0.00,220.00,70.00,90.00,40.00,15.00,0.00,460.00,2.10
"59153232",240.00,20.00,0.00,225.00,5.00,5.00,35.00,170.00,0.00,0.00,245.00,90.00,85.00,30.00,30.00,5.00,500.00,2.10
"59153234",570.00,0.00,405.00,170.00,0.00,0.00,0.00,170.00,0.00,0.00,570.00,405.00,135.00,25.00,5.00,5.00,790.00,1.40
"59153235",760.00,0.00,680.00,80.00,0.00,25.00,0.00,55.00,5.00,0.00,760.00,390.00,305.00,45.00,20.00,0.00,1220.00,1.60
"59153236",240.00,0.00,35.00,200.00,0.00,0.00,0.00,200.00,0.00,0.00,240.00,105.00,80.00,35.00,15.00,5.00,445.00,1.90
"59153237",500.00,0.00,0.00,500.00,0.00,0.00,0.00,505.00,0.00,0.00,500.00,265.00,170.00,40.00,25.00,5.00,845.00,1.70
"59153238",190.00,20.00,0.00,175.00,60.00,30.00,0.00,85.00,0.00,0.00,195.00,60.00,65.00,35.00,30.00,0.00,420.00,2.20
"59153239",430.00,0.00,0.00,430.00,0.00,0.00,0.00,430.00,0.00,0.00,430.00,195.00,145.00,45.00,25.00,15.00,815.00,1.90
"59153240",160.00,35.00,0.00,115.00,0.00,40.00,75.00,0.00,0.00,10.00,160.00,25.00,30.00,20.00,30.00,55.00,580.00,3.60
"59153241",670.00,5.00,100.00,570.00,0.00,45.00,5.00,525.00,0.00,0.00,670.00,205.00,270.00,125.00,60.00,10.00,1415.00,2.10
"59153246",565.00,0.00,570.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,570.00,285.00,220.00,45.00,15.00,5.00,940.00,1.70
"59153249",165.00,115.00,0.00,55.00,0.00,0.00,45.00,5.00,0.00,0.00,170.00,20.00,35.00,35.00,35.00,45.00,575.00,3.40
"59153250",120.00,85.00,0.00,35.00,10.00,0.00,25.00,0.00,0.00,0.00,120.00,10.00,40.00,25.00,15.00,25.00,380.00,3.20
"59153251",170.00,125.00,0.00,50.00,0.00,0.00,40.00,5.00,0.00,0.00,170.00,20.00,50.00,25.00,45.00,25.00,535.00,3.10
"59153252",230.00,90.00,0.00,140.00,0.00,0.00,125.00,20.00,0.00,0.00,230.00,50.00,80.00,35.00,45.00,25.00,615.00,2.60
"59153253",165.00,125.00,0.00,40.00,0.00,0.00,10.00,25.00,0.00,0.00,160.00,45.00,50.00,15.00,25.00,20.00,430.00,2.70
"59153254",150.00,85.00,0.00,65.00,0.00,0.00,30.00,35.00,0.00,0.00,155.00,35.00,45.00,25.00,15.00,25.00,420.00,2.80
"59153255",225.00,95.00,40.00,95.00,0.00,45.00,50.00,5.00,0.00,0.00,225.00,50.00,55.00,40.00,50.00,30.00,630.00,2.80
"59153256",255.00,35.00,0.00,225.00,30.00,20.00,35.00,140.00,0.00,0.00,255.00,90.00,100.00,40.00,25.00,0.00,510.00,2.00
"59153257",290.00,15.00,0.00,280.00,40.00,20.00,25.00,200.00,0.00,0.00,295.00,110.00,115.00,35.00,30.00,5.00,585.00,2.00
"59153258",320.00,0.00,65.00,245.00,15.00,10.00,15.00,210.00,0.00,0.00,315.00,140.00,105.00,45.00,25.00,5.00,605.00,1.90
"59153259",315.00,0.00,0.00,310.00,0.00,10.00,0.00,305.00,0.00,0.00,315.00,155.00,125.00,25.00,10.00,5.00,530.00,1.70
"59153261",350.00,20.00,0.00,330.00,0.00,65.00,55.00,210.00,0.00,0.00,345.00,180.00,95.00,40.00,20.00,15.00,650.00,1.90
"59153262",450.00,0.00,335.00,115.00,0.00,20.00,0.00,95.00,0.00,0.00,455.00,190.00,155.00,60.00,40.00,10.00,875.00,1.90
"59153263",80.00,60.00,0.00,20.00,0.00,0.00,20.00,0.00,0.00,0.00,80.00,15.00,25.00,20.00,20.00,10.00,240.00,3.00
"59153264",140.00,65.00,0.00,75.00,0.00,0.00,70.00,5.00,0.00,0.00,140.00,15.00,35.00,35.00,30.00,30.00,460.00,3.30
"59153265",180.00,115.00,0.00,60.00,5.00,0.00,55.00,5.00,0.00,0.00,180.00,20.00,50.00,35.00,35.00,35.00,575.00,3.30
"59153266",290.00,130.00,0.00,165.00,0.00,65.00,40.00,55.00,5.00,0.00,285.00,45.00,80.00,80.00,50.00,30.00,820.00,2.90
"59153267",230.00,15.00,0.00,215.00,0.00,20.00,5.00,195.00,0.00,0.00,235.00,40.00,85.00,60.00,45.00,10.00,610.00,2.70
"59153268",160.00,95.00,0.00,65.00,0.00,0.00,60.00,5.00,0.00,0.00,160.00,25.00,35.00,45.00,35.00,15.00,460.00,3.00
"59153269",120.00,95.00,0.00,25.00,0.00,0.00,25.00,5.00,0.00,0.00,120.00,20.00,35.00,25.00,20.00,20.00,360.00,3.00
"59153270",160.00,130.00,0.00,30.00,0.00,0.00,30.00,0.00,0.00,0.00,160.00,20.00,40.00,45.00,30.00,20.00,485.00,3.00
"59153271",160.00,110.00,0.00,55.00,0.00,0.00,40.00,10.00,0.00,0.00,160.00,20.00,45.00,45.00,30.00,20.00,475.00,3.10
"59153272",160.00,65.00,0.00,95.00,0.00,0.00,85.00,0.00,5.00,0.00,160.00,25.00,40.00,40.00,30.00,25.00,470.00,3.00
"59153273",225.00,95.00,0.00,125.00,30.00,0.00,80.00,25.00,0.00,0.00,220.00,35.00,60.00,60.00,40.00,25.00,645.00,2.90
"59153274",300.00,10.00,0.00,285.00,120.00,0.00,15.00,155.00,0.00,0.00,300.00,100.00,70.00,60.00,40.00,25.00,740.00,2.50
"59153275",385.00,0.00,0.00,380.00,0.00,5.00,0.00,375.00,0.00,0.00,385.00,225.00,110.00,35.00,10.00,5.00,600.00,1.60
"59153276",225.00,60.00,0.00,170.00,50.00,0.00,65.00,50.00,0.00,0.00,225.00,50.00,65.00,50.00,45.00,25.00,625.00,2.80
"59153277",190.00,5.00,0.00,180.00,85.00,0.00,10.00,90.00,0.00,0.00,190.00,65.00,65.00,30.00,20.00,5.00,405.00,2.10
"59153278",180.00,30.00,0.00,150.00,70.00,0.00,15.00,70.00,0.00,0.00,185.00,55.00,60.00,25.00,25.00,10.00,430.00,2.40
"59153279",150.00,100.00,0.00,50.00,10.00,0.00,40.00,0.00,0.00,0.00,150.00,25.00,30.00,30.00,35.00,30.00,475.00,3.20
"59153280",200.00,40.00,0.00,160.00,0.00,0.00,120.00,35.00,5.00,0.00,200.00,40.00,55.00,35.00,45.00,35.00,600.00,3.00
"59153281",210.00,20.00,0.00,185.00,0.00,0.00,110.00,75.00,0.00,0.00,210.00,45.00,60.00,35.00,30.00,35.00,600.00,2.90
"59153282",210.00,70.00,0.00,140.00,0.00,0.00,70.00,75.00,0.00,0.00,205.00,35.00,65.00,40.00,30.00,35.00,615.00,3.00
"59153283",200.00,30.00,0.00,170.00,5.00,0.00,85.00,80.00,0.00,0.00,200.00,35.00,60.00,35.00,40.00,30.00,590.00,3.00
"59153284",180.00,35.00,0.00,145.00,0.00,0.00,115.00,30.00,0.00,0.00,185.00,35.00,45.00,35.00,25.00,40.00,560.00,3.00
"59153285",190.00,60.00,0.00,130.00,0.00,0.00,75.00,50.00,0.00,0.00,190.00,30.00,55.00,40.00,35.00,30.00,570.00,3.10
"59153286",115.00,15.00,0.00,100.00,0.00,0.00,65.00,20.00,5.00,0.00,115.00,15.00,30.00,15.00,20.00,35.00,415.00,3.60
"59153287",230.00,90.00,0.00,145.00,5.00,0.00,95.00,45.00,0.00,0.00,235.00,40.00,60.00,45.00,40.00,45.00,735.00,3.20
"59153288",270.00,45.00,0.00,225.00,10.00,0.00,90.00,125.00,0.00,0.00,270.00,45.00,80.00,55.00,50.00,40.00,785.00,2.90
"59153289",205.00,50.00,0.00,160.00,0.00,0.00,140.00,15.00,0.00,0.00,205.00,30.00,55.00,45.00,35.00,35.00,650.00,3.10
"59153290",240.00,70.00,0.00,170.00,5.00,0.00,130.00,30.00,0.00,0.00,235.00,45.00,55.00,55.00,40.00,40.00,735.00,3.00
"59153291",215.00,60.00,0.00,160.00,0.00,0.00,75.00,80.00,0.00,0.00,215.00,50.00,55.00,35.00,35.00,45.00,660.00,3.00
"59153292",270.00,35.00,0.00,240.00,0.00,85.00,55.00,100.00,0.00,0.00,270.00,65.00,85.00,60.00,35.00,30.00,710.00,2.60
"59153293",155.00,40.00,0.00,120.00,0.00,0.00,105.00,10.00,0.00,0.00,160.00,25.00,45.00,35.00,30.00,25.00,475.00,3.10
"59153294",235.00,35.00,0.00,195.00,0.00,0.00,180.00,15.00,0.00,0.00,235.00,50.00,50.00,60.00,35.00,40.00,680.00,2.90
"59153295",230.00,55.00,0.00,175.00,0.00,0.00,110.00,60.00,0.00,0.00,230.00,70.00,55.00,30.00,40.00,25.00,605.00,2.60
"59153296",175.00,25.00,0.00,150.00,0.00,0.00,125.00,20.00,5.00,0.00,175.00,35.00,50.00,30.00,30.00,30.00,535.00,3.10
"59153297",365.00,50.00,0.00,310.00,0.00,0.00,100.00,210.00,0.00,0.00,365.00,65.00,130.00,75.00,55.00,45.00,1005.00,2.80
"59153298",210.00,30.00,0.00,175.00,0.00,0.00,105.00,70.00,0.00,0.00,210.00,45.00,50.00,40.00,50.00,25.00,615.00,2.90
"59153299",175.00,30.00,0.00,150.00,0.00,0.00,140.00,5.00,0.00,0.00,180.00,35.00,45.00,35.00,30.00,30.00,530.00,3.00
"59153300",180.00,20.00,0.00,160.00,0.00,0.00,115.00,20.00,30.00,0.00,180.00,40.00,40.00,50.00,30.00,20.00,515.00,2.80
"59153301",135.00,15.00,0.00,120.00,0.00,0.00,95.00,25.00,0.00,0.00,135.00,20.00,30.00,40.00,25.00,25.00,435.00,3.10
"59153302",155.00,30.00,0.00,130.00,0.00,0.00,110.00,15.00,0.00,0.00,160.00,20.00,35.00,35.00,30.00,40.00,525.00,3.40
"59153303",170.00,35.00,0.00,135.00,0.00,0.00,110.00,25.00,0.00,0.00,175.00,40.00,55.00,35.00,25.00,20.00,485.00,2.80
"59153304",250.00,55.00,0.00,200.00,5.00,0.00,60.00,140.00,0.00,0.00,255.00,70.00,70.00,55.00,40.00,25.00,670.00,2.60
"59153305",255.00,40.00,0.00,215.00,15.00,0.00,105.00,90.00,5.00,0.00,255.00,55.00,65.00,40.00,45.00,40.00,735.00,2.90
"59153306",290.00,40.00,70.00,180.00,5.00,0.00,110.00,60.00,0.00,0.00,285.00,65.00,75.00,65.00,40.00,45.00,825.00,2.90
"59153307",140.00,45.00,0.00,95.00,0.00,0.00,90.00,10.00,0.00,0.00,140.00,25.00,45.00,25.00,20.00,20.00,410.00,2.90
"59153308",230.00,45.00,0.00,180.00,5.00,15.00,100.00,60.00,0.00,0.00,225.00,45.00,60.00,40.00,50.00,35.00,705.00,3.10
"59153309",360.00,5.00,95.00,260.00,15.00,20.00,30.00,195.00,5.00,5.00,360.00,125.00,130.00,55.00,40.00,10.00,760.00,2.10
"59153310",250.00,5.00,200.00,60.00,0.00,0.00,25.00,35.00,0.00,0.00,255.00,125.00,75.00,35.00,10.00,10.00,465.00,1.90
"59153311",290.00,50.00,65.00,175.00,5.00,10.00,30.00,130.00,0.00,0.00,290.00,110.00,85.00,45.00,25.00,15.00,630.00,2.20
"59153312",245.00,75.00,5.00,160.00,5.00,0.00,20.00,140.00,0.00,0.00,240.00,85.00,75.00,35.00,25.00,20.00,550.00,2.20
"59153313",350.00,30.00,75.00,245.00,10.00,0.00,20.00,210.00,5.00,0.00,345.00,175.00,105.00,40.00,20.00,10.00,645.00,1.80
"59153314",210.00,115.00,0.00,100.00,0.00,0.00,80.00,15.00,0.00,0.00,210.00,40.00,70.00,40.00,45.00,20.00,585.00,2.70
"59153315",200.00,145.00,0.00,55.00,0.00,0.00,55.00,0.00,0.00,0.00,200.00,40.00,80.00,35.00,35.00,10.00,505.00,2.50
"59153316",175.00,110.00,0.00,70.00,0.00,0.00,65.00,5.00,0.00,0.00,175.00,35.00,55.00,25.00,45.00,20.00,510.00,2.80
"59153317",320.00,40.00,0.00,280.00,10.00,20.00,65.00,185.00,5.00,0.00,320.00,135.00,100.00,40.00,25.00,15.00,640.00,2.00
"59153318",190.00,60.00,0.00,130.00,0.00,0.00,30.00,95.00,0.00,0.00,190.00,65.00,75.00,20.00,30.00,5.00,420.00,2.20
"59153319",230.00,30.00,0.00,200.00,0.00,5.00,70.00,125.00,0.00,0.00,225.00,75.00,65.00,55.00,20.00,10.00,510.00,2.30
"59153320",255.00,25.00,0.00,235.00,20.00,0.00,95.00,115.00,0.00,0.00,255.00,140.00,40.00,20.00,30.00,25.00,555.00,2.20
"59153321",160.00,5.00,0.00,155.00,0.00,20.00,5.00,130.00,0.00,0.00,160.00,35.00,40.00,45.00,30.00,15.00,435.00,2.70
"59153322",130.00,50.00,0.00,75.00,0.00,0.00,55.00,20.00,0.00,0.00,130.00,20.00,35.00,25.00,25.00,20.00,400.00,3.10
"59153323",225.00,15.00,0.00,210.00,5.00,0.00,15.00,190.00,0.00,0.00,225.00,95.00,80.00,25.00,15.00,5.00,425.00,1.90
