"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"9330287.06",1225.00,530.00,345.00,275.00,85.00,2.90,1230.00,995.00,930.00,65.00,230.00,205.00,30.00,1000.00,385.00,605.00,275.00,260.00,75.00,230.00,145.00,70.00,25.00
"9330287.09",1770.00,1000.00,485.00,250.00,30.00,2.60,1765.00,1380.00,1160.00,220.00,385.00,340.00,50.00,1380.00,725.00,655.00,395.00,235.00,30.00,385.00,275.00,95.00,15.00
"9330287.1",825.00,270.00,225.00,260.00,70.00,3.20,825.00,750.00,710.00,45.00,80.00,60.00,15.00,750.00,235.00,515.00,185.00,260.00,70.00,80.00,35.00,35.00,5.00
"9330287.11",1595.00,650.00,410.00,415.00,115.00,3.00,1590.00,1375.00,1245.00,125.00,220.00,185.00,35.00,1375.00,520.00,845.00,340.00,395.00,115.00,220.00,130.00,70.00,25.00
"9330287.12",1220.00,480.00,350.00,310.00,85.00,3.00,1220.00,1050.00,970.00,80.00,170.00,145.00,25.00,1050.00,390.00,655.00,285.00,290.00,80.00,170.00,85.00,65.00,20.00
"9330287.13",2550.00,940.00,760.00,700.00,150.00,3.00,2550.00,2120.00,1950.00,175.00,430.00,365.00,65.00,2120.00,685.00,1435.00,615.00,670.00,150.00,430.00,250.00,145.00,30.00
"9330287.14",1290.00,465.00,350.00,370.00,105.00,3.10,1290.00,1145.00,1080.00,65.00,145.00,115.00,30.00,1145.00,390.00,755.00,300.00,355.00,105.00,145.00,80.00,50.00,20.00
"9330287.15",1170.00,565.00,295.00,255.00,55.00,2.80,1170.00,970.00,870.00,100.00,200.00,160.00,35.00,970.00,445.00,525.00,235.00,240.00,50.00,200.00,125.00,65.00,20.00
"9330287.16",1210.00,755.00,275.00,155.00,25.00,2.60,1210.00,980.00,870.00,110.00,230.00,190.00,40.00,980.00,585.00,395.00,215.00,150.00,25.00,230.00,165.00,60.00,5.00
"9330290.02",2310.00,1335.00,575.00,315.00,80.00,2.60,2310.00,1790.00,1350.00,445.00,515.00,420.00,95.00,1795.00,965.00,830.00,460.00,300.00,70.00,515.00,370.00,120.00,25.00
"9330290.04",2265.00,965.00,570.00,600.00,135.00,3.00,2265.00,2025.00,1855.00,165.00,245.00,190.00,55.00,2020.00,825.00,1195.00,480.00,585.00,125.00,245.00,135.00,90.00,20.00
"9330290.05",1020.00,415.00,255.00,280.00,70.00,3.00,1020.00,880.00,795.00,85.00,140.00,110.00,30.00,880.00,335.00,545.00,210.00,270.00,70.00,145.00,75.00,45.00,15.00
"9330290.06",,,,,,,,,,,,,,,,,,,,,,,
"9330290.07",1825.00,720.00,445.00,500.00,160.00,3.10,1830.00,1520.00,1330.00,190.00,305.00,230.00,75.00,1520.00,535.00,980.00,355.00,470.00,155.00,305.00,185.00,85.00,30.00
"9330291.01",2120.00,995.00,555.00,430.00,145.00,2.90,2120.00,1690.00,1400.00,280.00,430.00,340.00,90.00,1690.00,720.00,970.00,435.00,405.00,135.00,435.00,275.00,120.00,40.00
"9330291.02",2430.00,1090.00,625.00,550.00,165.00,2.90,2430.00,1960.00,1620.00,335.00,470.00,365.00,110.00,1960.00,800.00,1160.00,485.00,510.00,160.00,475.00,290.00,135.00,45.00
"9330292.01",1645.00,700.00,400.00,440.00,110.00,3.00,1645.00,1415.00,1270.00,145.00,230.00,175.00,50.00,1415.00,575.00,845.00,315.00,420.00,105.00,230.00,125.00,85.00,15.00
"9330292.03",1870.00,635.00,500.00,565.00,170.00,3.20,1870.00,1620.00,1475.00,140.00,255.00,205.00,45.00,1620.00,510.00,1110.00,400.00,555.00,160.00,255.00,125.00,105.00,25.00
"9330292.04",1485.00,650.00,400.00,350.00,85.00,2.90,1485.00,1300.00,1125.00,175.00,185.00,135.00,50.00,1300.00,535.00,760.00,345.00,335.00,80.00,185.00,110.00,50.00,20.00
"9330400.04",2100.00,735.00,510.00,615.00,240.00,3.20,2100.00,1840.00,1590.00,255.00,255.00,200.00,55.00,1840.00,605.00,1240.00,425.00,585.00,230.00,255.00,135.00,85.00,40.00
"9330400.05",2135.00,905.00,525.00,535.00,170.00,3.00,2135.00,1770.00,1505.00,265.00,365.00,275.00,85.00,1770.00,710.00,1055.00,385.00,505.00,160.00,365.00,200.00,135.00,30.00
"9330400.06",1225.00,400.00,310.00,395.00,125.00,3.20,1225.00,1070.00,935.00,135.00,155.00,125.00,30.00,1070.00,315.00,750.00,250.00,380.00,120.00,160.00,85.00,55.00,15.00
"9330400.07",,,,,,,,,,,,,,,,,,,,,,,
"9330400.08",,,,,,,,,,,,,,,,,,,,,,,
"9330400.09",1540.00,715.00,350.00,345.00,130.00,3.00,1540.00,1355.00,1135.00,220.00,185.00,125.00,60.00,1360.00,605.00,750.00,290.00,330.00,125.00,185.00,110.00,55.00,20.00
"9330401.01",785.00,460.00,150.00,130.00,35.00,2.70,780.00,630.00,475.00,150.00,150.00,115.00,35.00,630.00,350.00,280.00,120.00,125.00,35.00,155.00,105.00,30.00,10.00
"9330401.02",2125.00,1280.00,440.00,310.00,90.00,2.60,2125.00,1680.00,1305.00,380.00,445.00,350.00,90.00,1680.00,990.00,695.00,315.00,290.00,85.00,445.00,290.00,125.00,30.00
"9330402.02",1515.00,740.00,350.00,320.00,100.00,2.90,1510.00,1230.00,1020.00,215.00,280.00,210.00,70.00,1230.00,565.00,665.00,265.00,305.00,100.00,280.00,180.00,85.00,20.00
"9330402.03",1260.00,760.00,250.00,185.00,60.00,2.70,1255.00,975.00,770.00,205.00,280.00,225.00,55.00,975.00,570.00,410.00,185.00,170.00,55.00,280.00,195.00,65.00,20.00
"9330402.04",1195.00,550.00,290.00,265.00,85.00,2.90,1195.00,1010.00,830.00,175.00,185.00,140.00,45.00,1005.00,440.00,570.00,235.00,255.00,75.00,185.00,115.00,60.00,15.00
"9330403.01",1540.00,760.00,355.00,295.00,130.00,2.90,1540.00,1270.00,1025.00,245.00,270.00,215.00,60.00,1265.00,580.00,685.00,285.00,275.00,125.00,270.00,180.00,65.00,25.00
"9330403.04",1345.00,595.00,325.00,310.00,115.00,3.00,1350.00,1145.00,960.00,190.00,200.00,155.00,45.00,1145.00,465.00,680.00,265.00,305.00,115.00,205.00,130.00,65.00,10.00
"9330403.05",1395.00,655.00,300.00,315.00,125.00,3.00,1395.00,1200.00,1055.00,145.00,195.00,145.00,50.00,1200.00,525.00,675.00,250.00,305.00,120.00,195.00,125.00,55.00,10.00
"9330403.06",75.00,35.00,10.00,20.00,10.00,3.10,75.00,50.00,30.00,25.00,25.00,15.00,10.00,45.00,15.00,30.00,10.00,15.00,10.00,25.00,15.00,10.00,10.00
"9330403.07",1550.00,710.00,400.00,330.00,110.00,2.90,1555.00,1300.00,1055.00,245.00,250.00,195.00,60.00,1300.00,555.00,750.00,325.00,315.00,105.00,250.00,155.00,75.00,20.00
"9330404.01",1975.00,925.00,465.00,430.00,155.00,2.90,1975.00,1685.00,1440.00,240.00,295.00,210.00,85.00,1685.00,760.00,925.00,360.00,410.00,155.00,295.00,165.00,100.00,30.00
"9330404.02",1985.00,785.00,470.00,545.00,180.00,3.10,1985.00,1825.00,1560.00,260.00,165.00,105.00,55.00,1820.00,695.00,1125.00,410.00,540.00,180.00,165.00,95.00,65.00,10.00
"9330410.02",2130.00,1110.00,460.00,425.00,130.00,2.80,2130.00,1780.00,1500.00,280.00,350.00,285.00,65.00,1780.00,875.00,905.00,370.00,410.00,125.00,355.00,240.00,90.00,25.00
"9330410.04",435.00,290.00,60.00,55.00,30.00,2.60,435.00,380.00,325.00,60.00,55.00,35.00,20.00,385.00,250.00,135.00,55.00,50.00,30.00,55.00,45.00,5.00,5.00
"9330410.05",1525.00,755.00,345.00,320.00,110.00,2.90,1530.00,1265.00,1075.00,190.00,265.00,200.00,60.00,1265.00,580.00,685.00,275.00,310.00,105.00,260.00,175.00,70.00,15.00
"9330410.06",1465.00,605.00,390.00,370.00,100.00,3.00,1465.00,1315.00,1145.00,170.00,145.00,115.00,30.00,1320.00,515.00,800.00,345.00,360.00,100.00,145.00,85.00,55.00,10.00
"9330500.01",170.00,160.00,5.00,0.00,0.00,2.10,170.00,165.00,140.00,25.00,5.00,5.00,5.00,160.00,155.00,10.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00
"9330500.02",1770.00,1040.00,290.00,290.00,150.00,2.80,1775.00,1555.00,1295.00,260.00,220.00,155.00,60.00,1555.00,890.00,665.00,245.00,275.00,145.00,220.00,145.00,45.00,20.00
"9330501.01",1025.00,560.00,195.00,170.00,100.00,2.90,1020.00,925.00,815.00,110.00,100.00,80.00,20.00,925.00,500.00,425.00,160.00,160.00,100.00,100.00,60.00,35.00,10.00
"9330501.02",1710.00,930.00,310.00,280.00,175.00,2.90,1705.00,1535.00,1345.00,195.00,165.00,105.00,60.00,1540.00,820.00,715.00,270.00,275.00,175.00,170.00,110.00,45.00,10.00
"9330501.03",985.00,445.00,210.00,225.00,105.00,3.00,985.00,875.00,760.00,115.00,115.00,80.00,35.00,875.00,385.00,490.00,170.00,215.00,105.00,115.00,60.00,35.00,10.00
"9330502.01",735.00,370.00,125.00,170.00,65.00,2.90,735.00,660.00,575.00,85.00,75.00,55.00,25.00,660.00,330.00,335.00,105.00,165.00,65.00,75.00,45.00,20.00,5.00
"9330502.02",1150.00,705.00,190.00,185.00,70.00,2.70,1150.00,1015.00,855.00,160.00,140.00,105.00,35.00,1015.00,610.00,405.00,160.00,180.00,70.00,135.00,100.00,30.00,10.00
"9330502.03",1460.00,695.00,300.00,325.00,140.00,3.00,1460.00,1290.00,1120.00,165.00,175.00,120.00,50.00,1285.00,595.00,695.00,250.00,315.00,135.00,170.00,105.00,50.00,25.00
"9330502.05",885.00,460.00,175.00,175.00,80.00,2.90,885.00,785.00,670.00,115.00,100.00,70.00,30.00,785.00,395.00,395.00,150.00,165.00,80.00,100.00,65.00,25.00,10.00
"9330502.06",885.00,405.00,160.00,210.00,110.00,3.10,880.00,800.00,735.00,60.00,85.00,70.00,10.00,800.00,350.00,450.00,135.00,205.00,110.00,85.00,50.00,25.00,5.00
"9330502.07",1665.00,935.00,305.00,280.00,140.00,2.80,1665.00,1470.00,1325.00,145.00,190.00,165.00,30.00,1465.00,805.00,665.00,260.00,265.00,140.00,195.00,130.00,45.00,15.00
"9330503.01",740.00,325.00,175.00,185.00,50.00,3.00,735.00,670.00,580.00,85.00,70.00,55.00,15.00,670.00,290.00,380.00,150.00,180.00,50.00,70.00,40.00,25.00,10.00
"9330503.03",2050.00,895.00,480.00,485.00,190.00,3.00,2050.00,1790.00,1495.00,295.00,260.00,195.00,60.00,1795.00,745.00,1050.00,395.00,470.00,185.00,260.00,150.00,85.00,25.00
"9330503.06",1170.00,740.00,235.00,135.00,65.00,2.60,1175.00,875.00,635.00,240.00,295.00,265.00,35.00,875.00,530.00,345.00,170.00,120.00,60.00,295.00,210.00,65.00,20.00
"9330503.07",960.00,645.00,185.00,70.00,55.00,2.60,960.00,680.00,515.00,170.00,285.00,240.00,45.00,680.00,455.00,225.00,110.00,60.00,55.00,280.00,190.00,75.00,15.00
"9330503.08",1280.00,805.00,285.00,130.00,55.00,2.60,1275.00,1010.00,725.00,285.00,270.00,220.00,45.00,1010.00,630.00,380.00,220.00,115.00,45.00,265.00,175.00,65.00,30.00
"9330503.09",710.00,430.00,140.00,75.00,65.00,2.70,710.00,550.00,425.00,125.00,165.00,140.00,20.00,545.00,335.00,215.00,95.00,60.00,60.00,160.00,95.00,50.00,15.00
"9330504.03",1885.00,820.00,385.00,510.00,165.00,3.00,1885.00,1665.00,1480.00,185.00,220.00,165.00,60.00,1665.00,690.00,975.00,315.00,495.00,160.00,220.00,130.00,70.00,20.00
"9330504.05",2215.00,1010.00,470.00,565.00,170.00,3.00,2215.00,1935.00,1725.00,210.00,285.00,235.00,45.00,1935.00,840.00,1095.00,380.00,550.00,165.00,280.00,175.00,90.00,15.00
"9330504.07",965.00,510.00,205.00,190.00,60.00,2.80,965.00,785.00,685.00,100.00,180.00,150.00,35.00,785.00,405.00,380.00,135.00,180.00,60.00,180.00,110.00,65.00,10.00
"9330504.08",1255.00,580.00,240.00,325.00,105.00,3.00,1250.00,1125.00,1035.00,85.00,125.00,95.00,30.00,1125.00,515.00,610.00,190.00,315.00,105.00,125.00,65.00,50.00,15.00
"9330504.09",1520.00,555.00,365.00,430.00,175.00,3.20,1520.00,1350.00,1180.00,170.00,175.00,145.00,30.00,1350.00,465.00,885.00,290.00,425.00,170.00,175.00,90.00,75.00,10.00
"9330504.1",1130.00,525.00,245.00,255.00,105.00,3.00,1130.00,955.00,780.00,175.00,180.00,135.00,40.00,955.00,425.00,535.00,195.00,245.00,90.00,175.00,100.00,55.00,25.00
"9330504.11",3890.00,1665.00,1000.00,895.00,325.00,3.00,3890.00,3335.00,2840.00,495.00,555.00,445.00,110.00,3335.00,1345.00,1990.00,815.00,860.00,315.00,555.00,325.00,185.00,45.00
"9330504.12",1420.00,465.00,360.00,425.00,170.00,3.20,1420.00,1230.00,1075.00,150.00,195.00,155.00,40.00,1230.00,370.00,860.00,285.00,415.00,165.00,195.00,100.00,75.00,15.00
"9330504.13",1115.00,505.00,305.00,240.00,65.00,2.90,1110.00,920.00,765.00,150.00,190.00,155.00,35.00,925.00,400.00,520.00,225.00,230.00,65.00,190.00,100.00,80.00,10.00
"9330504.14",10.00,5.00,5.00,5.00,5.00,2.30,15.00,10.00,10.00,0.00,0.00,5.00,0.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
"9330504.15",565.00,300.00,90.00,115.00,55.00,2.90,560.00,520.00,470.00,45.00,45.00,35.00,15.00,515.00,275.00,245.00,80.00,110.00,55.00,45.00,30.00,10.00,5.00
"9330505.01",1020.00,545.00,180.00,220.00,75.00,2.80,1025.00,910.00,810.00,95.00,115.00,90.00,20.00,910.00,475.00,430.00,145.00,215.00,70.00,115.00,65.00,35.00,10.00
"9330505.03",25.00,15.00,5.00,5.00,0.00,2.70,30.00,15.00,10.00,10.00,15.00,10.00,5.00,15.00,10.00,5.00,5.00,5.00,0.00,15.00,10.00,5.00,0.00
"9330505.04",1720.00,730.00,365.00,430.00,190.00,3.10,1720.00,1530.00,1350.00,180.00,190.00,125.00,60.00,1530.00,615.00,915.00,305.00,415.00,190.00,190.00,115.00,55.00,20.00
"9330506.01",1150.00,500.00,260.00,280.00,115.00,3.00,1155.00,890.00,720.00,170.00,265.00,215.00,45.00,890.00,360.00,530.00,185.00,240.00,105.00,265.00,145.00,75.00,45.00
"9330506.02",2035.00,965.00,465.00,410.00,200.00,3.00,2030.00,1665.00,1375.00,295.00,365.00,275.00,90.00,1665.00,740.00,925.00,360.00,375.00,185.00,365.00,220.00,105.00,40.00
