"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"59153665",890.00,595.00,495.00,100.00,295.00,165.00,30.00,75.00,35.00,435.00,300.00,250.00,50.00,140.00,90.00,10.00,25.00,10.00,455.00,295.00,245.00,50.00,160.00,70.00,15.00,50.00,20.00
"59153666",780.00,550.00,430.00,120.00,225.00,135.00,10.00,50.00,30.00,370.00,280.00,220.00,65.00,90.00,55.00,5.00,20.00,5.00,410.00,275.00,215.00,60.00,135.00,80.00,0.00,30.00,25.00
"59153667",420.00,295.00,255.00,45.00,125.00,75.00,10.00,25.00,20.00,215.00,145.00,125.00,20.00,65.00,50.00,5.00,10.00,5.00,210.00,145.00,125.00,20.00,65.00,30.00,5.00,15.00,10.00
"59153668",350.00,135.00,75.00,60.00,215.00,170.00,10.00,30.00,5.00,175.00,80.00,40.00,35.00,105.00,90.00,5.00,5.00,0.00,175.00,60.00,35.00,25.00,115.00,85.00,5.00,20.00,5.00
"59153669",505.00,115.00,80.00,40.00,385.00,190.00,15.00,75.00,110.00,220.00,65.00,45.00,25.00,150.00,110.00,10.00,25.00,5.00,285.00,50.00,35.00,15.00,235.00,75.00,5.00,50.00,100.00
"59153670",670.00,295.00,190.00,100.00,375.00,290.00,20.00,50.00,10.00,335.00,160.00,100.00,60.00,175.00,145.00,10.00,15.00,5.00,330.00,130.00,90.00,40.00,200.00,150.00,10.00,35.00,5.00
"59153671",405.00,150.00,80.00,65.00,255.00,210.00,15.00,30.00,0.00,215.00,70.00,40.00,30.00,140.00,125.00,10.00,10.00,0.00,185.00,75.00,40.00,35.00,115.00,85.00,10.00,15.00,5.00
"59153672",635.00,265.00,150.00,120.00,370.00,290.00,15.00,50.00,15.00,325.00,140.00,75.00,70.00,185.00,155.00,5.00,20.00,5.00,310.00,125.00,75.00,50.00,185.00,135.00,5.00,30.00,10.00
"59153673",640.00,270.00,145.00,125.00,370.00,315.00,10.00,40.00,10.00,340.00,150.00,75.00,70.00,195.00,170.00,5.00,20.00,0.00,300.00,125.00,70.00,55.00,175.00,140.00,5.00,25.00,5.00
"59153674",605.00,290.00,150.00,140.00,315.00,255.00,10.00,40.00,10.00,325.00,170.00,80.00,90.00,155.00,130.00,5.00,20.00,5.00,285.00,120.00,75.00,50.00,160.00,125.00,5.00,20.00,5.00
"59153675",705.00,275.00,115.00,160.00,425.00,360.00,20.00,40.00,5.00,355.00,145.00,65.00,85.00,210.00,190.00,5.00,10.00,0.00,345.00,125.00,50.00,80.00,215.00,175.00,10.00,30.00,5.00
"59153676",795.00,350.00,195.00,155.00,445.00,350.00,15.00,65.00,20.00,405.00,190.00,105.00,85.00,210.00,175.00,5.00,30.00,5.00,395.00,155.00,90.00,70.00,235.00,180.00,10.00,30.00,20.00
"59153677",400.00,150.00,80.00,70.00,245.00,205.00,0.00,30.00,5.00,210.00,80.00,35.00,40.00,130.00,120.00,0.00,10.00,0.00,190.00,75.00,45.00,30.00,115.00,85.00,0.00,20.00,0.00
"59153678",580.00,210.00,125.00,85.00,370.00,275.00,20.00,60.00,10.00,340.00,115.00,70.00,45.00,225.00,175.00,15.00,30.00,5.00,240.00,90.00,55.00,40.00,145.00,100.00,5.00,30.00,5.00
"59153679",655.00,190.00,105.00,85.00,465.00,350.00,30.00,65.00,20.00,335.00,95.00,55.00,40.00,235.00,190.00,15.00,30.00,5.00,320.00,90.00,45.00,45.00,230.00,160.00,20.00,40.00,15.00
"59153680",740.00,240.00,130.00,110.00,505.00,340.00,30.00,105.00,30.00,415.00,130.00,70.00,60.00,285.00,210.00,15.00,50.00,10.00,330.00,110.00,60.00,50.00,215.00,130.00,15.00,55.00,15.00
"59153681",925.00,455.00,265.00,190.00,475.00,405.00,15.00,40.00,20.00,485.00,245.00,140.00,105.00,245.00,220.00,10.00,15.00,0.00,445.00,215.00,125.00,85.00,230.00,185.00,5.00,25.00,15.00
"59153682",720.00,235.00,120.00,115.00,485.00,420.00,10.00,45.00,10.00,400.00,125.00,60.00,60.00,275.00,240.00,5.00,25.00,0.00,325.00,110.00,60.00,55.00,210.00,185.00,5.00,15.00,5.00
"59153683",1260.00,625.00,415.00,205.00,635.00,520.00,15.00,65.00,30.00,650.00,330.00,215.00,115.00,315.00,265.00,15.00,30.00,5.00,615.00,295.00,200.00,95.00,320.00,250.00,5.00,40.00,20.00
"59153684",735.00,280.00,155.00,125.00,455.00,375.00,20.00,45.00,20.00,395.00,155.00,85.00,70.00,240.00,210.00,10.00,20.00,5.00,340.00,125.00,70.00,55.00,215.00,170.00,5.00,25.00,15.00
"59153685",475.00,305.00,270.00,30.00,170.00,65.00,10.00,50.00,40.00,215.00,150.00,140.00,15.00,65.00,25.00,5.00,20.00,10.00,260.00,150.00,135.00,10.00,110.00,40.00,10.00,25.00,35.00
"59153686",780.00,410.00,320.00,95.00,365.00,190.00,20.00,120.00,40.00,320.00,200.00,160.00,45.00,120.00,75.00,5.00,35.00,5.00,450.00,205.00,160.00,50.00,250.00,115.00,15.00,85.00,35.00
"59153687",565.00,350.00,250.00,105.00,215.00,140.00,10.00,45.00,30.00,260.00,180.00,120.00,55.00,80.00,60.00,5.00,10.00,0.00,310.00,170.00,120.00,50.00,135.00,75.00,5.00,30.00,25.00
"59153688",700.00,300.00,245.00,65.00,400.00,160.00,20.00,125.00,90.00,295.00,155.00,125.00,30.00,140.00,75.00,10.00,35.00,20.00,405.00,150.00,115.00,30.00,260.00,85.00,15.00,90.00,70.00
"59153689",725.00,385.00,295.00,90.00,340.00,200.00,20.00,90.00,30.00,340.00,190.00,145.00,40.00,150.00,100.00,15.00,40.00,5.00,380.00,195.00,150.00,45.00,185.00,95.00,10.00,55.00,25.00
"59153690",410.00,275.00,230.00,45.00,135.00,75.00,10.00,40.00,20.00,185.00,135.00,120.00,20.00,50.00,35.00,5.00,10.00,5.00,225.00,135.00,110.00,25.00,85.00,40.00,0.00,35.00,15.00
"59153691",470.00,175.00,120.00,55.00,295.00,160.00,15.00,85.00,35.00,230.00,85.00,60.00,30.00,140.00,90.00,5.00,30.00,15.00,240.00,90.00,60.00,30.00,150.00,65.00,5.00,55.00,25.00
"59153692",1260.00,745.00,590.00,160.00,510.00,260.00,35.00,155.00,65.00,550.00,375.00,295.00,80.00,175.00,110.00,10.00,45.00,10.00,710.00,370.00,295.00,75.00,340.00,145.00,30.00,105.00,55.00
"59153693",380.00,205.00,195.00,5.00,175.00,145.00,5.00,15.00,15.00,190.00,100.00,100.00,5.00,90.00,85.00,0.00,5.00,0.00,195.00,105.00,100.00,5.00,85.00,60.00,0.00,10.00,10.00
"59153694",425.00,285.00,270.00,15.00,145.00,115.00,10.00,10.00,10.00,215.00,140.00,130.00,10.00,75.00,65.00,5.00,0.00,0.00,215.00,145.00,140.00,5.00,70.00,50.00,5.00,5.00,10.00
"59153695",3010.00,1370.00,1105.00,260.00,1635.00,1450.00,50.00,110.00,30.00,1470.00,675.00,545.00,130.00,795.00,725.00,20.00,40.00,10.00,1535.00,695.00,560.00,130.00,845.00,725.00,30.00,75.00,20.00
"59153696",710.00,430.00,345.00,80.00,280.00,190.00,25.00,50.00,20.00,330.00,215.00,175.00,40.00,120.00,95.00,10.00,10.00,5.00,375.00,215.00,175.00,40.00,160.00,95.00,15.00,40.00,15.00
"59153697",1480.00,855.00,700.00,155.00,625.00,445.00,40.00,105.00,30.00,705.00,420.00,345.00,80.00,285.00,230.00,15.00,25.00,15.00,775.00,435.00,355.00,75.00,340.00,210.00,30.00,80.00,20.00
"59153698",485.00,290.00,265.00,20.00,200.00,145.00,10.00,35.00,10.00,230.00,145.00,135.00,10.00,90.00,75.00,5.00,10.00,5.00,260.00,150.00,130.00,15.00,115.00,75.00,0.00,30.00,10.00
"59153699",440.00,285.00,255.00,25.00,160.00,115.00,10.00,25.00,10.00,215.00,140.00,130.00,15.00,75.00,65.00,5.00,5.00,0.00,220.00,140.00,130.00,15.00,85.00,50.00,5.00,20.00,10.00
"59153700",325.00,210.00,195.00,10.00,120.00,85.00,5.00,10.00,15.00,165.00,105.00,100.00,5.00,65.00,55.00,5.00,0.00,5.00,160.00,110.00,100.00,10.00,55.00,30.00,0.00,5.00,10.00
"59153701",1445.00,855.00,760.00,95.00,585.00,420.00,35.00,90.00,40.00,655.00,405.00,355.00,50.00,255.00,215.00,10.00,20.00,0.00,790.00,455.00,405.00,50.00,335.00,210.00,25.00,65.00,35.00
"59153702",785.00,505.00,470.00,35.00,280.00,205.00,20.00,40.00,10.00,370.00,250.00,235.00,20.00,120.00,105.00,10.00,10.00,0.00,415.00,260.00,240.00,15.00,160.00,105.00,10.00,30.00,10.00
"59153703",2395.00,1500.00,1350.00,150.00,900.00,625.00,55.00,150.00,65.00,1130.00,735.00,665.00,75.00,395.00,335.00,20.00,35.00,10.00,1270.00,765.00,685.00,75.00,505.00,300.00,40.00,115.00,60.00
"59153704",725.00,420.00,410.00,15.00,305.00,215.00,10.00,45.00,35.00,390.00,210.00,205.00,5.00,175.00,130.00,5.00,25.00,10.00,340.00,210.00,205.00,5.00,130.00,85.00,5.00,25.00,20.00
"59153705",685.00,490.00,465.00,25.00,195.00,155.00,10.00,25.00,10.00,320.00,230.00,220.00,15.00,85.00,75.00,0.00,5.00,0.00,370.00,260.00,245.00,10.00,110.00,80.00,5.00,15.00,10.00
"59153706",815.00,525.00,495.00,30.00,290.00,220.00,10.00,40.00,15.00,370.00,255.00,245.00,10.00,115.00,95.00,0.00,15.00,5.00,445.00,270.00,255.00,15.00,175.00,125.00,10.00,30.00,15.00
"59153707",720.00,465.00,430.00,35.00,255.00,190.00,15.00,30.00,25.00,345.00,225.00,205.00,20.00,120.00,100.00,5.00,10.00,5.00,375.00,240.00,220.00,20.00,135.00,80.00,10.00,25.00,20.00
"59153708",800.00,535.00,510.00,25.00,260.00,190.00,5.00,40.00,20.00,365.00,265.00,245.00,10.00,105.00,85.00,5.00,10.00,5.00,435.00,275.00,260.00,15.00,160.00,100.00,5.00,35.00,15.00
"59153709",800.00,515.00,500.00,15.00,280.00,210.00,15.00,30.00,20.00,370.00,245.00,235.00,5.00,125.00,105.00,0.00,10.00,0.00,430.00,275.00,265.00,10.00,155.00,100.00,15.00,20.00,15.00
"59153710",395.00,245.00,230.00,15.00,150.00,115.00,5.00,10.00,15.00,195.00,125.00,115.00,5.00,70.00,60.00,5.00,5.00,0.00,205.00,125.00,115.00,10.00,80.00,50.00,5.00,10.00,15.00
"59153711",455.00,255.00,245.00,10.00,205.00,155.00,10.00,20.00,15.00,225.00,120.00,120.00,5.00,100.00,85.00,5.00,5.00,0.00,235.00,130.00,130.00,5.00,105.00,75.00,5.00,15.00,10.00
"59153712",410.00,260.00,255.00,5.00,155.00,125.00,5.00,10.00,15.00,210.00,125.00,130.00,0.00,80.00,75.00,5.00,10.00,5.00,200.00,130.00,130.00,0.00,75.00,50.00,5.00,5.00,10.00
"59153713",635.00,395.00,365.00,25.00,240.00,195.00,10.00,15.00,15.00,315.00,195.00,180.00,10.00,120.00,110.00,5.00,5.00,5.00,320.00,195.00,185.00,10.00,120.00,95.00,5.00,5.00,15.00
"59153714",580.00,350.00,320.00,25.00,230.00,170.00,15.00,25.00,20.00,280.00,165.00,155.00,10.00,110.00,100.00,5.00,10.00,10.00,300.00,180.00,165.00,15.00,115.00,75.00,10.00,20.00,20.00
"59153715",1195.00,695.00,630.00,65.00,500.00,370.00,40.00,60.00,30.00,595.00,345.00,310.00,35.00,250.00,205.00,20.00,25.00,5.00,600.00,350.00,320.00,30.00,255.00,165.00,25.00,35.00,25.00
"59153716",1065.00,575.00,490.00,85.00,490.00,325.00,30.00,65.00,65.00,500.00,285.00,245.00,45.00,210.00,170.00,10.00,25.00,15.00,565.00,285.00,245.00,40.00,275.00,155.00,20.00,45.00,55.00
"59153717",550.00,285.00,240.00,45.00,265.00,170.00,20.00,50.00,20.00,255.00,145.00,120.00,20.00,115.00,95.00,5.00,15.00,5.00,290.00,145.00,120.00,25.00,145.00,80.00,15.00,35.00,15.00
"59153718",585.00,300.00,290.00,15.00,285.00,190.00,25.00,45.00,25.00,310.00,150.00,145.00,5.00,160.00,110.00,5.00,30.00,5.00,275.00,150.00,145.00,5.00,125.00,80.00,20.00,10.00,20.00
"59153719",415.00,245.00,230.00,10.00,170.00,130.00,10.00,10.00,20.00,200.00,125.00,115.00,5.00,80.00,70.00,0.00,0.00,5.00,210.00,120.00,115.00,10.00,90.00,60.00,5.00,5.00,20.00
"59153720",405.00,230.00,220.00,15.00,175.00,135.00,10.00,20.00,20.00,200.00,115.00,110.00,5.00,85.00,70.00,5.00,10.00,0.00,205.00,115.00,110.00,10.00,95.00,65.00,5.00,5.00,15.00
"59153721",880.00,575.00,510.00,65.00,300.00,230.00,10.00,40.00,25.00,435.00,290.00,255.00,35.00,150.00,115.00,10.00,20.00,5.00,445.00,290.00,255.00,35.00,155.00,115.00,5.00,20.00,20.00
"59153722",310.00,175.00,140.00,30.00,135.00,95.00,10.00,20.00,15.00,150.00,85.00,70.00,15.00,65.00,50.00,0.00,10.00,0.00,160.00,85.00,75.00,15.00,70.00,40.00,5.00,10.00,10.00
"59153723",290.00,155.00,125.00,30.00,140.00,100.00,5.00,15.00,15.00,155.00,75.00,65.00,15.00,75.00,65.00,0.00,10.00,5.00,135.00,75.00,60.00,10.00,60.00,40.00,5.00,10.00,10.00
"59153724",360.00,225.00,210.00,15.00,135.00,100.00,5.00,10.00,15.00,180.00,110.00,105.00,10.00,70.00,55.00,5.00,0.00,5.00,175.00,110.00,105.00,5.00,65.00,45.00,0.00,5.00,10.00
"59153725",375.00,235.00,200.00,30.00,145.00,110.00,10.00,10.00,10.00,210.00,115.00,100.00,15.00,90.00,75.00,5.00,5.00,5.00,165.00,115.00,100.00,15.00,55.00,40.00,5.00,5.00,5.00
"59153726",2285.00,1445.00,1205.00,240.00,840.00,620.00,45.00,125.00,50.00,1150.00,720.00,600.00,115.00,430.00,345.00,20.00,55.00,10.00,1140.00,720.00,600.00,125.00,410.00,280.00,30.00,70.00,40.00
"59153728",3780.00,2380.00,1870.00,510.00,1405.00,975.00,100.00,250.00,85.00,1815.00,1180.00,930.00,255.00,630.00,510.00,40.00,60.00,15.00,1970.00,1195.00,940.00,255.00,775.00,465.00,55.00,190.00,70.00
"59153729",2310.00,1480.00,1290.00,190.00,830.00,610.00,80.00,105.00,40.00,1110.00,735.00,645.00,90.00,375.00,310.00,25.00,30.00,5.00,1200.00,740.00,645.00,95.00,455.00,300.00,50.00,75.00,35.00
"59153730",2150.00,1275.00,990.00,290.00,875.00,545.00,70.00,150.00,110.00,1055.00,650.00,505.00,145.00,400.00,285.00,30.00,55.00,25.00,1100.00,625.00,480.00,145.00,470.00,260.00,40.00,95.00,80.00
"59153731",110.00,65.00,45.00,15.00,45.00,35.00,5.00,0.00,5.00,65.00,35.00,25.00,10.00,30.00,20.00,5.00,5.00,0.00,45.00,30.00,25.00,10.00,15.00,10.00,0.00,0.00,5.00
"59153732",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59153733",1055.00,665.00,615.00,50.00,390.00,295.00,15.00,30.00,50.00,525.00,330.00,310.00,25.00,190.00,160.00,10.00,15.00,10.00,530.00,335.00,305.00,25.00,200.00,135.00,10.00,15.00,35.00
"59153734",640.00,400.00,380.00,20.00,240.00,185.00,10.00,20.00,25.00,325.00,200.00,190.00,10.00,125.00,105.00,5.00,5.00,5.00,315.00,200.00,190.00,10.00,115.00,85.00,5.00,10.00,20.00
"59153735",3790.00,2330.00,2240.00,90.00,1455.00,1075.00,80.00,140.00,160.00,1895.00,1165.00,1120.00,45.00,735.00,600.00,40.00,60.00,35.00,1890.00,1170.00,1120.00,45.00,720.00,480.00,40.00,75.00,125.00
"59153736",1830.00,1190.00,1145.00,55.00,635.00,455.00,50.00,70.00,60.00,930.00,600.00,575.00,25.00,325.00,255.00,25.00,30.00,15.00,900.00,590.00,560.00,30.00,305.00,195.00,25.00,40.00,50.00
"59153737",935.00,565.00,535.00,30.00,370.00,235.00,15.00,40.00,85.00,445.00,285.00,270.00,15.00,160.00,125.00,5.00,15.00,15.00,490.00,280.00,265.00,15.00,210.00,110.00,10.00,20.00,70.00
"59153738",1165.00,660.00,620.00,40.00,505.00,370.00,40.00,45.00,50.00,585.00,335.00,310.00,20.00,250.00,210.00,10.00,25.00,5.00,585.00,335.00,310.00,20.00,250.00,160.00,25.00,20.00,40.00
"59153739",935.00,575.00,550.00,25.00,365.00,290.00,20.00,20.00,30.00,475.00,290.00,280.00,10.00,190.00,170.00,10.00,5.00,5.00,460.00,285.00,275.00,15.00,175.00,120.00,10.00,20.00,25.00
"59153740",2510.00,1675.00,1495.00,180.00,840.00,600.00,55.00,115.00,65.00,1195.00,835.00,745.00,90.00,365.00,285.00,25.00,40.00,15.00,1320.00,840.00,750.00,90.00,480.00,310.00,35.00,75.00,50.00
"59153741",1525.00,1030.00,935.00,90.00,500.00,350.00,35.00,60.00,55.00,740.00,510.00,470.00,50.00,230.00,180.00,15.00,25.00,10.00,785.00,510.00,465.00,45.00,270.00,175.00,20.00,30.00,45.00
"59153742",785.00,465.00,440.00,25.00,325.00,250.00,10.00,30.00,30.00,390.00,230.00,215.00,10.00,160.00,140.00,0.00,5.00,10.00,400.00,240.00,225.00,15.00,160.00,110.00,10.00,20.00,25.00
"59153743",365.00,240.00,220.00,20.00,125.00,95.00,5.00,15.00,10.00,175.00,120.00,110.00,10.00,55.00,50.00,0.00,5.00,0.00,190.00,120.00,110.00,10.00,70.00,50.00,5.00,10.00,5.00
"59153744",1675.00,1125.00,970.00,155.00,545.00,400.00,40.00,60.00,40.00,825.00,560.00,480.00,75.00,270.00,215.00,15.00,25.00,10.00,845.00,570.00,485.00,80.00,280.00,180.00,25.00,35.00,30.00
"59153745",395.00,265.00,220.00,50.00,125.00,90.00,5.00,25.00,10.00,200.00,130.00,110.00,20.00,70.00,50.00,0.00,10.00,5.00,195.00,140.00,110.00,25.00,60.00,35.00,5.00,15.00,5.00
"59153746",370.00,245.00,220.00,30.00,125.00,75.00,15.00,15.00,20.00,185.00,125.00,105.00,15.00,65.00,40.00,5.00,10.00,5.00,180.00,125.00,105.00,15.00,60.00,35.00,5.00,5.00,15.00
"59153747",375.00,265.00,225.00,40.00,110.00,85.00,5.00,10.00,5.00,195.00,130.00,115.00,20.00,60.00,45.00,0.00,5.00,0.00,180.00,130.00,110.00,20.00,50.00,40.00,0.00,5.00,10.00
"59153748",440.00,270.00,210.00,55.00,175.00,115.00,15.00,25.00,20.00,220.00,135.00,105.00,25.00,90.00,60.00,5.00,15.00,5.00,215.00,130.00,105.00,30.00,85.00,55.00,15.00,5.00,15.00
"59153749",360.00,230.00,185.00,50.00,135.00,85.00,5.00,25.00,20.00,195.00,120.00,95.00,20.00,80.00,55.00,5.00,15.00,10.00,165.00,115.00,90.00,25.00,55.00,30.00,5.00,10.00,10.00
"59153750",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59153751",520.00,340.00,275.00,70.00,175.00,110.00,15.00,35.00,15.00,265.00,170.00,135.00,35.00,95.00,60.00,5.00,20.00,0.00,250.00,170.00,140.00,30.00,80.00,45.00,5.00,15.00,15.00
"59153752",,,,,,,,,,,,,,,,,,,,,,,,,,,
"59153754",75.00,30.00,15.00,10.00,45.00,30.00,5.00,5.00,5.00,40.00,15.00,5.00,5.00,25.00,20.00,0.00,0.00,0.00,35.00,15.00,10.00,5.00,20.00,10.00,5.00,0.00,5.00
"59153756",375.00,245.00,210.00,35.00,135.00,80.00,5.00,30.00,15.00,175.00,120.00,105.00,20.00,55.00,45.00,5.00,10.00,5.00,200.00,120.00,105.00,15.00,75.00,35.00,5.00,20.00,20.00
"59153757",590.00,330.00,300.00,30.00,260.00,140.00,15.00,35.00,75.00,265.00,165.00,155.00,15.00,100.00,75.00,5.00,15.00,10.00,330.00,165.00,150.00,10.00,165.00,65.00,10.00,25.00,65.00
"59153758",565.00,370.00,325.00,45.00,195.00,125.00,10.00,40.00,15.00,260.00,185.00,160.00,20.00,75.00,60.00,0.00,15.00,0.00,310.00,190.00,160.00,25.00,120.00,65.00,15.00,30.00,10.00
"59153762",490.00,320.00,275.00,45.00,170.00,105.00,15.00,35.00,20.00,255.00,165.00,140.00,20.00,95.00,65.00,5.00,20.00,0.00,235.00,155.00,130.00,25.00,80.00,45.00,5.00,15.00,20.00
"59153763",365.00,265.00,240.00,20.00,105.00,75.00,0.00,15.00,10.00,185.00,135.00,120.00,10.00,55.00,40.00,0.00,10.00,0.00,185.00,130.00,120.00,10.00,50.00,35.00,0.00,5.00,10.00
"59153764",510.00,345.00,310.00,35.00,165.00,110.00,5.00,15.00,35.00,245.00,170.00,155.00,20.00,75.00,50.00,5.00,10.00,10.00,265.00,175.00,155.00,15.00,90.00,60.00,0.00,5.00,25.00
"59153765",350.00,225.00,195.00,25.00,130.00,95.00,10.00,20.00,15.00,190.00,115.00,100.00,10.00,80.00,60.00,0.00,15.00,0.00,165.00,105.00,95.00,10.00,55.00,35.00,5.00,5.00,15.00
"59153766",400.00,260.00,210.00,45.00,140.00,95.00,10.00,20.00,10.00,210.00,125.00,105.00,25.00,80.00,50.00,10.00,15.00,5.00,190.00,130.00,105.00,25.00,55.00,40.00,5.00,5.00,10.00
"59153767",425.00,255.00,230.00,25.00,170.00,120.00,10.00,20.00,20.00,230.00,130.00,115.00,10.00,100.00,75.00,5.00,10.00,5.00,195.00,125.00,110.00,10.00,70.00,45.00,5.00,5.00,15.00
"59153768",475.00,300.00,260.00,40.00,180.00,120.00,10.00,30.00,15.00,250.00,145.00,125.00,15.00,100.00,70.00,5.00,25.00,5.00,225.00,150.00,130.00,25.00,75.00,55.00,5.00,5.00,10.00
"59153769",420.00,270.00,220.00,50.00,145.00,90.00,5.00,25.00,15.00,205.00,140.00,110.00,25.00,70.00,50.00,5.00,15.00,5.00,210.00,135.00,110.00,20.00,75.00,40.00,0.00,15.00,15.00
"59153770",415.00,250.00,200.00,45.00,165.00,105.00,15.00,25.00,20.00,200.00,125.00,105.00,20.00,75.00,50.00,5.00,15.00,5.00,215.00,125.00,100.00,20.00,90.00,55.00,10.00,15.00,15.00
"59153771",495.00,250.00,205.00,50.00,250.00,100.00,30.00,70.00,50.00,245.00,130.00,100.00,20.00,120.00,60.00,10.00,30.00,15.00,250.00,125.00,100.00,25.00,125.00,40.00,20.00,35.00,30.00
"59153772",475.00,295.00,245.00,55.00,180.00,125.00,10.00,30.00,15.00,245.00,150.00,120.00,30.00,95.00,65.00,5.00,20.00,5.00,230.00,145.00,120.00,25.00,80.00,55.00,5.00,10.00,10.00
"59153773",425.00,295.00,245.00,45.00,135.00,105.00,5.00,15.00,15.00,205.00,145.00,120.00,25.00,55.00,50.00,0.00,5.00,0.00,225.00,145.00,125.00,20.00,80.00,50.00,5.00,10.00,10.00
"59153774",350.00,220.00,185.00,35.00,130.00,80.00,5.00,30.00,15.00,165.00,110.00,95.00,15.00,55.00,35.00,5.00,15.00,5.00,180.00,110.00,95.00,20.00,75.00,40.00,5.00,15.00,10.00
"59153775",420.00,250.00,215.00,30.00,170.00,105.00,10.00,25.00,30.00,195.00,125.00,105.00,15.00,75.00,55.00,5.00,10.00,10.00,220.00,125.00,110.00,15.00,95.00,55.00,5.00,20.00,25.00
"59153776",380.00,225.00,195.00,30.00,155.00,105.00,10.00,25.00,20.00,200.00,110.00,95.00,10.00,90.00,70.00,0.00,10.00,5.00,180.00,110.00,95.00,15.00,65.00,40.00,5.00,15.00,10.00
"59153777",435.00,275.00,245.00,25.00,160.00,110.00,10.00,25.00,15.00,210.00,135.00,125.00,15.00,70.00,50.00,5.00,15.00,5.00,225.00,135.00,125.00,15.00,90.00,55.00,5.00,15.00,10.00
"59153778",885.00,590.00,505.00,80.00,295.00,220.00,15.00,35.00,30.00,430.00,290.00,250.00,40.00,140.00,110.00,0.00,15.00,5.00,455.00,295.00,255.00,45.00,155.00,105.00,10.00,15.00,25.00
"59153779",440.00,270.00,210.00,65.00,165.00,115.00,10.00,30.00,15.00,225.00,135.00,105.00,30.00,90.00,60.00,5.00,20.00,10.00,220.00,140.00,105.00,35.00,80.00,50.00,0.00,10.00,10.00
"59153780",410.00,285.00,245.00,40.00,125.00,70.00,15.00,30.00,15.00,200.00,145.00,125.00,20.00,60.00,40.00,5.00,10.00,5.00,205.00,140.00,125.00,20.00,65.00,30.00,10.00,20.00,10.00
"59153781",380.00,250.00,210.00,40.00,135.00,80.00,5.00,25.00,15.00,195.00,130.00,105.00,20.00,75.00,50.00,5.00,15.00,0.00,180.00,120.00,105.00,20.00,60.00,30.00,5.00,15.00,15.00
"59153782",415.00,260.00,215.00,35.00,155.00,105.00,5.00,20.00,25.00,210.00,130.00,110.00,20.00,80.00,60.00,0.00,10.00,5.00,205.00,130.00,110.00,20.00,75.00,40.00,5.00,10.00,15.00
"59153783",390.00,245.00,205.00,35.00,150.00,90.00,10.00,30.00,15.00,195.00,120.00,105.00,20.00,75.00,50.00,5.00,15.00,10.00,195.00,125.00,105.00,20.00,75.00,45.00,5.00,15.00,10.00
"59153784",505.00,300.00,260.00,40.00,205.00,130.00,15.00,40.00,20.00,255.00,150.00,130.00,20.00,105.00,75.00,5.00,20.00,5.00,250.00,150.00,130.00,20.00,95.00,50.00,5.00,20.00,15.00
"59153785",385.00,240.00,195.00,40.00,150.00,105.00,10.00,20.00,10.00,225.00,125.00,105.00,20.00,100.00,75.00,10.00,10.00,5.00,170.00,115.00,95.00,20.00,50.00,30.00,5.00,5.00,10.00
"59153786",455.00,290.00,240.00,50.00,165.00,100.00,10.00,30.00,20.00,240.00,150.00,130.00,25.00,80.00,60.00,5.00,20.00,5.00,220.00,140.00,110.00,25.00,80.00,45.00,10.00,15.00,15.00
"59153788",475.00,275.00,240.00,35.00,205.00,125.00,10.00,40.00,20.00,240.00,140.00,120.00,15.00,100.00,75.00,5.00,20.00,5.00,235.00,135.00,120.00,15.00,100.00,50.00,10.00,25.00,15.00
"59153789",340.00,220.00,200.00,25.00,120.00,90.00,10.00,10.00,10.00,180.00,110.00,100.00,15.00,65.00,60.00,0.00,5.00,5.00,165.00,110.00,100.00,15.00,60.00,30.00,10.00,5.00,5.00
"59153790",295.00,180.00,150.00,35.00,115.00,80.00,5.00,15.00,15.00,155.00,95.00,75.00,15.00,60.00,45.00,5.00,10.00,5.00,140.00,90.00,70.00,20.00,50.00,40.00,0.00,5.00,5.00
"59153791",175.00,105.00,85.00,20.00,75.00,40.00,5.00,10.00,15.00,90.00,55.00,45.00,10.00,35.00,25.00,0.00,5.00,5.00,90.00,50.00,45.00,10.00,35.00,20.00,5.00,5.00,10.00
"59153792",440.00,235.00,205.00,30.00,205.00,140.00,15.00,15.00,30.00,215.00,120.00,105.00,15.00,95.00,75.00,5.00,5.00,5.00,225.00,120.00,100.00,15.00,110.00,60.00,15.00,10.00,25.00
"59153794",890.00,440.00,355.00,85.00,445.00,225.00,30.00,130.00,55.00,400.00,220.00,180.00,45.00,180.00,110.00,15.00,40.00,15.00,485.00,225.00,180.00,45.00,270.00,110.00,20.00,95.00,40.00
"59153795",690.00,445.00,405.00,40.00,245.00,100.00,20.00,60.00,65.00,295.00,215.00,195.00,20.00,80.00,50.00,5.00,15.00,10.00,395.00,230.00,210.00,20.00,170.00,55.00,20.00,40.00,55.00
"59153796",620.00,450.00,420.00,30.00,170.00,120.00,20.00,25.00,10.00,285.00,215.00,205.00,20.00,65.00,55.00,5.00,10.00,0.00,340.00,230.00,215.00,15.00,105.00,65.00,10.00,20.00,10.00
