"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27"
"9330209.00",8185.00,4820.00,4035.00,785.00,3365.00,2045.00,210.00,590.00,525.00,3815.00,2425.00,2030.00,395.00,1395.00,1045.00,75.00,195.00,85.00,4370.00,2395.00,2005.00,390.00,1975.00,1005.00,135.00,395.00,440.00
"9330210.00",5035.00,2680.00,2095.00,590.00,2350.00,1635.00,140.00,370.00,210.00,2455.00,1345.00,1050.00,295.00,1115.00,875.00,70.00,135.00,30.00,2570.00,1335.00,1045.00,290.00,1235.00,755.00,75.00,230.00,180.00
"9330220.00",1130.00,660.00,600.00,65.00,465.00,365.00,20.00,45.00,35.00,605.00,340.00,305.00,35.00,265.00,225.00,15.00,20.00,5.00,525.00,330.00,295.00,30.00,195.00,140.00,0.00,30.00,30.00
"9330221.01",1515.00,920.00,820.00,105.00,595.00,425.00,20.00,75.00,75.00,755.00,460.00,405.00,55.00,295.00,235.00,10.00,35.00,15.00,765.00,460.00,415.00,50.00,300.00,190.00,10.00,45.00,60.00
"9330221.03",3165.00,1915.00,1755.00,160.00,1250.00,940.00,50.00,115.00,140.00,1540.00,940.00,860.00,80.00,600.00,505.00,15.00,35.00,45.00,1625.00,975.00,895.00,80.00,650.00,435.00,35.00,80.00,95.00
"9330221.04",4810.00,2560.00,2415.00,140.00,2250.00,1625.00,70.00,225.00,335.00,2330.00,1285.00,1210.00,70.00,1050.00,885.00,20.00,80.00,65.00,2480.00,1275.00,1205.00,70.00,1200.00,740.00,45.00,145.00,270.00
"9330222.01",6470.00,3725.00,3340.00,385.00,2740.00,2010.00,135.00,345.00,245.00,3045.00,1835.00,1640.00,195.00,1210.00,1020.00,40.00,115.00,35.00,3420.00,1890.00,1705.00,190.00,1530.00,995.00,95.00,235.00,205.00
"9330222.02",5000.00,3195.00,2840.00,355.00,1810.00,1240.00,105.00,300.00,160.00,2300.00,1585.00,1410.00,175.00,715.00,575.00,40.00,75.00,25.00,2700.00,1605.00,1430.00,175.00,1090.00,665.00,70.00,225.00,135.00
"9330223.01",6775.00,3840.00,3350.00,495.00,2935.00,2230.00,165.00,335.00,205.00,3180.00,1915.00,1665.00,250.00,1265.00,1085.00,60.00,90.00,25.00,3600.00,1925.00,1680.00,245.00,1675.00,1140.00,105.00,240.00,185.00
"9330223.02",3860.00,2135.00,1810.00,325.00,1725.00,1325.00,95.00,185.00,120.00,1930.00,1075.00,910.00,160.00,850.00,740.00,35.00,65.00,20.00,1935.00,1065.00,900.00,160.00,870.00,585.00,60.00,125.00,105.00
"9330224.01",5855.00,2965.00,2535.00,430.00,2895.00,1865.00,205.00,475.00,345.00,2805.00,1475.00,1255.00,220.00,1325.00,1000.00,95.00,180.00,50.00,3055.00,1485.00,1275.00,210.00,1570.00,865.00,110.00,295.00,295.00
"9330224.02",4320.00,2115.00,1850.00,260.00,2205.00,1170.00,155.00,425.00,460.00,2025.00,1055.00,920.00,135.00,970.00,645.00,80.00,185.00,60.00,2290.00,1055.00,930.00,130.00,1235.00,525.00,80.00,235.00,400.00
"9330225.01",4970.00,2995.00,2785.00,210.00,1975.00,1530.00,90.00,155.00,205.00,2395.00,1480.00,1375.00,105.00,915.00,780.00,35.00,60.00,45.00,2580.00,1515.00,1405.00,105.00,1060.00,745.00,60.00,95.00,160.00
"9330225.02",5400.00,2950.00,2535.00,415.00,2450.00,1630.00,135.00,380.00,305.00,2555.00,1465.00,1260.00,210.00,1090.00,870.00,55.00,120.00,45.00,2845.00,1490.00,1285.00,205.00,1360.00,760.00,80.00,255.00,260.00
"9330226.02",3475.00,1945.00,1770.00,175.00,1530.00,1180.00,60.00,150.00,140.00,1750.00,960.00,875.00,85.00,790.00,680.00,20.00,60.00,25.00,1730.00,985.00,895.00,90.00,740.00,500.00,40.00,85.00,110.00
"9330226.03",6855.00,3635.00,3200.00,430.00,3225.00,2320.00,155.00,395.00,345.00,3210.00,1790.00,1565.00,225.00,1415.00,1180.00,50.00,135.00,50.00,3650.00,1845.00,1635.00,210.00,1800.00,1140.00,105.00,260.00,295.00
"9330226.04",2250.00,1155.00,980.00,180.00,1100.00,760.00,70.00,185.00,95.00,1125.00,570.00,475.00,90.00,560.00,430.00,35.00,80.00,15.00,1125.00,585.00,500.00,85.00,540.00,330.00,35.00,100.00,75.00
"9330227.01",4665.00,2315.00,1875.00,435.00,2350.00,1820.00,120.00,305.00,115.00,2245.00,1150.00,925.00,225.00,1100.00,925.00,45.00,100.00,20.00,2415.00,1165.00,955.00,215.00,1250.00,885.00,75.00,200.00,95.00
"9330227.02",4705.00,2475.00,2105.00,375.00,2225.00,1385.00,135.00,410.00,290.00,2215.00,1250.00,1050.00,200.00,965.00,720.00,50.00,130.00,60.00,2490.00,1230.00,1055.00,175.00,1265.00,665.00,80.00,280.00,235.00
"9330228.02",3195.00,1850.00,1720.00,130.00,1340.00,1020.00,50.00,130.00,140.00,1595.00,925.00,860.00,65.00,670.00,565.00,20.00,55.00,30.00,1600.00,930.00,860.00,65.00,675.00,455.00,35.00,75.00,110.00
"9330228.03",4085.00,2175.00,1850.00,325.00,1915.00,1395.00,75.00,270.00,175.00,2010.00,1085.00,915.00,170.00,925.00,765.00,35.00,95.00,35.00,2080.00,1090.00,935.00,155.00,990.00,630.00,40.00,175.00,145.00
"9330228.04",5015.00,2555.00,2225.00,330.00,2465.00,1565.00,135.00,430.00,335.00,2310.00,1265.00,1095.00,165.00,1050.00,810.00,55.00,125.00,55.00,2705.00,1290.00,1130.00,160.00,1420.00,750.00,80.00,305.00,285.00
"9330229.00",6230.00,3370.00,3020.00,350.00,2860.00,1865.00,140.00,390.00,465.00,2955.00,1675.00,1500.00,170.00,1285.00,1000.00,60.00,150.00,75.00,3270.00,1695.00,1520.00,180.00,1575.00,865.00,80.00,240.00,390.00
"9330230.01",4640.00,2845.00,2590.00,255.00,1800.00,1310.00,75.00,235.00,185.00,2205.00,1400.00,1280.00,120.00,805.00,665.00,25.00,70.00,45.00,2440.00,1440.00,1310.00,130.00,995.00,645.00,50.00,165.00,140.00
"9330230.02",4415.00,2290.00,2095.00,200.00,2125.00,1415.00,125.00,330.00,260.00,2175.00,1145.00,1045.00,100.00,1025.00,785.00,45.00,145.00,50.00,2245.00,1140.00,1045.00,100.00,1100.00,625.00,80.00,185.00,210.00
"9330231.00",3440.00,2140.00,2020.00,120.00,1295.00,975.00,65.00,135.00,125.00,1675.00,1060.00,1000.00,60.00,615.00,525.00,20.00,40.00,25.00,1760.00,1080.00,1020.00,60.00,680.00,455.00,40.00,90.00,95.00
"9330232.00",2770.00,1640.00,1525.00,115.00,1130.00,840.00,50.00,120.00,120.00,1380.00,820.00,765.00,55.00,560.00,455.00,15.00,55.00,30.00,1390.00,815.00,765.00,55.00,575.00,385.00,35.00,60.00,90.00
"9330233.00",6555.00,3610.00,3290.00,320.00,2945.00,2160.00,125.00,300.00,355.00,3225.00,1800.00,1645.00,160.00,1425.00,1200.00,50.00,120.00,50.00,3325.00,1805.00,1645.00,155.00,1520.00,965.00,80.00,175.00,300.00
"9330234.00",6000.00,3470.00,3225.00,245.00,2530.00,1780.00,135.00,280.00,335.00,2965.00,1765.00,1645.00,120.00,1200.00,920.00,45.00,95.00,140.00,3040.00,1705.00,1580.00,125.00,1335.00,860.00,85.00,190.00,195.00
"9330235.02",3890.00,2275.00,1960.00,320.00,1610.00,1150.00,100.00,220.00,140.00,1910.00,1135.00,975.00,160.00,775.00,645.00,45.00,65.00,30.00,1980.00,1145.00,985.00,155.00,835.00,505.00,60.00,160.00,110.00
"9330235.03",3675.00,1715.00,1385.00,330.00,1965.00,1290.00,110.00,370.00,195.00,1865.00,845.00,675.00,165.00,1020.00,750.00,45.00,190.00,35.00,1815.00,870.00,710.00,160.00,945.00,535.00,65.00,180.00,160.00
"9330235.04",5795.00,3065.00,2515.00,550.00,2725.00,1890.00,160.00,465.00,210.00,2795.00,1520.00,1245.00,275.00,1275.00,1035.00,55.00,145.00,40.00,2995.00,1545.00,1275.00,270.00,1450.00,850.00,110.00,320.00,175.00
"9330236.00",3110.00,1965.00,1880.00,85.00,1150.00,895.00,45.00,80.00,135.00,1515.00,985.00,940.00,40.00,535.00,455.00,15.00,35.00,30.00,1595.00,980.00,940.00,45.00,620.00,435.00,30.00,45.00,100.00
"9330237.00",6550.00,3700.00,3330.00,365.00,2850.00,1935.00,155.00,395.00,370.00,3225.00,1840.00,1655.00,185.00,1385.00,1095.00,55.00,160.00,70.00,3325.00,1860.00,1675.00,185.00,1465.00,835.00,95.00,235.00,305.00
"9330238.01",3095.00,1825.00,1665.00,160.00,1270.00,960.00,45.00,130.00,135.00,1550.00,905.00,830.00,80.00,640.00,540.00,15.00,50.00,35.00,1550.00,915.00,840.00,80.00,630.00,425.00,35.00,80.00,100.00
"9330238.02",6085.00,3445.00,3125.00,315.00,2640.00,1945.00,95.00,270.00,325.00,2980.00,1700.00,1550.00,155.00,1275.00,1050.00,40.00,120.00,70.00,3100.00,1735.00,1575.00,165.00,1365.00,900.00,55.00,155.00,255.00
"9330239.01",4945.00,2895.00,2640.00,260.00,2050.00,1535.00,85.00,170.00,260.00,2470.00,1450.00,1315.00,130.00,1020.00,855.00,45.00,65.00,55.00,2480.00,1445.00,1320.00,125.00,1030.00,680.00,45.00,100.00,205.00
"9330239.02",4570.00,2525.00,1890.00,635.00,2045.00,1485.00,110.00,335.00,120.00,2240.00,1245.00,935.00,315.00,995.00,825.00,35.00,115.00,20.00,2330.00,1280.00,960.00,320.00,1055.00,665.00,70.00,215.00,105.00
"9330240.01",8125.00,4465.00,3705.00,765.00,3660.00,2630.00,160.00,440.00,425.00,3845.00,2220.00,1840.00,385.00,1625.00,1375.00,55.00,135.00,55.00,4275.00,2240.00,1865.00,375.00,2035.00,1250.00,105.00,305.00,370.00
"9330240.02",4715.00,2565.00,2255.00,310.00,2150.00,1505.00,125.00,260.00,255.00,2265.00,1275.00,1120.00,150.00,995.00,800.00,50.00,110.00,40.00,2445.00,1290.00,1135.00,160.00,1155.00,705.00,70.00,150.00,220.00
"9330241.00",6560.00,3605.00,3125.00,480.00,2955.00,1975.00,155.00,400.00,435.00,3155.00,1800.00,1555.00,245.00,1360.00,1075.00,60.00,155.00,70.00,3405.00,1805.00,1570.00,235.00,1600.00,900.00,90.00,245.00,365.00
"9330242.00",6365.00,3560.00,3080.00,480.00,2805.00,2015.00,150.00,390.00,250.00,3210.00,1760.00,1515.00,240.00,1455.00,1155.00,70.00,170.00,60.00,3155.00,1805.00,1565.00,240.00,1350.00,860.00,85.00,210.00,195.00
"9330243.01",5350.00,2925.00,2695.00,230.00,2425.00,1855.00,100.00,240.00,225.00,2650.00,1445.00,1330.00,115.00,1210.00,1015.00,55.00,85.00,50.00,2700.00,1480.00,1370.00,110.00,1220.00,840.00,45.00,155.00,175.00
"9330243.02",7260.00,3930.00,3345.00,580.00,3330.00,2680.00,150.00,355.00,145.00,3530.00,1945.00,1655.00,290.00,1585.00,1385.00,55.00,95.00,45.00,3735.00,1990.00,1690.00,290.00,1745.00,1290.00,95.00,260.00,100.00
"9330250.01",3040.00,2085.00,1740.00,355.00,955.00,555.00,60.00,225.00,120.00,1460.00,1050.00,875.00,180.00,410.00,270.00,30.00,70.00,30.00,1585.00,1035.00,860.00,175.00,545.00,280.00,30.00,150.00,90.00
"9330250.02",3615.00,2495.00,2210.00,290.00,1120.00,840.00,55.00,145.00,85.00,1805.00,1250.00,1095.00,150.00,560.00,460.00,25.00,60.00,15.00,1810.00,1250.00,1105.00,145.00,560.00,380.00,30.00,80.00,70.00
"9330251.01",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330251.02",110.00,65.00,50.00,20.00,45.00,35.00,5.00,5.00,5.00,65.00,35.00,25.00,10.00,30.00,25.00,5.00,0.00,5.00,45.00,30.00,25.00,5.00,15.00,10.00,0.00,0.00,5.00
"9330260.04",3105.00,1920.00,1635.00,285.00,1180.00,840.00,90.00,155.00,90.00,1560.00,955.00,815.00,145.00,605.00,480.00,35.00,65.00,25.00,1540.00,965.00,825.00,140.00,575.00,360.00,55.00,95.00,65.00
"9330260.05",3330.00,2000.00,1775.00,220.00,1335.00,940.00,90.00,185.00,120.00,1645.00,995.00,885.00,110.00,645.00,520.00,40.00,65.00,30.00,1690.00,1005.00,895.00,110.00,685.00,420.00,55.00,120.00,90.00
"9330260.06",3360.00,2290.00,2085.00,200.00,1070.00,785.00,60.00,125.00,105.00,1655.00,1140.00,1035.00,100.00,510.00,425.00,20.00,45.00,25.00,1710.00,1145.00,1050.00,100.00,560.00,360.00,40.00,80.00,80.00
"9330260.07",4220.00,2520.00,2145.00,375.00,1700.00,960.00,145.00,365.00,235.00,1945.00,1255.00,1065.00,185.00,695.00,490.00,55.00,110.00,40.00,2280.00,1265.00,1085.00,185.00,1010.00,465.00,90.00,260.00,195.00
"9330260.08",5750.00,3940.00,3705.00,240.00,1810.00,1370.00,105.00,195.00,135.00,2725.00,1940.00,1820.00,120.00,785.00,680.00,35.00,60.00,20.00,3025.00,2000.00,1880.00,120.00,1025.00,695.00,75.00,140.00,115.00
"9330260.1",3400.00,2125.00,1690.00,435.00,1275.00,785.00,135.00,265.00,90.00,1580.00,1045.00,835.00,215.00,535.00,375.00,55.00,95.00,15.00,1820.00,1070.00,855.00,220.00,745.00,410.00,80.00,165.00,85.00
"9330260.11",170.00,115.00,100.00,20.00,55.00,35.00,0.00,15.00,5.00,90.00,60.00,50.00,10.00,30.00,20.00,0.00,10.00,0.00,80.00,60.00,50.00,10.00,20.00,15.00,5.00,5.00,5.00
"9330260.12",4165.00,2350.00,1825.00,520.00,1820.00,1200.00,145.00,350.00,130.00,1990.00,1170.00,910.00,260.00,820.00,610.00,60.00,130.00,20.00,2175.00,1170.00,915.00,260.00,1000.00,590.00,85.00,215.00,110.00
"9330270.00",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330280.01",35.00,20.00,5.00,20.00,15.00,10.00,0.00,0.00,0.00,15.00,10.00,0.00,10.00,10.00,5.00,0.00,0.00,0.00,15.00,10.00,5.00,10.00,5.00,5.00,0.00,5.00,0.00
"9330280.02",2940.00,1875.00,1760.00,115.00,1065.00,760.00,80.00,145.00,80.00,1500.00,970.00,910.00,55.00,530.00,400.00,45.00,65.00,25.00,1440.00,910.00,850.00,60.00,530.00,350.00,35.00,85.00,55.00
"9330281.01",5240.00,3360.00,3045.00,320.00,1875.00,1370.00,90.00,230.00,185.00,2565.00,1675.00,1510.00,165.00,890.00,715.00,45.00,80.00,55.00,2675.00,1685.00,1530.00,155.00,985.00,655.00,50.00,150.00,135.00
"9330281.02",5425.00,3120.00,2705.00,415.00,2310.00,1550.00,155.00,330.00,270.00,2700.00,1550.00,1345.00,205.00,1150.00,870.00,80.00,145.00,60.00,2725.00,1570.00,1365.00,205.00,1155.00,680.00,75.00,190.00,210.00
"9330282.01",3630.00,2040.00,1745.00,295.00,1590.00,1150.00,100.00,205.00,135.00,1805.00,1015.00,870.00,150.00,790.00,630.00,45.00,90.00,25.00,1825.00,1020.00,875.00,150.00,800.00,520.00,55.00,115.00,110.00
"9330282.02",3715.00,2020.00,1665.00,355.00,1695.00,1080.00,105.00,270.00,240.00,1710.00,1010.00,830.00,180.00,700.00,540.00,40.00,80.00,40.00,2005.00,1010.00,840.00,175.00,995.00,540.00,60.00,190.00,200.00
"9330283.00",6925.00,3520.00,3105.00,420.00,3410.00,2265.00,200.00,450.00,485.00,3350.00,1745.00,1540.00,200.00,1605.00,1280.00,85.00,160.00,80.00,3575.00,1780.00,1565.00,215.00,1800.00,985.00,120.00,295.00,405.00
"9330284.01",6165.00,3370.00,2980.00,390.00,2795.00,2010.00,165.00,355.00,265.00,3060.00,1675.00,1475.00,195.00,1390.00,1150.00,60.00,140.00,45.00,3105.00,1700.00,1510.00,195.00,1405.00,860.00,105.00,220.00,220.00
"9330284.02",6545.00,3750.00,3285.00,465.00,2800.00,2055.00,155.00,370.00,220.00,3265.00,1860.00,1630.00,235.00,1400.00,1155.00,60.00,150.00,35.00,3280.00,1890.00,1655.00,235.00,1395.00,900.00,90.00,215.00,180.00
"9330285.01",3000.00,1255.00,985.00,265.00,1750.00,1085.00,150.00,385.00,125.00,1565.00,620.00,485.00,135.00,945.00,640.00,85.00,195.00,30.00,1440.00,640.00,505.00,130.00,800.00,445.00,70.00,190.00,100.00
"9330285.02",4840.00,2880.00,2655.00,230.00,1955.00,1350.00,85.00,195.00,320.00,2355.00,1435.00,1320.00,115.00,920.00,745.00,35.00,75.00,70.00,2485.00,1450.00,1335.00,115.00,1035.00,610.00,50.00,120.00,255.00
"9330286.01",4835.00,3000.00,2785.00,215.00,1835.00,1355.00,80.00,185.00,205.00,2400.00,1490.00,1385.00,110.00,910.00,755.00,30.00,80.00,45.00,2430.00,1510.00,1400.00,110.00,920.00,605.00,50.00,105.00,160.00
"9330286.02",6580.00,4075.00,3570.00,505.00,2500.00,1820.00,145.00,325.00,215.00,3230.00,2030.00,1775.00,250.00,1205.00,990.00,40.00,125.00,50.00,3345.00,2050.00,1790.00,255.00,1295.00,835.00,100.00,200.00,170.00
"9330286.03",3235.00,2160.00,1940.00,225.00,1070.00,775.00,50.00,120.00,125.00,1620.00,1075.00,965.00,110.00,545.00,435.00,25.00,50.00,35.00,1615.00,1090.00,975.00,110.00,530.00,345.00,25.00,75.00,85.00
"9330287.01",7355.00,4450.00,4030.00,425.00,2905.00,2135.00,180.00,350.00,235.00,3560.00,2200.00,1990.00,205.00,1360.00,1150.00,70.00,115.00,30.00,3795.00,2250.00,2035.00,220.00,1540.00,990.00,110.00,235.00,210.00
"9330287.02",9350.00,6640.00,6075.00,570.00,2710.00,2095.00,130.00,280.00,200.00,4575.00,3290.00,3005.00,285.00,1290.00,1100.00,40.00,105.00,50.00,4770.00,3355.00,3070.00,285.00,1420.00,1000.00,90.00,180.00,160.00
"9330287.06",3915.00,2140.00,2000.00,135.00,1785.00,1040.00,110.00,230.00,405.00,1775.00,1045.00,985.00,60.00,725.00,555.00,40.00,70.00,60.00,2145.00,1090.00,1015.00,70.00,1055.00,485.00,70.00,165.00,345.00
"9330287.09",5525.00,2945.00,2505.00,445.00,2580.00,1735.00,200.00,405.00,240.00,2580.00,1440.00,1215.00,220.00,1140.00,910.00,70.00,125.00,30.00,2940.00,1505.00,1285.00,220.00,1435.00,825.00,130.00,275.00,205.00
"9330287.1",2320.00,1540.00,1450.00,90.00,780.00,640.00,25.00,65.00,55.00,1125.00,755.00,715.00,45.00,365.00,330.00,10.00,15.00,10.00,1195.00,780.00,735.00,45.00,420.00,310.00,15.00,45.00,45.00
"9330287.11",4355.00,2785.00,2525.00,255.00,1570.00,1140.00,110.00,185.00,140.00,2110.00,1385.00,1260.00,130.00,730.00,610.00,35.00,50.00,30.00,2245.00,1400.00,1265.00,130.00,850.00,530.00,75.00,130.00,110.00
"9330287.12",3360.00,2175.00,2010.00,165.00,1185.00,890.00,55.00,140.00,105.00,1595.00,1070.00,990.00,80.00,525.00,460.00,20.00,35.00,15.00,1765.00,1110.00,1025.00,80.00,655.00,430.00,35.00,105.00,85.00
"9330287.13",7210.00,4425.00,4075.00,350.00,2780.00,2120.00,165.00,305.00,195.00,3485.00,2170.00,1995.00,180.00,1320.00,1150.00,50.00,90.00,30.00,3720.00,2255.00,2085.00,170.00,1465.00,970.00,115.00,215.00,165.00
"9330287.14",3565.00,2365.00,2230.00,130.00,1205.00,920.00,60.00,140.00,85.00,1745.00,1170.00,1100.00,65.00,575.00,495.00,20.00,45.00,15.00,1825.00,1190.00,1130.00,65.00,630.00,425.00,40.00,90.00,70.00
"9330287.15",3405.00,1985.00,1785.00,205.00,1420.00,875.00,80.00,265.00,195.00,1540.00,985.00,885.00,100.00,560.00,430.00,20.00,75.00,35.00,1860.00,1005.00,895.00,105.00,860.00,450.00,60.00,190.00,165.00
"9330287.16",3625.00,2040.00,1820.00,220.00,1585.00,890.00,115.00,310.00,270.00,1625.00,1005.00,895.00,115.00,620.00,445.00,50.00,85.00,40.00,1995.00,1035.00,925.00,110.00,965.00,440.00,65.00,225.00,230.00
"9330290.02",7840.00,3835.00,2945.00,890.00,4005.00,2180.00,335.00,780.00,705.00,3590.00,1940.00,1490.00,450.00,1655.00,1130.00,140.00,260.00,125.00,4245.00,1895.00,1455.00,445.00,2350.00,1055.00,195.00,515.00,585.00
"9330290.04",6190.00,4080.00,3750.00,330.00,2115.00,1565.00,110.00,225.00,210.00,3035.00,2035.00,1865.00,165.00,1000.00,855.00,35.00,70.00,40.00,3155.00,2045.00,1880.00,165.00,1115.00,705.00,80.00,155.00,175.00
"9330290.05",2800.00,1775.00,1605.00,175.00,1020.00,740.00,60.00,135.00,90.00,1415.00,895.00,805.00,85.00,520.00,420.00,25.00,50.00,15.00,1385.00,885.00,800.00,85.00,500.00,315.00,35.00,85.00,70.00
"9330290.06",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330290.07",5110.00,3075.00,2695.00,380.00,2035.00,1455.00,130.00,295.00,150.00,2570.00,1535.00,1340.00,190.00,1035.00,825.00,45.00,125.00,35.00,2540.00,1535.00,1350.00,185.00,1000.00,630.00,80.00,170.00,115.00
"9330291.01",6455.00,3435.00,2870.00,570.00,3015.00,1945.00,280.00,515.00,280.00,3145.00,1705.00,1420.00,280.00,1445.00,1060.00,115.00,205.00,60.00,3305.00,1735.00,1450.00,285.00,1570.00,875.00,165.00,305.00,220.00
"9330291.02",6840.00,4005.00,3330.00,670.00,2835.00,1935.00,230.00,405.00,265.00,3370.00,2000.00,1660.00,335.00,1375.00,1075.00,85.00,160.00,50.00,3465.00,2005.00,1670.00,335.00,1460.00,855.00,135.00,245.00,220.00
"9330292.01",4420.00,2860.00,2570.00,290.00,1565.00,1145.00,110.00,180.00,125.00,2205.00,1420.00,1280.00,140.00,780.00,650.00,35.00,70.00,25.00,2220.00,1435.00,1285.00,145.00,785.00,490.00,80.00,115.00,100.00
"9330292.03",5195.00,3270.00,2990.00,280.00,1925.00,1455.00,110.00,215.00,145.00,2525.00,1630.00,1490.00,140.00,895.00,770.00,40.00,70.00,20.00,2670.00,1645.00,1500.00,140.00,1030.00,685.00,70.00,145.00,130.00
"9330292.04",4020.00,2640.00,2290.00,350.00,1380.00,985.00,85.00,195.00,115.00,2005.00,1310.00,1140.00,170.00,695.00,540.00,40.00,90.00,25.00,2015.00,1325.00,1145.00,180.00,685.00,445.00,50.00,105.00,90.00
"9330400.04",5600.00,3715.00,3205.00,510.00,1890.00,1395.00,110.00,240.00,145.00,2780.00,1860.00,1605.00,255.00,920.00,765.00,40.00,70.00,45.00,2820.00,1855.00,1605.00,255.00,965.00,630.00,65.00,165.00,105.00
"9330400.05",5610.00,3575.00,3050.00,520.00,2040.00,1400.00,170.00,300.00,170.00,2735.00,1775.00,1520.00,260.00,955.00,755.00,60.00,100.00,35.00,2875.00,1790.00,1530.00,265.00,1080.00,640.00,105.00,200.00,135.00
"9330400.06",3490.00,2155.00,1890.00,270.00,1330.00,945.00,80.00,175.00,130.00,1620.00,1075.00,950.00,130.00,545.00,450.00,35.00,40.00,20.00,1870.00,1085.00,945.00,140.00,790.00,495.00,45.00,135.00,115.00
"9330400.07",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.08",,,,,,,,,,,,,,,,,,,,,,,,,,,
"9330400.09",4135.00,2745.00,2305.00,440.00,1390.00,960.00,95.00,200.00,135.00,2090.00,1370.00,1150.00,220.00,720.00,540.00,40.00,105.00,35.00,2045.00,1375.00,1150.00,225.00,665.00,420.00,55.00,90.00,95.00
"9330401.01",2630.00,1385.00,1080.00,305.00,1245.00,620.00,105.00,305.00,220.00,1260.00,690.00,540.00,150.00,575.00,355.00,55.00,115.00,55.00,1370.00,700.00,540.00,160.00,675.00,260.00,50.00,190.00,170.00
"9330401.02",7120.00,3475.00,2725.00,750.00,3645.00,1825.00,310.00,790.00,715.00,3285.00,1720.00,1345.00,365.00,1570.00,1025.00,145.00,280.00,125.00,3835.00,1755.00,1370.00,385.00,2075.00,805.00,170.00,510.00,590.00
"9330402.02",4530.00,2540.00,2105.00,430.00,1990.00,1185.00,135.00,325.00,345.00,2165.00,1270.00,1060.00,215.00,895.00,650.00,65.00,120.00,60.00,2365.00,1270.00,1050.00,215.00,1100.00,535.00,75.00,205.00,285.00
"9330402.03",4045.00,1990.00,1575.00,415.00,2055.00,1075.00,190.00,400.00,390.00,1845.00,985.00,780.00,200.00,860.00,580.00,75.00,130.00,70.00,2195.00,1005.00,795.00,215.00,1190.00,495.00,120.00,265.00,315.00
"9330402.04",3400.00,2040.00,1690.00,350.00,1360.00,915.00,90.00,200.00,160.00,1680.00,1015.00,840.00,170.00,670.00,505.00,35.00,90.00,40.00,1720.00,1025.00,850.00,180.00,690.00,410.00,55.00,115.00,115.00
"9330403.01",4530.00,2610.00,2125.00,485.00,1920.00,1195.00,155.00,315.00,255.00,2205.00,1305.00,1065.00,240.00,900.00,665.00,60.00,125.00,50.00,2325.00,1305.00,1060.00,245.00,1015.00,530.00,95.00,190.00,200.00
"9330403.04",3740.00,2330.00,1955.00,375.00,1405.00,965.00,95.00,190.00,150.00,1870.00,1170.00,985.00,185.00,705.00,545.00,40.00,85.00,35.00,1865.00,1160.00,975.00,190.00,705.00,420.00,55.00,110.00,115.00
"9330403.05",3875.00,2430.00,2135.00,300.00,1450.00,1020.00,95.00,175.00,150.00,1905.00,1210.00,1070.00,145.00,695.00,555.00,40.00,60.00,35.00,1970.00,1215.00,1065.00,150.00,755.00,465.00,60.00,115.00,120.00
"9330403.06",200.00,100.00,55.00,45.00,95.00,75.00,5.00,10.00,5.00,95.00,50.00,30.00,20.00,45.00,35.00,5.00,0.00,0.00,105.00,50.00,25.00,20.00,55.00,40.00,5.00,5.00,5.00
"9330403.07",4360.00,2625.00,2135.00,485.00,1735.00,1170.00,135.00,250.00,180.00,2175.00,1310.00,1065.00,245.00,865.00,675.00,50.00,90.00,45.00,2185.00,1315.00,1075.00,245.00,870.00,500.00,85.00,160.00,130.00
"9330404.01",5550.00,3420.00,2945.00,480.00,2130.00,1515.00,135.00,255.00,220.00,2705.00,1695.00,1460.00,240.00,1010.00,785.00,55.00,105.00,60.00,2850.00,1730.00,1490.00,240.00,1120.00,730.00,80.00,145.00,165.00
"9330404.02",5210.00,3685.00,3165.00,525.00,1525.00,1115.00,105.00,190.00,120.00,2575.00,1835.00,1575.00,260.00,740.00,575.00,50.00,90.00,35.00,2635.00,1855.00,1585.00,265.00,785.00,545.00,50.00,100.00,90.00
"9330410.02",6195.00,3640.00,3085.00,555.00,2560.00,1470.00,200.00,455.00,430.00,2915.00,1825.00,1545.00,280.00,1090.00,785.00,75.00,150.00,80.00,3280.00,1810.00,1540.00,275.00,1470.00,680.00,130.00,310.00,350.00
"9330410.04",1205.00,800.00,680.00,120.00,405.00,220.00,45.00,75.00,60.00,590.00,405.00,350.00,55.00,180.00,115.00,20.00,30.00,15.00,615.00,395.00,330.00,65.00,220.00,100.00,25.00,45.00,45.00
"9330410.05",4300.00,2565.00,2190.00,375.00,1735.00,1105.00,140.00,290.00,200.00,2070.00,1280.00,1090.00,190.00,790.00,590.00,45.00,100.00,45.00,2235.00,1285.00,1095.00,190.00,950.00,515.00,95.00,190.00,150.00
"9330410.06",3710.00,2650.00,2315.00,340.00,1055.00,770.00,75.00,125.00,85.00,1825.00,1320.00,1150.00,170.00,505.00,420.00,35.00,35.00,15.00,1885.00,1335.00,1160.00,175.00,550.00,350.00,45.00,85.00,70.00
