"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23"
"59153569",45.00,35.00,0.00,5.00,0.00,2.40,40.00,40.00,35.00,0.00,5.00,0.00,0.00,40.00,30.00,5.00,5.00,0.00,0.00,5.00,0.00,0.00,0.00
"59153570",385.00,165.00,105.00,95.00,20.00,3.00,385.00,330.00,295.00,35.00,55.00,45.00,10.00,330.00,140.00,190.00,75.00,90.00,20.00,55.00,25.00,25.00,5.00
"59153571",95.00,40.00,30.00,25.00,0.00,2.80,100.00,75.00,65.00,10.00,20.00,10.00,5.00,80.00,30.00,45.00,25.00,25.00,0.00,15.00,10.00,5.00,0.00
"59153572",330.00,145.00,90.00,75.00,20.00,3.00,335.00,260.00,205.00,55.00,70.00,55.00,15.00,260.00,100.00,160.00,60.00,75.00,15.00,70.00,45.00,25.00,5.00
"59153573",140.00,65.00,40.00,30.00,5.00,2.80,140.00,105.00,85.00,20.00,35.00,25.00,5.00,105.00,40.00,65.00,25.00,25.00,5.00,30.00,20.00,10.00,0.00
"59153574",30.00,20.00,0.00,0.00,5.00,3.20,30.00,10.00,5.00,10.00,20.00,10.00,5.00,10.00,10.00,5.00,0.00,0.00,5.00,20.00,10.00,0.00,5.00
"59153575",175.00,100.00,40.00,25.00,10.00,2.70,175.00,140.00,110.00,35.00,35.00,25.00,5.00,140.00,80.00,65.00,30.00,25.00,10.00,30.00,25.00,10.00,0.00
"59153576",105.00,55.00,20.00,20.00,15.00,2.90,105.00,90.00,70.00,20.00,15.00,15.00,0.00,90.00,40.00,45.00,20.00,20.00,15.00,20.00,15.00,0.00,0.00
"59153577",,,,,,,,,,,,,,,,,,,,,,,
"59153578",95.00,85.00,5.00,0.00,0.00,2.20,95.00,90.00,45.00,45.00,5.00,5.00,0.00,85.00,80.00,10.00,10.00,0.00,0.00,5.00,5.00,0.00,0.00
"59153579",70.00,60.00,10.00,5.00,0.00,2.30,70.00,60.00,45.00,20.00,10.00,10.00,0.00,60.00,50.00,10.00,5.00,5.00,0.00,10.00,10.00,0.00,0.00
"59153580",115.00,105.00,10.00,5.00,0.00,2.10,120.00,105.00,45.00,65.00,10.00,10.00,5.00,110.00,90.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00
"59153581",45.00,40.00,0.00,0.00,0.00,1.90,45.00,35.00,20.00,15.00,5.00,0.00,0.00,40.00,40.00,0.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00
"59153582",105.00,90.00,10.00,5.00,0.00,2.10,105.00,95.00,35.00,65.00,5.00,10.00,0.00,95.00,85.00,10.00,5.00,5.00,0.00,10.00,5.00,5.00,0.00
"59153583",120.00,95.00,15.00,10.00,5.00,2.30,120.00,110.00,70.00,45.00,10.00,10.00,0.00,110.00,90.00,20.00,15.00,5.00,0.00,10.00,10.00,5.00,0.00
"59153584",300.00,225.00,50.00,20.00,5.00,2.40,295.00,255.00,125.00,130.00,40.00,35.00,5.00,255.00,190.00,65.00,35.00,20.00,5.00,45.00,30.00,10.00,0.00
"59153585",85.00,75.00,10.00,5.00,5.00,2.30,85.00,75.00,45.00,30.00,5.00,10.00,0.00,80.00,65.00,10.00,10.00,0.00,0.00,10.00,10.00,0.00,0.00
"59153586",295.00,240.00,35.00,15.00,5.00,2.30,295.00,265.00,180.00,90.00,25.00,20.00,5.00,270.00,215.00,55.00,30.00,20.00,5.00,30.00,25.00,5.00,0.00
"59153587",175.00,140.00,25.00,0.00,0.00,2.20,170.00,160.00,100.00,60.00,15.00,10.00,5.00,160.00,130.00,25.00,25.00,0.00,0.00,10.00,10.00,5.00,0.00
"59153588",170.00,145.00,25.00,5.00,5.00,2.20,175.00,155.00,100.00,55.00,15.00,10.00,5.00,155.00,130.00,20.00,20.00,5.00,5.00,20.00,15.00,5.00,0.00
"59153589",180.00,160.00,10.00,5.00,0.00,2.20,180.00,160.00,90.00,70.00,20.00,15.00,5.00,160.00,140.00,20.00,10.00,5.00,5.00,20.00,20.00,0.00,0.00
"59153590",75.00,70.00,10.00,0.00,0.00,2.00,75.00,75.00,35.00,35.00,5.00,5.00,0.00,75.00,65.00,5.00,5.00,0.00,0.00,0.00,5.00,0.00,0.00
"59153591",205.00,165.00,25.00,10.00,5.00,2.20,205.00,175.00,95.00,80.00,25.00,25.00,5.00,175.00,150.00,30.00,20.00,10.00,5.00,25.00,20.00,5.00,0.00
"59153592",395.00,160.00,85.00,110.00,40.00,3.10,395.00,360.00,325.00,35.00,30.00,25.00,5.00,365.00,140.00,220.00,70.00,105.00,40.00,30.00,20.00,10.00,0.00
"59153593",220.00,140.00,30.00,40.00,10.00,2.60,220.00,200.00,185.00,15.00,20.00,15.00,5.00,205.00,125.00,75.00,25.00,40.00,10.00,20.00,15.00,5.00,0.00
"59153594",,,,,,,,,,,,,,,,,,,,,,,
"59153595",240.00,85.00,50.00,65.00,45.00,3.30,240.00,225.00,205.00,20.00,15.00,10.00,5.00,225.00,75.00,145.00,45.00,65.00,40.00,15.00,10.00,5.00,5.00
"59153596",200.00,80.00,40.00,60.00,20.00,3.20,200.00,170.00,150.00,15.00,25.00,25.00,5.00,170.00,60.00,110.00,35.00,55.00,20.00,25.00,15.00,10.00,0.00
"59153597",165.00,65.00,35.00,45.00,20.00,3.20,165.00,145.00,135.00,10.00,20.00,20.00,5.00,145.00,55.00,90.00,25.00,40.00,20.00,20.00,10.00,10.00,0.00
"59153598",625.00,205.00,150.00,195.00,75.00,3.20,625.00,555.00,525.00,35.00,70.00,55.00,15.00,555.00,175.00,380.00,120.00,190.00,70.00,70.00,30.00,35.00,5.00
"59153599",935.00,235.00,270.00,370.00,55.00,3.30,935.00,810.00,770.00,40.00,120.00,100.00,20.00,815.00,180.00,635.00,210.00,365.00,55.00,125.00,55.00,60.00,5.00
"59153600",135.00,55.00,30.00,40.00,15.00,3.10,135.00,125.00,115.00,5.00,10.00,10.00,5.00,125.00,45.00,80.00,25.00,40.00,15.00,10.00,10.00,5.00,0.00
"59153601",135.00,45.00,30.00,55.00,10.00,3.20,135.00,125.00,110.00,10.00,10.00,10.00,0.00,125.00,40.00,85.00,25.00,50.00,10.00,15.00,5.00,5.00,0.00
"59153602",235.00,100.00,65.00,55.00,20.00,3.00,235.00,195.00,170.00,25.00,40.00,30.00,10.00,195.00,75.00,120.00,50.00,50.00,20.00,40.00,20.00,20.00,5.00
"59153603",185.00,135.00,25.00,15.00,5.00,2.40,185.00,170.00,130.00,40.00,15.00,5.00,10.00,175.00,130.00,45.00,20.00,15.00,5.00,20.00,10.00,5.00,0.00
"59153604",,,,,,,,,,,,,,,,,,,,,,,
"59153606",85.00,50.00,15.00,15.00,5.00,2.90,85.00,75.00,60.00,15.00,10.00,10.00,5.00,75.00,45.00,30.00,10.00,15.00,10.00,10.00,0.00,5.00,0.00
"59153607",185.00,90.00,35.00,40.00,15.00,2.90,185.00,165.00,130.00,30.00,20.00,15.00,5.00,165.00,75.00,90.00,35.00,40.00,20.00,20.00,20.00,0.00,5.00
"59153608",150.00,95.00,20.00,20.00,15.00,2.60,150.00,130.00,110.00,20.00,15.00,15.00,5.00,130.00,90.00,45.00,15.00,20.00,10.00,20.00,10.00,5.00,5.00
"59153609",350.00,235.00,45.00,50.00,15.00,2.60,350.00,330.00,300.00,30.00,20.00,15.00,5.00,330.00,220.00,110.00,45.00,45.00,20.00,20.00,15.00,5.00,5.00
"59153610",140.00,90.00,15.00,25.00,10.00,2.60,140.00,125.00,110.00,10.00,15.00,10.00,5.00,125.00,80.00,45.00,15.00,25.00,10.00,15.00,10.00,0.00,0.00
"59153611",200.00,90.00,40.00,55.00,15.00,3.00,200.00,170.00,145.00,20.00,30.00,20.00,5.00,165.00,70.00,95.00,30.00,55.00,15.00,30.00,20.00,10.00,5.00
"59153612",175.00,75.00,40.00,50.00,15.00,3.00,175.00,165.00,155.00,10.00,15.00,15.00,5.00,160.00,70.00,90.00,35.00,45.00,15.00,15.00,5.00,5.00,5.00
"59153613",235.00,100.00,40.00,75.00,20.00,3.10,235.00,215.00,195.00,20.00,20.00,20.00,5.00,215.00,90.00,130.00,35.00,75.00,15.00,20.00,10.00,10.00,0.00
"59153614",125.00,70.00,30.00,20.00,0.00,2.60,120.00,105.00,100.00,10.00,15.00,15.00,5.00,110.00,60.00,50.00,25.00,25.00,0.00,15.00,5.00,5.00,0.00
"59153615",145.00,95.00,30.00,10.00,5.00,2.50,145.00,115.00,85.00,35.00,25.00,20.00,5.00,120.00,80.00,40.00,25.00,10.00,5.00,25.00,20.00,5.00,0.00
"59153616",235.00,155.00,40.00,25.00,20.00,2.60,235.00,200.00,170.00,30.00,35.00,20.00,10.00,205.00,130.00,75.00,35.00,20.00,20.00,30.00,25.00,5.00,0.00
"59153617",155.00,75.00,30.00,25.00,15.00,2.80,150.00,130.00,115.00,15.00,20.00,15.00,5.00,130.00,60.00,65.00,30.00,25.00,15.00,20.00,20.00,0.00,0.00
"59153618",145.00,70.00,30.00,25.00,15.00,2.90,145.00,135.00,110.00,25.00,15.00,5.00,5.00,130.00,65.00,70.00,25.00,30.00,10.00,15.00,5.00,5.00,0.00
"59153619",260.00,80.00,70.00,90.00,15.00,3.20,260.00,230.00,225.00,5.00,30.00,25.00,10.00,230.00,65.00,165.00,60.00,90.00,20.00,30.00,15.00,15.00,0.00
"59153620",355.00,120.00,110.00,95.00,25.00,3.10,355.00,295.00,280.00,10.00,60.00,50.00,10.00,290.00,95.00,195.00,80.00,90.00,25.00,60.00,30.00,25.00,10.00
"59153621",225.00,100.00,60.00,40.00,25.00,3.00,230.00,195.00,190.00,5.00,25.00,25.00,5.00,200.00,80.00,120.00,55.00,40.00,25.00,30.00,15.00,10.00,0.00
"59153622",195.00,75.00,55.00,45.00,25.00,3.10,200.00,170.00,160.00,5.00,30.00,20.00,10.00,170.00,60.00,110.00,40.00,45.00,25.00,30.00,15.00,10.00,0.00
"59153623",180.00,85.00,45.00,40.00,20.00,3.00,180.00,165.00,155.00,5.00,15.00,15.00,5.00,165.00,75.00,90.00,40.00,35.00,15.00,15.00,10.00,5.00,5.00
"59153624",145.00,60.00,35.00,35.00,20.00,3.10,145.00,125.00,115.00,10.00,30.00,20.00,10.00,120.00,40.00,80.00,25.00,30.00,20.00,30.00,20.00,5.00,0.00
"59153625",170.00,65.00,55.00,45.00,10.00,3.00,170.00,135.00,130.00,0.00,35.00,30.00,5.00,135.00,40.00,95.00,45.00,45.00,10.00,30.00,25.00,10.00,0.00
"59153626",215.00,80.00,45.00,55.00,25.00,3.20,215.00,185.00,175.00,5.00,25.00,25.00,0.00,190.00,65.00,120.00,35.00,55.00,25.00,25.00,15.00,10.00,0.00
"59153627",110.00,55.00,25.00,25.00,10.00,3.00,115.00,95.00,95.00,0.00,15.00,10.00,5.00,95.00,45.00,50.00,15.00,25.00,10.00,15.00,10.00,5.00,0.00
"59153628",160.00,70.00,35.00,45.00,10.00,3.00,165.00,140.00,130.00,10.00,20.00,20.00,5.00,140.00,60.00,80.00,30.00,45.00,10.00,20.00,15.00,5.00,5.00
"59153629",210.00,85.00,55.00,50.00,20.00,3.10,205.00,185.00,175.00,10.00,25.00,15.00,5.00,185.00,70.00,115.00,50.00,45.00,25.00,25.00,15.00,0.00,0.00
"59153630",135.00,65.00,30.00,30.00,10.00,3.00,135.00,110.00,110.00,5.00,25.00,15.00,10.00,115.00,55.00,60.00,15.00,30.00,10.00,25.00,10.00,10.00,0.00
"59153631",230.00,80.00,65.00,65.00,15.00,3.00,230.00,185.00,170.00,20.00,45.00,30.00,15.00,185.00,55.00,125.00,50.00,60.00,15.00,40.00,25.00,15.00,5.00
"59153632",655.00,215.00,160.00,170.00,105.00,3.30,650.00,525.00,485.00,40.00,125.00,100.00,25.00,525.00,140.00,380.00,125.00,160.00,95.00,125.00,70.00,35.00,20.00
"59153633",215.00,90.00,65.00,55.00,10.00,3.00,215.00,185.00,165.00,20.00,30.00,20.00,5.00,190.00,70.00,120.00,55.00,55.00,10.00,25.00,15.00,10.00,5.00
"59153634",165.00,70.00,40.00,45.00,10.00,3.10,165.00,145.00,130.00,15.00,20.00,15.00,5.00,150.00,55.00,90.00,40.00,45.00,10.00,20.00,10.00,5.00,5.00
"59153635",115.00,60.00,20.00,30.00,10.00,3.00,120.00,110.00,100.00,10.00,10.00,10.00,5.00,110.00,55.00,50.00,15.00,30.00,10.00,10.00,5.00,5.00,0.00
"59153636",165.00,65.00,45.00,40.00,10.00,3.00,160.00,145.00,130.00,15.00,20.00,15.00,0.00,145.00,55.00,95.00,35.00,45.00,10.00,20.00,10.00,5.00,0.00
"59153637",140.00,50.00,50.00,25.00,15.00,3.00,140.00,120.00,115.00,5.00,15.00,10.00,5.00,120.00,40.00,80.00,40.00,30.00,15.00,15.00,10.00,10.00,0.00
"59153638",140.00,50.00,30.00,45.00,10.00,3.10,140.00,120.00,110.00,5.00,20.00,15.00,0.00,120.00,40.00,80.00,30.00,40.00,10.00,20.00,15.00,5.00,0.00
"59153639",170.00,65.00,45.00,45.00,15.00,3.10,175.00,150.00,145.00,5.00,25.00,15.00,5.00,150.00,45.00,100.00,40.00,45.00,15.00,25.00,15.00,5.00,0.00
"59153640",135.00,40.00,45.00,35.00,15.00,3.30,135.00,115.00,105.00,15.00,20.00,20.00,5.00,115.00,30.00,85.00,35.00,35.00,15.00,20.00,10.00,5.00,0.00
"59153641",145.00,60.00,45.00,25.00,15.00,3.00,145.00,115.00,105.00,10.00,25.00,30.00,0.00,115.00,45.00,65.00,30.00,25.00,15.00,30.00,15.00,10.00,5.00
"59153642",165.00,70.00,45.00,45.00,10.00,3.00,165.00,140.00,130.00,10.00,25.00,20.00,5.00,140.00,55.00,85.00,35.00,40.00,10.00,25.00,15.00,5.00,0.00
"59153643",310.00,145.00,105.00,45.00,20.00,2.80,315.00,230.00,205.00,30.00,85.00,75.00,5.00,230.00,105.00,125.00,80.00,35.00,15.00,85.00,45.00,25.00,20.00
"59153644",490.00,255.00,160.00,70.00,10.00,2.70,490.00,405.00,340.00,70.00,80.00,75.00,10.00,410.00,195.00,210.00,135.00,65.00,10.00,85.00,60.00,20.00,0.00
"59153645",755.00,375.00,220.00,140.00,20.00,2.70,755.00,610.00,515.00,95.00,145.00,125.00,20.00,605.00,275.00,330.00,180.00,130.00,20.00,150.00,95.00,40.00,10.00
"59153646",120.00,70.00,30.00,15.00,10.00,2.60,115.00,100.00,90.00,15.00,20.00,20.00,5.00,100.00,60.00,40.00,20.00,10.00,5.00,20.00,15.00,5.00,0.00
"59153647",110.00,45.00,30.00,30.00,5.00,3.00,110.00,85.00,70.00,10.00,25.00,20.00,5.00,85.00,25.00,55.00,20.00,30.00,10.00,25.00,15.00,10.00,0.00
"59153648",265.00,185.00,65.00,20.00,0.00,2.40,270.00,225.00,200.00,25.00,40.00,40.00,5.00,225.00,150.00,75.00,55.00,20.00,0.00,45.00,30.00,5.00,0.00
"59153649",195.00,100.00,60.00,30.00,0.00,2.60,195.00,165.00,140.00,25.00,30.00,25.00,10.00,165.00,80.00,85.00,50.00,30.00,5.00,30.00,20.00,10.00,0.00
"59153650",145.00,55.00,50.00,35.00,5.00,2.90,145.00,125.00,110.00,15.00,25.00,20.00,5.00,125.00,45.00,80.00,50.00,35.00,0.00,20.00,15.00,5.00,0.00
"59153651",125.00,70.00,25.00,20.00,10.00,2.70,125.00,100.00,70.00,25.00,25.00,25.00,0.00,100.00,50.00,50.00,20.00,20.00,15.00,25.00,20.00,5.00,0.00
"59153652",170.00,65.00,55.00,40.00,5.00,3.00,170.00,155.00,140.00,15.00,20.00,15.00,5.00,150.00,60.00,95.00,45.00,40.00,5.00,20.00,10.00,10.00,5.00
"59153653",540.00,300.00,145.00,80.00,15.00,2.70,545.00,465.00,420.00,45.00,75.00,70.00,10.00,465.00,240.00,225.00,135.00,75.00,20.00,75.00,60.00,10.00,5.00
"59153654",415.00,270.00,95.00,50.00,5.00,2.50,415.00,365.00,335.00,35.00,50.00,40.00,10.00,365.00,230.00,135.00,85.00,50.00,5.00,45.00,35.00,5.00,5.00
"59153655",635.00,335.00,185.00,105.00,15.00,2.70,635.00,565.00,480.00,80.00,70.00,60.00,10.00,565.00,275.00,290.00,165.00,105.00,15.00,65.00,50.00,10.00,5.00
"59153656",150.00,60.00,40.00,40.00,10.00,3.00,150.00,125.00,115.00,10.00,25.00,20.00,10.00,130.00,45.00,80.00,35.00,40.00,5.00,25.00,15.00,5.00,0.00
"59153657",870.00,675.00,140.00,45.00,5.00,2.30,865.00,755.00,570.00,185.00,110.00,90.00,25.00,755.00,585.00,170.00,125.00,40.00,5.00,115.00,90.00,15.00,0.00
"59153658",225.00,120.00,55.00,40.00,15.00,2.80,225.00,170.00,120.00,45.00,55.00,55.00,5.00,165.00,75.00,90.00,45.00,35.00,10.00,60.00,40.00,15.00,0.00
"59153659",225.00,140.00,45.00,25.00,10.00,2.60,225.00,170.00,115.00,45.00,60.00,55.00,5.00,165.00,95.00,75.00,35.00,25.00,10.00,60.00,50.00,10.00,0.00
"59153660",355.00,260.00,60.00,20.00,5.00,2.40,355.00,310.00,250.00,60.00,45.00,35.00,5.00,310.00,225.00,80.00,50.00,20.00,10.00,45.00,35.00,10.00,0.00
"59153661",180.00,110.00,40.00,25.00,0.00,2.50,180.00,155.00,120.00,40.00,20.00,15.00,5.00,155.00,90.00,60.00,40.00,20.00,0.00,20.00,20.00,5.00,0.00
"59153662",650.00,450.00,130.00,65.00,10.00,2.40,655.00,560.00,380.00,185.00,90.00,70.00,20.00,560.00,375.00,195.00,120.00,60.00,15.00,90.00,75.00,15.00,5.00
"59153663",270.00,155.00,50.00,55.00,10.00,2.70,270.00,250.00,215.00,35.00,20.00,15.00,10.00,250.00,140.00,105.00,40.00,50.00,15.00,25.00,10.00,10.00,0.00
"59153664",80.00,40.00,20.00,20.00,5.00,3.00,80.00,75.00,60.00,10.00,5.00,5.00,5.00,70.00,30.00,40.00,15.00,20.00,5.00,10.00,5.00,5.00,0.00
"59153665",335.00,170.00,60.00,80.00,20.00,2.80,335.00,295.00,245.00,50.00,35.00,25.00,10.00,295.00,150.00,145.00,50.00,80.00,15.00,40.00,20.00,15.00,5.00
"59153666",295.00,175.00,55.00,50.00,15.00,2.70,300.00,275.00,215.00,60.00,25.00,15.00,5.00,275.00,160.00,115.00,50.00,50.00,10.00,25.00,15.00,5.00,0.00
"59153667",165.00,100.00,20.00,30.00,15.00,2.80,165.00,145.00,125.00,25.00,15.00,10.00,0.00,150.00,85.00,60.00,20.00,25.00,15.00,15.00,10.00,0.00,5.00
"59153668",75.00,60.00,10.00,0.00,0.00,2.20,75.00,65.00,40.00,30.00,5.00,5.00,0.00,65.00,55.00,10.00,5.00,0.00,0.00,5.00,5.00,0.00,0.00
"59153669",45.00,35.00,10.00,0.00,0.00,2.20,45.00,40.00,20.00,20.00,0.00,0.00,0.00,45.00,30.00,10.00,5.00,5.00,0.00,0.00,0.00,0.00,0.00
"59153670",155.00,125.00,20.00,5.00,0.00,2.20,155.00,145.00,95.00,50.00,10.00,5.00,5.00,145.00,120.00,25.00,15.00,10.00,5.00,10.00,10.00,0.00,0.00
"59153671",75.00,65.00,10.00,0.00,0.00,2.20,75.00,70.00,35.00,30.00,5.00,5.00,0.00,75.00,60.00,10.00,10.00,0.00,0.00,5.00,5.00,0.00,0.00
"59153672",140.00,125.00,10.00,5.00,0.00,2.20,140.00,130.00,70.00,60.00,10.00,10.00,0.00,130.00,115.00,15.00,10.00,5.00,0.00,5.00,5.00,0.00,0.00
"59153673",135.00,105.00,20.00,5.00,5.00,2.30,135.00,130.00,70.00,60.00,5.00,0.00,0.00,135.00,100.00,30.00,20.00,5.00,0.00,5.00,5.00,0.00,0.00
"59153674",155.00,145.00,15.00,0.00,0.00,2.10,155.00,140.00,75.00,70.00,15.00,10.00,0.00,145.00,130.00,15.00,15.00,0.00,0.00,10.00,10.00,0.00,0.00
"59153675",140.00,120.00,10.00,5.00,0.00,2.20,140.00,135.00,55.00,80.00,5.00,5.00,0.00,135.00,120.00,15.00,15.00,5.00,0.00,5.00,5.00,0.00,0.00
"59153676",185.00,155.00,20.00,5.00,0.00,2.20,185.00,175.00,95.00,75.00,10.00,10.00,0.00,170.00,145.00,25.00,20.00,10.00,0.00,15.00,10.00,0.00,0.00
"59153677",85.00,65.00,10.00,5.00,0.00,2.20,85.00,70.00,40.00,35.00,10.00,10.00,0.00,70.00,60.00,15.00,10.00,5.00,0.00,10.00,5.00,0.00,5.00
"59153678",110.00,85.00,20.00,10.00,0.00,2.40,110.00,95.00,55.00,40.00,15.00,10.00,5.00,95.00,75.00,25.00,15.00,10.00,0.00,10.00,10.00,5.00,0.00
"59153679",120.00,90.00,15.00,10.00,0.00,2.40,120.00,90.00,45.00,40.00,30.00,30.00,0.00,90.00,65.00,20.00,10.00,15.00,0.00,30.00,25.00,10.00,0.00
"59153680",125.00,105.00,10.00,0.00,0.00,2.20,125.00,115.00,60.00,55.00,5.00,5.00,0.00,115.00,100.00,15.00,10.00,0.00,0.00,10.00,5.00,5.00,0.00
"59153681",230.00,200.00,25.00,10.00,0.00,2.20,235.00,220.00,125.00,95.00,15.00,10.00,5.00,220.00,185.00,35.00,30.00,5.00,0.00,15.00,10.00,0.00,0.00
"59153682",120.00,100.00,15.00,5.00,0.00,2.20,120.00,115.00,55.00,55.00,5.00,5.00,5.00,115.00,90.00,20.00,15.00,5.00,0.00,10.00,10.00,0.00,0.00
"59153683",330.00,235.00,60.00,30.00,0.00,2.40,330.00,300.00,195.00,105.00,35.00,30.00,5.00,300.00,215.00,85.00,50.00,25.00,0.00,30.00,20.00,5.00,5.00
"59153684",155.00,130.00,20.00,10.00,0.00,2.20,155.00,140.00,75.00,60.00,20.00,10.00,5.00,140.00,110.00,30.00,20.00,5.00,0.00,15.00,15.00,0.00,0.00
"59153685",165.00,140.00,20.00,10.00,5.00,2.30,165.00,150.00,135.00,15.00,10.00,5.00,0.00,145.00,125.00,25.00,15.00,5.00,0.00,15.00,10.00,0.00,0.00
"59153686",250.00,170.00,50.00,30.00,5.00,2.50,250.00,200.00,155.00,45.00,45.00,45.00,5.00,205.00,130.00,75.00,40.00,30.00,0.00,45.00,40.00,10.00,0.00
"59153687",190.00,145.00,30.00,15.00,0.00,2.30,190.00,175.00,125.00,50.00,20.00,15.00,5.00,170.00,130.00,45.00,25.00,15.00,0.00,15.00,15.00,0.00,0.00
"59153688",185.00,120.00,35.00,30.00,5.00,2.50,185.00,140.00,110.00,30.00,45.00,35.00,10.00,140.00,85.00,60.00,30.00,30.00,0.00,45.00,35.00,10.00,5.00
"59153689",210.00,115.00,45.00,45.00,10.00,2.70,210.00,180.00,130.00,45.00,30.00,20.00,10.00,180.00,90.00,80.00,30.00,45.00,5.00,30.00,15.00,15.00,0.00
"59153690",150.00,90.00,30.00,25.00,5.00,2.70,145.00,135.00,110.00,20.00,10.00,10.00,5.00,135.00,80.00,55.00,25.00,20.00,5.00,15.00,10.00,5.00,0.00
"59153691",105.00,80.00,15.00,5.00,0.00,2.40,105.00,85.00,60.00,30.00,15.00,15.00,5.00,85.00,65.00,25.00,15.00,5.00,5.00,15.00,15.00,0.00,0.00
"59153692",430.00,300.00,95.00,35.00,5.00,2.40,430.00,365.00,290.00,75.00,60.00,55.00,10.00,365.00,245.00,120.00,90.00,30.00,0.00,60.00,55.00,5.00,0.00
"59153693",120.00,45.00,40.00,25.00,5.00,3.00,120.00,100.00,95.00,0.00,20.00,15.00,0.00,100.00,35.00,65.00,30.00,30.00,5.00,20.00,5.00,10.00,0.00
"59153694",155.00,60.00,50.00,30.00,10.00,3.00,155.00,140.00,135.00,10.00,15.00,15.00,5.00,140.00,55.00,85.00,50.00,30.00,10.00,15.00,5.00,5.00,0.00
"59153695",775.00,390.00,200.00,165.00,20.00,2.80,770.00,660.00,530.00,135.00,110.00,95.00,20.00,660.00,305.00,355.00,165.00,165.00,20.00,115.00,80.00,30.00,5.00
"59153696",265.00,110.00,70.00,75.00,15.00,2.90,265.00,210.00,175.00,40.00,55.00,45.00,10.00,210.00,80.00,135.00,55.00,70.00,15.00,50.00,30.00,20.00,5.00
"59153697",550.00,215.00,150.00,140.00,45.00,3.00,550.00,425.00,345.00,75.00,130.00,115.00,15.00,420.00,135.00,285.00,105.00,135.00,45.00,135.00,80.00,50.00,10.00
"59153698",180.00,60.00,50.00,55.00,15.00,3.20,180.00,145.00,135.00,10.00,35.00,25.00,10.00,145.00,45.00,105.00,35.00,50.00,15.00,35.00,20.00,15.00,0.00
"59153699",165.00,70.00,40.00,35.00,5.00,2.90,165.00,140.00,130.00,15.00,25.00,20.00,5.00,140.00,60.00,80.00,35.00,40.00,5.00,25.00,15.00,5.00,0.00
"59153700",115.00,55.00,20.00,20.00,15.00,3.10,115.00,100.00,95.00,10.00,10.00,10.00,0.00,105.00,45.00,55.00,20.00,20.00,15.00,10.00,5.00,5.00,5.00
"59153701",485.00,300.00,130.00,45.00,10.00,2.50,485.00,390.00,340.00,50.00,90.00,85.00,10.00,390.00,225.00,160.00,110.00,40.00,10.00,90.00,70.00,20.00,5.00
"59153702",295.00,145.00,80.00,55.00,10.00,2.80,295.00,240.00,225.00,20.00,50.00,45.00,5.00,245.00,110.00,130.00,65.00,55.00,10.00,50.00,35.00,15.00,0.00
"59153703",875.00,400.00,290.00,155.00,30.00,2.80,875.00,705.00,635.00,75.00,170.00,140.00,25.00,705.00,290.00,420.00,245.00,150.00,25.00,170.00,120.00,45.00,10.00
"59153704",230.00,90.00,75.00,45.00,20.00,3.00,235.00,200.00,195.00,10.00,35.00,25.00,10.00,195.00,70.00,130.00,65.00,50.00,15.00,35.00,20.00,15.00,0.00
"59153705",270.00,120.00,80.00,60.00,15.00,2.90,270.00,230.00,215.00,10.00,45.00,40.00,5.00,230.00,90.00,140.00,70.00,55.00,15.00,40.00,30.00,10.00,5.00
"59153706",300.00,120.00,95.00,60.00,20.00,2.90,295.00,255.00,240.00,15.00,45.00,35.00,5.00,255.00,90.00,165.00,85.00,60.00,20.00,40.00,30.00,5.00,5.00
"59153707",260.00,100.00,90.00,55.00,10.00,2.90,260.00,215.00,195.00,15.00,45.00,40.00,0.00,215.00,75.00,140.00,75.00,50.00,10.00,45.00,25.00,15.00,5.00
"59153708",300.00,105.00,115.00,70.00,10.00,2.90,295.00,255.00,240.00,15.00,45.00,40.00,5.00,255.00,80.00,175.00,100.00,65.00,5.00,45.00,30.00,15.00,5.00
"59153709",295.00,105.00,115.00,70.00,10.00,2.90,295.00,235.00,225.00,10.00,60.00,55.00,5.00,235.00,65.00,165.00,95.00,60.00,5.00,60.00,40.00,15.00,5.00
"59153710",135.00,55.00,25.00,40.00,15.00,3.20,135.00,120.00,115.00,10.00,15.00,15.00,0.00,120.00,45.00,75.00,25.00,35.00,15.00,15.00,10.00,0.00,0.00
"59153711",150.00,40.00,45.00,45.00,20.00,3.30,150.00,120.00,120.00,5.00,25.00,25.00,0.00,125.00,30.00,95.00,35.00,40.00,20.00,25.00,15.00,10.00,5.00
"59153712",140.00,45.00,40.00,40.00,15.00,3.20,140.00,120.00,120.00,0.00,15.00,15.00,5.00,125.00,40.00,85.00,30.00,40.00,15.00,20.00,10.00,5.00,0.00
"59153713",215.00,75.00,50.00,60.00,30.00,3.20,210.00,190.00,175.00,15.00,25.00,20.00,5.00,190.00,60.00,130.00,45.00,55.00,30.00,25.00,15.00,10.00,5.00
"59153714",210.00,65.00,60.00,55.00,30.00,3.40,210.00,170.00,150.00,15.00,40.00,40.00,5.00,170.00,45.00,125.00,40.00,50.00,30.00,40.00,20.00,15.00,5.00
