"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7"
"59151751",395.00,,,159.00,138.00,1687.30,0.23
"59151752",521.00,,,193.00,177.00,1137.30,0.46
"59151753",454.00,,,173.00,143.00,1213.30,0.37
"59151756",382.00,,,159.00,144.00,2627.20,0.15
"59151757",463.00,,,166.00,151.00,2915.60,0.16
"59151758",431.00,,,163.00,151.00,2948.00,0.15
"59151759",474.00,,,226.00,190.00,3720.60,0.13
"59151760",545.00,,,199.00,184.00,1979.70,0.28
"59151761",487.00,,,194.00,177.00,3631.60,0.13
"59151762",418.00,,,154.00,145.00,2637.20,0.16
"59151763",444.00,,,152.00,146.00,1430.40,0.31
"59151764",713.00,,,244.00,238.00,2861.20,0.25
"59151765",558.00,,,188.00,185.00,4249.80,0.13
"59151766",877.00,,,400.00,384.00,6202.30,0.14
"59151767",595.00,,,233.00,227.00,3386.50,0.18
"59151768",624.00,,,257.00,246.00,3234.80,0.19
"59151769",458.00,,,155.00,153.00,4543.70,0.10
"59151770",361.00,,,122.00,121.00,3155.60,0.11
"59151771",583.00,,,188.00,180.00,2170.50,0.27
"59151772",557.00,,,196.00,185.00,3232.70,0.17
"59151774",292.00,,,121.00,104.00,6.50,45.07
"59151775",1093.00,,,499.00,483.00,73.00,14.98
"59151776",810.00,,,273.00,267.00,230.10,3.52
"59151777",558.00,,,204.00,200.00,1836.70,0.30
"59151778",605.00,,,199.00,195.00,3546.30,0.17
"59151779",576.00,,,182.00,179.00,2380.20,0.24
"59151780",468.00,,,164.00,160.00,3291.10,0.14
"59151781",1110.00,,,360.00,353.00,2201.90,0.50
"59151782",378.00,,,128.00,127.00,1355.30,0.28
"59151783",535.00,,,193.00,191.00,1365.50,0.39
"59151784",425.00,,,138.00,136.00,4436.30,0.10
"59151785",563.00,,,197.00,197.00,3377.30,0.17
"59151786",750.00,,,304.00,304.00,5707.80,0.13
"59151787",549.00,,,207.00,199.00,3240.90,0.17
"59151788",268.00,,,92.00,88.00,2596.90,0.10
"59151789",308.00,,,104.00,103.00,3215.00,0.10
"59151790",474.00,,,187.00,180.00,2646.60,0.18
"59151791",831.00,,,374.00,363.00,3082.30,0.27
"59151792",359.00,,,130.00,126.00,3179.80,0.11
"59151793",933.00,,,348.00,348.00,2425.90,0.38
"59151794",418.00,,,181.00,180.00,3288.70,0.13
"59151795",464.00,,,178.00,176.00,3213.30,0.14
"59151796",522.00,,,180.00,178.00,3210.30,0.16
"59151797",408.00,,,137.00,135.00,2867.20,0.14
"59151798",433.00,,,159.00,157.00,2380.40,0.18
"59151799",361.00,,,136.00,136.00,2708.20,0.13
"59151800",662.00,,,281.00,267.00,3712.80,0.18
"59151801",687.00,,,279.00,256.00,2672.10,0.26
"59151802",788.00,,,229.00,219.00,3159.60,0.25
"59151803",387.00,,,149.00,147.00,2599.10,0.15
"59151804",453.00,,,160.00,153.00,2647.60,0.17
"59151805",846.00,,,346.00,335.00,1111.00,0.76
"59151806",221.00,,,85.00,85.00,3226.30,0.07
"59151807",273.00,,,140.00,136.00,2235.90,0.12
"59151808",478.00,,,194.00,184.00,1082.40,0.44
"59151809",1116.00,,,418.00,408.00,738.90,1.51
"59151810",1500.00,,,472.00,470.00,2233.10,0.67
"59151811",499.00,,,177.00,174.00,3551.60,0.14
"59151816",735.00,,,333.00,315.00,9932.40,0.07
"59151817",763.00,,,306.00,303.00,4446.40,0.17
"59151818",278.00,,,97.00,96.00,3144.80,0.09
"59151819",999.00,,,458.00,458.00,10930.00,0.09
"59151820",588.00,,,223.00,223.00,4640.90,0.13
"59151821",775.00,,,254.00,251.00,3206.50,0.24
"59151822",370.00,,,226.00,226.00,3237.10,0.11
"59151824",568.00,,,184.00,177.00,2148.30,0.26
"59151825",244.00,,,98.00,96.00,2328.20,0.10
"59151827",1722.00,,,788.00,763.00,255.00,6.75
"59151828",558.00,,,206.00,196.00,40.90,13.65
"59151829",670.00,,,232.00,224.00,559.60,1.20
"59151830",604.00,,,246.00,245.00,6188.50,0.10
"59151831",2081.00,,,754.00,743.00,1677.50,1.24
"59151832",234.00,,,85.00,85.00,3074.90,0.08
"59151833",262.00,,,83.00,67.00,618.10,0.42
"59151838",941.00,,,296.00,273.00,363.10,2.59
"59151839",303.00,,,119.00,111.00,108.40,2.79
"59151840",801.00,,,236.00,216.00,1091.10,0.73
"59151841",731.00,,,245.00,223.00,3631.40,0.20
"59151842",881.00,,,261.00,241.00,2898.00,0.30
"59151843",848.00,,,268.00,239.00,3729.10,0.23
"59151844",572.00,,,166.00,161.00,3778.10,0.15
"59151845",1893.00,,,652.00,627.00,4334.80,0.44
"59151846",657.00,,,202.00,195.00,2939.60,0.22
"59151847",522.00,,,171.00,166.00,4162.70,0.13
"59151848",847.00,,,275.00,269.00,4859.40,0.17
"59151849",503.00,,,162.00,151.00,4302.80,0.12
"59151850",515.00,,,274.00,262.00,2056.70,0.25
"59151851",642.00,,,187.00,180.00,3194.00,0.20
"59151852",482.00,,,132.00,128.00,4217.00,0.11
"59151853",1265.00,,,378.00,370.00,4341.10,0.29
"59151854",757.00,,,225.00,222.00,4487.30,0.17
"59151855",508.00,,,159.00,144.00,4556.10,0.11
"59151857",393.00,,,119.00,118.00,4304.50,0.09
"59151858",949.00,,,364.00,361.00,10128.10,0.09
"59151860",974.00,,,354.00,346.00,13109.00,0.07
"59151861",2393.00,,,898.00,882.00,5474.70,0.44
"59151862",568.00,,,392.00,368.00,1694.50,0.34
"59151865",719.00,,,298.00,297.00,11010.70,0.07
"59151866",748.00,,,303.00,288.00,7255.10,0.10
"59151871",664.00,,,192.00,190.00,14497.80,0.05
"59151872",550.00,,,176.00,172.00,3573.70,0.15
"59151873",458.00,,,237.00,232.00,25730.30,0.02
"59151874",681.00,,,237.00,232.00,3851.80,0.18
"59151880",1603.00,,,538.00,532.00,6227.70,0.26
"59151881",340.00,,,107.00,102.00,4213.10,0.08
"59151882",557.00,,,180.00,174.00,3854.70,0.14
"59151883",883.00,,,301.00,287.00,2876.20,0.31
"59151884",421.00,,,136.00,129.00,3456.50,0.12
"59151885",607.00,,,209.00,177.00,4891.20,0.12
"59151886",662.00,,,212.00,206.00,3826.60,0.17
"59151887",1015.00,,,331.00,315.00,2683.10,0.38
"59151888",756.00,,,240.00,206.00,474.10,1.59
"59151889",829.00,,,317.00,277.00,800.80,1.04
"59151890",612.00,,,201.00,201.00,2976.70,0.21
"59151891",544.00,,,178.00,177.00,1506.90,0.36
"59151892",756.00,,,244.00,235.00,2983.40,0.25
"59151893",411.00,,,122.00,122.00,3249.00,0.13
"59151897",467.00,,,143.00,133.00,2375.40,0.20
"59151898",1336.00,,,402.00,379.00,3381.40,0.40
"59151899",1291.00,,,380.00,364.00,671.60,1.92
"59151900",491.00,,,186.00,163.00,2503.80,0.20
"59151901",494.00,,,168.00,162.00,3476.40,0.14
"59151902",501.00,,,174.00,163.00,2298.20,0.22
"59151903",700.00,,,234.00,211.00,3143.20,0.22
"59151904",645.00,,,192.00,185.00,3904.40,0.17
"59151905",741.00,,,248.00,233.00,2078.00,0.36
"59151906",615.00,,,206.00,192.00,2655.40,0.23
"59151907",634.00,,,214.00,198.00,3020.50,0.21
"59151908",571.00,,,186.00,176.00,2536.70,0.23
"59151909",558.00,,,190.00,175.00,2633.30,0.21
"59151910",555.00,,,201.00,197.00,2488.80,0.22
"59151911",798.00,,,306.00,280.00,1126.50,0.71
"59151912",672.00,,,231.00,207.00,1161.60,0.58
"59151913",462.00,,,168.00,156.00,193.50,2.39
"59151914",528.00,,,188.00,178.00,2226.00,0.24
"59151915",639.00,,,214.00,200.00,2444.50,0.26
"59151916",604.00,,,232.00,210.00,2582.30,0.23
"59151917",596.00,,,214.00,199.00,4532.30,0.13
"59151918",591.00,,,247.00,235.00,2443.20,0.24
"59151919",1004.00,,,354.00,312.00,3909.70,0.26
"59151920",654.00,,,352.00,338.00,10299.20,0.06
"59151921",1043.00,,,518.00,484.00,5772.00,0.18
"59151922",814.00,,,284.00,252.00,4086.30,0.20
"59151923",760.00,,,273.00,246.00,2319.90,0.33
"59151924",612.00,,,228.00,209.00,2706.80,0.23
"59151925",747.00,,,243.00,215.00,4118.00,0.18
"59151926",640.00,,,232.00,190.00,4542.20,0.14
"59151927",463.00,,,162.00,134.00,1390.80,0.33
"59151929",1075.00,,,606.00,559.00,15140.80,0.07
"59151931",1556.00,,,966.00,840.00,3335.50,0.47
"59151932",1120.00,,,590.00,550.00,3391.90,0.33
"59151933",1191.00,,,509.00,490.00,7360.90,0.16
"59151934",678.00,,,282.00,264.00,2192.00,0.31
"59151935",559.00,,,189.00,171.00,4515.30,0.12
"59151936",1153.00,,,355.00,341.00,2945.10,0.39
"59151937",581.00,,,165.00,162.00,3582.00,0.16
"59151938",955.00,,,357.00,287.00,3807.80,0.25
"59151939",659.00,,,227.00,210.00,3153.10,0.21
"59151940",407.00,,,140.00,129.00,1693.00,0.24
"59151941",452.00,,,150.00,143.00,269.60,1.68
"59151942",599.00,,,171.00,148.00,3505.00,0.17
"59151943",540.00,,,219.00,210.00,3396.20,0.16
"59151944",1229.00,,,396.00,383.00,7346.10,0.17
"59151945",603.00,,,181.00,166.00,3643.50,0.17
"59151948",391.00,,,213.00,208.00,3541.70,0.11
"59151949",2023.00,,,1205.00,1092.00,19470.60,0.10
"59151950",950.00,,,405.00,397.00,4871.80,0.20
"59151951",1802.00,,,841.00,831.00,9341.60,0.19
"59151952",561.00,,,76.00,75.00,3550.60,0.16
"59151955",526.00,,,150.00,124.00,8257.50,0.06
"59151956",807.00,,,225.00,202.00,5434.30,0.15
"59151957",339.00,,,93.00,87.00,7274.70,0.05
"59151958",666.00,,,176.00,157.00,5806.50,0.11
"59151959",456.00,,,121.00,110.00,5650.60,0.08
"59151960",851.00,,,265.00,226.00,4317.60,0.20
"59151961",1271.00,,,352.00,333.00,5254.20,0.24
"59151962",999.00,,,267.00,250.00,3925.30,0.25
"59151963",666.00,,,174.00,164.00,6143.90,0.11
"59151964",794.00,,,217.00,197.00,9308.30,0.09
"59151965",824.00,,,234.00,219.00,5782.50,0.14
"59151968",690.00,,,183.00,173.00,5219.40,0.13
"59151969",942.00,,,357.00,347.00,3744.00,0.25
"59151970",636.00,,,180.00,156.00,4282.80,0.15
"59151971",798.00,,,201.00,187.00,7287.70,0.11
"59151972",487.00,,,132.00,118.00,6773.30,0.07
"59151973",684.00,,,198.00,184.00,5253.50,0.13
"59151974",1276.00,,,514.00,504.00,3657.20,0.35
"59151975",853.00,,,493.00,468.00,4802.90,0.18
"59151978",588.00,,,167.00,160.00,4378.30,0.13
"59151979",668.00,,,186.00,180.00,4483.20,0.15
"59151980",281.00,,,82.00,79.00,3812.80,0.07
"59151986",1297.00,,,349.00,329.00,4390.70,0.30
"59151987",357.00,,,90.00,90.00,2869.80,0.12
"59151988",666.00,,,178.00,178.00,3370.40,0.20
"59151989",374.00,,,107.00,102.00,3603.10,0.10
"59151990",911.00,,,260.00,256.00,2362.60,0.39
"59151991",571.00,,,157.00,149.00,4137.70,0.14
"59151992",891.00,,,251.00,230.00,4352.70,0.20
"59151993",463.00,,,124.00,117.00,4739.00,0.10
"59151994",661.00,,,188.00,181.00,4951.30,0.13
"59151995",835.00,,,256.00,234.00,6611.20,0.13
"59151997",589.00,,,170.00,161.00,5843.30,0.10
"59151998",351.00,,,109.00,105.00,455.70,0.77
"59151999",547.00,,,164.00,157.00,4365.50,0.13
"59152000",727.00,,,222.00,206.00,3649.60,0.20
"59152001",887.00,,,292.00,258.00,4178.00,0.21
"59152003",606.00,,,185.00,182.00,3181.10,0.19
"59152004",634.00,,,225.00,210.00,3296.90,0.19
"59152005",582.00,,,181.00,165.00,4199.10,0.14
"59152006",946.00,,,401.00,398.00,6546.70,0.14
"59152007",464.00,,,137.00,126.00,3429.40,0.14
"59152008",700.00,,,315.00,313.00,5102.00,0.14
"59152009",327.00,,,147.00,147.00,4684.80,0.07
"59152010",379.00,,,147.00,122.00,1677.70,0.23
"59152011",661.00,,,201.00,182.00,3970.00,0.17
"59152012",768.00,,,210.00,200.00,4703.00,0.16
"59152013",460.00,,,166.00,148.00,3014.40,0.15
"59152014",1566.00,,,500.00,444.00,4784.60,0.33
"59152015",552.00,,,170.00,161.00,3982.70,0.14
"59152016",532.00,,,175.00,162.00,3341.70,0.16
"59152017",426.00,,,150.00,130.00,4092.20,0.10
"59152018",907.00,,,417.00,409.00,3872.80,0.23
"59152019",493.00,,,159.00,145.00,4122.10,0.12
"59152021",806.00,,,234.00,215.00,3522.70,0.23
"59152022",1179.00,,,331.00,317.00,1087.40,1.08
"59152024",675.00,,,259.00,256.00,3940.50,0.17
"59152025",1729.00,,,534.00,523.00,3090.80,0.56
"59152026",2036.00,,,633.00,630.00,10099.20,0.20
"59152027",395.00,,,127.00,126.00,5791.80,0.07
"59152028",1633.00,,,479.00,479.00,5040.10,0.32
"59152029",1122.00,,,381.00,370.00,6321.10,0.18
"59152030",826.00,,,257.00,231.00,5558.50,0.15
"59152032",484.00,,,209.00,207.00,3410.90,0.14
"59152033",906.00,,,279.00,242.00,3779.70,0.24
"59152034",849.00,,,276.00,249.00,4073.90,0.21
"59152035",684.00,,,251.00,223.00,5352.10,0.13
"59152036",838.00,,,264.00,243.00,5106.60,0.16
"59152037",503.00,,,146.00,145.00,3291.90,0.15
"59152040",863.00,,,254.00,248.00,2442.70,0.35
"59152041",677.00,,,186.00,176.00,5136.60,0.13
"59152042",1358.00,,,403.00,375.00,4426.30,0.31
"59152043",265.00,,,88.00,83.00,4121.30,0.06
"59152044",906.00,,,249.00,233.00,5316.90,0.17
"59152046",465.00,,,133.00,120.00,5698.50,0.08
"59152047",849.00,,,244.00,231.00,2944.80,0.29
"59152048",684.00,,,201.00,177.00,7095.40,0.10
"59152049",775.00,,,227.00,209.00,5129.10,0.15
"59152050",747.00,,,221.00,193.00,4497.30,0.17
"59152051",637.00,,,200.00,174.00,6245.10,0.10
"59152052",1442.00,,,457.00,376.00,3956.10,0.36
"59152053",1165.00,,,334.00,323.00,3217.30,0.36
"59152054",1546.00,,,519.00,501.00,5503.70,0.28
"59152055",333.00,,,86.00,81.00,4631.40,0.07
"59152056",335.00,,,93.00,85.00,4933.70,0.07
"59152057",1480.00,,,429.00,405.00,5603.90,0.26
"59152058",318.00,,,80.00,73.00,5813.50,0.05
"59152059",591.00,,,175.00,158.00,3571.00,0.17
"59152060",815.00,,,231.00,225.00,4312.20,0.19
"59152061",617.00,,,177.00,168.00,3750.80,0.16
"59152062",565.00,,,179.00,157.00,4235.40,0.13
"59152063",1271.00,,,340.00,330.00,3852.70,0.33
"59152064",2880.00,,,961.00,797.00,2934.00,0.98
"59152065",1090.00,,,363.00,291.00,3982.50,0.27
"59152066",670.00,,,196.00,183.00,3822.00,0.18
"59152067",1026.00,,,283.00,261.00,6290.60,0.16
"59152068",633.00,,,170.00,162.00,5180.00,0.12
"59152069",696.00,,,206.00,174.00,3244.80,0.21
"59152070",416.00,,,126.00,112.00,4168.30,0.10
"59152071",1092.00,,,286.00,265.00,5793.10,0.19
"59152072",1476.00,,,355.00,336.00,6384.10,0.23
"59152073",864.00,,,225.00,213.00,5798.70,0.15
"59152074",941.00,,,274.00,253.00,3305.20,0.28
"59152075",822.00,,,265.00,221.00,3578.60,0.23
"59152076",535.00,,,156.00,141.00,10288.50,0.05
"59152077",422.00,,,118.00,108.00,7728.90,0.05
"59152078",1992.00,,,552.00,480.00,5930.30,0.34
"59152079",757.00,,,223.00,197.00,7487.60,0.10
"59152080",509.00,,,161.00,144.00,7409.00,0.07
"59152081",859.00,,,241.00,218.00,4911.40,0.17
"59152082",1720.00,,,709.00,707.00,5313.60,0.32
"59152083",489.00,,,187.00,171.00,1988.60,0.25
"59152084",274.00,,,84.00,84.00,4321.80,0.06
"59152086",641.00,,,195.00,170.00,4696.00,0.14
"59152087",459.00,,,147.00,134.00,4940.80,0.09
"59152088",481.00,,,166.00,139.00,4625.00,0.10
"59152089",602.00,,,178.00,164.00,4109.20,0.15
"59152090",598.00,,,183.00,173.00,5186.50,0.12
"59152091",1363.00,,,527.00,454.00,4057.80,0.34
"59152092",1744.00,,,662.00,657.00,4776.80,0.37
"59152093",195.00,,,49.00,47.00,7617.20,0.03
"59152094",794.00,,,209.00,193.00,4362.60,0.18
"59152095",708.00,,,202.00,175.00,4846.00,0.15
"59152096",686.00,,,196.00,181.00,6310.90,0.11
"59152097",463.00,,,136.00,98.00,8622.00,0.05
"59152100",532.00,,,191.00,131.00,7858.20,0.07
"59152101",1051.00,,,280.00,257.00,3738.90,0.28
"59152102",1037.00,,,266.00,253.00,6224.50,0.17
"59152104",653.00,,,176.00,167.00,7523.00,0.09
"59152105",688.00,,,218.00,214.00,5895.50,0.12
"59152106",1313.00,,,689.00,686.00,12214.00,0.11
"59152107",1181.00,,,386.00,373.00,5114.80,0.23
"59152108",734.00,,,238.00,207.00,4194.30,0.18
"59152109",982.00,,,320.00,299.00,4064.60,0.24
"59152110",350.00,,,105.00,97.00,5343.50,0.07
"59152111",531.00,,,144.00,133.00,5619.00,0.09
"59152112",1291.00,,,518.00,506.00,4899.40,0.26
"59152113",876.00,,,270.00,247.00,3338.40,0.26
"59152114",767.00,,,249.00,218.00,5059.40,0.15
"59152115",590.00,,,162.00,147.00,5457.90,0.11
"59152116",905.00,,,296.00,248.00,4321.90,0.21
"59152117",794.00,,,290.00,257.00,4135.40,0.19
"59152118",804.00,,,372.00,344.00,5289.50,0.15
"59152119",578.00,,,194.00,191.00,4733.80,0.12
"59152120",965.00,,,373.00,372.00,10558.00,0.09
"59152121",727.00,,,224.00,199.00,9680.40,0.08
"59152122",779.00,,,221.00,197.00,5462.80,0.14
"59152123",593.00,,,191.00,178.00,4053.30,0.15
"59152124",1166.00,,,356.00,336.00,2430.20,0.48
"59152125",873.00,,,260.00,242.00,4651.00,0.19
"59152126",533.00,,,186.00,182.00,3522.80,0.15
"59152127",420.00,,,145.00,139.00,3471.10,0.12
"59152128",669.00,,,228.00,216.00,2381.60,0.28
"59152129",548.00,,,212.00,200.00,2986.40,0.18
"59152130",432.00,,,149.00,146.00,2138.60,0.20
"59152131",441.00,,,138.00,130.00,3605.90,0.12
"59152132",577.00,,,187.00,175.00,1878.30,0.31
"59152133",449.00,,,142.00,138.00,3644.50,0.12
"59152134",485.00,,,175.00,140.00,3943.10,0.12
"59152135",690.00,,,237.00,206.00,4171.70,0.17
"59152136",672.00,,,235.00,213.00,3570.70,0.19
"59152137",492.00,,,160.00,156.00,2521.80,0.20
"59152138",505.00,,,167.00,165.00,2637.10,0.19
"59152139",557.00,,,172.00,169.00,2618.70,0.21
"59152140",488.00,,,173.00,166.00,1589.60,0.31
"59152143",525.00,,,172.00,159.00,3944.40,0.13
"59152144",517.00,,,167.00,151.00,4159.30,0.12
"59152145",734.00,,,234.00,216.00,4320.20,0.17
"59152146",615.00,,,204.00,177.00,4752.70,0.13
"59152147",623.00,,,211.00,186.00,1832.40,0.34
"59152148",322.00,,,113.00,107.00,2617.90,0.12
"59152149",578.00,,,218.00,201.00,1964.00,0.29
"59152150",397.00,,,143.00,141.00,3160.80,0.13
"59152151",462.00,,,142.00,138.00,3640.70,0.13
"59152152",617.00,,,212.00,196.00,3648.70,0.17
"59152153",586.00,,,205.00,180.00,4296.20,0.14
"59152154",615.00,,,195.00,165.00,4756.40,0.13
"59152155",776.00,,,282.00,244.00,2802.50,0.28
"59152156",526.00,,,172.00,154.00,4379.70,0.12
"59152157",339.00,,,102.00,98.00,3672.80,0.09
"59152158",1122.00,,,417.00,413.00,4995.50,0.22
"59152159",566.00,,,174.00,150.00,4568.20,0.12
"59152160",366.00,,,102.00,96.00,3091.20,0.12
"59152163",577.00,,,167.00,149.00,5690.30,0.10
"59152164",482.00,,,163.00,153.00,4067.50,0.12
"59152165",681.00,,,229.00,211.00,2230.60,0.31
"59152166",864.00,,,269.00,256.00,3220.30,0.27
"59152167",479.00,,,165.00,142.00,1804.10,0.27
"59152169",517.00,,,152.00,138.00,4166.00,0.12
"59152170",318.00,,,93.00,93.00,3975.00,0.08
"59152171",653.00,,,175.00,166.00,342.60,1.91
"59152172",639.00,,,175.00,168.00,3056.00,0.21
"59152173",671.00,,,185.00,172.00,1225.30,0.55
"59152174",1294.00,,,393.00,373.00,4446.70,0.29
"59152175",1081.00,,,474.00,460.00,8091.30,0.13
"59152176",1270.00,,,386.00,367.00,5594.70,0.23
"59152177",936.00,,,264.00,249.00,5584.70,0.17
"59152178",669.00,,,202.00,181.00,4858.40,0.14
"59152179",563.00,,,156.00,143.00,5403.10,0.10
"59152180",501.00,,,138.00,128.00,6058.00,0.08
"59152181",593.00,,,237.00,228.00,6094.60,0.10
"59152182",532.00,,,173.00,162.00,4500.80,0.12
"59152183",631.00,,,201.00,184.00,3670.70,0.17
"59152184",800.00,,,265.00,246.00,3653.00,0.22
"59152185",850.00,,,283.00,274.00,3037.90,0.28
"59152186",1028.00,,,383.00,356.00,2664.60,0.39
"59152187",460.00,,,155.00,130.00,93.80,4.90
"59152188",714.00,,,244.00,206.00,1031.50,0.69
"59152189",843.00,,,263.00,246.00,3469.10,0.24
"59152190",484.00,,,161.00,153.00,3347.20,0.14
"59152191",578.00,,,182.00,158.00,4197.50,0.14
"59152192",635.00,,,224.00,214.00,1971.40,0.32
"59152193",808.00,,,264.00,244.00,3114.90,0.26
"59152194",476.00,,,174.00,168.00,2710.70,0.18
"59152195",499.00,,,317.00,307.00,7748.40,0.06
"59152196",913.00,,,308.00,288.00,2066.10,0.44
"59152197",630.00,,,212.00,191.00,3893.70,0.16
"59152198",681.00,,,212.00,195.00,4775.60,0.14
"59152199",683.00,,,228.00,211.00,3369.50,0.20
"59152200",649.00,,,228.00,195.00,4233.50,0.15
"59152201",2119.00,,,1428.00,1039.00,12081.00,0.18
"59152202",1182.00,,,804.00,723.00,5404.70,0.22
"59152203",519.00,,,239.00,231.00,1463.60,0.35
"59152204",790.00,,,244.00,241.00,2328.30,0.34
"59152205",777.00,,,366.00,353.00,7700.70,0.10
"59152206",997.00,,,541.00,530.00,6075.60,0.16
"59152207",689.00,,,208.00,181.00,3810.80,0.18
"59152208",693.00,,,203.00,186.00,4989.20,0.14
"59152209",920.00,,,293.00,278.00,2813.50,0.33
"59152210",489.00,,,131.00,124.00,5056.90,0.10
"59152211",365.00,,,112.00,100.00,4728.00,0.08
"59152212",534.00,,,155.00,144.00,5717.30,0.09
"59152213",1053.00,,,291.00,284.00,6556.70,0.16
"59152214",737.00,,,194.00,178.00,4887.30,0.15
"59152217",1011.00,,,359.00,347.00,7395.80,0.14
"59152218",550.00,,,142.00,133.00,6707.30,0.08
"59152219",608.00,,,163.00,152.00,6681.30,0.09
"59152220",600.00,,,168.00,156.00,4335.30,0.14
"59152221",462.00,,,126.00,110.00,6553.20,0.07
"59152222",508.00,,,142.00,130.00,5515.70,0.09
"59152223",566.00,,,150.00,143.00,5031.10,0.11
"59152224",797.00,,,230.00,204.00,3707.00,0.22
"59152225",887.00,,,242.00,226.00,5401.90,0.16
"59152226",513.00,,,179.00,155.00,3928.00,0.13
"59152227",629.00,,,201.00,191.00,3844.70,0.16
"59152228",716.00,,,197.00,190.00,4368.50,0.16
"59152229",846.00,,,245.00,235.00,5059.80,0.17
"59152230",470.00,,,128.00,119.00,4931.80,0.10
"59152231",785.00,,,226.00,210.00,4783.70,0.16
"59152232",644.00,,,202.00,190.00,4809.60,0.13
"59152233",798.00,,,214.00,193.00,6541.00,0.12
"59152234",758.00,,,202.00,188.00,4840.40,0.16
"59152235",685.00,,,180.00,170.00,4149.00,0.17
"59152236",570.00,,,155.00,143.00,3725.50,0.15
"59152237",804.00,,,203.00,193.00,2847.00,0.28
"59152238",782.00,,,215.00,208.00,4224.70,0.19
"59152239",623.00,,,169.00,165.00,471.20,1.32
"59152240",973.00,,,250.00,232.00,1030.10,0.94
"59152241",613.00,,,157.00,149.00,2980.10,0.21
"59152242",699.00,,,183.00,180.00,5098.50,0.14
"59152243",643.00,,,181.00,174.00,7407.80,0.09
"59152244",855.00,,,224.00,216.00,6516.80,0.13
"59152245",627.00,,,179.00,159.00,566.10,1.11
"59152246",558.00,,,172.00,161.00,10469.00,0.05
"59152247",536.00,,,248.00,227.00,8208.30,0.07
"59152248",471.00,,,273.00,264.00,3342.80,0.14
"59152249",642.00,,,168.00,166.00,4058.20,0.16
"59152250",455.00,,,155.00,145.00,1813.50,0.25
"59152251",1244.00,,,586.00,581.00,2313.10,0.54
"59152253",1099.00,,,341.00,336.00,8956.80,0.12
"59152254",617.00,,,298.00,297.00,3091.20,0.20
"59152255",1450.00,,,502.00,501.00,9397.30,0.15
"59152256",422.00,,,171.00,157.00,606.80,0.70
"59152257",518.00,,,201.00,184.00,2293.10,0.23
"59152258",483.00,,,176.00,163.00,2744.30,0.18
"59152259",2776.00,,,918.00,902.00,4214.40,0.66
"59152260",414.00,,,154.00,148.00,2738.10,0.15
"59152264",532.00,,,185.00,181.00,2840.40,0.19
"59152265",743.00,,,234.00,233.00,1578.20,0.47
"59152266",454.00,,,141.00,140.00,2133.50,0.21
"59152267",435.00,,,140.00,140.00,2618.90,0.17
"59152268",652.00,,,206.00,202.00,2886.20,0.23
"59152269",486.00,,,159.00,157.00,893.70,0.54
"59152270",722.00,,,239.00,237.00,381.50,1.89
"59152271",423.00,,,136.00,132.00,3548.70,0.12
"59152272",232.00,,,82.00,81.00,2675.90,0.09
"59152273",844.00,,,283.00,275.00,3878.70,0.22
"59152274",590.00,,,164.00,164.00,6512.10,0.09
"59152275",3140.00,,,1014.00,980.00,9197.40,0.34
"59152276",1600.00,,,620.00,592.00,9439.50,0.17
"59152277",731.00,,,200.00,188.00,6389.90,0.11
"59152278",504.00,,,151.00,135.00,10391.80,0.05
"59152279",772.00,,,270.00,243.00,4673.10,0.17
"59152280",280.00,,,154.00,149.00,2502.20,0.11
"59152281",507.00,,,233.00,231.00,3823.50,0.13
"59152282",517.00,,,204.00,203.00,2124.10,0.24
"59152283",269.00,,,103.00,103.00,2698.10,0.10
"59152284",1175.00,,,402.00,388.00,4048.90,0.29
"59152285",708.00,,,243.00,239.00,3597.60,0.20
"59152286",1484.00,,,428.00,410.00,4259.50,0.35
"59152288",942.00,,,274.00,274.00,1336.40,0.70
"59152289",919.00,,,265.00,248.00,486.70,1.89
"59152290",368.00,,,138.00,133.00,448.30,0.82
"59152291",1170.00,,,443.00,354.00,61.90,18.91
"59152292",564.00,,,195.00,177.00,311.90,1.81
"59152294",1655.00,,,411.00,379.00,1881.80,0.88
"59152295",2294.00,,,710.00,664.00,3530.90,0.65
"59152296",6068.00,,,1969.00,1779.00,4602.90,1.32
"59152297",2160.00,,,731.00,638.00,1434.90,1.51
"59152299",834.00,,,283.00,275.00,1676.40,0.50
"59152300",489.00,,,165.00,164.00,239.50,2.04
"59152302",1025.00,,,322.00,302.00,2162.40,0.47
"59152303",761.00,,,246.00,235.00,3603.20,0.21
"59152304",532.00,,,177.00,177.00,3277.90,0.16
"59152305",713.00,,,223.00,218.00,3881.30,0.18
"59152306",682.00,,,228.00,214.00,2108.80,0.32
"59152307",482.00,,,178.00,168.00,2632.40,0.18
"59152308",723.00,,,249.00,219.00,3400.80,0.21
"59152309",558.00,,,195.00,182.00,2303.90,0.24
"59152312",1463.00,,,430.00,429.00,3435.10,0.43
"59152313",514.00,,,166.00,157.00,645.30,0.80
"59152314",524.00,,,181.00,169.00,2081.80,0.25
"59152315",588.00,,,199.00,194.00,3136.00,0.19
"59152316",484.00,,,172.00,163.00,2935.10,0.16
"59152317",696.00,,,216.00,213.00,3587.60,0.19
"59152318",640.00,,,287.00,282.00,3411.50,0.19
"59152319",647.00,,,447.00,432.00,1560.20,0.41
