"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"9330184.02",7945.00,7305.00,5.00,340.00,295.00,3815.00,3555.00,0.00,145.00,115.00,4130.00,3745.00,0.00,195.00,190.00,7940.00,7540.00,65.00,45.00,290.00,90.00,1.10,3810.00,3655.00,30.00,20.00,105.00,40.00,1.00,4135.00,3885.00,40.00,25.00,185.00,50.00,1.20
"9330184.06",10900.00,9370.00,5.00,375.00,1150.00,5485.00,4835.00,0.00,180.00,470.00,5415.00,4540.00,0.00,195.00,680.00,10900.00,9655.00,55.00,60.00,1135.00,80.00,0.70,5490.00,4965.00,25.00,30.00,465.00,45.00,0.80,5410.00,4690.00,20.00,30.00,670.00,40.00,0.70
"9330184.07",5495.00,4860.00,0.00,220.00,410.00,2595.00,2335.00,0.00,90.00,170.00,2900.00,2530.00,0.00,130.00,240.00,5495.00,5005.00,50.00,30.00,410.00,65.00,1.20,2600.00,2395.00,15.00,15.00,170.00,25.00,1.00,2900.00,2610.00,35.00,20.00,240.00,40.00,1.40
"9330184.08",5525.00,4825.00,0.00,195.00,510.00,2705.00,2385.00,0.00,100.00,215.00,2820.00,2435.00,0.00,100.00,290.00,5525.00,4950.00,35.00,35.00,500.00,55.00,1.00,2705.00,2450.00,20.00,15.00,215.00,30.00,1.10,2825.00,2500.00,15.00,20.00,285.00,25.00,0.90
"9330184.09",4730.00,4160.00,5.00,110.00,455.00,2390.00,2135.00,0.00,55.00,195.00,2345.00,2025.00,0.00,55.00,260.00,4730.00,4235.00,25.00,20.00,450.00,30.00,0.60,2390.00,2170.00,10.00,10.00,195.00,20.00,0.80,2345.00,2065.00,10.00,10.00,260.00,15.00,0.60
"9330184.1",5190.00,4560.00,5.00,170.00,450.00,2570.00,2315.00,0.00,80.00,175.00,2620.00,2245.00,0.00,90.00,280.00,5190.00,4690.00,30.00,20.00,445.00,45.00,0.90,2570.00,2370.00,20.00,5.00,170.00,25.00,1.00,2615.00,2315.00,15.00,10.00,275.00,15.00,0.60
"9330184.11",9575.00,8520.00,10.00,300.00,745.00,4805.00,4375.00,5.00,130.00,295.00,4770.00,4150.00,5.00,170.00,445.00,9575.00,8735.00,55.00,50.00,735.00,80.00,0.80,4805.00,4460.00,30.00,25.00,290.00,40.00,0.80,4770.00,4275.00,30.00,25.00,440.00,35.00,0.70
"9330184.12",8245.00,7365.00,0.00,330.00,545.00,4045.00,3700.00,0.00,145.00,200.00,4200.00,3660.00,5.00,195.00,345.00,8245.00,7605.00,55.00,40.00,540.00,75.00,0.90,4045.00,3795.00,25.00,30.00,195.00,40.00,1.00,4200.00,3815.00,30.00,20.00,340.00,35.00,0.80
"9330184.13",5175.00,4660.00,0.00,265.00,245.00,2555.00,2345.00,0.00,125.00,80.00,2620.00,2315.00,0.00,140.00,160.00,5175.00,4850.00,40.00,45.00,245.00,60.00,1.20,2555.00,2430.00,20.00,20.00,85.00,35.00,1.40,2615.00,2420.00,20.00,20.00,165.00,25.00,1.00
"9330184.14",8940.00,8195.00,10.00,510.00,225.00,4400.00,4060.00,5.00,240.00,90.00,4540.00,4135.00,5.00,270.00,135.00,8940.00,8610.00,90.00,20.00,220.00,100.00,1.10,4400.00,4255.00,50.00,10.00,85.00,50.00,1.10,4540.00,4355.00,45.00,10.00,130.00,45.00,1.00
"9330184.15",3360.00,2950.00,0.00,110.00,295.00,1690.00,1530.00,0.00,50.00,110.00,1665.00,1425.00,5.00,55.00,185.00,3360.00,3040.00,10.00,25.00,290.00,20.00,0.60,1690.00,1570.00,5.00,10.00,110.00,15.00,0.90,1670.00,1470.00,5.00,10.00,180.00,10.00,0.60
"9330184.16",5835.00,5135.00,0.00,160.00,535.00,2980.00,2655.00,0.00,90.00,230.00,2860.00,2480.00,0.00,70.00,305.00,5840.00,5245.00,30.00,25.00,535.00,40.00,0.70,2975.00,2720.00,10.00,15.00,230.00,20.00,0.70,2860.00,2525.00,15.00,10.00,305.00,20.00,0.70
"9330185.05",5915.00,5055.00,5.00,205.00,655.00,2910.00,2550.00,5.00,95.00,265.00,3010.00,2505.00,0.00,115.00,385.00,5915.00,5190.00,25.00,60.00,640.00,60.00,1.00,2910.00,2605.00,10.00,30.00,265.00,30.00,1.00,3005.00,2585.00,10.00,35.00,380.00,30.00,1.00
"9330185.07",9620.00,8365.00,5.00,360.00,895.00,4855.00,4340.00,5.00,150.00,360.00,4770.00,4030.00,0.00,205.00,535.00,9620.00,8635.00,40.00,55.00,890.00,70.00,0.70,4855.00,4460.00,15.00,20.00,355.00,25.00,0.50,4770.00,4175.00,25.00,35.00,535.00,45.00,0.90
"9330185.08",1485.00,1335.00,0.00,85.00,65.00,740.00,680.00,0.00,30.00,25.00,740.00,655.00,0.00,50.00,35.00,1485.00,1400.00,10.00,5.00,65.00,10.00,0.70,740.00,710.00,5.00,0.00,30.00,0.00,0.00,740.00,690.00,5.00,5.00,35.00,10.00,1.40
"9330185.09",5115.00,4520.00,0.00,160.00,440.00,2490.00,2250.00,5.00,70.00,170.00,2625.00,2265.00,0.00,85.00,265.00,5115.00,4625.00,30.00,20.00,435.00,40.00,0.80,2495.00,2295.00,15.00,5.00,175.00,20.00,0.80,2620.00,2330.00,15.00,15.00,260.00,25.00,1.00
"9330185.1",5885.00,4865.00,5.00,140.00,880.00,2975.00,2565.00,0.00,60.00,350.00,2910.00,2300.00,0.00,80.00,530.00,5885.00,4955.00,15.00,40.00,870.00,35.00,0.60,2975.00,2600.00,10.00,20.00,345.00,20.00,0.70,2910.00,2355.00,10.00,15.00,530.00,15.00,0.50
"9330185.11",7840.00,6660.00,0.00,235.00,945.00,3870.00,3395.00,5.00,115.00,365.00,3975.00,3270.00,0.00,120.00,585.00,7845.00,6835.00,35.00,50.00,925.00,55.00,0.70,3865.00,3475.00,15.00,30.00,350.00,25.00,0.60,3975.00,3355.00,20.00,25.00,575.00,30.00,0.80
"9330185.12",6730.00,5645.00,0.00,280.00,805.00,3430.00,2965.00,5.00,125.00,335.00,3300.00,2680.00,5.00,150.00,470.00,6725.00,5835.00,45.00,50.00,800.00,70.00,1.00,3425.00,3055.00,20.00,20.00,335.00,30.00,0.90,3300.00,2780.00,20.00,35.00,465.00,35.00,1.10
"9330185.15",5855.00,4850.00,5.00,135.00,865.00,2985.00,2565.00,5.00,60.00,355.00,2870.00,2280.00,0.00,75.00,505.00,5855.00,4940.00,30.00,30.00,855.00,40.00,0.70,2985.00,2605.00,10.00,15.00,350.00,20.00,0.70,2865.00,2335.00,15.00,15.00,505.00,20.00,0.70
"9330185.16",4960.00,4100.00,0.00,120.00,730.00,2545.00,2170.00,0.00,55.00,315.00,2410.00,1930.00,5.00,60.00,415.00,4960.00,4180.00,20.00,35.00,725.00,35.00,0.70,2550.00,2210.00,5.00,15.00,315.00,15.00,0.60,2410.00,1970.00,15.00,20.00,415.00,25.00,1.00
"9330185.17",3515.00,3200.00,0.00,175.00,140.00,1735.00,1605.00,0.00,80.00,50.00,1780.00,1595.00,0.00,95.00,85.00,3515.00,3345.00,25.00,10.00,140.00,30.00,0.90,1735.00,1670.00,10.00,5.00,50.00,15.00,0.90,1780.00,1675.00,10.00,10.00,85.00,10.00,0.60
"9330185.18",5295.00,4645.00,10.00,180.00,465.00,2660.00,2395.00,5.00,80.00,185.00,2630.00,2245.00,0.00,105.00,280.00,5295.00,4785.00,20.00,30.00,460.00,35.00,0.70,2665.00,2455.00,15.00,10.00,180.00,20.00,0.80,2630.00,2330.00,5.00,15.00,280.00,15.00,0.60
"9330185.19",5970.00,5165.00,0.00,235.00,560.00,2900.00,2585.00,0.00,105.00,210.00,3070.00,2585.00,0.00,135.00,350.00,5965.00,5340.00,35.00,35.00,555.00,55.00,0.90,2895.00,2655.00,20.00,20.00,210.00,30.00,1.00,3070.00,2685.00,15.00,15.00,350.00,25.00,0.80
"9330185.2",5165.00,4365.00,0.00,165.00,640.00,2590.00,2265.00,0.00,70.00,255.00,2575.00,2095.00,0.00,95.00,385.00,5165.00,4480.00,10.00,35.00,635.00,30.00,0.60,2590.00,2315.00,10.00,15.00,255.00,15.00,0.60,2575.00,2165.00,5.00,25.00,380.00,15.00,0.60
"9330185.21",3845.00,3305.00,5.00,100.00,435.00,1875.00,1650.00,0.00,55.00,170.00,1970.00,1655.00,0.00,50.00,265.00,3845.00,3380.00,15.00,15.00,430.00,20.00,0.50,1875.00,1685.00,5.00,10.00,170.00,10.00,0.50,1970.00,1695.00,5.00,10.00,260.00,5.00,0.30
"9330185.22",3770.00,3030.00,0.00,90.00,650.00,1935.00,1615.00,0.00,45.00,280.00,1835.00,1420.00,5.00,45.00,370.00,3770.00,3095.00,5.00,30.00,640.00,20.00,0.50,1940.00,1645.00,0.00,15.00,275.00,5.00,0.30,1835.00,1450.00,5.00,15.00,370.00,10.00,0.50
"9330186.01",7470.00,6705.00,10.00,260.00,495.00,3820.00,3505.00,5.00,120.00,195.00,3645.00,3200.00,10.00,140.00,300.00,7470.00,6905.00,55.00,20.00,490.00,65.00,0.90,3820.00,3580.00,30.00,15.00,195.00,40.00,1.00,3645.00,3325.00,20.00,5.00,295.00,25.00,0.70
"9330186.02",6065.00,5310.00,0.00,235.00,520.00,3120.00,2790.00,0.00,115.00,210.00,2945.00,2520.00,0.00,115.00,310.00,6065.00,5465.00,45.00,35.00,520.00,60.00,1.00,3120.00,2865.00,30.00,20.00,210.00,40.00,1.30,2945.00,2605.00,20.00,15.00,305.00,25.00,0.80
"9330186.05",7590.00,6475.00,5.00,230.00,875.00,3805.00,3355.00,5.00,85.00,355.00,3785.00,3120.00,5.00,140.00,525.00,7595.00,6635.00,40.00,50.00,875.00,60.00,0.80,3800.00,3410.00,20.00,15.00,355.00,30.00,0.80,3790.00,3220.00,20.00,30.00,520.00,35.00,0.90
"9330186.06",4205.00,3540.00,0.00,80.00,590.00,2135.00,1850.00,0.00,35.00,260.00,2070.00,1690.00,0.00,45.00,335.00,4205.00,3595.00,5.00,20.00,585.00,15.00,0.40,2135.00,1870.00,0.00,10.00,255.00,5.00,0.20,2070.00,1730.00,5.00,10.00,335.00,5.00,0.20
"9330186.07",5860.00,4905.00,0.00,135.00,825.00,2980.00,2560.00,0.00,65.00,355.00,2880.00,2340.00,0.00,70.00,470.00,5860.00,5010.00,10.00,25.00,820.00,25.00,0.40,2985.00,2610.00,10.00,10.00,350.00,10.00,0.30,2880.00,2400.00,5.00,15.00,465.00,15.00,0.50
"9330186.08",6610.00,5720.00,5.00,245.00,650.00,3295.00,2895.00,0.00,130.00,270.00,3320.00,2825.00,0.00,110.00,380.00,6610.00,5890.00,35.00,50.00,640.00,65.00,1.00,3295.00,2985.00,25.00,20.00,265.00,35.00,1.10,3320.00,2905.00,15.00,25.00,375.00,25.00,0.80
"9330187.03",7760.00,6795.00,10.00,250.00,715.00,3915.00,3500.00,5.00,110.00,300.00,3845.00,3295.00,5.00,135.00,415.00,7760.00,6980.00,50.00,40.00,690.00,75.00,1.00,3915.00,3580.00,25.00,15.00,290.00,35.00,0.90,3850.00,3395.00,25.00,20.00,405.00,40.00,1.00
"9330187.04",1580.00,1365.00,0.00,70.00,150.00,780.00,690.00,0.00,35.00,60.00,795.00,675.00,0.00,35.00,90.00,1580.00,1420.00,5.00,10.00,150.00,10.00,0.60,780.00,710.00,5.00,5.00,60.00,5.00,0.60,800.00,705.00,0.00,5.00,90.00,5.00,0.60
"9330187.05",7410.00,6255.00,5.00,205.00,950.00,3680.00,3215.00,5.00,85.00,385.00,3735.00,3040.00,5.00,120.00,570.00,7415.00,6410.00,20.00,40.00,940.00,40.00,0.50,3680.00,3280.00,10.00,15.00,375.00,15.00,0.40,3730.00,3130.00,10.00,30.00,565.00,30.00,0.80
"9330187.06",6775.00,6105.00,5.00,255.00,410.00,3285.00,3005.00,0.00,110.00,160.00,3490.00,3100.00,0.00,145.00,245.00,6775.00,6290.00,30.00,45.00,405.00,55.00,0.80,3280.00,3090.00,10.00,20.00,160.00,25.00,0.80,3490.00,3200.00,15.00,30.00,245.00,35.00,1.00
"9330187.07",2010.00,1825.00,0.00,90.00,95.00,1010.00,930.00,0.00,40.00,45.00,995.00,895.00,0.00,55.00,50.00,2010.00,1900.00,10.00,10.00,95.00,10.00,0.50,1010.00,960.00,5.00,10.00,40.00,5.00,0.50,1000.00,940.00,0.00,5.00,55.00,5.00,0.50
"9330187.11",6570.00,5960.00,0.00,285.00,330.00,3250.00,2985.00,0.00,130.00,135.00,3320.00,2970.00,0.00,155.00,195.00,6575.00,6175.00,40.00,25.00,335.00,55.00,0.80,3255.00,3080.00,20.00,15.00,140.00,30.00,0.90,3320.00,3095.00,15.00,10.00,195.00,20.00,0.60
"9330187.12",4250.00,3860.00,5.00,125.00,260.00,2070.00,1905.00,0.00,60.00,105.00,2180.00,1960.00,0.00,60.00,160.00,4250.00,3955.00,25.00,10.00,260.00,30.00,0.70,2070.00,1950.00,15.00,5.00,105.00,10.00,0.50,2180.00,2005.00,15.00,0.00,160.00,15.00,0.70
"9330187.13",3910.00,3490.00,5.00,125.00,290.00,1960.00,1790.00,5.00,55.00,110.00,1950.00,1700.00,0.00,70.00,175.00,3910.00,3570.00,25.00,30.00,285.00,45.00,1.20,1960.00,1825.00,15.00,10.00,110.00,25.00,1.30,1950.00,1745.00,10.00,15.00,180.00,25.00,1.30
"9330187.14",3555.00,3230.00,0.00,175.00,155.00,1640.00,1495.00,0.00,80.00,60.00,1920.00,1735.00,0.00,95.00,85.00,3560.00,3345.00,35.00,25.00,150.00,50.00,1.40,1640.00,1545.00,20.00,10.00,60.00,25.00,1.50,1915.00,1800.00,20.00,15.00,85.00,25.00,1.30
"9330187.15",3820.00,3405.00,0.00,165.00,255.00,1880.00,1705.00,0.00,70.00,100.00,1945.00,1700.00,0.00,90.00,155.00,3825.00,3525.00,20.00,30.00,250.00,35.00,0.90,1875.00,1755.00,15.00,15.00,95.00,20.00,1.10,1945.00,1770.00,5.00,15.00,155.00,15.00,0.80
"9330187.16",3080.00,2790.00,5.00,120.00,165.00,1540.00,1425.00,5.00,50.00,65.00,1545.00,1365.00,0.00,75.00,100.00,3080.00,2880.00,25.00,20.00,155.00,35.00,1.10,1540.00,1460.00,10.00,5.00,60.00,15.00,1.00,1545.00,1420.00,15.00,15.00,100.00,20.00,1.30
"9330188.01",3095.00,2790.00,0.00,115.00,190.00,1550.00,1420.00,0.00,50.00,85.00,1545.00,1370.00,0.00,70.00,105.00,3090.00,2885.00,10.00,20.00,185.00,20.00,0.60,1550.00,1465.00,5.00,5.00,80.00,10.00,0.60,1540.00,1420.00,5.00,15.00,105.00,10.00,0.60
"9330188.02",3030.00,2675.00,0.00,120.00,230.00,1500.00,1350.00,0.00,50.00,100.00,1535.00,1325.00,5.00,75.00,135.00,3035.00,2770.00,15.00,25.00,225.00,30.00,1.00,1500.00,1385.00,5.00,15.00,95.00,10.00,0.70,1530.00,1385.00,10.00,10.00,130.00,15.00,1.00
"9330188.04",3995.00,3625.00,0.00,120.00,245.00,1995.00,1840.00,0.00,55.00,100.00,2000.00,1785.00,0.00,60.00,155.00,3995.00,3710.00,15.00,25.00,250.00,25.00,0.60,1995.00,1880.00,5.00,10.00,95.00,10.00,0.50,2000.00,1830.00,10.00,15.00,150.00,15.00,0.80
"9330188.05",2725.00,2430.00,0.00,140.00,160.00,1350.00,1220.00,0.00,60.00,65.00,1375.00,1205.00,0.00,80.00,90.00,2725.00,2540.00,15.00,20.00,155.00,20.00,0.70,1350.00,1270.00,10.00,5.00,60.00,15.00,1.10,1380.00,1270.00,5.00,15.00,90.00,10.00,0.70
"9330188.06",1485.00,1355.00,0.00,75.00,50.00,740.00,685.00,0.00,35.00,20.00,740.00,670.00,0.00,40.00,30.00,1485.00,1410.00,15.00,0.00,50.00,15.00,1.00,740.00,710.00,10.00,0.00,20.00,10.00,1.40,740.00,705.00,5.00,0.00,30.00,5.00,0.70
"9330188.07",4310.00,3750.00,0.00,220.00,345.00,2165.00,1915.00,0.00,95.00,155.00,2145.00,1835.00,0.00,125.00,185.00,4310.00,3925.00,15.00,30.00,335.00,30.00,0.70,2165.00,1990.00,10.00,10.00,155.00,15.00,0.70,2145.00,1935.00,10.00,20.00,185.00,20.00,0.90
"9330188.08",3835.00,3335.00,0.00,200.00,300.00,1915.00,1695.00,0.00,85.00,135.00,1925.00,1645.00,0.00,115.00,165.00,3835.00,3485.00,20.00,35.00,295.00,40.00,1.00,1910.00,1755.00,10.00,15.00,130.00,15.00,0.80,1925.00,1725.00,10.00,25.00,165.00,25.00,1.30
"9330189.03",3385.00,3060.00,5.00,195.00,125.00,1735.00,1570.00,5.00,100.00,60.00,1650.00,1490.00,0.00,95.00,65.00,3385.00,3215.00,30.00,20.00,120.00,40.00,1.20,1735.00,1650.00,15.00,10.00,55.00,20.00,1.20,1650.00,1560.00,10.00,15.00,65.00,15.00,0.90
"9330189.05",8245.00,7450.00,0.00,300.00,490.00,3915.00,3580.00,0.00,130.00,200.00,4330.00,3875.00,0.00,170.00,290.00,8245.00,7635.00,65.00,50.00,485.00,95.00,1.20,3915.00,3660.00,30.00,25.00,200.00,35.00,0.90,4335.00,3975.00,40.00,30.00,290.00,55.00,1.30
"9330189.06",3210.00,2880.00,0.00,120.00,210.00,1615.00,1455.00,0.00,65.00,95.00,1595.00,1425.00,0.00,55.00,120.00,3210.00,2955.00,15.00,30.00,205.00,35.00,1.10,1615.00,1495.00,10.00,15.00,95.00,20.00,1.20,1595.00,1460.00,10.00,15.00,115.00,15.00,0.90
"9330189.07",3405.00,3095.00,0.00,165.00,140.00,1655.00,1510.00,0.00,90.00,55.00,1750.00,1590.00,0.00,75.00,85.00,3400.00,3215.00,30.00,20.00,140.00,40.00,1.20,1650.00,1575.00,15.00,10.00,55.00,20.00,1.20,1745.00,1640.00,15.00,5.00,85.00,20.00,1.10
"9330189.08",7065.00,6160.00,5.00,275.00,620.00,3470.00,3050.00,5.00,130.00,285.00,3595.00,3110.00,0.00,140.00,335.00,7060.00,6325.00,75.00,50.00,615.00,105.00,1.50,3470.00,3125.00,40.00,20.00,280.00,55.00,1.60,3595.00,3200.00,35.00,25.00,330.00,50.00,1.40
"9330189.09",4465.00,4000.00,0.00,170.00,285.00,2225.00,2035.00,0.00,90.00,100.00,2240.00,1965.00,0.00,90.00,185.00,4465.00,4115.00,40.00,25.00,285.00,50.00,1.10,2225.00,2090.00,25.00,15.00,95.00,30.00,1.30,2240.00,2030.00,15.00,10.00,185.00,15.00,0.70
"9330189.1",6750.00,6160.00,0.00,225.00,360.00,3225.00,2965.00,0.00,115.00,140.00,3525.00,3195.00,0.00,105.00,220.00,6755.00,6290.00,60.00,45.00,360.00,80.00,1.20,3220.00,3030.00,30.00,25.00,140.00,45.00,1.40,3530.00,3265.00,25.00,15.00,225.00,35.00,1.00
"9330190.01",8580.00,7745.00,5.00,415.00,420.00,4305.00,3925.00,0.00,190.00,185.00,4275.00,3825.00,5.00,225.00,230.00,8580.00,8035.00,80.00,50.00,410.00,105.00,1.20,4305.00,4060.00,45.00,15.00,185.00,55.00,1.30,4275.00,3980.00,35.00,35.00,225.00,50.00,1.20
"9330190.03",6700.00,6100.00,5.00,245.00,340.00,3345.00,3095.00,5.00,105.00,140.00,3360.00,3010.00,5.00,140.00,200.00,6700.00,6255.00,65.00,40.00,340.00,85.00,1.30,3340.00,3155.00,30.00,15.00,140.00,40.00,1.20,3355.00,3105.00,35.00,25.00,195.00,40.00,1.20
"9330190.04",6950.00,6400.00,5.00,295.00,255.00,3565.00,3320.00,0.00,140.00,105.00,3385.00,3080.00,0.00,150.00,160.00,6955.00,6580.00,75.00,40.00,255.00,95.00,1.40,3565.00,3405.00,45.00,15.00,105.00,50.00,1.40,3385.00,3175.00,35.00,25.00,150.00,45.00,1.30
"9330190.05",1785.00,1625.00,0.00,80.00,80.00,920.00,840.00,5.00,40.00,30.00,870.00,780.00,5.00,35.00,50.00,1785.00,1660.00,35.00,15.00,80.00,40.00,2.20,920.00,860.00,15.00,10.00,30.00,25.00,2.70,870.00,800.00,15.00,0.00,50.00,20.00,2.30
"9330191.03",5570.00,4870.00,15.00,190.00,500.00,2870.00,2555.00,10.00,100.00,205.00,2695.00,2315.00,5.00,85.00,295.00,5565.00,5000.00,35.00,40.00,490.00,55.00,1.00,2875.00,2630.00,25.00,20.00,205.00,35.00,1.20,2695.00,2375.00,15.00,15.00,285.00,25.00,0.90
"9330191.04",6875.00,6085.00,10.00,370.00,400.00,3580.00,3235.00,10.00,195.00,145.00,3290.00,2845.00,0.00,180.00,260.00,6875.00,6325.00,95.00,60.00,390.00,125.00,1.80,3585.00,3355.00,60.00,30.00,140.00,75.00,2.10,3295.00,2970.00,40.00,25.00,250.00,50.00,1.50
"9330191.05",4020.00,3555.00,5.00,155.00,300.00,2045.00,1835.00,5.00,70.00,130.00,1975.00,1720.00,0.00,80.00,175.00,4020.00,3660.00,45.00,15.00,300.00,50.00,1.20,2040.00,1880.00,25.00,5.00,130.00,30.00,1.50,1980.00,1775.00,20.00,10.00,175.00,20.00,1.00
"9330191.06",2480.00,2230.00,0.00,100.00,150.00,1270.00,1155.00,5.00,50.00,65.00,1215.00,1075.00,0.00,55.00,85.00,2485.00,2310.00,25.00,5.00,145.00,30.00,1.20,1275.00,1195.00,15.00,0.00,60.00,15.00,1.20,1215.00,1110.00,10.00,10.00,85.00,15.00,1.20
"9330191.07",3890.00,3535.00,0.00,200.00,155.00,2035.00,1865.00,0.00,105.00,65.00,1855.00,1670.00,0.00,95.00,90.00,3895.00,3655.00,35.00,45.00,155.00,60.00,1.50,2035.00,1930.00,15.00,25.00,65.00,30.00,1.50,1860.00,1730.00,15.00,20.00,90.00,30.00,1.60
"9330192.00",4110.00,3760.00,5.00,175.00,170.00,2185.00,2030.00,0.00,90.00,60.00,1930.00,1730.00,5.00,85.00,105.00,4110.00,3880.00,40.00,20.00,165.00,50.00,1.20,2185.00,2090.00,25.00,10.00,60.00,30.00,1.40,1930.00,1795.00,20.00,15.00,105.00,25.00,1.30
"9330200.00",8710.00,7900.00,5.00,360.00,440.00,4320.00,3985.00,5.00,170.00,165.00,4390.00,3915.00,5.00,195.00,280.00,8710.00,8160.00,70.00,45.00,435.00,90.00,1.00,4315.00,4100.00,35.00,25.00,160.00,45.00,1.00,4390.00,4060.00,35.00,20.00,270.00,45.00,1.00
"9330201.00",1750.00,1585.00,5.00,100.00,60.00,900.00,820.00,5.00,55.00,25.00,850.00,765.00,5.00,50.00,35.00,1750.00,1660.00,15.00,15.00,60.00,20.00,1.10,900.00,860.00,5.00,10.00,20.00,15.00,1.70,850.00,805.00,10.00,5.00,35.00,10.00,1.20
"9330202.00",8930.00,8080.00,5.00,625.00,225.00,4280.00,3880.00,0.00,320.00,80.00,4645.00,4195.00,5.00,300.00,140.00,8930.00,8545.00,110.00,55.00,220.00,140.00,1.60,4285.00,4120.00,55.00,30.00,80.00,75.00,1.80,4645.00,4425.00,50.00,25.00,145.00,65.00,1.40
"9330203.00",4815.00,4300.00,5.00,395.00,120.00,2400.00,2175.00,5.00,175.00,50.00,2415.00,2120.00,5.00,220.00,70.00,4815.00,4630.00,40.00,30.00,115.00,55.00,1.10,2405.00,2315.00,20.00,15.00,50.00,30.00,1.20,2410.00,2315.00,20.00,10.00,70.00,25.00,1.00
"9330204.01",4530.00,4075.00,0.00,365.00,85.00,2195.00,1985.00,0.00,175.00,40.00,2330.00,2095.00,0.00,195.00,50.00,4530.00,4350.00,70.00,35.00,85.00,80.00,1.80,2200.00,2105.00,45.00,20.00,35.00,55.00,2.50,2330.00,2245.00,25.00,20.00,45.00,30.00,1.30
"9330204.02",5345.00,4770.00,0.00,460.00,115.00,2685.00,2405.00,0.00,225.00,45.00,2660.00,2360.00,0.00,235.00,70.00,5345.00,5085.00,90.00,55.00,115.00,115.00,2.20,2685.00,2555.00,50.00,35.00,45.00,65.00,2.40,2660.00,2530.00,35.00,25.00,70.00,50.00,1.90
"9330205.01",4280.00,3800.00,0.00,365.00,110.00,2155.00,1935.00,0.00,165.00,50.00,2125.00,1870.00,0.00,195.00,60.00,4280.00,4090.00,50.00,30.00,105.00,65.00,1.50,2155.00,2075.00,25.00,10.00,45.00,30.00,1.40,2120.00,2015.00,25.00,25.00,60.00,35.00,1.70
"9330205.02",5555.00,4950.00,5.00,385.00,215.00,2560.00,2285.00,0.00,180.00,90.00,2990.00,2665.00,0.00,200.00,125.00,5555.00,5215.00,65.00,60.00,220.00,95.00,1.70,2565.00,2410.00,30.00,30.00,90.00,45.00,1.80,2990.00,2810.00,30.00,30.00,125.00,45.00,1.50
"9330206.00",2995.00,2660.00,0.00,250.00,85.00,1495.00,1340.00,0.00,125.00,30.00,1495.00,1320.00,0.00,125.00,50.00,2995.00,2840.00,55.00,15.00,85.00,65.00,2.20,1495.00,1420.00,30.00,10.00,30.00,40.00,2.70,1500.00,1420.00,20.00,5.00,50.00,25.00,1.70
"9330207.00",2375.00,2155.00,0.00,195.00,30.00,1250.00,1135.00,0.00,95.00,10.00,1130.00,1015.00,0.00,100.00,20.00,2380.00,2290.00,40.00,20.00,30.00,50.00,2.10,1250.00,1205.00,20.00,10.00,15.00,30.00,2.40,1130.00,1090.00,15.00,5.00,15.00,25.00,2.20
"9330208.00",6215.00,5360.00,5.00,750.00,100.00,2990.00,2615.00,5.00,330.00,40.00,3230.00,2740.00,5.00,420.00,60.00,6215.00,6020.00,60.00,35.00,100.00,75.00,1.20,2985.00,2905.00,25.00,20.00,40.00,30.00,1.00,3225.00,3115.00,35.00,10.00,65.00,45.00,1.40
"9330209.00",9030.00,8135.00,0.00,735.00,160.00,4305.00,3900.00,5.00,345.00,60.00,4720.00,4235.00,0.00,390.00,100.00,9025.00,8720.00,80.00,65.00,155.00,120.00,1.30,4305.00,4170.00,45.00,35.00,60.00,60.00,1.40,4720.00,4550.00,40.00,30.00,100.00,55.00,1.20
"9330210.00",5710.00,5170.00,5.00,445.00,90.00,2855.00,2620.00,5.00,205.00,35.00,2855.00,2550.00,5.00,240.00,60.00,5705.00,5530.00,60.00,25.00,90.00,80.00,1.40,2855.00,2775.00,35.00,15.00,35.00,45.00,1.60,2855.00,2755.00,25.00,15.00,55.00,35.00,1.20
"9330220.00",1305.00,1145.00,0.00,65.00,90.00,690.00,610.00,0.00,35.00,40.00,620.00,535.00,0.00,35.00,45.00,1305.00,1200.00,10.00,5.00,90.00,10.00,0.80,685.00,635.00,5.00,10.00,45.00,5.00,0.70,620.00,570.00,5.00,0.00,45.00,5.00,0.80
"9330221.01",1775.00,1575.00,5.00,125.00,75.00,885.00,790.00,0.00,65.00,25.00,895.00,785.00,0.00,65.00,45.00,1775.00,1680.00,15.00,5.00,70.00,20.00,1.10,885.00,840.00,5.00,5.00,30.00,10.00,1.10,890.00,840.00,5.00,5.00,45.00,10.00,1.10
"9330221.03",3650.00,3190.00,5.00,185.00,270.00,1775.00,1600.00,5.00,65.00,105.00,1875.00,1590.00,0.00,115.00,165.00,3650.00,3335.00,25.00,20.00,270.00,30.00,0.80,1775.00,1650.00,10.00,10.00,105.00,15.00,0.80,1875.00,1690.00,10.00,15.00,165.00,15.00,0.80
"9330221.04",5190.00,4480.00,5.00,195.00,505.00,2560.00,2260.00,0.00,80.00,215.00,2630.00,2220.00,0.00,115.00,290.00,5190.00,4620.00,30.00,35.00,500.00,45.00,0.90,2555.00,2315.00,10.00,15.00,215.00,20.00,0.80,2630.00,2305.00,25.00,15.00,285.00,30.00,1.10
