"GEO_ID","NAME","B02001_001E","B02001_001M","B02001_002E","B02001_002M","B02001_003E","B02001_003M","B02001_004E","B02001_004M","B02001_005E","B02001_005M","B02001_006E","B02001_006M","B02001_007E","B02001_007M","B02001_008E","B02001_008M","B02001_009E","B02001_009M","B02001_010E","B02001_010M"
"1500000US510594309011","Block Group 1, Census Tract 4309.01, Fairfax County, Virginia","2066","316","967","194","266","180","0","12","690","223","0","12","43","63","100","103","0","12","100","103"
"1500000US510594307001","Block Group 1, Census Tract 4307, Fairfax County, Virginia","1521","213","948","180","83","75","0","12","343","154","0","12","39","65","108","84","17","37","91","70"
"1500000US510594224022","Block Group 2, Census Tract 4224.02, Fairfax County, Virginia","839","244","527","225","234","190","0","12","0","12","0","12","0","12","78","93","0","12","78","93"
"1500000US510594503003","Block Group 3, Census Tract 4503, Fairfax County, Virginia","2504","414","1137","368","295","136","0","12","437","184","0","12","475","332","160","107","0","12","160","107"
"1500000US510594617002","Block Group 2, Census Tract 4617, Fairfax County, Virginia","2384","486","1042","332","218","156","0","12","935","384","0","12","78","86","111","126","0","12","111","126"
"1500000US510594327021","Block Group 1, Census Tract 4327.02, Fairfax County, Virginia","2494","349","1354","276","512","195","0","12","317","198","0","12","163","163","148","78","55","65","93","56"
"1500000US510594826013","Block Group 3, Census Tract 4826.01, Fairfax County, Virginia","1956","451","1285","355","143","155","0","12","469","256","0","12","0","12","59","66","0","12","59","66"
"1500000US510594913021","Block Group 1, Census Tract 4913.02, Fairfax County, Virginia","2374","272","992","198","305","215","0","12","878","216","9","14","53","97","137","121","0","12","137","121"
"1500000US510594310011","Block Group 1, Census Tract 4310.01, Fairfax County, Virginia","1776","376","1250","321","176","196","9","14","175","135","0","12","55","87","111","83","0","12","111","83"
"1500000US510594210011","Block Group 1, Census Tract 4210.01, Fairfax County, Virginia","2710","232","1395","233","610","115","74","116","298","147","0","12","23","37","310","199","5","9","305","199"
"1500000US510594914042","Block Group 2, Census Tract 4914.04, Fairfax County, Virginia","2579","308","977","203","365","111","0","12","1100","229","0","12","0","12","137","88","49","48","88","72"
"1500000US510594915021","Block Group 1, Census Tract 4915.02, Fairfax County, Virginia","3106","480","1877","378","153","170","45","66","950","265","0","12","0","12","81","75","0","12","81","75"
"1500000US510594812022","Block Group 2, Census Tract 4812.02, Fairfax County, Virginia","1493","357","433","225","656","301","0","12","231","123","0","12","173","228","0","12","0","12","0","12"
"1500000US510594154021","Block Group 1, Census Tract 4154.02, Fairfax County, Virginia","877","173","761","148","78","118","0","12","22","23","0","12","16","47","0","12","0","12","0","12"
"1500000US510594805052","Block Group 2, Census Tract 4805.05, Fairfax County, Virginia","1045","178","920","182","8","14","0","12","70","62","0","12","0","12","47","46","0","12","47","46"
"1500000US510594819001","Block Group 1, Census Tract 4819, Fairfax County, Virginia","2447","507","1725","352","425","367","10","17","218","154","0","12","60","58","9","16","0","12","9","16"
"1500000US510594606001","Block Group 1, Census Tract 4606, Fairfax County, Virginia","1576","262","1061","244","68","101","36","54","302","120","0","12","8","12","101","60","0","12","101","60"
"1500000US510594701002","Block Group 2, Census Tract 4701, Fairfax County, Virginia","1789","155","1278","143","23","34","7","10","443","123","0","12","32","30","6","8","0","12","6","8"
"1500000US510594917013","Block Group 3, Census Tract 4917.01, Fairfax County, Virginia","1527","281","905","252","263","221","0","12","264","162","0","12","10","17","85","53","0","12","85","53"
"1500000US510594920003","Block Group 3, Census Tract 4920, Fairfax County, Virginia","1908","281","1609","258","122","145","0","12","87","77","0","12","41","63","49","53","0","12","49","53"
"1500000US510594308023","Block Group 3, Census Tract 4308.02, Fairfax County, Virginia","1483","263","1013","232","121","119","1","10","157","72","0","12","161","165","30","27","0","12","30","27"
"1500000US510594912021","Block Group 1, Census Tract 4912.02, Fairfax County, Virginia","1633","205","566","136","239","122","0","12","568","186","0","12","86","100","174","108","12","13","162","105"
"1500000US510594811062","Block Group 2, Census Tract 4811.06, Fairfax County, Virginia","1873","257","1228","239","148","110","0","12","426","220","0","12","8","14","63","53","0","12","63","53"
"1500000US510594205011","Block Group 1, Census Tract 4205.01, Fairfax County, Virginia","1795","172","1464","154","167","113","0","12","38","37","0","12","46","44","80","103","0","12","80","103"
"1500000US510594318021","Block Group 1, Census Tract 4318.02, Fairfax County, Virginia","2020","243","1462","227","65","91","0","12","371","133","0","12","0","12","122","75","21","34","101","68"
"1500000US510594924002","Block Group 2, Census Tract 4924, Fairfax County, Virginia","2548","350","1503","291","246","149","12","20","436","117","0","12","207","291","144","90","48","71","96","59"
"1500000US510594506022","Block Group 2, Census Tract 4506.02, Fairfax County, Virginia","1983","433","859","361","183","152","0","12","276","182","0","12","636","328","29","43","0","12","29","43"
"1500000US510594602002","Block Group 2, Census Tract 4602, Fairfax County, Virginia","2210","360","1835","358","42","64","0","12","185","102","0","12","17","28","131","96","66","69","65","65"
"1500000US510594705003","Block Group 3, Census Tract 4705, Fairfax County, Virginia","799","200","655","191","12","19","0","12","132","106","0","12","0","12","0","12","0","12","0","12"
"1500000US510594611003","Block Group 3, Census Tract 4611, Fairfax County, Virginia","2846","614","1848","346","122","128","0","12","462","213","0","12","344","511","70","68","0","12","70","68"
"1500000US510594304003","Block Group 3, Census Tract 4304, Fairfax County, Virginia","2245","409","1588","301","36","55","0","12","567","323","54","86","0","12","0","12","0","12","0","12"
"1500000US510594314003","Block Group 3, Census Tract 4314, Fairfax County, Virginia","1983","352","1087","244","204","110","0","12","549","238","0","12","66","88","77","85","0","12","77","85"
"1500000US510594522002","Block Group 2, Census Tract 4522, Fairfax County, Virginia","2153","779","1356","652","239","302","0","12","348","288","0","12","210","248","0","12","0","12","0","12"
"1500000US510594817021","Block Group 1, Census Tract 4817.02, Fairfax County, Virginia","1949","313","991","203","109","103","0","12","738","263","0","12","20","24","91","65","0","12","91","65"
"1500000US510594711002","Block Group 2, Census Tract 4711, Fairfax County, Virginia","1005","401","427","235","27","40","0","12","213","175","0","12","338","389","0","12","0","12","0","12"
"1500000US510594224012","Block Group 2, Census Tract 4224.01, Fairfax County, Virginia","1910","238","1304","246","306","127","0","12","167","90","0","12","96","137","37","47","0","12","37","47"
"1500000US510594202031","Block Group 1, Census Tract 4202.03, Fairfax County, Virginia","2844","127","1917","149","383","109","0","12","390","86","0","12","47","50","107","58","0","12","107","58"
"1500000US510594512001","Block Group 1, Census Tract 4512, Fairfax County, Virginia","889","98","762","107","6","9","3","6","101","86","0","12","0","12","17","21","0","12","17","21"
"1500000US510594506012","Block Group 2, Census Tract 4506.01, Fairfax County, Virginia","1306","370","904","282","33","48","0","12","214","162","0","12","133","189","22","34","0","12","22","34"
"1500000US510594218002","Block Group 2, Census Tract 4218, Fairfax County, Virginia","3271","919","1554","784","1183","474","0","12","248","262","0","12","104","133","182","144","56","85","126","134"
"1500000US510594305001","Block Group 1, Census Tract 4305, Fairfax County, Virginia","1792","101","1164","113","107","59","0","12","452","65","0","12","0","12","69","44","0","12","69","44"
"1500000US510594811052","Block Group 2, Census Tract 4811.05, Fairfax County, Virginia","2340","310","1014","237","0","12","0","12","1225","236","0","12","60","93","41","46","0","12","41","46"
"1500000US510594611001","Block Group 1, Census Tract 4611, Fairfax County, Virginia","2077","343","1732","338","0","12","0","12","241","130","0","12","19","35","85","123","0","12","85","123"
"1500000US510594912011","Block Group 1, Census Tract 4912.01, Fairfax County, Virginia","890","311","433","289","156","132","0","12","301","187","0","12","0","12","0","12","0","12","0","12"
"1500000US510594918021","Block Group 1, Census Tract 4918.02, Fairfax County, Virginia","1381","251","719","204","101","101","0","12","498","166","0","12","0","12","63","50","0","12","63","50"
"1500000US510594401004","Block Group 4, Census Tract 4401, Fairfax County, Virginia","985","288","670","194","46","68","0","12","164","213","0","12","0","12","105","160","0","12","105","160"
"1500000US510594528022","Block Group 2, Census Tract 4528.02, Fairfax County, Virginia","1515","235","771","207","612","154","0","12","42","34","0","12","24","37","66","85","0","12","66","85"
"1500000US510594616014","Block Group 4, Census Tract 4616.01, Fairfax County, Virginia","991","322","553","219","0","12","0","12","129","111","0","12","0","12","309","330","0","12","309","330"
"1500000US510594820021","Block Group 1, Census Tract 4820.02, Fairfax County, Virginia","1778","151","1506","153","32","29","0","12","161","71","0","12","0","12","79","84","0","12","79","84"
"1500000US510594809022","Block Group 2, Census Tract 4809.02, Fairfax County, Virginia","1166","273","543","269","235","144","0","12","82","68","0","12","248","282","58","89","0","12","58","89"
"1500000US510594822034","Block Group 4, Census Tract 4822.03, Fairfax County, Virginia","1434","283","1306","295","79","62","0","12","49","61","0","12","0","12","0","12","0","12","0","12"
"1500000US510594215003","Block Group 3, Census Tract 4215, Fairfax County, Virginia","1117","477","472","335","483","287","0","12","15","24","0","12","102","159","45","40","12","19","33","36"
"1500000US510594810002","Block Group 2, Census Tract 4810, Fairfax County, Virginia","3938","603","1829","650","361","213","0","12","650","228","0","12","1022","563","76","67","14","22","62","63"
"1500000US510594811041","Block Group 1, Census Tract 4811.04, Fairfax County, Virginia","1507","235","710","206","12","18","0","12","640","168","0","12","0","12","145","85","0","12","145","85"
"1500000US510594322022","Block Group 2, Census Tract 4322.02, Fairfax County, Virginia","1916","324","1343","234","55","45","9","16","379","187","0","12","54","70","76","86","0","12","76","86"
"1500000US510594607022","Block Group 2, Census Tract 4607.02, Fairfax County, Virginia","1792","226","1420","212","25","24","0","12","270","179","0","12","15","18","62","66","0","12","62","66"
"1500000US510594507021","Block Group 1, Census Tract 4507.02, Fairfax County, Virginia","3163","722","1327","229","36","57","0","12","305","144","0","12","1443","711","52","59","33","50","19","29"
"1500000US510594157002","Block Group 2, Census Tract 4157, Fairfax County, Virginia","2771","193","2545","207","43","43","0","12","83","65","0","12","30","32","70","63","10","16","60","60"
"1500000US510599802001","Block Group 1, Census Tract 9802, Fairfax County, Virginia","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12","0","12"
"1500000US510594825015","Block Group 5, Census Tract 4825.01, Fairfax County, Virginia","841","448","285","272","285","345","0","12","224","170","0","12","0","12","47","45","18","30","29","33"
"1500000US510594205031","Block Group 1, Census Tract 4205.03, Fairfax County, Virginia","718","201","432","183","136","77","0","12","79","67","0","12","37","56","34","32","0","12","34","32"
"1500000US510594207002","Block Group 2, Census Tract 4207, Fairfax County, Virginia","2202","279","1375","221","241","154","0","12","363","189","0","12","41","55","182","122","85","82","97","88"
"1500000US510594322021","Block Group 1, Census Tract 4322.02, Fairfax County, Virginia","2943","331","2165","251","19","23","28","46","224","145","0","12","33","46","474","326","113","157","361","274"
"1500000US510594802012","Block Group 2, Census Tract 4802.01, Fairfax County, Virginia","1996","254","1327","242","90","115","0","12","402","166","22","36","6","9","149","123","0","12","149","123"
"1500000US510594521012","Block Group 2, Census Tract 4521.01, Fairfax County, Virginia","2248","345","1321","375","504","136","0","12","238","145","0","12","111","113","74","72","20","32","54","64"
"1500000US510594706002","Block Group 2, Census Tract 4706, Fairfax County, Virginia","1522","163","1372","171","11","17","0","12","128","93","11","26","0","12","0","12","0","12","0","12"
"1500000US510594510002","Block Group 2, Census Tract 4510, Fairfax County, Virginia","1539","239","1231","202","70","49","0","12","139","80","0","12","41","49","58","62","0","12","58","62"
"1500000US510594913031","Block Group 1, Census Tract 4913.03, Fairfax County, Virginia","1425","306","500","228","165","97","9","13","707","199","0","12","10","15","34","43","0","12","34","43"
"1500000US510594324023","Block Group 3, Census Tract 4324.02, Fairfax County, Virginia","1604","220","1216","208","0","12","0","12","318","150","0","12","0","12","70","56","0","12","70","56"
"1500000US510594205032","Block Group 2, Census Tract 4205.03, Fairfax County, Virginia","2146","436","835","310","780","387","0","12","304","193","0","12","216","220","11","17","0","12","11","17"
"1500000US510594805022","Block Group 2, Census Tract 4805.02, Fairfax County, Virginia","604","123","420","100","65","52","0","12","119","72","0","12","0","12","0","12","0","12","0","12"
"1500000US510594821002","Block Group 2, Census Tract 4821, Fairfax County, Virginia","2079","203","1742","207","85","59","0","12","116","63","0","12","16","19","120","100","8","12","112","99"
"1500000US510594914022","Block Group 2, Census Tract 4914.02, Fairfax County, Virginia","2127","444","1188","468","39","36","0","12","663","284","0","12","181","216","56","46","0","12","56","46"
"1500000US510594925001","Block Group 1, Census Tract 4925, Fairfax County, Virginia","2182","265","1805","274","9","14","7","15","246","109","0","12","0","12","115","106","0","12","115","106"
"1500000US510594917043","Block Group 3, Census Tract 4917.04, Fairfax County, Virginia","2057","448","1070","426","100","100","79","127","635","299","0","12","0","12","173","167","13","20","160","165"
"1500000US510594204001","Block Group 1, Census Tract 4204, Fairfax County, Virginia","1566","164","904","152","216","103","0","12","264","100","0","12","169","172","13","15","7","11","6","10"
"1500000US510594309012","Block Group 2, Census Tract 4309.01, Fairfax County, Virginia","2214","314","774","197","483","132","0","12","647","277","0","12","225","163","85","101","0","12","85","101"
"1500000US510594402023","Block Group 3, Census Tract 4402.02, Fairfax County, Virginia","2109","432","1597","321","45","54","0","12","287","207","0","12","150","197","30","48","0","12","30","48"
"1500000US510594601001","Block Group 1, Census Tract 4601, Fairfax County, Virginia","1191","204","952","202","11","17","0","12","197","98","0","12","0","12","31","35","0","12","31","35"
"1500000US510594917042","Block Group 2, Census Tract 4917.04, Fairfax County, Virginia","1505","404","668","230","130","170","0","12","577","243","0","12","0","12","130","172","0","12","130","172"
"1500000US510594805041","Block Group 1, Census Tract 4805.04, Fairfax County, Virginia","1975","120","1684","146","52","33","0","12","160","96","0","12","0","12","79","48","21","32","58","32"
"1500000US510594211032","Block Group 2, Census Tract 4211.03, Fairfax County, Virginia","2388","282","1510","218","241","144","0","12","403","201","0","12","148","116","86","81","0","12","86","81"
"1500000US510594709005","Block Group 5, Census Tract 4709, Fairfax County, Virginia","1413","299","1046","242","5","5","0","12","327","216","0","12","0","12","35","58","0","12","35","58"
"1500000US510594519002","Block Group 2, Census Tract 4519, Fairfax County, Virginia","2316","484","1525","301","420","238","19","31","309","162","0","12","0","12","43","48","22","35","21","31"
"1500000US510594203004","Block Group 4, Census Tract 4203, Fairfax County, Virginia","998","417","455","193","295","271","0","12","16","24","0","12","187","264","45","76","0","12","45","76"
"1500000US510594712012","Block Group 2, Census Tract 4712.01, Fairfax County, Virginia","367","84","287","84","0","12","0","12","80","55","0","12","0","12","0","12","0","12","0","12"
"1500000US510594214004","Block Group 4, Census Tract 4214, Fairfax County, Virginia","2251","834","1082","597","203","168","0","12","137","168","0","12","829","665","0","12","0","12","0","12"
"1500000US510594707002","Block Group 2, Census Tract 4707, Fairfax County, Virginia","1325","202","1005","191","42","65","0","12","227","140","0","12","0","12","51","58","0","12","51","58"
"1500000US510594915022","Block Group 2, Census Tract 4915.02, Fairfax County, Virginia","2305","411","1527","388","0","12","0","12","713","235","0","12","0","12","65","81","0","12","65","81"
"1500000US510594326002","Block Group 2, Census Tract 4326, Fairfax County, Virginia","2453","301","1636","293","183","129","19","29","472","165","0","12","11","18","132","133","0","12","132","133"
"1500000US510594605011","Block Group 1, Census Tract 4605.01, Fairfax County, Virginia","2592","182","1776","111","28","28","0","12","564","73","0","12","27","23","197","233","0","12","197","233"
"1500000US510594825031","Block Group 1, Census Tract 4825.03, Fairfax County, Virginia","1778","190","882","186","38","47","0","12","710","170","0","12","7","11","141","95","73","82","68","54"
"1500000US510594221021","Block Group 1, Census Tract 4221.02, Fairfax County, Virginia","1913","507","810","439","414","231","0","12","632","270","0","12","0","12","57","92","0","12","57","92"
"1500000US510594917023","Block Group 3, Census Tract 4917.02, Fairfax County, Virginia","2255","543","1236","581","77","107","0","12","883","361","0","12","20","32","39","45","0","12","39","45"
"1500000US510594407021","Block Group 1, Census Tract 4407.02, Fairfax County, Virginia","2597","282","2176","297","64","76","0","12","284","154","0","12","0","12","73","54","14","24","59","51"
"1500000US510594151001","Block Group 1, Census Tract 4151, Fairfax County, Virginia","1424","317","1416","316","0","12","0","12","0","12","8","15","0","12","0","12","0","12","0","12"
"1500000US510594313002","Block Group 2, Census Tract 4313, Fairfax County, Virginia","1827","297","1246","227","80","57","0","12","188","122","0","12","11","17","302","272","0","12","302","272"
"1500000US510594704002","Block Group 2, Census Tract 4704, Fairfax County, Virginia","1254","204","1096","220","0","12","0","12","150","103","0","12","0","12","8","13","0","12","8","13"
"1500000US510594901033","Block Group 3, Census Tract 4901.03, Fairfax County, Virginia","1513","366","972","187","35","51","0","12","218","125","0","12","80","119","208","193","130","191","78","63"
"1500000US510594609001","Block Group 1, Census Tract 4609, Fairfax County, Virginia","2521","115","2076","121","0","12","0","12","314","53","0","12","34","26","97","68","16","29","81","55"
"1500000US510594711004","Block Group 4, Census Tract 4711, Fairfax County, Virginia","2244","431","1496","393","0","12","0","12","269","263","0","12","309","356","170","226","148","225","22","34"
"1500000US510594922023","Block Group 3, Census Tract 4922.02, Fairfax County, Virginia","2164","465","1201","305","486","509","0","12","449","235","0","12","0","12","28","39","0","12","28","39"
"1500000US510594523012","Block Group 2, Census Tract 4523.01, Fairfax County, Virginia","735","194","336","112","102","116","0","12","212","156","32","55","23","49","30","24","0","12","30","24"
"1500000US510594154012","Block Group 2, Census Tract 4154.01, Fairfax County, Virginia","2685","693","1674","568","444","263","27","40","175","203","0","12","313","285","52","61","37","58","15","25"
"1500000US510594154013","Block Group 3, Census Tract 4154.01, Fairfax County, Virginia","1388","639","737","470","276","250","12","20","76","120","0","12","287","445","0","12","0","12","0","12"
"1500000US510594925002","Block Group 2, Census Tract 4925, Fairfax County, Virginia","1898","220","1835","223","20","27","0","12","43","44","0","12","0","12","0","12","0","12","0","12"
"1500000US510594803003","Block Group 3, Census Tract 4803, Fairfax County, Virginia","3003","407","1907","352","62","99","0","12","1003","284","0","12","0","12","31","50","0","12","31","50"
"1500000US510594152001","Block Group 1, Census Tract 4152, Fairfax County, Virginia","897","208","810","213","24","30","13","20","8","13","0","12","19","21","23","26","0","12","23","26"
"1500000US510594606002","Block Group 2, Census Tract 4606, Fairfax County, Virginia","2419","268","1855","268","113","140","0","12","303","111","0","12","63","60","85","62","0","12","85","62"
"1500000US510594619021","Block Group 1, Census Tract 4619.02, Fairfax County, Virginia","2037","281","1005","309","284","105","0","12","296","157","0","12","408","224","44","29","0","12","44","29"
"1500000US510594709003","Block Group 3, Census Tract 4709, Fairfax County, Virginia","842","241","634","221","0","12","0","12","139","124","0","12","0","12","69","82","0","12","69","82"
"1500000US510594512002","Block Group 2, Census Tract 4512, Fairfax County, Virginia","755","90","667","99","43","49","0","12","23","24","3","5","12","18","7","8","0","12","7","8"
"1500000US510594712022","Block Group 2, Census Tract 4712.02, Fairfax County, Virginia","2368","498","1494","475","37","58","0","12","521","237","0","12","133","98","183","162","91","148","92","67"
"1500000US510594507011","Block Group 1, Census Tract 4507.01, Fairfax County, Virginia","2937","207","1671","162","155","106","0","12","847","193","0","12","131","118","133","59","0","12","133","59"
"1500000US510594809032","Block Group 2, Census Tract 4809.03, Fairfax County, Virginia","1558","391","565","328","299","183","0","12","684","226","0","12","0","12","10","16","0","12","10","16"
"1500000US510594811021","Block Group 1, Census Tract 4811.02, Fairfax County, Virginia","3268","290","1020","206","461","214","0","12","1605","331","0","12","44","38","138","73","0","12","138","73"
"1500000US510594705004","Block Group 4, Census Tract 4705, Fairfax County, Virginia","967","214","625","174","0","12","0","12","324","155","0","12","0","12","18","30","0","12","18","30"
"1500000US510594524002","Block Group 2, Census Tract 4524, Fairfax County, Virginia","1069","392","340","156","142","216","0","12","578","400","0","12","0","12","9","19","0","12","9","19"
"1500000US510594407022","Block Group 2, Census Tract 4407.02, Fairfax County, Virginia","1211","358","963","346","7","10","0","12","212","150","0","12","0","12","29","32","0","12","29","32"
"1500000US510594822021","Block Group 1, Census Tract 4822.02, Fairfax County, Virginia","738","189","595","153","70","100","0","12","53","48","0","12","20","30","0","12","0","12","0","12"
"1500000US510594805012","Block Group 2, Census Tract 4805.01, Fairfax County, Virginia","1263","236","802","203","11","17","0","12","405","189","0","12","0","12","45","77","0","12","45","77"
"1500000US510594202022","Block Group 2, Census Tract 4202.02, Fairfax County, Virginia","214","102","86","44","116","92","0","12","0","12","0","12","12","21","0","12","0","12","0","12"
"1500000US510594154011","Block Group 1, Census Tract 4154.01, Fairfax County, Virginia","895","329","585","300","271","250","0","12","0","12","0","12","17","28","22","36","22","36","0","12"
"1500000US510594916011","Block Group 1, Census Tract 4916.01, Fairfax County, Virginia","1068","326","652","280","148","150","0","12","117","97","0","12","130","140","21","36","21","36","0","12"
"1500000US510594918033","Block Group 3, Census Tract 4918.03, Fairfax County, Virginia","3030","588","1379","386","471","401","0","12","875","639","0","12","18","30","287","221","0","12","287","221"
"1500000US510594327011","Block Group 1, Census Tract 4327.01, Fairfax County, Virginia","3061","213","1950","190","511","135","36","47","361","158","0","12","39","68","164","112","0","12","164","112"
"1500000US510594528013","Block Group 3, Census Tract 4528.01, Fairfax County, Virginia","1092","237","554","225","205","112","0","12","215","128","0","12","41","41","77","88","0","12","77","88"
"1500000US510594221023","Block Group 3, Census Tract 4221.02, Fairfax County, Virginia","2128","780","974","619","851","619","0","12","168","171","0","12","135","212","0","12","0","12","0","12"
"1500000US510594224021","Block Group 1, Census Tract 4224.02, Fairfax County, Virginia","2936","454","1596","411","733","312","0","12","359","194","0","12","83","118","165","80","0","12","165","80"
"1500000US510594921002","Block Group 2, Census Tract 4921, Fairfax County, Virginia","1418","313","1184","285","89","121","0","12","82","141","0","12","0","12","63","67","0","12","63","67"
"1500000US510594805013","Block Group 3, Census Tract 4805.01, Fairfax County, Virginia","1347","233","1103","230","79","79","0","12","146","116","0","12","0","12","19","21","0","12","19","21"
"1500000US510594616021","Block Group 1, Census Tract 4616.02, Fairfax County, Virginia","2619","326","1516","272","229","155","0","12","586","182","0","12","48","68","240","125","15","29","225","119"
"1500000US510594313001","Block Group 1, Census Tract 4313, Fairfax County, Virginia","1005","195","715","179","65","99","0","12","189","91","0","12","0","12","36","54","0","12","36","54"
"1500000US510594525021","Block Group 1, Census Tract 4525.02, Fairfax County, Virginia","903","346","498","244","227","237","8","13","139","120","0","12","0","12","31","40","0","12","31","40"
"1500000US510594605023","Block Group 3, Census Tract 4605.02, Fairfax County, Virginia","2110","478","1403","432","326","151","0","12","380","259","0","12","1","2","0","12","0","12","0","12"
"1500000US510594158002","Block Group 2, Census Tract 4158, Fairfax County, Virginia","1832","219","1623","218","27","25","0","12","130","107","0","12","0","12","52","43","0","12","52","43"
"1500000US510594201001","Block Group 1, Census Tract 4201, Fairfax County, Virginia","1278","335","1007","308","14","21","0","12","116","112","0","12","106","105","35","39","0","12","35","39"
"1500000US510594822022","Block Group 2, Census Tract 4822.02, Fairfax County, Virginia","873","205","669","209","38","57","0","12","142","83","0","12","24","37","0","12","0","12","0","12"
"1500000US510594505001","Block Group 1, Census Tract 4505, Fairfax County, Virginia","1028","227","647","212","8","12","0","12","93","60","0","12","223","125","57","58","37","53","20","24"
"1500000US510594405012","Block Group 2, Census Tract 4405.01, Fairfax County, Virginia","1688","301","1233","213","39","60","0","12","331","182","18","30","21","33","46","57","19","32","27","47"
"1500000US510594324022","Block Group 2, Census Tract 4324.02, Fairfax County, Virginia","1823","249","1607","251","36","30","0","12","128","88","0","12","0","12","52","45","0","12","52","45"
"1500000US510594223022","Block Group 2, Census Tract 4223.02, Fairfax County, Virginia","2549","749","1295","316","360","338","0","12","769","707","0","12","0","12","125","103","0","12","125","103"
"1500000US510594211012","Block Group 2, Census Tract 4211.01, Fairfax County, Virginia","3059","664","1748","480","860","483","0","12","252","221","0","12","150","128","49","45","0","12","49","45"
"1500000US510594602001","Block Group 1, Census Tract 4602, Fairfax County, Virginia","1948","218","1652","233","0","12","0","12","221","95","0","12","9","15","66","50","0","12","66","50"
"1500000US510594515011","Block Group 1, Census Tract 4515.01, Fairfax County, Virginia","1220","576","576","475","71","94","0","12","422","354","0","12","112","165","39","52","0","12","39","52"
"1500000US510594224032","Block Group 2, Census Tract 4224.03, Fairfax County, Virginia","1797","203","1182","198","242","82","9","16","258","99","0","12","11","12","95","60","6","9","89","59"
"1500000US510594915013","Block Group 3, Census Tract 4915.01, Fairfax County, Virginia","1758","317","559","276","232","200","0","12","967","356","0","12","0","12","0","12","0","12","0","12"
"1500000US510594615005","Block Group 5, Census Tract 4615, Fairfax County, Virginia","1049","318","907","312","2","4","0","12","134","156","0","12","0","12","6","12","0","12","6","12"
"1500000US510594905021","Block Group 1, Census Tract 4905.02, Fairfax County, Virginia","2310","329","1572","402","319","249","0","12","366","190","0","12","28","43","25","38","0","12","25","38"
