GEO_ID,NAME,B09019_001E,B09019_001M,B09019_002E,B09019_002M,B09019_003E,B09019_003M,B09019_004E,B09019_004M,B09019_005E,B09019_005M,B09019_006E,B09019_006M,B09019_007E,B09019_007M,B09019_008E,B09019_008M,B09019_009E,B09019_009M,B09019_010E,B09019_010M,B09019_011E,B09019_011M,B09019_012E,B09019_012M,B09019_013E,B09019_013M,B09019_014E,B09019_014M,B09019_015E,B09019_015M,B09019_016E,B09019_016M,B09019_017E,B09019_017M,B09019_018E,B09019_018M,B09019_019E,B09019_019M,B09019_020E,B09019_020M,B09019_021E,B09019_021M,B09019_022E,B09019_022M,B09019_023E,B09019_023M,B09019_024E,B09019_024M,B09019_025E,B09019_025M,B09019_026E,B09019_026M,B09019_027E,B09019_027M,B09019_028E,B09019_028M,B09019_029E,B09019_029M,B09019_030E,B09019_030M,B09019_031E,B09019_031M,B09019_032E,B09019_032M,B09019_033E,B09019_033M,B09019_034E,B09019_034M,B09019_035E,B09019_035M,B09019_036E,B09019_036M,B09019_037E,B09019_037M,B09019_038E,B09019_038M
1500000US510594710001,"Block Group 1, Census Tract 4710, Fairfax County, Virginia",2186,149,2186,149,1784,176,567,68,377,60,190,46,520,62,609,71,556,73,44,31,9,13,0,12,16,17,13,16,12,17,0,12,17,18,30,22,8,12,14,14,2,4,0,12,6,9,402,82,283,49,120,40,72,34,48,21,163,40,127,33,36,25,119,55,17,16,47,47,55,25,0,12,0,12,0,12
1500000US510594320001,"Block Group 1, Census Tract 4320, Fairfax County, Virginia",2319,243,2319,243,2231,256,604,63,337,73,267,65,528,66,868,144,820,133,11,24,37,39,79,72,0,12,28,24,15,23,42,41,0,12,67,52,13,20,28,32,26,37,0,12,0,12,88,62,64,39,34,26,26,23,8,12,30,26,19,17,11,18,24,29,10,18,0,12,0,12,0,12,14,23,0,12
1500000US510594615003,"Block Group 3, Census Tract 4615, Fairfax County, Virginia",1799,517,1799,517,1691,519,453,111,245,94,208,98,458,122,657,294,630,298,0,12,27,42,0,12,33,49,46,55,0,12,0,12,0,12,44,67,0,12,0,12,0,12,0,12,44,67,108,83,87,63,61,68,41,60,20,32,26,30,26,30,0,12,21,32,0,12,0,12,21,32,0,12,0,12,0,12
1500000US510594320002,"Block Group 2, Census Tract 4320, Fairfax County, Virginia",1300,301,1300,301,1207,316,368,76,196,66,172,66,191,66,534,210,487,169,0,12,47,60,28,32,0,12,11,17,0,12,0,12,50,51,25,24,0,12,0,12,15,19,0,12,10,15,93,59,69,40,24,23,15,17,9,16,45,31,35,26,10,15,24,27,0,12,13,21,11,17,0,12,0,12,0,12
1500000US510594309011,"Block Group 1, Census Tract 4309.01, Fairfax County, Virginia",2066,316,2066,316,1930,326,579,99,330,95,249,80,417,84,685,161,674,164,11,18,0,12,6,10,58,59,60,43,0,12,0,12,62,70,63,63,7,13,0,12,56,61,0,12,0,12,136,78,95,53,40,41,29,37,11,19,55,39,32,28,23,30,41,37,0,12,12,21,29,31,0,12,0,12,0,12
1500000US510594307001,"Block Group 1, Census Tract 4307, Fairfax County, Virginia",1521,213,1521,213,1303,227,358,48,232,50,126,49,286,52,410,114,392,114,0,12,18,18,17,20,42,31,57,57,16,23,0,12,46,53,71,61,23,22,20,20,0,12,0,12,28,35,218,70,164,40,86,40,70,37,16,14,78,26,73,24,5,8,54,46,0,12,42,44,9,12,0,12,3,6,0,12
1500000US510594224022,"Block Group 2, Census Tract 4224.02, Fairfax County, Virginia",839,244,839,244,745,257,235,76,201,72,34,40,173,83,276,147,276,147,0,12,0,12,0,12,0,12,0,12,0,12,0,12,31,51,30,50,0,12,30,50,0,12,0,12,0,12,94,55,94,55,36,36,36,36,0,12,58,56,58,56,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594503003,"Block Group 3, Census Tract 4503, Fairfax County, Virginia",2504,414,2504,414,1980,453,548,111,274,85,274,106,408,111,758,241,746,241,12,19,0,12,0,12,85,62,35,41,54,68,24,39,24,29,44,49,0,12,0,12,44,49,0,12,0,12,524,170,387,124,157,80,92,66,65,48,230,100,188,92,42,40,137,74,0,12,51,58,77,52,0,12,9,15,0,12
1500000US510594617002,"Block Group 2, Census Tract 4617, Fairfax County, Virginia",2384,486,2384,486,1902,469,589,146,387,123,202,114,453,141,565,212,531,203,0,12,34,51,29,48,54,67,34,41,39,63,41,51,11,19,87,72,12,22,49,59,13,22,0,12,13,22,482,259,262,112,115,58,65,37,50,45,147,97,122,85,25,41,220,188,0,12,220,188,0,12,0,12,0,12,0,12
1500000US510594327021,"Block Group 1, Census Tract 4327.02, Fairfax County, Virginia",2494,349,2494,349,2336,347,620,90,320,103,300,91,446,100,1029,184,891,222,13,17,125,107,39,43,11,19,42,48,24,27,31,41,0,12,94,56,0,12,0,12,59,37,0,12,35,41,158,70,136,49,50,33,50,33,0,12,86,37,70,33,16,24,22,33,0,12,22,33,0,12,0,12,0,12,0,12
1500000US510594826013,"Block Group 3, Census Tract 4826.01, Fairfax County, Virginia",1956,451,1956,451,1587,325,472,91,275,82,197,79,388,96,611,168,583,161,0,12,28,44,0,12,14,21,25,37,48,56,0,12,0,12,29,37,0,12,0,12,0,12,0,12,29,37,369,336,156,83,98,77,44,42,54,62,58,52,40,45,18,28,213,278,0,12,178,271,35,43,0,12,0,12,0,12
1500000US510594913021,"Block Group 1, Census Tract 4913.02, Fairfax County, Virginia",2374,272,2374,272,1827,320,550,87,354,92,196,61,455,88,633,181,633,181,0,12,0,12,11,16,63,50,58,55,14,22,0,12,0,12,43,39,0,12,12,18,31,27,0,12,0,12,547,122,479,98,262,70,229,68,33,26,217,65,190,61,27,23,68,42,0,12,24,26,44,33,0,12,0,12,0,12
1500000US510594310011,"Block Group 1, Census Tract 4310.01, Fairfax County, Virginia",1776,376,1776,376,1551,315,453,72,276,72,177,66,341,79,606,162,589,160,17,22,0,12,0,12,0,12,84,85,0,12,0,12,0,12,67,65,46,63,0,12,9,13,0,12,12,20,225,202,97,53,71,48,35,30,36,41,26,22,26,22,0,12,128,159,0,12,116,157,0,12,0,12,12,18,0,12
1500000US510594210011,"Block Group 1, Census Tract 4210.01, Fairfax County, Virginia",2710,232,2710,232,2276,283,637,83,383,100,254,60,490,91,952,128,932,130,9,15,11,17,16,20,38,39,41,42,15,20,8,13,55,74,24,28,0,12,12,19,0,12,0,12,12,20,434,130,303,79,131,43,84,39,47,25,172,56,146,51,26,21,131,70,0,12,39,35,47,28,0,12,45,40,0,12
1500000US510594914042,"Block Group 2, Census Tract 4914.04, Fairfax County, Virginia",2579,308,2579,308,2464,306,632,76,376,78,256,71,472,81,1126,193,1106,193,8,13,12,17,32,49,28,35,88,85,19,29,28,31,0,12,39,37,0,12,0,12,15,18,0,12,24,34,115,57,98,43,27,27,27,27,0,12,71,39,59,36,12,17,17,24,0,12,0,12,0,12,0,12,17,24,0,12
1500000US510594915021,"Block Group 1, Census Tract 4915.02, Fairfax County, Virginia",3106,480,3098,480,2995,491,916,127,647,134,269,89,833,123,1012,272,976,271,36,57,0,12,62,77,0,12,83,103,62,55,8,21,0,12,19,32,0,12,0,12,0,12,0,12,19,32,103,65,75,43,38,35,13,22,25,27,37,34,37,34,0,12,28,32,0,12,16,25,12,20,0,12,0,12,8,10
1500000US510594812022,"Block Group 2, Census Tract 4812.02, Fairfax County, Virginia",1493,357,1493,357,1302,376,394,104,136,73,258,92,177,88,637,236,631,234,6,10,0,12,26,33,46,37,22,32,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,191,125,141,78,86,52,68,43,18,26,55,56,55,56,0,12,50,71,0,12,50,71,0,12,0,12,0,12,0,12
1500000US510594154021,"Block Group 1, Census Tract 4154.02, Fairfax County, Virginia",877,173,877,173,758,189,288,66,221,62,67,34,288,65,178,85,175,85,0,12,3,9,0,12,0,12,0,12,4,11,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,119,55,103,46,26,25,19,22,7,12,77,41,68,38,9,15,16,20,0,12,0,12,16,20,0,12,0,12,0,12
1500000US510594805052,"Block Group 2, Census Tract 4805.05, Fairfax County, Virginia",1045,178,1045,178,779,194,256,64,139,50,117,56,227,61,296,94,296,94,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,266,87,222,72,109,53,102,54,7,10,113,55,93,51,20,19,44,35,0,12,18,21,7,10,0,12,19,21,0,12
1500000US510594819001,"Block Group 1, Census Tract 4819, Fairfax County, Virginia",2447,507,2447,507,1411,502,408,133,291,134,117,69,316,133,579,290,521,271,58,70,0,12,19,31,30,45,0,12,0,12,0,12,0,12,59,54,0,12,0,12,59,54,0,12,0,12,1036,342,586,150,324,119,231,112,93,66,262,100,127,64,135,87,450,244,0,12,315,215,112,69,0,12,23,36,0,12
1500000US510594606001,"Block Group 1, Census Tract 4606, Fairfax County, Virginia",1576,262,1576,262,1504,274,466,68,313,74,153,54,430,70,504,143,504,143,0,12,0,12,0,12,26,55,38,56,0,12,0,12,26,60,14,21,14,21,0,12,0,12,0,12,0,12,72,36,72,36,44,26,44,26,0,12,28,24,28,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594701002,"Block Group 2, Census Tract 4701, Fairfax County, Virginia",1789,155,1789,155,1668,149,524,40,361,53,163,39,484,47,538,89,507,91,31,22,0,12,0,12,5,10,49,50,26,30,4,8,0,12,38,33,0,12,23,30,0,12,0,12,15,18,121,51,101,42,48,33,42,32,6,9,53,27,41,26,12,12,20,19,0,12,15,16,5,8,0,12,0,12,0,12
1500000US510594917013,"Block Group 3, Census Tract 4917.01, Fairfax County, Virginia",1527,281,1527,281,1108,290,358,91,154,64,204,86,278,68,402,154,402,154,0,12,0,12,0,12,0,12,44,63,26,28,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,419,137,316,71,109,50,109,50,0,12,207,61,148,57,59,45,103,98,0,12,88,97,15,19,0,12,0,12,0,12
1500000US510594920003,"Block Group 3, Census Tract 4920, Fairfax County, Virginia",1908,281,1908,281,1772,310,571,93,273,89,298,98,516,94,606,176,551,174,55,67,0,12,41,63,0,12,0,12,25,37,0,12,13,23,0,12,0,12,0,12,0,12,0,12,0,12,136,77,128,74,95,70,95,70,0,12,33,33,26,30,7,13,8,13,0,12,0,12,8,13,0,12,0,12,0,12
1500000US510594308023,"Block Group 3, Census Tract 4308.02, Fairfax County, Virginia",1483,263,1483,263,1015,276,357,92,153,76,204,67,220,80,287,136,287,136,0,12,0,12,0,12,25,29,13,20,0,12,0,12,59,66,54,53,0,12,25,27,0,12,29,46,0,12,468,129,412,99,189,70,146,53,43,55,223,66,210,68,13,18,56,57,0,12,16,24,39,49,0,12,1,10,0,12
1500000US510594912021,"Block Group 1, Census Tract 4912.02, Fairfax County, Virginia",1633,205,1633,205,1157,239,389,77,232,68,157,59,282,67,378,125,363,126,6,9,9,14,22,33,0,12,34,40,0,12,0,12,17,21,35,39,0,12,21,32,14,17,0,12,0,12,476,130,350,76,212,65,167,60,45,31,138,55,90,36,48,39,126,74,24,38,69,56,27,17,0,12,6,10,0,12
1500000US510594811062,"Block Group 2, Census Tract 4811.06, Fairfax County, Virginia",1873,257,1873,257,1767,275,544,79,316,74,228,61,466,74,688,155,663,157,25,39,0,12,0,12,10,15,10,15,30,34,0,12,0,12,19,20,0,12,0,12,7,10,0,12,12,18,106,54,81,38,45,31,36,27,9,14,36,28,27,25,9,14,25,26,12,18,0,12,0,12,0,12,13,19,0,12
1500000US510594205011,"Block Group 1, Census Tract 4205.01, Fairfax County, Virginia",1795,172,1795,172,1160,217,479,87,326,88,153,57,344,63,187,75,177,74,10,15,0,12,0,12,11,17,88,76,0,12,0,12,24,39,27,43,20,31,0,12,7,12,0,12,0,12,635,122,580,92,240,84,231,84,9,13,340,74,307,71,33,43,55,65,0,12,41,64,14,16,0,12,0,12,0,12
1500000US510594318021,"Block Group 1, Census Tract 4318.02, Fairfax County, Virginia",2020,243,2020,243,1925,256,536,77,295,66,241,71,456,65,786,158,757,155,29,31,0,12,14,24,20,30,83,62,14,22,0,12,0,12,16,20,0,12,0,12,7,12,0,12,9,16,95,46,95,46,51,34,51,34,0,12,44,34,44,34,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594924002,"Block Group 2, Census Tract 4924, Fairfax County, Virginia",2548,350,2548,350,2126,371,620,99,366,92,254,77,547,108,808,209,693,176,66,64,49,47,13,21,47,52,62,48,0,12,0,12,0,12,29,32,0,12,0,12,0,12,0,12,29,32,422,109,319,79,149,63,115,59,34,23,170,51,122,44,48,30,103,50,19,22,0,12,60,34,0,12,24,26,0,12
1500000US510594506022,"Block Group 2, Census Tract 4506.02, Fairfax County, Virginia",1983,433,1983,433,1784,455,466,110,309,92,157,73,206,84,617,252,617,252,0,12,0,12,0,12,222,152,14,22,0,12,0,12,68,85,191,150,78,124,0,12,69,61,0,12,44,50,199,84,175,73,49,36,49,36,0,12,126,70,102,67,24,23,24,25,0,12,9,16,15,19,0,12,0,12,0,12
1500000US510594602002,"Block Group 2, Census Tract 4602, Fairfax County, Virginia",2210,360,2210,360,2168,362,634,67,427,71,207,67,576,73,800,210,762,203,27,33,11,18,10,15,13,20,13,20,22,33,0,12,0,12,100,82,42,50,0,12,0,12,0,12,58,65,42,30,42,30,24,25,24,25,0,12,18,20,18,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594705003,"Block Group 3, Census Tract 4705, Fairfax County, Virginia",799,200,799,200,713,204,207,60,84,48,123,53,177,60,291,108,291,108,0,12,0,12,0,12,0,12,26,32,0,12,0,12,0,12,12,19,0,12,0,12,0,12,0,12,12,19,86,55,65,34,33,27,17,27,16,25,32,34,32,34,0,12,21,34,0,12,0,12,0,12,0,12,21,34,0,12
1500000US510594611003,"Block Group 3, Census Tract 4611, Fairfax County, Virginia",2846,614,2846,614,2451,644,676,135,375,85,301,131,435,105,855,346,822,347,33,41,0,12,12,19,72,65,48,54,0,12,21,34,187,117,145,141,85,129,21,34,12,20,0,12,27,42,395,156,347,129,152,77,119,70,33,39,195,88,195,88,0,12,48,56,0,12,48,56,0,12,0,12,0,12,0,12
1500000US510594304003,"Block Group 3, Census Tract 4304, Fairfax County, Virginia",2245,409,2245,409,2051,442,618,119,336,100,282,99,562,122,705,206,597,188,89,105,19,29,70,56,25,39,0,12,23,35,36,41,0,12,12,20,0,12,0,12,12,20,0,12,0,12,194,110,175,98,96,62,79,54,17,26,79,84,79,84,0,12,19,29,0,12,19,29,0,12,0,12,0,12,0,12
1500000US510594314003,"Block Group 3, Census Tract 4314, Fairfax County, Virginia",1983,352,1983,352,1798,328,502,75,291,68,211,73,417,73,695,204,680,199,15,24,0,12,17,29,13,22,17,25,0,12,51,45,51,49,35,39,0,12,0,12,0,12,0,12,35,39,185,115,118,53,70,44,27,26,43,46,48,35,48,35,0,12,67,72,0,12,67,72,0,12,0,12,0,12,0,12
1500000US510594522002,"Block Group 2, Census Tract 4522, Fairfax County, Virginia",2153,779,2153,779,1968,806,510,169,236,149,274,106,358,165,796,377,796,377,0,12,0,12,0,12,177,198,71,84,11,21,0,12,45,125,0,12,0,12,0,12,0,12,0,12,0,12,185,136,145,87,39,47,39,47,0,12,106,80,69,57,37,57,40,63,0,12,0,12,40,63,0,12,0,12,0,12
1500000US510594817021,"Block Group 1, Census Tract 4817.02, Fairfax County, Virginia",1949,313,1949,313,1739,345,504,85,247,65,257,80,454,85,708,158,702,158,6,10,0,12,0,12,0,12,26,38,0,12,0,12,40,62,7,12,0,12,0,12,7,12,0,12,0,12,210,83,174,61,43,34,32,25,11,17,131,55,115,53,16,18,36,34,0,12,28,31,8,12,0,12,0,12,0,12
1500000US510594711002,"Block Group 2, Census Tract 4711, Fairfax County, Virginia",1005,401,1005,401,906,390,264,101,201,105,63,47,205,94,183,118,183,118,0,12,0,12,0,12,0,12,22,40,20,33,0,12,0,12,212,244,87,101,67,78,0,12,58,66,0,12,99,78,72,52,24,28,24,28,0,12,48,43,32,38,16,24,27,40,0,12,27,40,0,12,0,12,0,12,0,12
1500000US510594224012,"Block Group 2, Census Tract 4224.01, Fairfax County, Virginia",1910,238,1910,238,1390,249,448,82,292,77,156,70,375,80,431,121,402,121,10,18,19,29,0,12,34,37,8,13,0,12,0,12,23,30,71,57,16,26,14,21,25,27,0,12,16,22,520,143,368,83,167,61,105,54,62,40,201,71,139,51,62,52,152,81,44,69,18,27,90,45,0,12,0,12,0,12
1500000US510594202031,"Block Group 1, Census Tract 4202.03, Fairfax County, Virginia",2844,127,2831,127,2438,171,710,53,450,66,260,62,606,62,836,106,817,106,10,15,9,13,6,9,60,60,100,52,0,12,8,11,61,52,51,29,8,11,6,12,9,12,0,12,28,24,393,90,258,50,117,37,90,38,27,21,141,41,93,34,48,24,135,55,20,15,76,50,33,21,0,12,6,9,13,6
1500000US510594512001,"Block Group 1, Census Tract 4512, Fairfax County, Virginia",889,98,889,98,857,101,250,30,162,31,88,30,231,32,310,50,289,48,18,14,3,6,4,5,7,13,5,9,6,11,0,12,20,25,24,30,0,12,0,12,0,12,0,12,24,30,32,24,24,17,4,6,0,12,4,6,20,15,18,14,2,5,8,9,0,12,4,6,4,6,0,12,0,12,0,12
1500000US510594506012,"Block Group 2, Census Tract 4506.01, Fairfax County, Virginia",1306,370,1301,370,1236,375,322,56,204,55,118,44,248,51,324,128,302,121,22,33,0,12,17,27,6,11,0,12,26,29,9,16,195,173,89,114,57,86,5,11,27,31,0,12,0,12,65,46,48,28,27,23,7,11,20,24,21,15,21,15,0,12,17,22,0,12,0,12,17,22,0,12,0,12,5,3
1500000US510594218002,"Block Group 2, Census Tract 4218, Fairfax County, Virginia",3271,919,3271,919,2780,996,653,208,272,158,381,149,385,199,1332,542,1240,531,0,12,92,114,41,52,66,77,134,133,0,12,0,12,70,95,99,118,0,12,70,110,29,42,0,12,0,12,491,347,203,129,117,92,42,51,75,84,86,81,12,19,74,78,288,250,0,12,278,249,10,17,0,12,0,12,0,12
1500000US510594305001,"Block Group 1, Census Tract 4305, Fairfax County, Virginia",1792,101,1792,101,1586,131,420,32,197,47,223,42,370,40,545,65,516,73,29,38,0,12,10,13,51,28,57,43,14,19,18,17,65,42,36,32,36,32,0,12,0,12,0,12,0,12,206,90,133,30,69,29,47,24,22,25,64,25,54,22,10,10,73,70,0,12,62,71,6,8,0,12,5,7,0,12
1500000US510594811052,"Block Group 2, Census Tract 4811.05, Fairfax County, Virginia",2340,310,2340,310,2258,318,605,70,400,69,205,66,564,64,930,145,909,147,11,17,10,18,0,12,0,12,0,12,12,19,0,12,23,28,124,180,0,12,118,180,6,9,0,12,0,12,82,66,57,41,48,37,22,19,26,31,9,14,9,14,0,12,25,29,0,12,0,12,25,29,0,12,0,12,0,12
1500000US510594611001,"Block Group 1, Census Tract 4611, Fairfax County, Virginia",2077,343,2076,342,1991,353,563,83,297,81,266,88,511,84,837,206,732,196,54,50,51,90,0,12,0,12,0,12,21,36,0,12,24,37,35,45,0,12,0,12,16,25,0,12,19,35,85,46,85,46,29,32,29,32,0,12,56,30,56,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3
1500000US510594912011,"Block Group 1, Census Tract 4912.01, Fairfax County, Virginia",890,311,890,311,808,318,215,67,134,59,81,58,184,63,234,117,234,117,0,12,0,12,0,12,0,12,0,12,33,50,0,12,20,34,122,172,0,12,20,31,0,12,0,12,102,168,82,41,82,41,50,35,50,35,0,12,32,33,32,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594918021,"Block Group 1, Census Tract 4918.02, Fairfax County, Virginia",1381,251,1381,251,1102,286,367,88,165,62,202,74,248,63,411,164,411,164,0,12,0,12,0,12,17,27,38,49,0,12,0,12,0,12,21,24,0,12,0,12,21,24,0,12,0,12,279,75,245,67,110,48,86,45,24,17,135,64,127,62,8,12,34,23,12,19,0,12,22,21,0,12,0,12,0,12
1500000US510594401004,"Block Group 4, Census Tract 4401, Fairfax County, Virginia",985,288,985,288,940,294,255,55,132,65,123,55,262,55,348,163,348,163,0,12,0,12,0,12,0,12,46,68,0,12,0,12,0,12,29,47,0,12,0,12,0,12,0,12,29,47,45,41,45,41,30,34,30,34,0,12,15,23,15,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594528022,"Block Group 2, Census Tract 4528.02, Fairfax County, Virginia",1515,235,1515,235,1022,280,361,96,235,80,126,67,280,85,330,136,330,136,0,12,0,12,0,12,0,12,14,22,0,12,0,12,17,28,20,22,0,12,0,12,11,17,0,12,9,15,493,113,467,106,197,58,188,58,9,14,270,93,256,94,14,22,26,29,0,12,12,19,14,23,0,12,0,12,0,12
1500000US510594616014,"Block Group 4, Census Tract 4616.01, Fairfax County, Virginia",991,322,991,322,839,340,206,67,140,69,66,42,195,64,362,167,362,167,0,12,0,12,0,12,0,12,0,12,51,78,0,12,25,39,0,12,0,12,0,12,0,12,0,12,0,12,152,111,107,66,33,38,18,30,15,23,74,55,74,55,0,12,45,69,0,12,0,12,15,23,0,12,30,46,0,12
1500000US510594820021,"Block Group 1, Census Tract 4820.02, Fairfax County, Virginia",1778,151,1778,151,1338,174,469,66,231,61,238,55,404,67,437,82,419,87,18,19,0,12,12,20,0,12,16,24,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,440,101,354,78,135,49,85,39,50,35,219,62,194,66,25,20,86,48,12,19,27,30,47,36,0,12,0,12,0,12
1500000US510594809022,"Block Group 2, Census Tract 4809.02, Fairfax County, Virginia",1166,273,1166,273,998,285,331,89,192,77,139,63,191,73,274,132,213,120,35,53,26,30,5,8,32,51,0,12,0,12,0,12,47,107,118,72,0,12,18,39,58,63,0,12,42,55,168,55,153,53,101,51,95,52,6,10,52,31,47,29,5,9,15,16,9,14,0,12,6,9,0,12,0,12,0,12
1500000US510594822034,"Block Group 4, Census Tract 4822.03, Fairfax County, Virginia",1434,283,1434,283,913,313,388,119,303,118,85,51,356,115,169,134,169,134,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,521,134,476,125,260,102,232,99,28,29,216,91,202,88,14,22,45,35,0,12,0,12,45,35,0,12,0,12,0,12
1500000US510594215003,"Block Group 3, Census Tract 4215, Fairfax County, Virginia",1117,477,1117,477,714,373,195,101,75,59,120,100,108,96,271,210,256,206,0,12,15,24,0,12,34,57,0,12,0,12,0,12,29,46,77,103,0,12,34,57,22,36,0,12,21,37,403,268,246,116,177,102,136,82,41,65,69,56,35,42,34,38,157,184,107,173,29,46,0,12,21,35,0,12,0,12
1500000US510594810002,"Block Group 2, Census Tract 4810, Fairfax County, Virginia",3938,603,3938,603,3582,617,764,108,414,135,350,111,496,115,1393,233,1330,236,0,12,63,106,74,69,154,146,98,92,50,79,39,45,242,228,272,153,0,12,103,102,96,71,0,12,73,62,356,231,170,78,95,73,21,19,74,69,75,46,50,26,25,38,186,158,39,49,97,127,50,51,0,12,0,12,0,12
1500000US510594811041,"Block Group 1, Census Tract 4811.04, Fairfax County, Virginia",1507,235,1507,235,1296,239,359,65,180,55,179,73,320,66,576,122,564,121,0,12,12,18,0,12,0,12,7,12,16,24,0,12,0,12,18,27,0,12,0,12,8,12,0,12,10,15,211,88,170,66,66,40,56,37,10,16,104,54,93,55,11,18,41,48,0,12,0,12,13,20,0,12,28,44,0,12
1500000US510594322022,"Block Group 2, Census Tract 4322.02, Fairfax County, Virginia",1916,324,1806,294,1605,318,480,74,350,73,130,52,463,74,560,175,520,161,26,31,14,28,40,34,10,17,18,21,23,27,0,12,0,12,11,18,0,12,11,18,0,12,0,12,0,12,201,81,173,64,28,22,28,22,0,12,145,61,124,56,21,25,28,32,20,29,0,12,8,12,0,12,0,12,110,124
1500000US510594607022,"Block Group 2, Census Tract 4607.02, Fairfax County, Virginia",1792,226,1782,228,1601,258,479,76,226,70,253,70,396,63,649,167,639,161,10,17,0,12,14,22,38,34,15,22,0,12,0,12,0,12,10,15,10,15,0,12,0,12,0,12,0,12,181,88,143,59,61,49,32,28,29,34,82,38,73,36,9,14,38,36,0,12,0,12,38,36,0,12,0,12,10,11
1500000US510594507021,"Block Group 1, Census Tract 4507.02, Fairfax County, Virginia",3163,722,3163,722,2392,622,490,101,298,98,192,61,290,101,913,279,901,273,0,12,12,24,53,78,153,108,20,27,18,30,0,12,185,159,270,218,0,12,195,198,69,56,0,12,6,11,771,590,218,102,124,74,59,47,65,63,94,65,45,34,49,55,553,506,0,12,317,350,8,14,0,12,228,364,0,12
1500000US510594157002,"Block Group 2, Census Tract 4157, Fairfax County, Virginia",2771,193,2771,193,2650,209,759,60,378,79,381,65,675,65,1168,139,1110,145,58,49,0,12,16,23,0,12,0,12,0,12,0,12,14,24,18,28,0,12,0,12,0,12,0,12,18,28,121,59,97,44,23,21,13,15,10,15,74,40,66,39,8,13,24,26,13,21,0,12,11,17,0,12,0,12,0,12
1500000US510599802001,"Block Group 1, Census Tract 9802, Fairfax County, Virginia",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1500000US510594825015,"Block Group 5, Census Tract 4825.01, Fairfax County, Virginia",841,448,841,448,731,462,214,114,151,107,63,48,171,107,285,246,285,246,0,12,0,12,0,12,25,42,36,61,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,110,84,75,53,45,39,29,31,16,25,30,35,15,24,15,25,35,40,0,12,0,12,35,40,0,12,0,12,0,12
1500000US510594205031,"Block Group 1, Census Tract 4205.03, Fairfax County, Virginia",718,201,718,201,360,208,116,60,37,35,79,45,95,57,124,105,115,102,0,12,9,14,0,12,0,12,0,12,0,12,0,12,15,23,10,17,0,12,0,12,10,17,0,12,0,12,358,124,263,83,140,72,72,56,68,45,123,65,116,64,7,10,95,63,0,12,44,46,41,31,0,12,10,15,0,12
1500000US510594207002,"Block Group 2, Census Tract 4207, Fairfax County, Virginia",2202,279,2202,279,2056,287,601,70,360,81,241,64,500,76,719,190,638,179,43,45,38,32,0,12,0,12,103,77,6,23,0,12,26,41,101,82,0,12,26,41,11,17,0,12,64,65,146,65,125,49,46,31,35,25,11,17,79,40,74,38,5,8,21,25,0,12,7,11,0,12,0,12,14,23,0,12
1500000US510594322021,"Block Group 1, Census Tract 4322.02, Fairfax County, Virginia",2943,331,2943,331,2645,343,702,78,439,91,263,81,595,81,1134,213,1123,215,11,19,0,12,43,38,34,32,59,55,8,13,12,19,49,94,9,15,0,12,0,12,0,12,0,12,9,15,298,103,242,74,139,66,85,52,54,51,103,61,103,61,0,12,56,51,0,12,14,23,42,48,0,12,0,12,0,12
1500000US510594802012,"Block Group 2, Census Tract 4802.01, Fairfax County, Virginia",1996,254,1987,254,1925,259,540,67,298,74,242,70,502,76,803,168,790,171,13,20,0,12,10,15,21,30,23,36,0,12,0,12,15,24,11,18,11,18,0,12,0,12,0,12,0,12,62,52,38,30,9,14,9,14,0,12,29,27,11,17,18,21,24,27,0,12,0,12,9,14,0,12,15,24,9,4
1500000US510594521012,"Block Group 2, Census Tract 4521.01, Fairfax County, Virginia",2248,345,2248,345,2127,357,520,81,269,93,251,79,364,102,779,158,755,160,24,26,0,12,7,12,67,88,0,12,0,12,0,12,150,115,240,149,0,12,175,165,29,27,0,12,36,37,121,55,113,50,69,44,62,42,7,12,44,25,44,25,0,12,8,12,0,12,0,12,8,12,0,12,0,12,0,12
