"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
590,16,42,25,37,41,40,19,32,41,53,49,52,30,47,25,17,10,14,298,292,0,36,0,12,2,13,8,0,8,4,0,0,9,10,0,17,0,0,0,8,0,12,3,0,0,12,0,35,103,0,236,25,37,0,529,61,297,293,222,279,20,8,27,34,143,0,447,509,58,0,0,23
585,35,22,33,52,39,21,30,41,48,43,61,31,37,31,24,24,11,2,293,292,11,83,6,41,31,31,0,5,0,31,0,15,0,0,19,7,0,0,2,3,15,5,13,0,0,17,0,3,3,5,116,54,68,1,536,49,259,326,242,285,20,10,20,8,121,0,464,412,63,0,0,110
295,19,9,18,27,18,18,16,20,15,23,34,18,17,19,20,4,0,0,139,156,0,47,0,21,0,8,14,0,0,0,7,0,0,0,0,0,12,0,9,8,0,2,1,0,0,0,0,0,19,0,114,33,0,0,253,42,114,181,115,158,7,5,6,4,81,0,214,199,42,0,0,54
435,19,31,28,24,31,10,18,26,43,22,44,32,35,31,18,15,4,4,219,216,13,30,0,22,14,21,0,7,12,0,0,0,0,0,4,11,0,5,0,28,11,0,0,0,0,17,0,0,14,0,166,0,59,1,410,25,143,292,165,231,8,4,17,10,122,0,313,346,12,0,0,77
430,28,19,19,27,19,41,30,21,27,27,30,54,31,28,17,7,3,2,220,210,0,12,13,20,7,6,0,5,0,14,7,0,3,5,1,0,3,0,0,12,0,0,0,0,0,5,0,19,66,0,173,22,33,4,399,31,224,206,166,203,18,7,14,22,71,0,359,387,14,0,29,0
650,27,36,36,50,54,46,29,32,47,47,61,55,30,33,24,17,9,17,317,333,0,50,16,29,8,23,5,15,3,4,0,0,0,14,21,10,3,8,14,6,10,7,25,0,0,0,11,0,27,0,226,87,28,0,593,57,356,294,275,258,32,21,31,33,24,0,626,521,103,0,15,11
890,27,27,57,53,84,72,57,39,55,77,69,86,47,48,45,13,17,17,409,481,7,32,0,16,17,12,11,10,0,0,10,0,0,0,0,10,0,0,0,6,11,6,0,21,0,46,10,14,51,10,371,148,70,1,801,89,516,374,368,349,51,21,67,34,19,0,871,725,80,19,55,11
1000,63,59,58,88,59,92,60,62,73,83,81,58,59,46,15,16,16,12,487,513,0,33,0,17,11,6,5,10,4,4,0,11,0,0,8,0,8,0,11,0,0,0,0,0,0,0,6,41,30,20,595,88,92,0,838,162,353,647,412,478,20,16,34,40,191,0,809,871,69,10,50,0
505,18,22,28,51,29,32,25,32,27,43,34,31,37,37,13,24,15,7,256,249,0,23,0,2,7,0,0,0,0,19,0,17,0,0,14,11,4,0,0,0,0,0,0,0,0,0,0,8,22,0,337,0,41,0,439,66,177,328,191,263,19,3,8,21,154,0,351,410,68,0,18,9
640,39,42,21,36,37,52,40,56,32,37,43,70,34,24,18,32,16,11,336,304,0,37,0,19,11,8,0,7,7,0,0,0,0,8,0,0,0,0,0,10,12,4,0,0,0,0,0,6,60,20,365,64,0,2,535,105,246,394,259,308,12,6,27,28,85,0,555,549,23,0,38,30
1345,66,69,71,116,93,60,79,65,72,135,120,103,109,59,35,30,27,36,623,722,0,114,18,44,15,30,15,6,0,0,10,0,0,7,10,4,11,0,17,0,26,9,9,0,0,11,14,21,63,44,619,133,93,2,1163,182,592,753,558,620,47,21,62,37,54,0,1291,1107,115,0,60,63
360,5,6,13,7,7,7,12,12,18,16,38,27,39,45,53,25,16,14,136,224,0,14,0,33,15,25,0,6,0,0,0,9,0,0,13,15,0,0,13,0,0,0,8,0,8,0,6,0,32,0,119,17,27,0,331,29,123,237,95,180,4,10,34,37,0,0,360,341,19,0,0,0
1115,58,62,76,60,74,42,59,54,73,80,104,91,79,88,52,30,18,15,522,593,20,103,8,98,26,61,28,49,23,53,6,36,0,8,25,33,0,5,33,6,13,15,12,0,0,11,0,0,17,0,303,42,70,11,1061,54,558,557,407,485,81,17,86,39,141,0,974,958,131,0,26,0
430,17,26,31,26,44,41,18,10,20,43,40,26,37,14,20,7,0,10,210,220,0,23,0,5,9,7,7,10,0,7,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,12,0,15,7,280,17,19,0,347,83,105,325,162,223,12,7,10,16,118,0,312,322,16,0,13,79
555,20,8,10,5,29,72,93,58,44,41,41,31,34,35,15,5,6,8,265,290,16,76,15,59,40,45,13,30,20,43,9,25,0,9,6,8,15,9,17,5,6,14,0,0,0,23,15,0,0,8,15,5,9,0,546,9,426,129,237,141,108,10,44,15,0,0,555,415,95,23,0,22
320,0,6,6,0,18,61,65,34,15,34,18,14,16,22,5,4,0,2,153,167,10,35,9,29,15,29,3,15,4,14,5,9,5,5,14,4,0,0,3,0,1,9,15,0,0,26,0,8,0,0,26,4,17,6,315,5,257,63,151,55,70,8,36,0,0,52,268,281,39,0,0,0
1355,54,21,26,37,36,106,172,124,116,115,119,116,77,116,60,37,18,5,651,704,9,152,23,143,92,86,36,43,19,66,17,64,15,23,38,31,35,8,28,9,14,13,13,0,4,33,0,57,21,10,173,13,43,24,1343,12,965,390,397,582,220,26,85,45,9,344,1002,1111,172,9,48,15
715,30,8,10,6,30,61,115,79,68,55,66,42,37,45,27,19,17,0,310,405,12,47,15,74,41,59,22,40,12,32,7,17,7,20,15,13,7,6,6,0,12,19,9,0,0,30,11,19,31,0,57,13,48,14,700,15,501,214,284,250,98,16,42,25,0,137,578,548,62,13,39,53
580,22,0,9,5,52,114,107,50,28,48,37,28,20,23,12,5,10,10,239,341,14,55,7,53,17,41,30,32,8,34,5,20,2,3,10,13,7,0,14,0,7,0,2,0,9,20,0,10,14,0,95,14,44,0,567,13,457,123,325,114,73,10,42,16,0,62,518,447,75,12,22,24
825,18,14,16,27,72,160,134,72,37,49,54,53,50,26,16,21,6,0,395,430,35,101,13,62,37,57,21,40,16,76,11,20,15,16,15,31,21,5,15,3,7,20,0,0,0,25,15,10,12,0,46,10,50,20,825,0,648,177,465,142,124,14,55,25,0,199,626,641,75,31,7,71
985,27,10,29,10,100,196,187,142,95,57,34,28,32,21,8,2,4,3,457,528,37,118,21,66,55,60,29,65,5,39,15,40,4,10,15,21,12,0,21,17,10,0,0,0,0,16,6,26,34,11,129,11,85,7,973,12,731,254,514,246,147,14,55,9,0,220,765,651,196,29,17,92
645,4,0,0,7,63,171,123,57,26,46,29,30,17,26,16,9,15,6,267,378,7,93,21,61,45,58,16,56,13,53,9,20,7,16,10,14,18,0,11,0,9,0,1,0,9,0,0,8,11,0,33,19,27,0,645,0,591,54,359,77,141,7,47,14,0,137,508,489,102,20,21,13
575,23,6,6,6,44,114,95,76,36,33,25,23,32,31,6,7,8,4,280,295,0,51,24,45,40,46,20,27,14,31,14,40,11,25,13,18,0,2,9,0,0,17,13,0,0,10,8,12,12,0,32,0,32,9,567,8,458,117,286,150,82,8,42,7,0,39,536,466,76,16,11,6
495,7,4,0,0,54,86,69,38,46,33,42,26,24,21,22,15,5,3,218,277,9,72,13,45,39,36,21,36,12,28,5,25,0,3,5,8,3,0,11,0,13,4,0,0,0,8,8,17,13,0,33,6,22,0,489,6,421,74,252,111,89,6,30,7,0,156,339,405,65,25,0,0
790,15,6,5,17,68,142,110,93,43,48,45,52,39,41,23,22,12,9,303,487,30,117,10,72,47,59,17,50,13,43,12,25,13,14,12,21,0,0,0,0,16,5,0,0,0,7,27,38,25,0,89,18,10,0,775,15,626,164,373,199,113,18,60,27,0,207,583,557,135,28,13,57
725,44,15,10,17,33,37,88,49,75,67,55,53,56,39,34,24,15,14,357,368,9,121,12,83,45,41,16,41,5,30,6,71,0,48,15,34,11,0,4,0,3,0,7,0,0,0,20,15,21,8,37,0,6,16,723,2,484,241,231,326,96,6,49,17,6,0,719,652,48,5,20,0
500,25,25,16,14,26,27,50,38,39,48,32,39,39,31,24,9,13,5,240,260,20,119,20,47,17,32,22,23,0,49,4,18,0,15,7,6,5,3,3,0,0,0,0,5,0,0,15,21,8,0,0,13,25,3,493,7,342,158,220,183,44,11,31,11,0,0,500,460,11,12,17,0
765,59,28,17,16,33,46,87,83,90,72,51,65,51,32,13,4,11,7,350,415,8,85,8,77,43,66,17,25,10,72,4,17,4,12,19,17,19,0,12,2,16,0,11,0,0,14,0,12,17,0,111,12,41,14,746,19,516,249,262,318,96,16,59,14,0,0,765,672,33,0,7,53
590,25,14,23,18,17,65,79,81,51,42,55,24,36,27,13,14,6,0,279,311,30,32,9,61,30,31,31,19,13,44,0,36,11,17,12,24,8,0,18,0,7,11,8,0,0,0,6,21,0,0,49,24,23,15,584,6,415,175,233,228,83,4,36,6,7,0,583,505,54,6,11,14
8780,468,167,82,133,433,1393,1820,1163,755,557,473,409,350,291,139,91,33,23,4400,4380,107,1096,146,635,405,523,178,322,122,418,91,247,22,156,143,198,121,53,173,27,98,64,62,26,13,196,95,275,251,51,1509,204,656,97,8396,384,6630,2150,3300,3045,1653,189,463,130,36,3984,4760,6157,1391,187,240,805
640,24,14,1,6,25,106,99,71,45,29,39,42,35,39,25,10,17,13,293,347,26,57,7,63,51,49,18,21,22,51,18,23,8,21,14,16,10,0,25,3,2,10,0,0,0,0,0,0,15,13,70,0,27,0,626,14,436,204,260,157,127,11,62,23,12,37,591,442,120,12,17,49
935,44,14,19,6,47,85,104,88,47,58,68,41,74,58,33,37,53,59,416,519,12,98,13,82,29,41,16,24,11,31,20,20,2,30,19,24,0,0,10,0,6,19,15,0,0,9,0,63,6,0,196,41,96,2,804,131,464,471,329,368,85,31,61,61,0,257,678,704,51,13,0,167
770,24,16,19,7,36,104,119,56,60,74,43,53,40,53,28,23,2,13,358,412,24,75,7,62,63,51,12,32,19,34,13,38,13,28,33,15,16,6,22,0,8,12,5,5,6,0,11,19,38,0,38,30,34,1,754,16,582,188,323,194,123,22,75,33,0,175,595,569,133,45,23,0
845,50,33,28,6,39,51,66,82,76,48,56,52,56,64,50,28,23,37,392,453,18,110,6,70,42,50,13,42,17,31,29,31,0,21,11,8,10,0,8,3,13,51,7,0,0,20,21,16,20,0,96,37,27,17,824,21,496,349,297,319,101,33,57,38,0,205,640,789,46,10,0,0
485,20,7,4,14,54,71,87,51,34,23,28,29,17,27,7,12,0,0,233,252,14,65,0,32,25,37,13,23,11,43,0,17,9,0,9,33,0,0,19,0,4,0,3,0,0,0,0,0,28,0,43,18,38,1,461,24,325,160,234,114,82,13,28,14,11,0,474,339,56,17,19,54
355,26,26,9,21,13,17,32,44,30,24,26,20,27,17,10,4,7,2,172,183,35,58,0,42,18,11,13,28,0,16,13,8,3,6,3,0,3,0,19,0,0,0,4,0,6,0,0,0,11,9,21,0,22,6,348,7,226,129,156,139,43,3,7,7,24,0,331,274,25,9,0,47
575,42,23,23,7,51,54,77,70,56,36,41,19,17,29,12,7,9,2,290,285,13,98,18,55,32,30,7,31,6,42,10,10,5,18,6,6,12,0,10,0,12,8,20,0,0,0,13,17,0,0,53,15,28,0,575,0,457,118,281,171,88,4,13,18,22,0,553,413,90,18,25,29
725,33,23,11,7,27,70,147,96,75,56,38,47,37,39,12,4,0,3,340,385,18,97,25,66,47,40,28,30,13,35,15,28,3,14,16,13,10,0,14,0,5,0,8,6,0,13,8,12,12,14,75,16,44,0,716,9,597,128,328,215,107,8,56,11,12,102,611,580,119,10,16,0
650,30,2,2,0,17,99,138,93,62,42,39,31,21,25,14,20,12,3,308,342,20,87,24,54,41,59,20,28,8,42,13,26,1,17,9,10,10,15,17,0,10,0,2,0,8,10,9,22,14,0,36,10,16,12,650,0,508,142,304,164,96,13,63,10,0,124,526,484,56,34,15,61
740,9,10,22,14,28,126,152,80,53,69,50,55,29,8,10,5,10,10,345,395,15,57,24,60,50,43,13,40,16,32,8,22,6,12,7,19,19,7,26,6,8,8,5,11,0,20,16,17,14,16,40,47,48,8,730,10,674,66,340,154,163,27,38,18,4,0,736,614,97,10,19,0
555,28,13,4,2,43,80,101,66,56,37,37,27,21,25,0,5,0,10,254,301,12,58,6,52,27,37,10,23,17,43,5,15,4,15,11,12,16,0,9,0,8,10,15,0,11,7,0,0,0,0,50,21,46,15,537,18,443,112,246,116,121,10,50,12,7,0,548,429,80,10,10,26
505,27,14,0,6,17,94,107,68,40,34,17,21,17,13,12,12,0,6,237,268,17,83,21,48,39,29,6,24,2,30,11,8,3,9,9,13,6,3,11,4,0,1,0,0,0,0,14,6,3,0,38,35,24,8,499,6,426,79,237,127,107,8,16,10,0,0,505,399,79,13,14,0
425,5,0,0,5,39,71,96,48,17,25,19,35,27,18,10,7,0,3,214,211,0,48,15,30,42,31,8,24,12,22,3,19,1,16,7,12,6,3,4,0,3,2,3,0,0,5,15,13,31,0,26,6,16,2,419,6,394,31,244,56,85,13,23,4,0,93,332,307,89,14,15,0
1590,43,26,12,11,71,240,369,253,176,87,80,75,45,52,19,24,7,0,832,758,53,220,16,147,104,119,32,88,25,82,20,59,8,42,16,32,26,2,32,5,13,3,12,7,18,19,34,46,37,0,114,71,70,18,1589,1,1323,267,677,369,379,39,104,22,7,652,931,1152,299,47,11,81
525,28,15,15,9,16,63,55,69,44,26,38,38,28,33,32,13,3,0,282,243,12,71,28,39,27,29,19,19,8,41,10,26,8,10,12,12,14,0,7,6,8,4,13,0,0,11,0,0,4,9,26,24,28,0,512,13,342,183,222,163,81,9,38,12,3,41,481,477,31,0,0,17
1090,70,50,50,45,29,109,145,119,89,92,69,60,55,41,27,12,15,13,499,591,12,107,0,82,72,72,19,40,16,58,0,35,5,27,7,12,19,6,33,0,35,18,31,0,16,19,25,26,20,0,137,42,91,8,1053,37,705,385,442,402,148,23,41,34,72,123,895,806,130,29,24,101
615,53,41,42,40,38,38,36,37,36,62,55,39,33,19,13,16,3,14,279,336,0,124,21,40,23,31,10,17,16,21,4,25,3,8,5,12,0,0,13,8,12,1,3,0,0,32,0,16,15,0,88,24,41,2,590,25,285,330,267,292,25,2,16,13,100,0,515,473,75,0,17,50
1095,50,52,43,36,40,81,88,92,75,80,63,82,74,73,59,49,28,30,547,548,28,160,6,70,46,68,17,37,14,68,7,48,10,9,20,14,6,0,23,15,18,8,0,0,0,18,46,46,23,38,146,14,67,5,1044,51,531,564,430,406,133,22,75,29,0,515,580,898,51,0,10,136
745,26,3,0,5,43,100,119,91,76,50,47,46,54,30,27,9,10,9,413,332,13,63,17,67,44,52,23,61,13,55,11,28,3,24,10,9,15,10,33,3,20,15,6,0,0,36,16,21,0,26,22,0,17,12,739,6,623,122,298,178,160,25,72,12,0,478,267,587,82,7,39,30
780,14,3,0,3,52,136,138,78,69,48,50,58,42,43,24,7,7,8,420,360,14,96,7,72,67,39,10,56,12,37,3,28,4,17,5,18,12,0,11,0,6,14,14,0,9,22,15,50,30,16,31,7,58,0,772,8,590,190,322,187,167,16,72,16,0,505,275,499,106,66,53,56
550,0,6,6,10,45,20,38,45,54,59,76,58,52,34,18,19,5,5,342,208,43,104,0,39,18,14,10,17,11,28,0,23,10,16,0,8,0,0,0,0,0,0,0,16,0,22,0,0,0,0,149,22,0,0,262,288,109,441,314,59,41,28,92,16,4,98,448,158,56,0,10,326
455,25,20,40,26,10,25,38,34,34,44,48,36,28,22,13,0,7,5,236,219,87,52,0,27,9,9,10,30,0,4,0,12,9,0,0,8,0,0,0,0,0,0,0,0,0,17,17,0,0,0,140,0,23,1,379,76,64,391,295,67,15,21,46,11,0,162,293,316,38,0,0,101
815,31,17,10,14,35,75,81,75,61,76,100,76,75,55,16,5,6,7,408,407,106,177,11,66,57,39,12,36,8,33,5,29,0,10,17,13,16,10,11,5,15,4,0,0,0,17,26,0,18,0,49,0,14,11,738,77,260,555,520,55,46,35,137,22,10,215,590,302,276,12,9,216
635,17,16,26,26,18,25,30,27,34,45,50,71,37,50,46,31,52,34,331,304,36,54,0,27,32,12,1,14,15,13,0,13,0,0,3,8,0,0,3,0,9,0,0,10,0,0,0,0,17,10,304,12,41,1,485,150,215,420,261,200,39,20,66,49,14,206,415,542,67,0,0,26
445,24,11,11,13,22,36,38,55,28,24,23,46,35,19,10,21,9,20,232,213,14,41,7,19,11,18,16,11,3,25,18,10,0,2,5,3,0,0,14,9,5,0,11,0,0,17,0,12,0,0,132,13,29,0,354,91,232,213,212,97,59,18,40,19,50,0,395,311,53,11,12,58
485,25,29,14,0,28,34,44,43,31,49,38,37,37,29,14,16,11,6,207,278,45,35,19,53,34,42,13,9,6,37,0,11,7,2,4,13,6,0,0,0,0,0,9,0,0,0,9,0,25,0,106,0,0,0,434,51,282,203,208,172,65,4,23,13,51,0,434,351,36,0,5,93
815,42,71,82,78,67,35,18,46,43,47,66,59,38,34,25,30,26,8,372,443,197,72,0,34,9,10,5,29,0,13,0,12,10,0,5,8,0,0,8,0,9,9,0,0,0,0,70,67,0,8,151,0,89,0,711,104,139,676,467,141,32,38,90,47,0,237,578,649,59,10,27,70
255,0,0,0,0,0,0,0,0,0,0,0,4,11,48,12,84,24,72,71,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,255,0,0,0,23,232,0,255,8,160,0,3,11,73,0,0,255,95,15,0,0,145
535,33,18,8,15,38,37,67,68,46,38,39,37,32,18,15,10,11,5,290,245,38,77,22,47,29,33,7,30,19,28,8,27,5,8,9,18,5,0,3,0,0,0,0,0,0,24,10,0,0,9,50,0,28,1,493,42,342,193,269,162,56,5,37,6,46,0,489,419,105,0,0,11
630,20,14,14,14,35,89,93,80,45,59,27,57,25,21,15,2,18,2,318,312,82,91,12,34,25,30,5,29,4,33,7,27,3,8,2,18,3,6,18,0,14,5,0,0,9,25,0,15,18,0,77,9,21,0,602,28,466,164,288,136,126,14,43,23,22,0,608,332,241,11,10,36
560,57,29,20,18,18,54,73,57,62,59,34,16,18,17,6,9,7,6,287,273,24,85,10,58,47,41,9,22,11,42,0,11,3,9,9,13,2,5,2,14,5,7,0,2,15,0,22,10,0,0,57,0,7,18,528,32,362,198,269,149,87,12,31,12,18,0,542,495,43,0,5,17
550,11,11,10,18,37,41,49,40,39,27,28,41,27,46,33,30,35,27,248,302,78,60,12,36,22,34,14,14,6,16,6,16,0,0,0,0,6,0,31,0,7,13,10,0,0,31,23,0,0,0,63,7,43,2,493,57,229,321,239,104,70,14,74,49,0,127,423,467,34,0,0,49
665,34,31,36,20,40,119,111,51,58,48,34,30,20,22,7,0,4,0,313,352,97,77,8,67,31,48,15,20,22,32,16,25,4,10,11,12,9,6,19,3,11,5,10,5,6,17,6,13,6,6,19,0,12,17,657,8,499,166,361,96,139,17,45,7,0,0,665,533,52,43,9,28
345,16,13,6,11,19,37,60,41,23,24,23,20,16,28,5,3,0,0,160,185,15,38,9,20,24,27,0,13,0,19,4,5,0,6,2,7,3,0,9,0,8,9,8,0,0,19,0,0,0,5,35,31,18,11,341,4,218,127,176,66,65,15,20,3,0,22,323,232,41,0,9,63
375,6,4,6,0,36,65,49,53,27,15,14,25,21,21,16,11,0,6,191,184,21,53,9,23,24,23,9,12,0,47,0,9,0,11,0,20,0,0,8,7,12,0,1,0,0,17,0,7,7,0,55,0,0,0,360,15,264,111,177,96,68,5,19,10,13,72,290,248,62,11,12,42
495,39,24,33,21,30,66,49,43,39,49,23,25,20,28,6,0,0,0,222,273,130,64,0,36,24,28,20,16,7,19,10,8,0,4,2,0,1,0,10,1,0,2,3,0,8,0,10,15,0,0,34,9,17,17,488,7,311,184,259,97,82,17,25,15,0,33,462,432,55,0,8,0
530,8,4,12,21,21,51,74,55,43,64,50,50,37,21,12,0,4,3,286,244,103,78,12,44,29,39,12,14,7,31,3,34,3,4,8,13,8,0,4,0,2,4,5,10,0,0,9,0,0,0,0,0,36,18,509,21,290,240,345,47,51,23,58,6,7,90,433,366,68,14,0,82
515,9,13,12,14,26,69,87,52,40,29,32,47,35,21,15,5,9,0,270,245,30,64,0,42,34,26,6,26,16,33,10,13,0,2,14,7,10,0,15,0,5,5,0,0,0,19,17,8,5,4,47,26,31,0,487,28,332,183,249,104,80,15,46,21,6,0,509,399,56,0,14,46
460,12,8,10,15,26,70,71,40,33,25,47,35,24,22,10,5,2,5,251,209,17,25,12,42,20,30,6,18,3,27,0,21,0,20,7,12,11,0,12,0,14,1,5,0,0,10,0,15,24,0,53,26,29,0,442,18,311,149,248,85,67,9,38,13,0,0,460,361,71,0,0,28
580,30,25,13,10,27,79,64,77,60,40,48,19,30,15,14,7,6,16,295,285,16,76,28,47,42,35,12,29,15,27,6,19,0,4,11,9,15,5,21,20,0,31,0,0,7,23,12,0,0,0,43,0,22,5,544,36,364,216,242,164,92,14,30,38,33,0,547,432,49,11,0,88
590,21,11,16,28,39,74,71,46,51,57,57,31,27,15,23,8,8,7,295,295,27,59,11,27,18,25,11,25,10,16,0,15,0,13,7,20,5,0,7,0,7,0,0,9,0,16,47,15,0,14,80,49,48,9,554,36,371,219,295,117,91,25,48,14,0,0,590,491,52,0,12,35
480,15,7,0,17,39,91,80,44,28,38,33,27,33,12,7,3,6,0,235,245,33,64,6,44,22,27,7,32,13,25,5,14,0,4,6,2,0,0,15,0,6,0,3,11,0,9,0,9,0,0,77,19,17,10,438,42,333,147,221,79,110,16,43,11,6,0,474,344,90,0,16,30
530,25,12,13,25,25,62,62,53,30,44,36,28,35,21,26,17,12,4,259,271,20,77,0,40,22,37,7,20,11,17,4,28,0,2,5,15,10,0,0,0,0,10,6,10,0,0,12,8,8,0,102,41,18,0,475,55,321,209,236,139,79,10,50,16,0,0,530,443,42,0,0,45
400,10,10,20,8,21,49,47,38,32,35,39,26,23,25,3,6,5,3,191,209,26,41,16,40,21,22,3,8,11,20,12,14,0,6,2,6,4,0,8,0,12,4,8,0,0,17,2,14,0,0,26,26,20,11,378,22,263,137,193,74,71,22,31,9,5,0,395,339,49,0,0,12
410,6,13,9,7,34,80,52,34,28,31,34,24,21,13,11,7,0,6,221,189,43,63,13,29,22,24,10,25,9,28,4,25,10,9,7,14,0,0,7,0,0,3,0,0,0,12,0,0,0,0,12,12,14,15,401,9,324,86,209,69,66,16,34,16,6,0,404,311,50,20,0,29
565,13,6,2,6,33,88,94,40,53,47,35,48,31,27,9,15,7,11,278,287,28,116,0,39,24,39,16,27,3,37,8,27,8,17,11,21,5,0,8,0,0,8,9,0,9,11,14,0,6,0,32,34,8,0,551,14,396,169,265,118,108,10,50,14,2,0,563,431,81,0,0,53
485,25,10,8,12,7,26,56,36,40,41,44,41,38,47,28,11,7,8,213,272,12,50,12,44,41,45,19,31,4,29,5,34,0,9,7,20,6,0,24,0,7,0,7,0,9,0,9,8,0,0,24,29,0,0,485,0,363,122,197,136,93,10,35,14,0,0,485,418,58,9,0,0
605,31,16,16,9,28,51,67,71,58,61,51,56,28,23,22,15,2,0,311,294,61,92,13,40,22,31,9,34,12,32,5,16,5,6,7,10,10,3,41,0,0,1,7,0,8,14,13,0,56,0,37,0,15,5,585,20,433,172,298,97,105,32,58,15,24,0,581,507,88,10,0,0
485,14,8,6,12,27,38,64,44,35,55,41,45,22,26,17,12,8,11,255,230,16,69,13,38,18,40,11,23,11,29,6,19,0,16,7,13,8,0,11,1,18,0,4,0,0,25,8,0,0,0,50,13,17,1,471,14,373,112,188,166,80,8,30,13,42,0,443,451,34,0,0,0
500,39,12,34,17,21,32,22,37,50,39,39,47,29,26,8,9,20,19,249,251,17,85,16,38,12,18,5,11,9,26,0,22,0,6,6,5,8,0,11,10,9,0,6,0,0,10,12,0,40,0,82,13,23,0,471,29,250,250,202,214,38,0,24,22,72,0,428,425,33,4,18,20
475,19,32,11,28,11,33,43,42,30,33,28,39,29,26,19,19,13,20,264,211,12,43,6,43,10,16,10,29,12,8,0,12,0,2,6,10,6,9,0,7,4,0,0,0,0,0,0,0,0,0,172,16,29,13,419,56,281,194,191,175,58,7,27,17,83,0,392,445,21,9,0,0
425,11,26,9,26,31,27,36,16,28,39,43,33,21,17,13,18,15,16,169,256,19,41,0,30,24,17,4,17,5,25,3,17,2,6,0,7,0,0,20,0,0,3,0,0,6,4,7,0,7,0,108,43,0,10,395,30,260,165,169,185,39,5,16,11,81,0,344,380,45,0,0,0
565,36,17,17,31,38,47,51,44,25,34,48,32,36,39,8,31,12,19,290,275,20,64,0,24,17,50,20,16,6,31,0,13,0,24,10,7,9,0,22,23,0,7,0,0,0,6,7,16,0,0,122,16,27,8,515,50,308,257,241,216,37,12,28,31,97,0,468,511,54,0,0,0
605,45,52,29,11,27,40,41,42,48,55,30,44,35,31,20,14,16,25,311,294,19,61,29,75,30,37,11,28,9,36,13,28,0,3,7,18,18,4,15,5,15,0,0,7,8,0,17,0,0,0,88,0,24,0,582,23,332,273,264,252,54,2,18,15,151,0,454,445,64,0,17,79
815,29,37,27,52,71,62,45,47,71,72,67,54,55,41,18,27,16,24,399,416,61,39,0,46,26,27,8,11,21,25,0,20,0,0,21,0,0,7,24,8,8,17,0,0,0,19,6,44,20,0,267,40,50,0,711,104,514,301,357,306,60,16,50,26,100,0,715,690,104,9,12,0
840,38,33,35,30,59,78,80,56,64,71,71,65,46,34,23,21,18,18,434,406,44,73,0,66,22,26,10,19,15,36,6,28,0,10,10,8,12,5,31,0,9,0,0,0,9,18,17,18,0,0,332,0,16,0,736,104,473,367,345,304,87,5,63,36,81,0,759,692,129,0,0,19
545,19,9,23,19,37,64,47,20,37,23,53,52,31,30,20,23,18,20,264,281,10,63,7,25,29,29,16,15,0,38,12,20,0,4,4,11,14,0,39,0,0,0,0,0,8,9,0,0,0,0,155,21,16,0,487,58,328,217,237,204,40,6,22,36,78,0,467,448,42,0,11,44
520,24,18,20,20,47,61,52,43,20,36,43,37,27,24,20,13,3,12,269,251,26,48,0,66,26,40,2,18,9,13,0,11,7,14,0,2,17,0,15,0,1,8,0,0,0,5,22,0,16,0,104,18,19,13,472,48,312,208,244,159,58,13,27,19,67,0,453,438,51,0,0,31
490,34,28,21,23,21,24,48,44,45,36,36,33,32,28,13,6,6,12,249,241,23,36,6,38,28,30,0,13,1,17,6,12,0,5,6,0,0,0,20,0,8,7,1,0,0,18,10,12,15,0,118,30,20,10,445,45,237,253,230,159,37,14,36,14,18,0,472,407,63,0,12,8
410,19,25,37,28,19,24,19,12,27,37,51,16,25,29,8,13,14,7,219,191,15,23,18,14,18,20,13,11,0,7,0,14,0,0,0,10,0,0,21,0,0,0,0,0,6,15,14,7,10,0,81,59,34,0,366,44,218,192,187,147,27,11,17,21,34,0,376,402,8,0,0,0
630,36,20,22,26,52,37,43,55,69,49,48,34,33,34,12,25,18,17,294,336,36,61,9,42,25,52,10,17,8,46,5,10,8,3,8,10,2,0,21,5,13,4,0,0,0,24,0,0,0,0,139,32,29,11,548,82,390,240,286,199,72,12,28,33,53,0,577,561,46,0,3,20
670,31,34,30,22,61,36,45,54,63,46,76,57,31,27,23,13,7,14,339,331,36,80,0,31,24,27,10,27,3,14,9,16,0,0,0,17,0,0,16,0,0,7,0,0,0,0,0,12,0,0,264,20,57,0,568,102,333,337,313,259,44,6,19,29,109,0,561,532,42,0,12,84
