"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
435,32,20,12,20,29,35,35,34,20,30,30,25,31,15,20,24,18,5,218,217,7,17,0,8,4,1,2,2,2,8,0,0,0,1,1,3,9,0,10,3,1,4,1,0,1,10,4,10,55,7,154,46,60,4,335,100,180,255,165,205,20,5,24,16,113,204,118,341,33,10,10,41
525,23,21,20,41,37,54,24,31,31,45,36,41,39,32,15,19,11,5,260,265,4,24,0,13,9,3,0,4,2,15,0,5,1,1,2,5,5,0,2,4,0,5,0,1,1,3,3,12,44,1,300,39,17,0,400,125,235,290,220,240,15,5,20,25,136,215,174,410,48,12,40,15
485,29,29,19,24,34,30,40,29,25,29,34,34,34,24,15,18,18,20,230,255,8,23,0,8,2,8,5,1,1,3,0,2,3,4,2,8,0,2,8,0,1,0,1,0,0,2,5,13,23,3,281,24,41,3,395,90,210,275,205,190,20,10,30,30,112,192,181,410,45,1,15,14
665,23,30,35,35,55,49,39,45,45,65,55,40,50,30,24,20,15,10,318,347,11,42,1,14,10,10,4,7,1,18,2,11,0,4,4,4,5,0,10,1,4,3,3,0,0,12,6,10,22,29,258,78,80,1,555,110,315,350,295,245,30,15,45,35,157,266,242,611,25,3,14,12
750,38,30,30,44,70,70,55,47,53,40,65,54,40,35,20,25,19,15,372,378,11,54,0,16,9,23,6,6,8,12,0,8,6,2,1,11,8,1,17,0,0,2,0,1,0,5,18,24,21,2,318,91,65,4,565,185,240,510,340,274,35,20,41,40,157,277,316,484,80,25,33,128
835,49,30,25,55,65,89,68,55,45,50,84,55,56,35,20,20,12,22,390,445,4,42,0,26,9,5,1,8,2,25,1,1,4,4,4,0,4,0,8,8,0,3,0,0,1,7,3,10,44,5,379,109,116,2,675,160,410,425,335,345,50,20,50,35,184,326,325,650,137,10,15,23
415,16,23,21,21,33,26,26,26,26,26,31,37,26,20,20,16,16,5,202,213,3,36,0,16,9,9,1,1,1,9,0,1,0,1,7,1,0,0,5,1,0,7,0,0,0,1,2,9,26,4,222,30,13,0,335,80,150,265,175,175,15,10,15,25,118,143,154,345,35,1,4,30
705,38,39,45,60,60,54,48,54,40,45,45,50,39,34,15,16,14,9,375,330,16,36,1,16,14,18,1,6,7,10,3,6,1,5,7,7,8,5,7,1,8,6,5,0,1,21,17,24,55,20,259,75,38,1,635,70,331,374,376,240,25,10,34,20,197,308,200,615,36,6,14,34
765,62,47,23,31,37,36,76,68,62,57,67,53,36,31,31,19,14,15,353,412,20,70,1,46,27,28,19,11,4,25,4,15,3,11,5,14,10,3,29,4,1,11,5,0,0,21,21,26,94,9,139,35,51,3,715,50,430,335,300,275,75,25,65,25,188,327,250,674,19,8,7,57
465,27,15,16,21,25,20,39,35,24,48,40,40,30,25,15,15,15,15,218,247,9,52,1,49,24,27,5,5,0,28,0,10,2,5,6,8,7,1,10,3,2,10,7,1,0,5,10,12,36,8,70,26,23,3,435,30,250,215,196,155,31,14,35,34,118,200,147,386,27,4,2,46
635,23,33,24,20,47,67,73,68,31,51,51,48,27,31,15,15,6,5,312,323,11,85,3,49,18,25,6,13,12,39,3,4,4,7,7,11,6,3,18,2,5,11,6,0,0,18,14,14,59,9,94,20,49,10,615,20,475,160,285,215,65,15,35,20,179,264,192,549,65,1,10,10
555,19,24,19,34,26,53,49,39,47,54,38,27,39,33,19,11,10,14,280,275,21,72,0,40,10,14,11,11,5,7,3,8,0,4,9,6,13,0,21,3,1,14,6,0,1,16,3,18,48,7,118,28,37,0,530,25,370,185,225,220,41,20,29,20,151,258,146,495,40,3,10,7
680,36,21,30,30,40,50,51,51,51,54,56,41,45,46,36,19,14,9,367,313,18,86,0,29,28,25,10,17,5,8,1,20,4,7,4,22,5,2,30,4,0,16,7,0,0,24,11,41,23,32,128,28,43,2,650,30,330,350,305,205,55,20,70,25,139,276,265,480,65,3,41,91
585,37,26,21,31,42,31,26,42,47,42,57,57,37,26,21,21,10,11,305,280,12,67,0,40,14,23,8,7,15,29,4,12,1,7,4,7,4,2,27,7,5,10,1,1,0,22,24,17,33,10,106,33,31,2,550,35,355,230,235,245,45,10,20,30,140,220,225,545,25,7,3,5
505,20,26,26,15,26,31,31,41,35,30,36,41,41,37,31,24,9,5,270,235,5,57,1,36,13,22,6,7,1,25,1,8,4,6,4,9,7,2,13,2,4,10,1,1,1,7,3,16,54,6,107,40,24,2,485,20,290,215,175,245,40,10,20,15,145,198,162,414,58,1,7,25
505,19,29,15,19,27,26,33,46,38,37,32,42,36,36,32,15,15,8,252,253,15,27,0,33,16,15,5,4,8,25,1,14,0,5,8,4,1,2,17,1,1,18,6,0,1,2,2,27,36,9,133,35,33,1,481,24,305,200,184,255,16,10,20,20,141,189,175,479,15,1,3,7
645,30,18,35,28,74,50,50,55,35,47,50,53,29,30,20,15,10,16,345,300,17,58,5,36,17,24,12,10,8,27,4,11,2,11,3,10,4,1,24,3,5,7,3,0,0,9,12,16,49,7,164,44,39,3,615,30,400,245,314,176,56,14,55,30,175,283,187,515,49,10,15,56
425,14,12,15,21,30,35,25,25,30,33,35,46,25,40,10,10,5,14,207,218,9,38,0,29,12,25,8,6,18,6,3,10,7,1,8,7,6,6,21,6,0,1,0,0,2,6,2,6,20,3,115,9,34,1,410,15,200,225,170,160,40,9,40,6,86,133,206,364,25,1,10,25
510,26,20,26,31,55,35,30,41,45,41,55,36,20,15,15,7,5,7,253,257,3,49,0,23,13,18,0,5,5,19,2,10,2,6,4,7,13,1,4,3,1,6,4,0,2,10,16,48,49,6,115,30,33,3,475,35,305,205,230,200,20,10,35,15,126,195,189,400,31,4,20,55
555,20,25,25,29,44,25,39,33,39,39,56,49,38,29,16,20,14,15,295,260,9,52,1,24,16,13,10,11,3,12,1,6,7,5,1,4,13,1,23,1,2,4,5,0,0,18,9,11,35,5,166,55,26,6,515,40,230,325,255,205,25,20,30,20,125,184,246,507,32,2,4,10
540,37,20,19,48,79,31,23,14,24,33,43,33,17,25,22,22,15,35,233,307,3,26,0,17,5,8,7,6,5,11,1,5,0,1,0,3,3,0,10,1,0,5,0,0,0,22,0,44,37,8,237,36,38,1,401,139,180,360,244,171,20,10,35,60,130,225,185,366,60,3,62,49
410,25,24,14,25,24,34,24,34,19,29,39,19,24,24,19,10,10,13,208,202,3,27,4,17,12,19,4,7,3,9,1,11,3,4,1,3,5,3,12,0,0,2,1,0,0,7,8,13,34,8,139,18,30,2,370,40,175,235,169,190,20,5,10,16,90,162,158,345,30,1,15,19
425,15,15,15,15,33,63,39,39,25,42,35,25,19,15,16,5,3,6,223,202,16,51,0,35,13,23,6,9,14,27,0,10,1,3,0,7,12,5,21,0,5,1,3,0,0,5,14,9,18,8,68,20,20,1,420,5,260,165,180,115,65,15,35,15,84,153,188,306,25,16,4,74
525,25,25,35,30,40,20,20,25,35,56,34,50,35,40,20,15,5,15,265,260,8,79,0,40,20,24,10,15,10,26,4,11,0,9,6,12,4,6,15,2,5,9,0,0,0,26,9,15,22,7,99,13,19,0,510,15,290,235,205,231,45,10,24,10,120,184,221,395,31,2,10,87
410,24,35,15,19,40,30,25,30,44,20,19,25,24,19,15,10,10,6,200,210,10,82,0,20,19,21,4,5,15,10,0,8,1,4,4,6,3,0,22,4,4,10,1,2,0,9,6,8,24,10,62,14,20,2,386,24,255,155,175,180,20,10,15,10,97,123,190,350,33,1,15,11
525,20,25,27,34,40,27,17,30,31,45,49,45,35,25,29,26,10,10,262,263,11,74,0,33,9,20,8,3,4,18,2,10,5,9,8,6,9,2,19,6,2,2,4,1,1,10,5,18,42,9,125,24,26,0,500,25,265,260,205,250,25,10,20,15,158,222,145,454,21,2,10,38
995,35,39,49,43,43,89,99,74,89,79,64,63,74,64,39,30,11,11,470,525,14,121,3,70,33,26,22,7,5,46,1,11,6,16,8,10,21,4,23,6,5,5,9,1,1,16,5,75,99,15,186,51,62,12,955,40,645,350,390,365,90,30,85,35,252,462,281,760,151,10,44,30
525,20,15,23,22,20,45,35,30,35,30,37,35,48,40,25,25,20,20,237,288,8,69,1,46,15,29,8,14,6,20,0,14,0,13,1,4,6,2,3,0,2,6,1,0,2,8,8,38,30,6,86,28,50,1,515,10,275,250,180,210,40,15,39,41,101,305,119,425,60,3,18,19
620,9,5,5,10,8,9,16,22,23,15,25,35,50,60,85,76,89,78,255,365,1,44,0,122,28,58,6,17,18,23,7,24,2,5,12,23,2,4,13,3,4,1,8,0,0,0,18,47,28,3,66,12,14,7,610,10,174,446,75,305,15,15,65,145,83,385,152,520,63,2,10,25
505,16,15,19,30,16,21,25,17,20,32,35,35,31,45,40,35,35,38,213,292,0,63,1,73,22,34,19,12,7,19,1,17,3,6,3,8,12,0,8,6,6,6,1,1,7,5,4,59,12,8,50,15,17,0,495,10,215,290,150,180,31,19,70,55,85,280,140,454,20,9,2,20
480,23,20,19,20,15,16,15,13,20,30,36,29,36,30,30,30,25,73,193,287,11,51,2,30,20,35,5,6,21,30,0,20,1,2,6,6,10,4,5,0,0,4,3,0,2,3,1,51,26,4,71,14,34,2,370,110,190,290,111,190,25,15,42,97,79,158,243,333,50,1,10,86
710,30,21,17,17,16,28,21,27,30,35,40,35,70,84,73,53,55,58,257,453,14,60,3,103,36,48,12,18,11,59,0,27,4,6,8,16,17,1,11,1,8,7,7,0,0,4,7,71,31,7,68,19,24,2,695,15,280,430,175,241,40,24,120,110,107,415,188,532,70,9,15,84
780,23,20,20,30,18,27,34,21,34,35,41,40,45,64,74,54,84,116,300,480,3,99,4,138,26,74,17,22,14,37,5,39,1,4,13,21,7,2,27,8,1,3,1,0,0,16,1,52,22,13,70,23,15,2,770,10,235,545,130,390,30,15,45,170,191,243,346,603,55,0,11,111
385,8,30,30,52,30,10,6,13,21,44,39,33,21,15,15,6,9,3,178,207,3,74,0,21,15,20,18,3,12,9,0,7,7,9,1,0,6,1,1,0,0,8,6,0,0,5,10,20,19,7,57,16,21,9,380,5,170,215,170,190,5,5,5,10,95,84,206,271,30,1,28,55
1250,61,68,61,65,66,76,66,80,96,86,71,116,99,101,56,39,23,20,594,656,7,99,4,38,24,25,13,8,21,24,1,15,4,15,10,17,6,5,17,6,9,9,4,2,0,22,10,33,110,14,550,63,64,1,1125,125,590,660,465,659,21,20,40,45,397,529,324,1145,60,5,17,23
245,11,13,15,10,11,14,20,25,20,19,28,14,20,10,5,5,5,0,135,110,0,14,0,5,6,8,1,1,5,7,0,6,1,6,0,0,3,0,3,0,1,3,1,0,0,4,8,13,20,8,77,24,18,2,230,15,130,115,100,95,15,10,20,5,52,100,93,190,19,1,15,20
1425,59,75,74,74,76,60,50,55,80,85,120,94,104,79,85,63,79,113,628,797,33,136,5,110,46,81,31,31,38,85,14,36,5,34,22,27,18,12,13,10,4,34,7,3,3,14,15,22,84,23,246,50,123,10,1330,95,655,770,485,570,40,40,125,165,377,531,517,1156,73,3,25,168
1700,75,69,45,70,107,150,186,125,100,135,165,100,105,75,55,45,40,53,795,905,9,92,4,46,25,57,20,23,9,49,4,21,8,7,17,13,12,6,26,5,15,25,6,1,1,57,15,65,105,29,621,215,79,13,1404,296,860,840,610,695,130,40,130,95,399,773,528,1260,170,26,43,201
1310,45,59,74,75,63,50,61,55,90,110,109,126,91,95,89,53,35,30,630,680,25,181,2,146,30,52,20,17,40,64,7,27,12,19,15,23,13,4,20,4,6,19,5,2,3,16,26,33,103,22,214,66,63,11,1296,14,745,565,417,649,79,25,70,70,435,504,371,1208,41,1,4,56
3945,169,165,199,235,213,205,245,255,305,343,330,290,265,189,141,135,111,150,1742,2203,22,188,2,142,66,94,25,40,36,85,5,46,8,31,26,36,23,13,47,27,18,49,15,1,4,39,50,126,361,81,1581,400,244,14,3365,580,1820,2125,1440,1769,143,80,253,260,1221,1909,815,3235,350,20,110,230
1285,46,54,63,78,75,65,80,65,69,105,125,99,100,85,66,60,30,20,603,682,15,108,1,94,21,39,15,16,14,47,3,16,3,12,14,21,14,5,15,6,7,9,4,0,3,14,13,52,110,21,420,81,68,4,1200,85,640,645,480,535,65,31,109,65,393,596,296,1118,110,6,25,26
1315,74,71,62,81,61,46,47,33,56,84,96,91,102,117,61,81,76,76,587,728,24,120,1,49,34,46,9,16,14,21,7,29,3,8,14,26,10,4,11,3,7,17,0,3,0,36,26,95,115,19,364,113,70,1,1020,295,370,945,455,521,40,40,110,149,325,582,408,1067,82,9,36,121
2150,105,60,47,90,242,215,226,176,136,146,176,161,100,105,65,40,35,25,1040,1110,41,150,3,118,75,75,19,37,18,91,8,29,4,18,20,43,17,4,17,7,8,15,5,2,8,25,40,89,129,19,562,94,356,4,2015,135,1185,965,910,796,184,55,140,65,535,891,724,1759,135,16,45,195
1040,76,51,25,41,46,51,86,81,81,71,76,76,65,66,56,52,25,15,500,540,22,112,2,61,37,52,10,19,12,36,4,22,7,14,5,24,19,9,20,4,8,7,3,0,2,24,12,40,80,13,204,35,111,10,990,50,475,565,345,460,60,25,95,55,239,424,377,853,46,17,17,107
1880,86,63,65,81,209,183,204,160,130,145,145,105,90,80,55,35,20,24,955,925,37,142,2,70,41,64,17,27,17,69,6,28,1,21,23,35,40,14,32,8,12,18,8,1,1,55,45,82,166,32,401,106,254,5,1776,104,1105,775,825,660,195,49,115,36,488,902,490,1446,240,29,70,95
1200,55,60,70,95,85,38,41,59,85,85,124,121,69,76,48,39,35,15,585,615,20,167,4,135,36,63,22,15,23,44,3,21,2,23,10,20,13,2,17,7,11,15,1,0,0,8,8,29,100,21,245,53,60,2,1185,15,670,530,450,600,55,16,40,39,389,436,375,1075,60,1,8,56
1090,64,66,79,62,54,50,45,69,79,89,95,84,64,51,45,41,25,28,545,545,8,192,3,107,23,50,31,21,27,52,7,15,5,29,7,22,10,7,15,8,6,8,3,0,0,20,23,19,63,35,157,62,47,8,1075,15,620,470,425,515,85,11,21,33,301,364,425,999,39,4,4,44
1575,100,106,90,95,125,148,142,110,105,129,83,99,84,60,39,26,19,15,810,765,24,121,1,70,24,43,20,13,26,39,4,19,3,16,14,27,17,10,20,5,7,10,2,0,1,37,33,111,156,30,372,193,99,8,1425,150,735,840,755,513,106,50,96,55,415,765,395,1177,186,18,96,98
1990,135,125,120,120,109,114,150,166,140,160,155,138,115,88,70,35,26,24,980,1010,40,283,1,83,53,66,9,23,20,66,1,19,6,20,16,23,11,6,19,3,10,10,8,0,6,69,60,158,105,57,367,222,132,18,1791,199,875,1115,934,624,131,81,135,85,428,906,656,1615,209,11,85,70
4825,193,175,130,187,227,355,471,401,314,368,355,322,360,286,200,175,145,161,2218,2607,41,490,6,371,104,142,56,63,81,149,12,59,28,69,36,77,72,16,77,37,33,65,14,5,3,94,70,155,542,92,1082,297,362,25,4421,404,2855,1970,1525,2143,387,120,347,303,1441,2391,993,3873,467,48,124,313
1350,64,69,69,94,105,99,99,94,100,90,104,86,84,69,41,39,22,22,682,668,13,115,2,39,24,24,12,11,7,45,0,10,3,10,15,15,12,4,10,7,1,9,6,0,2,11,14,53,314,67,344,73,73,5,1160,190,651,699,532,680,34,15,44,45,373,638,339,1184,98,9,30,29
1305,65,70,49,56,65,55,80,91,84,85,139,99,110,85,65,45,35,27,585,720,27,197,4,113,33,37,16,14,15,48,4,12,7,22,16,28,7,8,24,11,9,15,3,0,3,26,16,30,120,22,279,60,72,7,1265,40,760,545,480,510,120,35,85,75,405,570,330,1214,47,5,12,27
845,12,19,17,27,52,150,123,85,60,57,65,58,47,38,15,9,6,5,490,355,12,97,2,75,30,49,18,14,11,34,1,12,2,18,16,13,16,0,16,7,6,10,8,0,0,31,11,32,62,2,133,43,62,2,840,5,700,145,409,215,116,29,61,15,183,431,231,650,128,15,29,23
895,15,26,18,30,69,185,126,87,53,54,59,35,54,33,30,14,5,2,500,395,12,78,0,73,20,38,14,15,12,53,3,19,4,11,11,10,18,4,32,7,8,14,5,0,0,33,16,31,52,10,150,54,80,8,885,10,690,205,461,229,120,20,50,15,194,444,257,695,100,15,45,40
970,18,14,15,39,55,164,141,98,71,64,55,60,58,55,30,15,10,8,495,475,14,157,0,97,30,44,27,16,20,51,6,16,6,18,16,16,20,5,19,8,7,13,8,0,0,29,14,53,43,7,112,49,41,8,968,2,770,200,444,237,145,29,100,15,196,469,305,720,172,17,34,27
1115,18,11,20,26,85,181,175,102,85,73,85,65,50,45,30,25,15,24,573,542,28,125,0,78,40,54,29,23,20,63,7,21,6,19,20,21,26,3,21,12,14,11,13,0,1,27,10,26,58,12,149,48,121,9,1100,15,810,305,529,235,195,26,90,40,160,650,305,803,142,11,84,75
1670,85,82,79,63,90,75,100,111,99,96,148,129,149,120,65,62,55,62,813,857,31,218,3,128,38,62,19,21,10,59,7,18,11,12,12,34,9,2,16,5,14,7,9,2,2,27,20,50,310,40,295,92,81,6,1607,63,700,970,599,658,100,50,122,141,470,754,446,1327,126,15,41,161
510,20,38,43,42,44,15,20,30,45,41,35,45,23,35,17,10,5,2,250,260,2,40,0,14,8,11,5,6,1,17,6,3,3,9,5,11,5,3,8,1,1,6,0,1,2,26,6,42,51,31,125,16,40,5,485,25,245,265,235,220,13,5,28,9,143,209,158,450,27,4,10,19
1525,60,55,70,108,92,94,78,69,89,104,157,148,104,84,75,60,52,26,700,825,13,106,0,68,27,37,24,13,28,59,5,26,7,16,15,30,21,4,40,4,5,21,8,0,2,34,25,80,162,31,409,70,127,8,1430,95,725,800,556,770,41,20,80,58,493,683,349,1365,80,9,25,46
1400,65,53,60,53,52,63,81,66,79,83,107,105,107,78,73,90,105,80,540,860,19,122,2,89,32,46,13,19,26,40,5,22,7,7,15,25,30,9,39,6,4,10,8,0,0,29,23,107,112,23,312,124,74,1,1190,210,585,815,411,559,65,56,126,183,342,650,408,1093,114,8,49,136
4005,159,155,162,194,367,338,324,255,224,259,285,270,246,228,172,167,110,90,2045,1960,46,236,8,201,85,122,44,48,34,137,13,49,21,62,37,62,62,15,73,12,33,32,26,3,6,51,49,217,433,77,959,231,509,12,3655,350,1935,2070,1612,1515,285,96,298,199,1161,2000,844,3131,342,45,195,292
1425,69,67,70,90,100,95,115,115,120,115,121,105,101,55,32,22,22,11,723,702,28,182,1,88,35,41,19,15,25,60,6,15,2,14,19,22,28,5,34,7,8,18,3,2,3,36,19,38,144,17,277,94,110,10,1390,35,955,470,604,570,110,35,75,31,428,648,349,1249,122,10,11,33
1240,50,41,54,61,110,117,110,90,85,94,85,69,75,60,33,45,35,26,615,625,9,75,2,49,13,31,10,7,13,28,1,17,7,11,11,17,6,2,20,9,7,18,5,0,3,30,26,61,109,13,448,47,131,4,1130,110,545,695,480,536,80,24,75,45,305,636,299,926,93,30,87,104
1055,65,55,40,37,40,90,116,96,90,70,90,60,65,55,28,25,19,14,517,538,26,64,1,54,30,36,12,14,9,32,3,23,8,15,20,17,22,1,14,2,8,32,2,0,0,6,9,58,60,20,289,101,59,8,960,95,555,500,405,435,85,29,65,36,248,445,362,825,80,9,30,111
1300,60,62,56,65,84,81,103,104,100,112,105,87,91,74,45,24,23,24,685,615,17,148,2,60,32,51,18,16,11,45,2,12,5,24,15,13,15,4,9,2,9,13,6,0,1,16,30,32,89,42,228,181,145,7,1235,65,770,530,593,419,76,35,116,61,324,626,350,1070,132,11,50,37
1385,96,86,85,95,106,116,107,70,104,107,86,96,72,51,40,37,15,16,670,715,22,172,2,61,21,36,15,11,8,34,3,17,6,10,11,14,6,2,11,10,8,13,5,0,0,32,16,58,277,43,301,80,73,7,1275,110,675,710,656,483,81,29,81,55,381,659,345,1110,145,9,22,99
2200,137,166,151,181,170,155,191,161,155,161,130,84,111,76,67,40,41,23,1120,1080,43,125,5,48,15,23,11,22,16,18,5,13,2,14,9,11,11,6,18,7,9,17,3,0,1,46,75,102,652,121,517,100,113,22,1925,275,935,1265,1001,965,41,44,69,80,557,973,670,1810,210,20,98,62
1485,69,89,69,109,79,99,89,89,99,119,99,94,109,94,74,54,25,26,687,798,33,257,2,136,34,69,19,18,35,66,5,23,4,23,7,15,15,9,17,9,9,3,5,2,6,28,38,44,189,33,202,68,52,10,1430,55,785,700,600,550,75,50,130,80,388,599,498,1295,141,7,20,22
1285,45,71,65,65,95,85,75,110,85,109,100,100,90,55,45,35,35,20,667,618,17,216,4,74,24,33,15,22,12,51,0,12,4,22,8,20,9,11,20,4,10,13,2,1,1,16,8,25,286,53,161,66,53,12,1225,60,720,565,580,442,70,33,105,55,276,551,458,1134,105,1,27,18
1300,25,31,25,42,63,105,105,120,85,95,111,99,110,102,60,46,38,38,683,617,29,136,1,130,43,51,33,28,21,68,7,35,6,32,13,33,33,7,40,10,15,17,8,1,4,18,30,32,75,12,194,68,68,2,1297,3,915,385,464,407,163,36,151,79,199,820,281,1035,146,20,54,45
2630,132,135,144,170,160,151,160,185,194,213,189,175,146,150,104,80,73,69,1215,1415,41,314,2,227,47,86,45,27,28,76,9,34,11,42,23,32,43,4,53,11,10,16,9,5,3,60,22,144,250,50,507,164,214,21,2535,95,1449,1181,1022,963,211,78,216,140,749,1261,620,2062,275,39,61,193
1560,57,53,57,65,119,104,108,94,105,116,135,135,109,100,60,60,50,33,702,858,11,77,2,50,16,21,14,15,6,25,6,17,5,11,17,13,13,3,15,7,11,10,5,0,3,14,13,67,104,30,736,142,77,4,1280,280,680,880,560,695,75,40,110,80,465,732,363,1304,150,18,60,28
885,20,15,17,39,61,135,134,81,76,48,60,57,53,35,21,20,9,4,480,405,13,96,1,58,20,41,16,18,14,45,0,12,3,22,9,9,19,4,17,6,7,18,3,1,2,28,16,76,56,12,130,48,54,11,875,10,660,225,413,235,122,20,79,16,138,530,217,651,135,17,45,37
1270,30,54,63,65,75,35,40,45,80,88,110,139,159,116,89,35,20,27,617,653,23,176,3,155,61,69,29,22,32,79,6,30,6,39,8,38,26,4,12,5,4,18,1,0,0,7,9,38,68,14,168,50,58,12,1250,20,770,500,395,660,71,25,69,50,450,359,461,1169,72,7,8,14
1075,30,35,31,40,52,55,70,90,80,110,80,98,70,80,62,39,26,27,535,540,13,70,2,70,35,34,21,29,12,17,6,16,4,18,8,17,14,5,18,6,5,11,5,0,0,17,23,133,101,13,202,67,78,5,1015,60,660,415,365,430,65,40,120,55,167,605,303,880,142,9,20,24
960,50,50,54,55,35,30,50,45,60,55,40,50,70,75,80,55,50,56,423,537,24,99,1,114,33,49,21,13,15,67,5,26,7,15,13,34,13,4,10,13,6,10,2,0,0,8,34,33,51,10,121,47,53,9,947,13,390,570,295,435,51,25,75,79,231,317,412,786,60,6,9,99
655,25,30,30,30,21,20,20,34,39,44,44,49,58,69,54,39,25,24,295,360,9,83,1,95,37,44,12,8,4,14,2,18,0,17,4,6,6,2,12,4,0,11,2,0,3,10,4,26,39,8,111,29,28,6,635,20,300,355,199,325,21,15,50,45,196,206,253,568,50,2,3,32
495,23,29,34,34,29,25,13,17,39,39,36,33,34,34,25,25,11,15,235,260,7,48,1,34,17,23,8,8,10,15,0,11,5,4,9,8,8,0,10,1,0,8,2,0,0,11,4,27,35,5,121,19,28,8,470,25,250,245,180,255,15,5,25,15,140,145,210,460,13,0,14,8
1335,44,32,33,55,160,161,130,76,64,60,81,103,106,69,55,45,34,27,610,725,14,37,0,31,6,10,9,7,7,6,2,4,3,8,5,2,4,2,2,10,6,7,1,0,0,11,9,14,59,8,874,29,140,8,1070,265,480,855,514,615,75,15,75,41,266,640,429,965,205,33,67,65
475,16,11,15,25,25,30,50,35,20,35,30,30,35,35,20,29,24,10,233,242,1,17,1,12,2,5,0,7,2,15,0,1,0,0,2,1,1,0,3,5,2,4,1,0,1,11,2,11,21,4,301,15,26,1,370,105,170,305,165,235,10,10,25,30,76,230,169,364,40,2,53,16
1620,94,43,47,86,181,186,143,96,68,92,116,106,90,69,50,46,55,52,730,890,11,47,1,28,11,5,10,4,8,23,5,4,3,9,7,7,5,2,10,6,17,7,4,0,8,31,9,25,87,15,1042,39,128,2,1260,360,530,1090,675,655,85,20,105,80,366,780,474,1135,225,10,65,185
865,31,31,29,35,69,64,54,53,44,54,68,84,74,55,40,30,25,25,415,450,2,32,0,24,24,10,5,1,3,8,2,7,0,8,7,3,4,1,4,0,9,3,6,0,1,4,4,9,25,12,514,92,39,2,685,180,320,545,320,375,30,20,70,50,225,358,282,740,75,2,34,14
600,23,26,17,34,41,51,36,26,41,59,51,61,31,41,15,20,13,14,270,330,1,27,1,18,5,14,5,6,0,9,0,6,5,6,5,4,4,2,6,0,3,2,1,0,1,14,1,7,30,5,307,82,22,1,530,70,295,305,240,250,15,15,55,25,159,249,192,499,55,3,10,33
995,38,60,45,65,60,61,66,75,85,101,80,80,65,55,24,15,13,7,506,489,14,110,1,81,25,25,19,15,16,41,4,15,3,10,10,17,20,5,27,6,6,6,4,1,3,22,9,23,85,29,184,55,98,6,975,20,640,355,415,403,70,28,56,23,303,423,269,879,30,10,18,58
225,12,10,12,18,14,7,19,20,16,19,19,16,19,10,6,4,3,1,108,117,6,45,0,19,12,14,3,6,3,10,1,3,0,1,2,5,5,2,7,0,0,3,1,0,0,4,6,5,6,2,27,19,5,3,225,0,170,55,94,85,16,5,20,5,43,59,123,215,10,0,0,0
450,15,15,25,45,45,20,20,17,31,40,55,46,25,25,11,10,5,0,210,240,1,85,0,27,13,18,11,8,4,10,0,7,4,6,8,7,3,2,13,3,4,2,0,0,0,7,1,33,30,8,69,21,45,0,425,25,330,120,195,210,15,10,15,5,129,149,172,420,24,1,1,4
1175,55,59,71,78,77,49,56,62,84,109,110,90,69,74,66,25,26,15,565,610,14,143,3,105,26,29,19,12,20,39,1,14,3,14,9,22,10,6,31,7,9,18,1,0,0,15,17,41,113,11,211,56,147,9,1140,35,640,535,430,625,49,15,31,25,364,459,352,985,80,7,21,82
645,18,39,44,58,59,49,30,33,39,64,54,69,34,20,13,8,8,6,318,327,12,40,0,24,9,16,1,0,7,19,2,2,5,5,0,7,4,1,10,1,0,0,3,0,0,6,5,44,32,6,277,28,78,1,585,60,335,310,285,295,16,10,25,14,195,230,220,485,75,1,18,66
565,20,39,35,45,45,24,20,30,45,40,60,45,45,35,14,10,8,5,278,287,10,63,2,13,15,15,5,0,16,7,0,6,1,11,6,8,1,1,15,1,2,0,0,0,0,11,4,59,18,1,169,8,96,1,530,35,215,350,230,285,12,5,20,13,132,154,279,491,20,1,8,45
970,32,52,56,86,91,66,60,30,56,96,81,91,46,46,36,17,16,12,497,473,3,97,1,23,12,32,15,2,10,34,4,13,6,7,13,7,1,1,12,10,1,5,1,0,1,4,10,26,117,10,303,36,151,2,880,90,405,565,419,497,9,5,20,20,262,388,320,746,75,23,24,102
710,30,47,49,68,45,33,37,36,57,60,70,65,40,25,12,16,10,10,362,348,4,50,2,27,4,26,3,6,10,18,0,8,0,4,6,6,10,0,16,3,6,3,1,0,1,9,14,16,77,6,249,33,91,1,660,50,340,370,300,335,20,15,25,15,223,272,215,620,50,7,11,22
