"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
385,18,15,12,24,20,34,29,28,20,26,25,29,21,30,19,17,9,9,182,203,6,35,1,27,5,5,7,3,1,6,0,3,2,2,1,3,6,2,6,1,0,2,0,0,1,1,1,14,66,6,116,24,31,1,356,29,192,193,141,178,17,6,23,20,124,202,59,328,31,1,9,16
475,18,17,32,26,30,37,36,26,42,32,31,38,36,26,22,12,8,6,238,237,6,28,0,25,3,6,5,2,5,7,2,2,1,4,2,6,5,1,9,2,5,5,0,0,0,10,3,17,82,12,125,48,45,2,442,33,251,224,184,227,23,10,16,15,154,252,69,393,43,6,13,20
460,16,11,29,21,29,36,43,37,20,34,39,33,28,31,18,14,13,8,238,222,3,35,0,19,6,9,6,3,7,7,0,4,3,3,6,7,3,1,8,4,1,5,3,0,1,9,5,18,66,15,141,30,32,0,417,43,243,217,164,222,25,7,22,20,144,263,53,382,49,3,11,15
520,15,25,18,24,32,44,39,41,42,44,41,37,35,28,25,14,11,5,244,276,5,33,2,22,9,10,1,1,10,13,2,4,3,3,5,7,5,6,9,1,2,2,5,0,0,9,5,16,71,9,160,35,52,3,479,41,266,254,193,246,28,8,26,19,180,276,64,433,42,3,17,25
700,21,23,28,36,52,54,46,58,59,60,66,44,32,37,23,29,14,18,364,336,7,53,0,41,8,16,4,3,7,12,1,5,2,5,9,6,13,4,13,2,4,11,2,0,0,8,4,40,99,16,202,48,52,3,646,54,387,313,260,326,30,16,37,31,248,357,95,568,69,13,19,31
640,31,32,24,32,37,49,60,41,39,53,49,40,47,29,23,27,15,12,337,303,6,42,1,33,10,15,5,6,9,17,2,6,2,5,3,8,13,4,11,4,2,10,3,0,2,13,6,21,86,7,175,50,60,3,597,43,349,291,244,290,34,14,26,32,229,323,88,536,49,9,14,32
625,20,20,24,30,48,38,38,46,57,53,43,50,38,32,32,18,18,20,321,304,5,35,1,28,6,16,3,3,9,14,3,7,3,10,3,7,8,3,10,4,1,11,2,2,1,10,6,32,80,22,182,48,48,2,580,45,347,278,212,316,31,8,24,34,203,339,83,538,48,2,12,25
1010,47,47,47,56,54,69,77,65,57,75,80,78,66,51,40,39,31,31,531,479,10,68,0,55,14,30,7,11,13,30,3,8,2,7,9,10,8,5,24,8,0,13,5,0,1,13,13,36,133,24,299,66,83,2,912,98,510,500,381,455,41,20,55,58,341,549,120,845,72,10,35,48
255,12,11,7,13,15,15,18,21,22,22,17,25,15,14,10,5,7,6,136,119,2,14,0,9,3,5,0,2,4,6,1,5,0,3,1,2,3,0,4,3,0,5,1,1,0,3,6,7,38,7,80,18,19,3,228,27,144,111,85,124,10,7,11,18,89,129,37,228,11,1,4,11
460,21,19,24,18,33,37,40,26,33,38,31,31,34,33,10,22,4,6,236,224,3,31,0,19,2,6,2,1,6,10,0,0,2,4,1,6,4,1,7,2,3,5,3,0,1,8,1,23,78,15,143,41,31,1,422,38,244,216,172,216,25,11,22,14,157,246,57,382,44,2,10,22
620,21,33,19,30,41,49,37,44,43,46,52,48,40,34,27,21,20,15,298,322,4,57,2,36,4,8,4,4,8,17,4,7,2,7,5,7,6,0,8,1,2,6,0,0,0,7,9,33,82,15,185,38,52,0,563,57,330,290,220,296,23,13,35,33,211,329,80,502,47,5,30,36
840,39,24,34,46,60,68,58,65,67,66,77,64,47,50,26,19,17,13,403,437,9,47,0,51,16,14,10,12,11,25,3,6,5,8,8,9,7,3,18,2,4,15,8,0,2,7,9,40,98,21,243,54,71,4,766,74,465,375,299,402,51,14,42,32,260,442,138,707,64,7,30,32
640,22,27,28,32,42,42,49,52,42,64,55,41,46,37,17,14,14,16,327,313,4,54,1,29,10,13,7,5,8,13,1,5,4,5,6,9,12,2,8,4,0,5,2,0,1,11,8,20,85,13,183,36,74,2,592,48,363,277,231,306,33,13,28,29,225,323,92,534,54,5,23,24
635,31,29,34,33,40,50,47,50,39,42,64,49,38,33,12,22,13,9,311,324,2,47,1,27,9,8,11,3,10,14,0,5,3,9,4,9,4,0,12,1,4,10,3,0,0,14,8,26,80,12,196,46,53,4,592,43,339,296,242,296,38,12,27,20,197,352,86,519,56,4,22,34
470,24,22,18,22,34,31,29,36,34,42,45,40,33,19,14,11,12,4,255,215,5,41,0,25,5,13,3,4,8,12,1,4,1,7,3,4,3,1,2,4,3,7,1,0,0,4,5,16,71,7,139,33,38,0,428,42,259,211,179,222,18,9,25,17,190,233,47,403,33,4,14,16
1510,43,74,64,85,124,85,118,112,91,136,123,112,90,87,61,43,40,22,739,771,11,107,0,80,14,29,19,12,26,42,4,16,5,17,11,12,26,7,34,11,4,9,3,1,3,33,18,62,188,33,431,118,118,6,1391,119,813,697,546,733,85,26,61,59,544,778,188,1269,104,17,56,64
640,23,32,19,40,38,46,48,47,45,53,62,53,40,41,14,17,14,8,313,327,4,43,0,37,7,9,7,4,10,13,1,4,1,9,6,7,11,4,13,4,4,7,4,1,1,5,7,18,103,15,188,47,45,1,576,64,348,292,230,315,25,12,36,22,231,338,71,537,55,5,17,26
1070,42,42,49,65,70,74,80,67,77,90,92,67,70,65,49,29,22,20,547,523,7,86,0,59,9,28,9,4,13,31,3,9,7,9,9,16,12,0,16,4,1,11,1,0,4,15,14,31,147,32,321,71,87,4,968,102,553,517,389,518,48,13,52,50,384,559,127,893,98,16,22,41
970,45,40,39,52,60,74,74,62,72,78,73,51,57,58,54,37,26,18,520,450,7,75,2,49,9,17,6,2,10,20,1,10,1,18,5,6,15,3,14,8,3,10,5,1,1,16,10,36,135,23,299,67,81,5,869,101,484,486,353,464,39,17,48,49,326,512,132,825,69,10,25,41
540,24,27,31,24,37,39,36,34,38,44,44,33,33,29,25,21,16,5,269,271,3,44,1,33,7,8,4,3,7,14,1,8,0,13,3,3,7,1,8,5,3,9,1,0,1,5,8,14,72,19,144,37,54,0,503,37,285,255,206,247,28,9,29,21,206,263,71,442,52,3,16,27
405,20,19,19,26,23,27,22,22,41,36,28,39,31,20,11,11,7,3,212,193,4,24,1,14,2,10,2,4,5,5,1,4,6,1,4,5,4,2,16,1,1,0,1,0,3,6,5,22,49,11,125,28,38,1,360,45,212,193,164,185,16,7,18,15,139,219,47,341,39,2,5,18
450,22,23,21,26,27,31,37,35,35,42,23,26,32,31,11,13,8,7,249,201,4,31,1,19,6,11,7,2,9,14,3,4,2,3,0,5,3,3,7,3,3,5,2,0,1,5,1,19,83,7,124,25,35,3,416,34,249,201,160,226,26,7,20,11,150,235,65,378,41,1,10,20
750,37,31,36,44,63,43,51,51,50,52,58,55,42,57,28,19,20,13,390,360,6,58,2,31,11,15,2,5,11,21,2,9,2,10,5,5,8,2,22,3,1,6,5,1,1,10,5,35,106,14,220,47,66,3,684,66,388,362,298,350,32,10,34,26,268,388,94,615,56,11,30,38
595,22,32,25,26,46,38,42,43,47,42,51,41,34,40,24,18,10,14,306,289,6,46,0,41,6,11,3,3,9,14,3,3,0,4,6,7,5,1,14,1,5,6,2,1,1,7,6,20,77,18,175,43,50,1,542,53,311,284,219,286,26,12,24,28,213,315,67,499,48,6,17,25
440,18,16,24,24,27,36,24,33,26,27,40,37,18,26,24,21,12,7,246,194,3,38,0,17,3,6,5,5,5,6,1,2,4,3,1,5,2,2,5,3,1,8,4,0,1,4,4,15,67,10,142,32,36,0,396,44,215,225,160,213,19,5,19,24,148,244,48,363,43,5,11,18
560,23,26,20,31,45,33,33,48,41,49,37,37,38,38,15,20,14,12,275,285,10,31,0,35,7,6,7,7,5,7,1,9,1,5,3,6,5,1,11,4,0,14,3,1,0,9,10,18,82,10,181,31,39,1,511,49,287,273,211,272,22,15,26,14,185,293,82,472,47,5,13,23
770,22,32,34,37,51,60,57,57,53,52,60,68,55,44,23,24,25,16,416,354,7,51,2,43,8,7,10,8,8,26,2,4,4,15,8,6,6,2,18,7,1,13,4,0,2,10,5,38,112,21,210,54,55,3,701,69,407,363,275,369,40,12,40,34,278,397,95,648,70,4,21,27
455,22,23,17,38,28,29,25,34,35,31,36,34,26,29,20,13,10,5,227,228,4,33,0,24,3,7,3,6,1,8,4,4,1,3,5,0,7,0,9,2,3,5,2,0,1,8,8,21,66,10,125,34,45,3,421,34,226,229,180,201,19,9,24,22,159,237,59,385,40,2,8,20
505,19,25,21,28,31,44,41,35,33,42,34,44,20,28,22,12,14,12,271,234,3,35,0,28,5,13,5,3,8,10,0,2,2,7,1,0,7,1,12,2,1,2,1,0,0,5,4,16,84,16,163,28,39,2,465,40,279,226,189,245,23,3,17,28,171,264,70,430,36,6,14,19
495,31,20,25,31,38,35,31,30,33,39,34,29,31,29,20,13,15,11,250,245,2,32,0,23,6,8,10,4,5,17,0,3,3,3,2,6,9,5,12,2,2,3,5,0,0,9,8,19,68,10,144,33,40,2,461,34,244,251,204,229,19,8,19,16,169,257,69,419,35,3,12,26
500,17,23,18,29,32,31,39,29,41,45,44,37,31,30,20,22,4,8,263,237,2,31,0,26,6,9,7,3,9,15,3,3,1,5,1,4,7,2,6,2,1,4,1,0,2,5,9,20,70,12,151,26,55,2,462,38,276,224,167,244,23,15,32,19,148,285,67,427,35,2,11,25
935,34,49,43,62,64,64,74,61,74,78,64,66,58,41,38,26,26,13,493,442,4,77,0,54,5,16,12,6,9,17,2,6,3,14,5,10,11,4,12,9,4,10,5,0,2,9,9,27,162,21,276,62,68,4,857,78,485,450,346,451,44,17,40,37,319,492,124,788,80,7,21,39
405,17,22,18,26,30,28,28,25,29,31,29,27,24,26,11,17,14,3,202,203,4,27,0,21,3,4,2,2,4,10,2,4,4,3,4,3,5,2,13,3,0,1,2,0,0,7,5,19,50,14,113,37,37,0,371,34,207,198,153,193,18,3,22,16,119,231,55,327,45,5,14,14
740,26,26,29,49,46,46,50,53,56,78,55,48,52,51,32,17,8,18,384,356,2,50,2,44,8,15,9,6,3,19,1,3,1,11,4,7,10,0,14,5,2,6,5,1,0,10,8,28,118,26,215,56,48,3,678,62,400,340,278,355,34,12,38,23,239,409,92,615,62,3,28,32
440,18,20,22,20,28,29,31,32,37,28,34,33,29,15,20,17,16,11,223,217,6,25,1,23,4,14,4,3,10,9,3,7,3,4,1,4,4,1,9,1,0,4,1,0,0,5,3,19,59,9,134,27,39,4,392,48,225,215,163,206,20,5,21,25,140,239,61,366,32,4,15,23
480,20,17,26,27,34,35,29,33,41,41,37,33,33,30,13,15,8,8,241,239,3,38,1,13,4,8,4,6,5,9,4,5,1,5,4,5,5,4,11,2,0,7,4,0,2,9,2,10,68,13,143,45,37,3,439,41,242,238,185,235,22,10,13,15,152,266,62,391,42,10,16,21
515,18,27,26,20,30,42,45,38,35,43,40,40,33,24,16,18,8,12,279,236,4,36,0,21,4,13,2,4,5,12,1,1,3,2,3,8,6,4,8,1,2,1,3,0,0,6,4,20,84,17,165,35,35,5,474,41,279,236,195,236,20,16,24,24,176,263,76,430,53,3,7,22
485,13,21,13,21,28,34,42,40,40,36,44,37,34,29,16,14,11,12,252,233,6,23,1,22,3,13,5,3,11,14,0,3,1,2,5,5,6,4,11,2,4,5,2,0,1,5,2,21,68,8,152,35,41,1,436,49,265,220,147,254,24,8,25,27,173,245,67,404,46,6,9,20
645,34,21,26,43,36,46,58,36,30,56,59,50,47,29,31,23,12,8,316,329,5,48,1,31,6,18,4,3,9,10,0,3,4,7,8,7,4,3,20,6,3,2,1,1,1,9,8,17,85,19,203,51,47,1,585,60,346,299,231,307,38,14,28,27,227,326,92,543,59,10,11,22
760,35,39,32,30,55,56,60,55,48,67,57,62,39,44,26,21,16,18,368,392,4,55,0,44,11,15,6,8,6,19,3,8,5,9,3,5,10,2,13,5,1,4,2,0,2,14,10,33,113,20,202,56,65,7,687,73,401,359,283,338,44,18,40,37,230,433,97,636,63,5,25,31
900,41,33,43,52,58,80,58,55,58,51,87,59,66,60,27,34,21,17,460,440,11,62,1,40,15,15,13,6,7,22,0,11,4,10,6,8,9,3,20,7,4,6,3,1,0,11,6,36,126,21,288,61,63,4,818,82,456,444,340,435,36,14,46,29,313,467,120,755,76,12,22,35
510,20,24,28,36,31,35,34,39,39,31,39,31,33,27,22,20,12,9,257,253,3,34,0,22,8,7,2,1,5,11,2,6,2,8,3,2,8,2,9,4,1,3,1,0,1,8,6,18,78,9,156,40,46,4,459,51,250,260,203,227,25,9,21,25,162,285,63,431,39,5,13,22
365,13,16,16,17,23,17,41,26,20,31,32,22,23,20,18,10,11,9,200,165,3,26,0,18,10,10,2,3,9,8,0,1,0,1,2,4,4,2,10,2,2,3,2,0,1,0,7,8,61,12,103,23,27,1,334,31,196,169,127,183,15,10,11,19,133,191,41,317,22,1,10,15
425,22,21,17,26,35,35,37,27,26,27,28,31,29,22,18,11,8,5,228,197,10,26,0,19,4,7,3,2,6,7,1,4,3,4,2,1,5,1,9,1,0,4,1,0,0,3,4,21,58,14,139,26,40,0,388,37,225,200,178,184,22,10,18,13,140,236,49,349,37,4,14,21
460,17,19,26,24,40,25,30,34,49,34,32,25,36,20,12,16,16,5,242,218,5,19,0,24,9,6,2,5,2,5,2,4,3,4,3,3,4,1,10,3,2,7,0,0,1,6,3,20,67,12,154,35,37,2,409,51,238,222,186,199,23,5,26,21,151,247,62,395,34,5,10,16
490,30,24,24,21,32,35,34,33,37,37,36,35,27,23,23,16,13,10,234,256,8,42,2,30,5,7,3,5,6,9,4,2,3,1,2,4,3,1,7,1,1,12,3,0,0,5,4,18,81,8,137,33,40,3,452,38,263,227,196,214,32,11,20,17,146,275,69,393,48,6,14,29
450,20,20,21,26,35,29,40,40,32,36,21,25,30,26,15,12,12,10,250,200,8,33,0,20,5,4,4,3,3,9,1,2,3,4,2,2,7,0,5,3,1,7,1,0,1,8,2,14,82,12,130,34,37,3,416,34,223,227,174,215,23,7,15,16,150,246,54,380,40,2,12,16
500,15,20,21,29,22,41,36,33,41,39,40,45,25,40,19,20,6,8,236,264,3,36,0,26,9,16,1,5,11,10,0,5,0,5,7,4,6,2,9,2,0,6,2,0,2,8,6,26,66,14,137,40,35,1,455,45,284,216,176,250,24,8,24,18,186,251,63,407,42,6,21,24
780,23,27,39,38,43,44,63,71,50,64,74,58,59,46,30,14,14,23,397,383,8,63,1,44,8,8,8,4,9,20,1,3,5,5,6,6,7,2,16,4,2,8,4,0,2,11,9,33,107,19,221,62,70,4,711,69,412,368,252,394,42,15,42,35,281,409,90,653,60,7,26,34
640,32,24,28,34,41,47,49,40,50,45,44,55,40,40,28,18,13,12,328,312,3,49,1,32,8,16,11,5,4,16,0,5,2,6,4,4,6,1,12,3,3,11,1,0,1,8,4,32,88,13,202,46,38,5,583,57,331,309,237,301,33,10,27,32,209,333,98,542,47,3,17,31
640,23,27,27,18,47,40,44,59,40,38,58,59,39,29,36,24,16,16,306,334,6,43,0,28,7,25,2,4,12,12,3,6,3,11,6,7,3,0,15,2,4,6,2,0,1,13,12,32,97,13,165,32,63,5,583,57,348,292,210,328,21,17,34,30,225,341,74,530,49,9,24,28
605,19,29,27,35,39,35,49,39,43,53,37,51,43,34,26,27,13,6,326,279,5,41,0,29,7,11,7,3,6,16,0,8,0,7,3,1,11,2,11,2,1,6,3,0,2,8,12,22,78,21,183,39,56,4,549,56,307,298,222,283,33,13,31,23,189,313,103,501,60,6,9,29
590,19,23,38,33,40,36,43,36,47,50,53,41,41,22,19,22,16,11,279,311,13,44,2,25,5,3,8,3,5,15,2,8,1,4,2,6,5,1,14,0,5,10,2,2,0,4,4,27,75,15,180,52,47,1,535,55,307,283,232,266,34,3,27,28,207,307,76,485,57,9,18,21
700,30,36,30,39,45,47,52,48,55,59,46,52,51,31,32,17,16,14,384,316,4,63,1,35,7,10,5,6,4,21,2,1,2,3,4,7,8,5,13,1,2,6,1,0,2,8,9,35,97,16,222,46,53,1,644,56,357,343,267,318,34,18,37,26,253,352,95,569,76,5,18,32
475,19,20,28,20,34,32,42,29,43,25,40,35,34,25,14,13,14,8,245,230,7,43,0,24,7,4,3,4,4,12,1,2,2,5,2,3,6,2,12,1,0,5,3,0,0,7,5,21,65,7,143,32,42,1,438,37,248,227,182,218,24,9,18,24,152,269,54,392,47,7,13,16
665,26,18,40,46,34,55,40,55,40,59,47,54,30,42,22,18,19,20,333,332,7,57,1,30,13,6,5,4,7,19,1,4,2,4,8,7,10,1,19,2,2,2,4,0,0,12,7,19,89,13,199,51,59,1,610,55,333,332,256,292,34,14,35,34,204,373,88,562,58,2,21,22
610,26,21,34,41,40,35,44,26,53,41,50,44,51,34,23,28,12,7,307,303,9,48,1,33,10,10,5,4,8,11,2,2,6,3,6,10,8,6,10,2,5,8,1,1,1,5,2,31,89,17,173,35,42,6,551,59,323,287,221,292,30,19,29,19,215,330,65,506,51,3,21,29
1690,70,80,73,94,107,126,125,113,116,121,135,114,116,89,78,54,42,37,863,827,14,135,2,87,14,35,14,16,17,39,2,14,7,23,11,19,17,5,38,8,6,16,9,0,1,33,23,56,227,47,498,120,127,10,1540,150,876,814,620,813,78,27,73,79,595,846,249,1434,139,12,32,73
1105,37,51,37,69,81,91,72,79,63,80,105,75,80,55,47,44,26,13,548,557,4,90,4,50,17,18,11,3,7,21,3,11,5,12,6,14,21,1,21,6,3,10,3,1,0,12,8,36,165,32,331,80,98,1,1019,86,578,527,409,546,41,17,42,50,400,557,148,934,98,13,25,35
660,22,29,28,39,39,55,49,53,44,42,54,57,48,36,24,10,16,15,322,338,5,45,0,36,14,13,5,6,6,14,0,3,1,6,4,6,7,1,14,2,1,7,1,0,0,13,7,30,99,17,183,55,58,1,608,52,368,292,245,306,33,11,37,28,218,344,98,541,60,3,21,35
675,24,28,35,43,48,45,49,43,43,53,55,54,32,44,27,20,21,11,355,320,11,54,1,23,10,11,5,3,7,18,2,4,4,2,5,9,11,6,20,6,0,7,2,0,0,4,3,29,89,17,192,61,58,1,619,56,336,339,253,319,35,19,25,24,225,358,92,581,45,4,16,29
1325,59,52,72,82,89,110,92,92,103,83,106,77,81,71,46,47,28,35,677,648,15,121,1,67,22,16,15,10,16,33,2,11,5,16,7,7,15,3,29,5,6,17,3,0,0,12,15,48,196,36,382,91,93,10,1215,110,677,648,518,603,70,17,60,57,437,724,164,1113,119,10,24,59
925,37,42,46,44,52,67,59,75,73,78,73,62,58,48,42,27,24,18,486,439,5,62,0,59,12,26,10,6,10,21,1,8,4,8,2,10,12,1,17,7,2,9,3,0,3,9,7,38,126,25,293,55,68,6,843,82,477,448,332,454,40,18,40,41,306,484,135,767,86,4,29,39
710,32,26,35,45,48,48,53,47,55,61,60,46,45,37,28,11,18,15,375,335,5,42,0,40,11,11,8,4,13,13,0,9,2,8,6,3,11,5,21,2,1,6,1,1,0,11,8,27,99,24,221,41,55,1,646,64,381,329,270,322,33,15,38,32,235,384,91,586,60,10,20,34
595,20,29,30,35,38,37,43,29,34,57,46,46,44,37,27,12,14,17,302,293,8,31,0,31,7,15,4,2,8,19,2,6,1,9,3,8,5,5,8,3,2,8,2,0,2,12,9,24,87,13,176,48,35,2,542,53,314,281,216,285,30,9,23,32,192,325,78,511,53,4,10,17
980,37,40,46,55,61,79,79,72,61,96,73,70,51,50,38,22,26,24,508,472,11,73,1,54,15,19,8,9,11,22,1,8,2,9,4,9,14,2,14,3,1,4,4,1,1,13,9,43,147,30,279,69,85,5,887,93,505,475,350,478,55,14,46,37,342,519,119,809,88,4,36,43
550,14,15,30,40,38,24,43,38,56,53,39,48,29,26,19,15,12,11,289,261,8,35,0,32,10,7,7,4,7,14,1,3,2,6,2,7,9,4,8,4,1,11,1,0,1,5,11,27,71,12,167,33,39,1,518,32,309,241,195,268,19,15,31,22,185,284,81,464,41,5,18,22
325,13,12,18,20,23,24,22,21,25,21,25,24,20,17,16,11,7,6,166,159,3,25,0,19,7,4,7,3,4,11,0,1,2,4,1,6,0,4,7,3,2,2,2,1,0,3,3,14,51,8,89,22,17,0,301,24,166,159,129,144,14,8,12,18,105,168,52,263,24,5,15,18
1180,47,45,55,71,69,93,83,72,77,82,106,91,74,73,54,29,35,24,621,559,9,89,1,67,17,16,15,5,7,26,5,13,11,12,11,18,14,7,17,3,7,11,4,1,1,13,7,57,165,27,357,69,95,3,1086,94,612,568,428,563,57,23,55,54,417,598,165,988,109,4,28,51
1310,51,66,70,81,84,83,95,94,75,129,97,86,92,69,45,30,33,30,674,636,10,98,0,60,18,31,11,7,16,34,1,12,7,17,10,13,14,3,29,6,1,15,5,1,3,15,13,51,186,35,382,91,111,4,1203,107,684,626,518,599,53,30,50,60,449,693,168,1100,113,11,41,45
960,36,31,50,57,78,51,69,60,67,92,76,58,55,60,40,38,20,22,482,478,8,74,1,49,17,24,6,7,5,26,2,16,5,7,5,9,20,2,19,7,2,8,1,0,1,11,12,32,132,21,273,73,84,1,883,77,520,440,369,436,47,18,47,43,309,527,124,814,60,9,28,49
390,21,17,22,21,24,20,29,31,23,23,24,30,28,19,19,16,15,8,209,181,4,24,0,12,2,7,5,2,6,5,1,2,0,5,5,4,6,1,2,6,2,6,2,1,1,8,3,16,69,8,114,28,31,2,356,34,184,206,150,184,14,3,19,20,116,226,48,334,29,1,6,20
535,24,15,25,35,38,46,39,32,39,44,47,37,36,21,20,14,13,10,262,273,7,43,1,19,5,13,5,2,1,17,1,3,1,6,0,6,5,2,8,5,2,7,2,0,0,12,3,21,81,20,159,45,32,1,481,54,287,248,202,261,23,3,26,20,177,269,89,448,45,6,12,24
1435,56,71,56,84,80,101,94,87,95,132,114,113,97,73,69,48,28,37,763,672,10,89,2,75,8,31,10,7,15,42,2,14,4,21,14,11,19,3,30,10,5,18,5,1,2,18,12,63,193,39,444,88,126,4,1298,137,732,703,514,691,61,26,81,62,489,753,193,1196,121,9,38,71
1535,56,63,71,87,97,88,98,108,113,132,118,121,106,105,65,44,32,31,795,740,17,104,1,82,18,31,16,10,14,28,3,23,3,15,14,13,11,8,38,5,5,20,4,0,1,18,13,61,255,30,421,121,120,12,1395,140,823,712,529,747,77,33,79,70,514,822,199,1290,114,14,52,65
475,17,22,19,26,38,35,31,41,30,36,44,27,30,28,17,15,7,12,240,235,3,29,0,35,6,12,2,3,5,16,3,5,2,4,3,4,4,2,3,1,0,7,2,1,1,6,8,19,64,8,142,39,35,1,430,45,256,219,182,218,21,13,22,19,162,241,72,383,45,3,16,28
620,24,24,30,36,45,45,43,41,40,40,43,32,49,41,30,24,22,11,318,302,3,46,0,35,8,13,6,9,8,12,1,1,1,5,5,5,7,2,15,2,1,4,0,1,0,14,7,26,87,17,182,38,58,1,561,59,318,302,228,278,27,16,31,40,201,325,94,533,33,4,20,30
630,21,28,22,40,50,45,49,43,40,42,57,41,40,29,31,19,19,14,342,288,9,47,1,30,8,11,4,4,7,18,1,7,1,5,5,9,3,3,10,9,0,7,2,1,0,10,9,22,87,16,182,44,55,3,580,50,347,283,239,288,32,9,35,27,208,342,80,516,60,2,25,27
665,35,24,41,30,58,47,41,40,47,53,50,45,44,41,22,15,24,8,332,333,5,52,1,42,12,12,6,6,5,11,2,5,0,5,6,4,7,4,17,2,0,9,4,0,0,18,4,19,95,17,194,48,52,1,613,52,343,322,274,296,33,8,28,26,224,343,98,553,46,9,25,32
580,22,26,25,23,40,32,47,48,49,49,47,39,29,29,27,19,12,17,293,287,6,37,1,24,5,11,5,1,8,16,0,10,1,9,7,8,11,5,11,2,1,4,1,0,1,11,7,20,81,12,151,47,63,3,533,47,307,273,213,273,29,10,25,30,195,307,78,477,53,2,15,33
685,22,30,42,35,48,41,52,38,46,56,62,54,41,41,33,18,17,9,353,332,2,49,0,36,10,11,6,4,8,15,2,7,0,5,7,11,4,0,17,4,4,4,3,0,1,9,2,38,101,15,201,54,54,1,630,55,372,313,259,329,33,9,30,25,238,354,93,574,57,7,14,33
790,30,25,39,36,65,64,51,56,66,56,57,57,51,52,26,27,15,17,427,363,6,61,0,38,5,8,7,9,9,21,2,6,4,5,6,3,13,5,14,6,2,11,1,1,1,10,10,31,107,8,258,60,58,4,728,62,435,355,297,379,26,16,43,29,270,400,120,660,69,6,25,30
660,27,25,32,40,57,46,50,46,36,64,40,47,36,38,28,21,19,8,330,330,2,63,1,31,9,10,6,6,9,12,1,8,4,6,3,7,5,2,7,2,1,8,3,0,0,11,3,27,106,18,193,40,54,2,592,68,345,315,257,309,35,10,33,16,233,330,97,539,63,8,16,34
430,24,19,22,34,28,28,25,42,26,24,28,26,27,27,18,11,16,5,213,217,3,39,0,27,6,8,3,4,8,7,1,3,3,2,2,1,7,2,16,1,0,5,3,0,0,6,5,19,50,8,118,32,41,0,394,36,216,214,170,182,21,11,23,23,156,208,66,353,41,5,9,22
800,29,31,59,54,52,43,59,60,54,59,62,44,45,51,39,25,24,10,437,363,6,67,1,46,9,11,8,5,14,15,2,9,1,10,3,5,11,4,14,7,1,2,1,2,0,13,9,40,116,21,238,49,60,0,738,62,385,415,316,362,39,9,36,38,282,405,113,684,55,5,30,26
530,19,24,20,36,33,36,45,27,45,45,53,36,32,27,16,13,12,11,258,272,5,46,1,23,6,9,2,3,6,11,1,3,0,6,1,7,6,0,11,3,2,4,4,0,0,8,9,20,77,11,166,36,41,2,490,40,286,244,188,260,23,10,30,19,186,272,72,426,54,5,12,33
365,18,20,16,18,21,23,28,32,29,28,28,19,23,21,19,11,5,6,177,188,2,27,0,21,3,7,3,2,7,8,0,2,2,5,2,6,4,2,11,2,0,3,0,0,2,5,1,16,47,11,107,31,25,1,330,35,181,184,146,172,10,4,21,12,139,182,44,307,29,1,14,14
565,18,30,28,34,44,34,46,46,47,37,35,36,35,29,23,21,10,12,277,288,2,46,0,32,8,13,2,4,3,14,2,6,1,6,4,2,5,0,11,4,4,5,3,1,2,6,5,21,85,13,165,38,49,3,521,44,296,269,216,248,28,9,37,27,183,303,79,476,45,7,20,17
525,19,26,23,23,32,45,45,35,35,46,52,36,23,23,21,23,8,10,251,274,9,37,0,24,8,10,5,6,2,14,0,5,1,3,2,8,4,2,8,3,3,4,2,0,0,9,5,28,60,12,172,31,46,2,487,38,285,240,195,264,26,9,14,17,196,258,71,431,55,7,12,20
450,17,19,23,28,32,26,31,27,33,38,32,33,22,25,23,21,11,9,214,236,0,31,0,24,2,7,6,1,5,14,1,0,2,3,2,0,12,3,6,0,0,3,3,0,1,9,7,12,61,14,131,44,40,6,413,37,235,215,173,215,19,5,18,20,138,253,59,386,32,4,18,10
310,18,10,16,17,15,18,19,31,17,23,27,21,25,16,13,9,9,6,164,146,3,20,0,16,1,6,1,1,4,5,1,4,0,7,2,6,3,2,7,3,0,5,0,0,1,2,3,16,42,7,89,21,32,0,286,24,158,152,116,150,9,2,16,17,100,154,56,256,29,3,9,13
420,25,22,19,12,26,27,33,17,27,29,42,32,29,31,15,17,11,6,218,202,6,23,1,19,4,5,2,4,4,11,0,5,2,6,3,4,8,4,9,3,2,4,0,0,0,3,9,21,56,8,130,24,37,3,386,34,201,219,158,208,13,4,17,20,148,222,50,352,39,3,7,19
