"population","a0_4","a5_9","a10_14","a15_19","a20_24","a25_29","a30_34","a35_39","a40_44","a45_49","a50_54","a55_59","a60_64","a65_69","a70_74","a75_79","a80_84","a85_","f","m","naao","onao_Canadian","onao","eo_bio_English","eo_bio_Irish","eo_bio_Scottish","eo_obio","eo_fo","eo_weo_Dutch","eo_weo_German","eo_oweo","eo_neo","eo_eeo_Hungarian","eo_eeo_Polish","eo_eeo_Russian","eo_eeo_Ukrainian","eo_oeeo","eo_seo_Greek","eo_seo_Italian","eo_seo_Portuguese","eo_seo_Spanish","eo_oseo","eo_oeo","co_Jamaican","oco","lcsao","ao","ao_wcameo","ao_sao_ei","ao_osao","ao_esao_Chinese","ao_esao_Filipino","ao_oesao","oo","official_lang","no.official_lang","work.official_lang","work.no.official_lang","no.married","married","living.common.law","separated","divorced","widowed","single.detached.house","apartment","other.attached","non.movers","nonmigrants.movers","interprovincial.movers","external.movers","other.movers"
2125,105,163,130,167,132,79,94,119,189,174,199,172,125,105,65,43,42,22,1046,1079,28,256,2,141,42,59,32,17,19,60,7,34,8,29,15,36,17,12,36,9,8,37,3,2,3,25,26,84,221,50,436,109,254,8,2045,80,1100,1025,885,1055,65,30,52,38,671,926,528,1910,82,21,52,60
3210,162,213,223,216,146,142,158,260,299,326,281,165,149,155,98,92,74,51,1550,1660,37,335,7,205,48,74,40,29,42,94,11,28,17,37,23,49,32,7,70,19,15,32,9,0,8,73,53,108,385,77,783,197,244,22,3072,138,1544,1666,1327,1520,116,45,118,84,1022,1519,669,2794,170,38,59,149
450,18,30,23,28,28,19,19,24,33,43,34,43,33,24,19,14,9,9,223,227,8,58,0,38,12,18,13,9,9,35,3,7,1,15,5,8,7,1,13,2,5,5,3,0,1,12,8,25,27,7,52,26,16,1,445,5,300,150,165,240,15,5,10,15,125,120,205,426,20,0,1,3
470,25,23,30,43,34,15,10,34,35,49,50,44,24,15,17,9,8,5,228,242,7,65,0,51,13,27,8,8,11,30,0,14,2,8,7,3,3,8,21,0,2,5,4,0,0,16,2,17,22,11,55,29,21,0,466,4,285,185,190,225,20,10,15,10,108,134,228,390,14,1,10,55
815,44,44,49,59,54,35,44,35,69,59,89,84,49,34,25,15,15,12,395,420,21,115,2,97,26,53,7,9,19,43,3,11,4,8,8,12,15,3,9,2,13,11,5,0,2,18,19,18,45,11,123,40,40,3,810,5,485,330,335,350,50,15,40,25,245,225,345,782,15,1,10,7
560,17,20,14,20,20,20,31,20,17,35,35,73,81,66,49,20,10,12,288,272,23,77,0,71,31,51,18,16,11,41,3,20,7,8,12,3,5,5,7,0,2,1,1,0,0,4,9,13,33,4,56,15,13,0,560,0,350,210,135,265,85,9,41,25,145,159,256,430,30,5,6,89
465,17,15,14,23,16,21,22,20,31,27,25,30,37,25,20,25,30,67,203,262,7,82,0,60,18,29,0,10,5,11,5,18,6,6,3,18,2,0,1,1,0,2,1,0,0,5,1,9,31,9,87,11,27,0,352,113,219,246,110,175,30,10,35,105,96,146,223,313,60,9,6,77
780,35,30,35,45,58,75,45,53,52,60,66,64,50,31,45,15,13,8,425,355,7,112,0,72,16,26,18,10,19,18,3,12,2,9,7,8,4,5,21,4,6,1,2,0,1,15,7,35,59,10,189,34,45,3,705,75,430,350,319,330,66,10,30,25,238,324,218,610,58,6,21,85
785,29,13,20,34,34,21,25,31,43,46,46,52,45,60,54,60,80,92,351,434,13,109,2,91,20,31,3,11,19,55,4,26,1,23,5,22,10,1,14,1,0,0,0,0,1,4,3,38,110,7,130,13,17,1,604,181,330,455,174,325,40,26,50,170,178,282,325,616,40,2,13,114
995,33,49,44,39,35,24,42,37,45,60,50,70,94,109,106,77,50,31,455,540,12,159,2,153,37,65,28,20,18,84,0,41,2,19,8,19,6,1,12,3,2,3,3,0,0,8,8,23,43,13,111,45,37,10,990,5,470,525,235,600,60,10,30,60,289,277,429,865,35,10,15,70
430,5,29,11,20,25,6,8,11,20,20,30,40,40,40,45,30,20,30,197,233,1,76,0,51,18,43,10,11,2,35,2,5,4,11,5,6,3,5,9,0,3,1,5,0,0,11,1,6,21,1,38,14,30,2,427,3,195,235,115,225,25,9,21,35,190,88,152,405,10,2,0,13
640,21,35,46,44,50,20,30,25,35,65,61,50,45,45,25,20,13,10,315,325,10,111,0,77,26,38,12,13,10,33,1,5,5,13,3,19,18,0,14,4,3,6,5,0,1,5,8,23,47,6,73,32,13,6,639,1,420,220,250,300,40,11,20,19,201,217,222,600,15,2,3,20
575,20,33,45,40,34,14,20,26,41,52,51,46,41,51,31,15,10,5,285,290,1,98,1,54,12,33,3,7,9,25,4,10,5,12,8,15,8,2,6,3,0,16,0,0,0,6,7,8,46,11,79,37,46,3,570,5,335,240,215,310,20,9,11,10,187,182,206,534,20,2,9,10
805,44,46,46,59,44,31,37,40,64,54,64,69,49,51,44,31,15,17,393,412,19,134,1,106,25,41,18,12,17,46,10,16,5,2,7,21,6,3,11,11,2,9,6,0,0,7,8,15,42,6,117,37,41,4,795,10,415,390,300,395,45,15,20,30,225,256,324,620,71,5,13,96
405,11,15,21,21,16,10,10,10,31,31,31,51,31,31,25,20,21,19,195,210,9,85,0,42,23,31,11,9,10,28,0,11,4,17,7,9,4,1,5,1,1,11,2,0,0,3,1,5,13,1,32,13,16,0,400,5,240,165,119,205,17,5,29,30,105,100,200,341,10,12,3,39
480,15,25,14,20,24,35,35,29,20,35,40,45,40,45,24,14,12,8,220,260,13,75,0,49,22,40,21,11,17,40,6,0,0,8,2,14,13,0,14,0,1,5,0,0,0,3,8,7,22,6,46,20,16,1,480,0,295,185,145,180,60,20,45,30,95,162,223,340,65,4,4,67
965,31,17,24,25,62,91,91,61,41,56,80,91,90,71,50,29,24,31,523,442,19,99,2,52,32,45,12,20,11,49,12,33,2,10,8,12,17,3,17,2,4,14,2,1,3,19,29,18,142,18,186,31,40,1,920,45,535,430,320,425,60,30,75,55,224,349,392,724,64,16,14,147
525,30,30,20,20,30,50,40,40,25,25,35,45,45,35,20,20,10,5,290,235,9,64,2,39,8,14,8,7,9,9,2,6,1,14,2,15,2,0,8,2,0,2,6,0,0,5,5,2,116,12,120,13,21,2,480,45,200,325,190,260,22,15,23,15,124,191,210,380,43,12,10,80
535,25,30,23,25,25,39,25,35,35,36,46,45,66,30,25,11,10,4,270,265,9,116,0,64,29,27,9,15,17,30,0,15,7,7,6,3,7,0,14,3,0,8,1,0,0,2,2,8,25,4,62,19,23,3,510,25,350,185,200,225,46,19,30,15,161,155,219,504,20,1,0,10
900,44,45,35,64,74,64,54,64,45,49,74,98,83,45,25,17,11,9,427,473,2,34,1,10,11,6,1,1,1,2,5,1,4,3,0,2,5,1,3,9,8,0,1,0,0,10,1,46,152,21,471,68,19,1,780,120,430,470,360,465,10,15,20,30,232,356,312,800,65,9,10,16
1170,55,48,60,75,80,80,75,70,85,66,90,120,110,70,31,20,25,10,552,618,2,21,0,23,3,5,5,8,5,8,0,12,3,7,12,4,6,2,5,3,4,8,4,0,1,9,25,20,90,9,703,110,52,1,1050,120,545,625,460,590,25,15,45,35,298,445,427,1069,45,1,20,35
750,35,35,40,41,50,45,55,45,40,55,80,60,70,40,25,15,10,9,360,390,11,22,0,13,8,8,6,2,0,5,0,4,0,1,9,1,3,0,7,1,5,1,1,0,0,3,18,68,43,7,432,20,49,2,650,100,305,445,295,390,15,5,30,15,191,276,283,660,75,1,8,6
690,33,29,34,64,55,44,49,37,44,44,50,53,44,39,30,20,14,7,355,335,4,49,0,27,8,10,7,4,7,5,0,5,2,5,2,8,5,4,8,2,2,5,3,1,0,8,7,16,160,17,222,50,33,4,625,65,355,335,280,335,16,14,25,20,216,303,171,591,76,3,11,9
610,33,30,31,25,37,51,42,30,37,30,45,48,56,36,36,28,10,5,310,300,1,51,1,18,5,11,4,4,10,16,1,6,2,5,3,9,5,5,5,0,1,4,1,0,0,7,14,18,166,36,143,19,36,3,540,70,230,380,224,320,16,10,20,20,172,246,192,471,51,5,38,45
520,19,31,19,39,53,44,30,34,34,39,44,35,25,19,24,10,10,11,258,262,3,20,0,10,9,13,2,1,5,10,1,4,2,4,3,3,3,1,10,5,0,4,3,0,0,5,16,13,190,32,92,24,24,8,460,60,300,220,205,245,15,10,15,30,135,217,168,502,10,1,3,4
600,30,25,20,35,50,49,45,50,40,35,50,50,50,30,15,10,10,6,300,300,6,16,0,14,4,4,2,5,5,9,1,2,1,2,2,12,1,1,4,8,4,3,0,2,0,9,9,12,151,3,210,61,35,2,515,85,315,285,235,280,7,10,42,26,152,245,203,515,65,5,6,9
750,36,45,50,50,50,60,60,50,40,55,55,55,60,29,20,20,10,5,362,388,5,29,0,18,6,5,2,7,6,9,0,7,2,2,6,1,4,0,4,3,7,4,0,1,2,15,9,41,137,12,254,91,56,5,680,70,330,420,315,375,15,10,15,20,203,351,196,615,89,8,13,25
480,30,15,25,25,25,27,20,35,28,35,20,30,31,26,30,25,20,33,232,248,8,26,0,13,7,13,3,6,4,16,0,7,2,5,5,3,5,2,2,8,5,2,2,0,1,1,5,10,149,16,107,29,15,3,360,120,185,295,160,235,7,10,25,43,113,197,170,365,36,14,17,48
550,20,16,20,35,40,45,38,25,30,26,55,55,40,30,25,25,15,10,255,295,0,19,0,12,0,7,6,4,2,24,0,7,0,10,6,13,1,0,4,2,0,7,1,0,0,3,10,1,126,19,163,51,51,1,505,45,305,245,195,280,15,10,20,30,125,235,190,455,51,8,11,25
720,30,40,40,45,50,45,40,40,55,55,49,50,55,40,30,20,11,25,373,347,8,40,0,32,9,8,2,11,12,18,2,5,2,2,6,10,4,0,10,2,5,9,1,0,1,11,6,25,158,23,218,31,46,3,650,70,335,385,286,360,19,10,20,25,203,324,193,652,30,10,14,14
470,19,15,29,34,39,23,23,24,24,39,29,39,33,28,29,15,19,9,237,233,2,40,1,20,9,7,5,3,6,10,2,5,2,2,2,5,4,0,3,2,3,6,4,0,0,8,9,13,112,16,90,21,57,1,445,25,195,275,175,230,12,6,24,23,123,220,127,421,20,5,17,7
815,43,35,40,44,55,59,64,54,54,69,60,60,60,50,20,25,10,13,410,405,13,59,2,34,16,15,4,7,10,14,2,6,3,4,3,7,6,4,15,3,7,7,2,0,0,13,8,14,76,16,306,95,35,9,710,105,415,400,335,340,40,20,50,30,240,361,214,755,25,3,9,23
2405,115,163,169,193,179,159,124,134,155,180,184,215,141,105,65,51,41,32,1115,1290,29,175,2,95,33,61,19,30,32,84,1,30,8,26,20,28,22,5,28,15,17,23,12,4,6,69,62,89,264,63,551,335,153,14,2265,140,1255,1150,1106,1003,72,45,105,74,682,1109,614,2094,195,17,34,65
815,54,43,35,79,40,64,59,59,64,67,54,59,40,44,20,20,8,6,440,375,10,77,1,26,17,34,9,9,14,25,3,11,4,11,4,6,4,2,9,6,8,9,3,0,2,27,19,26,82,18,216,72,49,2,724,91,465,350,365,355,40,10,20,25,200,364,251,634,55,13,19,94
595,35,39,34,30,34,30,31,53,45,54,44,34,25,30,25,24,14,14,303,292,11,41,2,23,12,22,8,8,15,19,2,8,4,13,6,5,11,0,5,5,9,5,6,0,0,8,24,18,44,19,133,32,71,6,565,30,335,260,240,264,31,5,30,25,151,197,247,573,10,1,8,3
410,25,15,10,25,43,25,20,30,27,30,33,30,39,25,15,9,4,5,210,200,1,54,0,31,9,19,2,10,3,8,1,8,0,2,5,3,2,2,4,4,4,4,2,0,0,11,4,10,37,11,107,19,31,2,376,34,245,165,160,199,15,5,16,15,115,156,139,360,20,2,14,14
575,24,30,29,36,50,40,24,25,35,27,55,54,49,39,22,15,15,6,278,297,7,44,3,37,12,23,7,5,6,25,1,6,4,6,5,7,6,2,9,6,3,4,2,0,1,9,9,21,67,22,138,38,36,4,535,40,285,290,235,265,35,5,20,15,166,230,179,500,30,1,10,34
480,25,20,20,30,40,44,25,24,40,25,49,30,43,30,10,10,10,5,237,243,1,51,0,16,9,5,2,0,8,4,2,0,2,6,5,3,3,1,9,6,0,1,0,0,0,4,13,26,27,23,178,18,55,2,435,45,285,195,190,240,11,6,16,17,144,183,153,395,56,4,5,20
490,34,15,21,38,44,40,29,30,35,25,46,30,35,19,12,16,7,14,222,268,10,22,0,14,7,13,3,8,3,10,0,4,1,4,2,8,4,2,6,2,3,5,1,0,0,3,10,18,60,6,200,14,44,3,425,65,235,255,200,229,16,10,15,20,135,219,136,390,64,6,15,15
610,36,29,25,40,50,55,38,35,38,38,45,49,58,28,10,14,14,8,295,315,2,15,1,12,6,9,1,1,2,12,2,10,0,5,2,5,6,0,9,8,0,1,0,0,0,19,4,17,135,10,205,94,17,0,545,65,245,365,250,295,9,5,21,30,113,226,271,429,43,3,20,115
520,44,30,40,35,35,34,30,40,40,34,45,45,25,15,13,5,6,4,233,287,8,16,1,12,8,7,7,2,1,3,1,8,1,2,7,10,3,0,5,4,0,4,0,1,0,3,5,44,55,10,179,77,29,7,455,65,220,300,235,215,25,5,30,10,100,203,217,360,74,4,11,71
505,23,25,26,30,45,30,30,35,31,35,45,45,30,25,20,10,10,10,235,270,1,27,0,23,0,8,9,2,1,9,1,0,2,7,1,8,1,3,5,5,5,8,0,0,0,9,1,28,33,15,243,18,31,1,450,55,230,275,209,232,20,10,20,14,153,203,149,460,20,0,16,9
600,25,30,24,30,50,45,35,40,34,35,55,44,38,40,30,20,15,10,300,300,3,33,0,26,8,21,7,6,15,27,0,9,1,11,7,5,13,4,9,1,0,10,2,0,1,9,4,17,62,9,208,32,32,8,550,50,275,325,245,261,25,10,40,19,171,270,159,504,39,2,15,40
1070,55,55,50,80,77,85,80,85,74,94,80,80,70,40,25,17,12,11,498,572,18,51,0,25,19,32,7,2,15,9,3,10,8,8,4,11,7,1,14,0,9,8,10,2,2,18,24,34,89,14,404,96,110,6,980,90,550,520,470,415,55,35,65,30,267,483,320,855,156,3,15,41
1710,96,66,46,69,161,216,193,176,126,115,141,75,65,48,41,23,27,26,805,905,10,74,0,41,20,24,16,14,15,47,1,6,6,10,18,23,13,1,9,9,4,16,3,1,0,21,16,52,104,27,823,103,177,6,1570,140,990,720,705,725,135,35,70,40,450,755,505,1361,165,29,75,80
2700,182,116,91,118,201,272,267,238,185,185,201,146,133,104,88,55,48,70,1315,1385,18,149,4,84,39,64,18,24,16,66,4,26,12,14,19,24,32,9,32,17,12,42,8,2,3,48,20,85,214,51,1044,186,302,12,2435,265,1310,1390,1105,1100,190,50,160,95,757,1338,605,2084,395,20,75,126
490,30,20,18,25,24,25,36,30,28,24,39,54,30,29,20,30,15,13,215,275,14,45,0,29,11,22,6,5,7,19,0,9,6,7,3,12,7,5,7,0,2,8,3,0,0,19,8,20,31,7,101,46,31,0,460,30,163,327,195,180,25,15,46,29,108,188,194,340,65,1,10,74
425,26,20,16,31,42,39,47,29,16,31,26,26,31,16,10,11,6,2,220,205,11,24,2,24,6,9,2,4,12,14,1,9,0,10,4,6,4,4,8,1,5,1,2,0,0,18,8,23,44,6,102,22,34,5,396,29,245,180,209,155,20,10,21,10,120,185,120,330,35,4,20,36
910,39,24,21,25,64,90,98,59,59,49,54,59,64,67,34,44,20,40,415,495,4,41,1,39,8,9,6,8,7,12,2,17,5,10,6,8,6,3,11,7,7,10,0,1,0,4,14,36,58,11,393,34,129,3,810,100,440,470,290,415,55,20,65,65,234,440,236,673,116,25,17,79
725,40,25,15,26,33,50,56,65,56,61,55,60,45,40,20,25,15,38,325,400,2,24,0,26,11,14,5,6,9,14,0,11,4,9,4,5,7,0,10,5,2,10,1,1,0,9,7,17,57,18,330,68,39,0,660,65,405,320,215,338,44,20,41,67,178,307,240,559,57,3,39,67
480,32,25,26,20,25,34,50,55,45,34,46,25,20,11,6,17,5,4,240,240,3,28,0,31,7,16,3,5,5,20,0,12,0,1,5,6,9,0,6,2,8,2,0,0,0,13,5,12,40,11,139,49,41,1,440,40,275,205,191,230,24,10,20,5,125,197,158,396,29,2,19,34
495,20,24,15,30,48,62,44,45,35,40,39,30,20,19,9,7,4,4,245,250,20,52,0,26,10,23,8,8,5,17,2,12,3,6,6,10,9,0,6,5,10,2,1,0,6,26,12,31,24,6,78,29,40,2,470,25,295,200,230,155,55,10,30,15,111,192,192,327,70,16,17,65
575,25,20,30,25,49,40,35,33,35,40,40,70,40,25,30,15,12,11,280,295,2,19,0,65,12,23,4,4,6,34,0,10,1,12,1,8,8,0,12,2,6,9,1,1,0,19,4,11,27,2,180,23,63,6,535,40,265,310,220,280,26,5,20,24,150,186,239,471,26,2,14,62
1805,85,66,50,85,94,134,129,133,133,140,189,149,134,114,55,55,35,25,825,980,15,168,2,91,26,50,13,22,10,49,7,28,4,11,12,14,20,5,20,8,12,15,12,0,2,44,13,43,102,17,695,67,204,4,1650,155,990,815,650,875,95,40,95,50,498,756,551,1547,93,25,65,75
1265,60,36,40,31,46,71,116,85,92,101,101,121,106,95,68,42,30,24,580,685,10,34,2,60,14,35,7,12,7,32,5,20,7,13,17,27,6,6,6,4,0,28,4,0,1,9,9,44,35,7,608,35,160,1,1145,120,580,685,370,685,70,21,69,50,294,510,461,1040,125,4,16,80
2125,115,115,84,75,84,156,269,247,211,166,131,131,105,86,55,43,30,22,998,1127,21,158,5,86,44,60,20,29,21,82,8,20,10,19,30,22,16,5,36,14,18,28,6,1,4,62,29,66,196,29,621,125,228,6,2030,95,1260,865,760,1000,165,45,115,40,593,933,599,1810,141,27,45,102
550,31,36,31,20,30,24,46,41,30,46,46,46,41,31,15,20,13,3,298,252,4,43,1,40,13,35,8,17,3,29,4,12,1,9,7,13,11,0,7,12,7,5,0,0,0,9,7,12,37,12,117,34,29,12,515,35,320,230,235,245,25,6,25,14,109,170,271,495,8,0,2,45
2815,93,69,80,122,143,199,235,205,196,226,230,275,221,163,113,98,86,61,1298,1517,28,311,1,244,58,87,38,33,38,91,9,36,17,43,28,38,51,10,59,18,6,33,13,0,1,50,40,108,296,50,630,171,168,11,2713,102,1785,1030,863,1299,216,74,197,166,918,1387,510,2437,180,19,46,133
845,30,50,35,40,75,85,68,60,60,90,60,70,50,25,25,10,5,7,432,413,33,94,0,74,27,43,15,8,8,37,3,13,6,21,16,24,16,5,6,0,9,10,2,0,1,30,8,28,49,16,119,71,45,8,820,25,565,280,385,255,85,35,60,25,177,284,384,650,52,9,25,109
845,40,40,35,35,76,80,71,71,66,61,81,61,51,35,20,6,10,6,407,438,17,117,3,41,29,36,14,13,11,44,3,13,8,6,8,8,19,0,7,1,12,8,2,1,1,14,23,16,39,12,114,164,35,6,820,25,560,285,370,255,95,30,65,30,165,312,368,640,58,14,13,120
1140,30,25,25,37,45,55,70,55,62,60,90,115,115,122,90,56,48,40,535,605,19,158,7,102,54,65,25,24,19,70,2,33,8,13,8,33,14,4,17,5,8,32,4,1,0,25,29,27,59,7,144,49,73,2,1125,15,690,450,295,510,115,30,105,85,200,590,350,1016,92,8,9,15
620,30,25,15,19,24,34,64,63,55,57,66,45,40,35,20,14,7,7,305,315,17,64,1,49,18,33,11,17,5,30,1,12,7,6,4,14,11,0,9,11,11,5,6,0,2,20,12,12,41,3,90,45,45,8,590,30,350,270,220,250,80,5,50,15,108,270,242,485,35,10,15,75
2685,111,112,115,152,310,303,267,194,174,163,196,161,149,100,69,38,45,26,1325,1360,29,242,4,117,45,66,25,27,39,80,12,28,8,32,20,25,27,15,42,12,11,36,10,0,3,66,38,85,305,66,711,189,257,13,2575,110,1724,961,1278,949,196,61,136,65,801,1398,486,2108,278,35,81,183
865,25,32,45,55,37,30,35,45,45,75,75,91,60,105,60,30,10,10,395,470,17,124,1,114,36,61,26,17,30,68,2,20,4,20,8,6,16,5,23,4,7,6,8,0,4,14,11,24,43,6,77,33,27,3,862,3,615,250,260,435,60,15,60,35,356,196,313,815,30,1,6,13
270,25,20,20,10,5,6,15,15,25,20,20,27,25,20,11,5,0,1,135,135,17,50,2,40,11,19,6,2,10,15,1,6,0,1,0,7,7,0,3,1,0,12,0,0,0,1,8,1,6,2,27,8,5,2,269,1,140,130,105,120,24,1,15,5,95,41,134,190,13,7,3,57
1110,40,56,62,65,53,40,51,49,95,110,95,95,89,86,55,34,25,10,540,570,9,161,1,118,27,50,20,20,23,45,4,24,6,25,9,15,10,4,16,4,4,9,7,0,5,10,13,30,88,17,219,68,45,4,1091,19,635,475,376,496,99,30,75,34,371,427,312,882,91,17,30,90
925,35,50,50,30,41,49,58,45,60,56,74,75,118,78,49,24,11,22,440,485,16,155,3,113,25,46,18,19,19,40,4,13,2,16,9,22,7,11,11,6,9,4,10,1,3,13,10,15,54,7,155,49,37,3,916,9,580,345,284,430,120,11,50,30,316,326,283,746,63,14,7,95
510,14,28,24,20,20,24,38,31,35,34,38,53,49,43,24,10,15,10,260,250,11,84,0,44,18,18,6,16,5,34,1,7,2,11,5,5,10,0,10,5,0,5,2,2,0,14,3,12,36,10,78,22,28,6,501,9,335,175,155,256,45,10,24,20,200,158,152,425,59,2,9,15
365,10,8,10,10,25,81,55,35,16,25,20,19,15,19,5,10,0,2,183,182,8,26,0,20,16,13,4,6,0,20,2,11,1,6,8,8,4,3,10,4,5,7,0,1,1,21,8,18,22,8,63,11,27,3,360,5,265,100,185,75,60,10,30,5,44,245,76,254,37,18,23,33
515,29,23,11,15,31,66,49,25,17,19,24,15,20,30,30,31,40,40,220,295,10,24,0,48,16,24,7,9,4,21,0,8,2,7,10,10,10,1,5,7,4,4,1,0,1,16,12,54,31,10,106,22,30,1,398,117,210,305,195,135,40,13,48,84,99,259,157,342,46,8,44,75
705,20,10,10,19,40,110,122,75,55,55,45,35,40,30,18,15,6,0,360,345,15,70,3,66,19,29,11,11,15,39,5,8,4,12,5,9,10,0,15,4,9,11,2,1,1,28,5,17,45,13,123,34,60,6,695,10,575,130,335,190,100,20,50,10,138,370,197,545,111,11,15,23
420,11,7,8,12,46,86,66,61,25,20,20,15,15,10,10,0,4,4,220,200,9,36,0,42,22,17,6,9,4,28,1,5,0,11,8,7,4,3,15,5,5,9,0,0,0,13,5,32,22,7,57,14,23,1,405,15,325,95,228,80,65,14,30,3,73,170,177,270,75,15,35,25
655,15,7,8,16,45,119,109,73,44,34,45,39,29,35,10,10,10,7,342,313,20,65,0,88,35,31,7,15,12,35,3,13,5,16,5,10,6,2,6,6,5,12,0,1,1,19,13,23,30,3,68,23,67,10,650,5,505,150,305,150,120,15,50,15,71,369,215,465,74,15,46,55
670,15,10,10,18,55,113,103,69,55,44,50,40,35,20,20,3,5,5,358,312,15,94,1,77,23,32,11,12,9,38,4,15,0,12,15,17,9,0,13,0,5,7,0,0,1,15,4,26,18,3,97,22,65,10,665,5,520,150,340,145,125,10,40,10,115,277,278,508,80,26,36,20
620,10,3,7,13,55,106,107,80,50,40,30,35,32,24,10,10,5,3,325,295,20,55,2,47,25,30,13,18,11,25,5,12,1,9,9,11,9,4,12,6,6,7,1,0,3,28,10,46,28,2,80,15,60,10,610,10,505,115,270,150,134,10,41,15,79,276,265,425,123,12,44,16
725,11,12,10,11,73,169,141,69,57,43,39,24,29,14,13,5,0,5,370,355,16,102,2,49,37,22,16,22,8,24,4,20,4,11,5,15,15,2,19,3,6,10,5,0,0,16,16,41,41,7,79,24,77,7,715,10,600,125,384,115,160,19,40,7,80,435,210,442,125,36,72,50
835,25,16,14,22,34,123,105,85,88,48,83,61,44,40,20,15,9,3,425,410,13,98,1,73,38,53,11,28,27,66,1,16,5,15,14,20,6,5,24,7,12,8,1,0,2,41,17,14,23,3,94,40,59,0,825,10,630,205,385,196,154,16,64,20,156,326,353,596,87,25,57,70
410,5,5,6,10,34,80,76,52,39,29,30,10,13,10,5,6,0,0,215,195,7,32,0,25,22,22,9,7,11,13,3,10,4,6,2,10,3,0,14,3,4,3,3,0,0,7,11,25,22,6,83,23,19,1,405,5,373,37,215,90,69,2,30,4,66,198,146,310,60,8,16,16
605,12,21,11,25,41,92,86,60,24,36,31,41,36,36,24,16,10,3,355,250,11,73,1,37,30,24,10,14,6,37,2,15,2,9,8,5,9,1,20,0,10,7,5,0,0,8,8,50,42,7,83,17,53,1,595,10,375,230,299,125,85,20,61,15,85,345,175,475,60,7,41,22
695,22,17,17,26,41,61,92,68,48,50,67,51,46,45,25,10,5,4,350,345,23,86,0,55,37,33,31,21,9,43,1,14,5,13,10,12,4,10,12,1,5,16,4,0,0,30,10,13,23,6,88,24,46,10,660,35,465,230,369,127,85,29,65,20,115,261,319,570,65,23,16,21
760,14,20,20,14,41,114,80,62,38,49,60,58,56,51,36,24,10,13,425,335,33,87,4,85,40,47,21,17,15,30,5,14,6,8,17,17,12,4,6,5,0,13,8,0,1,6,9,13,38,7,111,23,57,1,735,25,460,300,354,135,110,30,100,31,124,326,310,535,100,10,30,85
965,25,12,13,43,80,190,179,110,54,55,45,30,40,39,15,20,10,5,505,460,13,113,1,58,42,46,22,24,19,38,6,19,6,18,15,19,8,7,23,3,13,10,6,0,1,45,17,42,59,8,162,49,44,9,955,10,760,205,435,265,190,15,40,20,133,525,307,720,145,30,40,30
745,15,14,5,16,101,168,142,66,46,41,31,21,26,26,11,10,6,0,408,337,12,77,1,53,30,29,11,17,15,34,2,9,4,11,12,13,26,0,22,7,9,9,6,1,0,39,8,51,39,8,89,28,69,4,735,10,625,120,444,121,115,10,45,10,92,420,233,501,130,20,60,34
1355,42,37,34,54,120,204,196,128,106,111,76,80,43,50,40,18,11,5,685,670,18,113,2,81,34,47,29,21,15,48,3,20,5,31,16,29,16,0,35,11,15,12,3,0,3,53,16,100,107,21,255,93,97,6,1320,35,970,385,625,426,183,26,65,30,309,660,386,1011,195,27,74,48
770,22,21,18,28,50,156,130,81,55,45,40,38,30,15,20,9,5,7,415,355,12,71,1,51,25,25,19,16,9,39,4,16,5,16,11,9,16,4,9,5,10,14,4,0,0,23,19,20,49,11,145,43,67,2,755,15,580,190,405,158,122,20,45,20,110,450,210,530,125,9,18,88
510,20,10,11,15,14,21,17,20,16,18,26,46,65,66,52,36,34,23,235,275,8,63,4,52,18,34,19,11,11,35,2,9,5,8,3,8,15,0,10,6,5,8,6,1,0,5,2,17,24,5,69,20,21,6,505,5,230,280,110,269,31,10,50,40,76,285,149,415,55,10,0,30
870,36,41,18,28,40,45,46,51,65,56,63,76,86,84,63,39,15,18,370,500,17,117,1,84,28,44,25,19,12,59,4,9,1,22,9,14,15,4,13,3,6,10,1,2,3,27,11,24,58,5,134,37,47,5,864,6,559,311,275,320,95,20,120,40,238,373,259,766,35,10,14,45
615,25,20,10,16,15,39,60,76,49,44,40,45,35,54,40,18,15,14,280,335,6,82,0,63,33,30,15,16,7,53,3,14,0,14,5,14,19,3,7,6,5,9,4,1,0,12,10,17,24,4,87,33,17,2,615,0,420,195,175,250,105,10,45,30,135,232,248,500,40,14,6,55
785,29,31,32,25,20,31,35,35,40,35,50,50,80,90,65,40,40,57,333,452,11,106,2,79,32,43,21,13,16,48,3,17,2,9,16,12,21,2,25,3,6,20,7,0,0,9,10,11,38,3,139,28,32,1,670,115,305,480,240,258,65,20,111,91,185,315,285,626,55,10,29,65
830,19,43,44,40,44,49,41,34,56,59,69,70,89,75,47,29,13,9,385,445,16,133,3,101,18,37,13,15,14,37,3,17,3,19,10,17,12,4,13,5,7,6,2,0,0,10,9,24,58,8,118,50,39,9,791,39,530,300,304,295,92,20,89,30,225,330,275,715,40,9,5,61
470,14,19,21,21,10,18,26,15,31,26,36,46,46,68,41,15,4,13,225,245,12,27,4,58,20,33,15,18,5,38,3,14,0,6,6,6,12,1,9,5,2,4,0,0,0,8,9,11,24,7,66,27,19,1,460,10,310,160,125,230,45,10,40,20,121,136,213,435,25,0,6,4
495,13,12,12,18,21,52,36,26,31,21,26,31,36,41,41,31,26,21,245,250,4,55,0,48,23,36,18,14,12,43,3,15,1,12,10,9,21,0,11,1,4,9,1,0,0,2,13,12,14,8,57,12,17,10,480,15,255,240,181,124,55,15,85,35,85,174,236,400,50,10,10,25
