"COL0","COL1","COL2","COL3","COL4","COL5","COL6","COL7","COL8","COL9","COL10","COL11","COL12","COL13","COL14","COL15","COL16","COL17","COL18","COL19","COL20","COL21","COL22","COL23","COL24","COL25","COL26","COL27","COL28","COL29","COL30","COL31","COL32","COL33","COL34","COL35","COL36"
"59152942",1100.00,955.00,0.00,85.00,55.00,535.00,470.00,0.00,40.00,25.00,570.00,490.00,0.00,50.00,30.00,1105.00,1030.00,10.00,5.00,55.00,15.00,1.40,535.00,505.00,5.00,5.00,25.00,5.00,0.90,570.00,530.00,10.00,5.00,30.00,10.00,1.80
"59152943",570.00,475.00,0.00,40.00,60.00,275.00,240.00,5.00,10.00,20.00,300.00,235.00,0.00,25.00,40.00,575.00,500.00,5.00,5.00,65.00,5.00,0.90,270.00,250.00,0.00,0.00,20.00,0.00,0.00,300.00,255.00,0.00,5.00,40.00,5.00,1.70
"59152944",675.00,610.00,0.00,35.00,35.00,325.00,295.00,0.00,15.00,15.00,350.00,315.00,0.00,15.00,15.00,675.00,635.00,5.00,5.00,35.00,5.00,0.70,330.00,310.00,5.00,0.00,15.00,0.00,0.00,350.00,325.00,0.00,0.00,15.00,5.00,1.40
"59152945",1325.00,1170.00,5.00,55.00,105.00,580.00,515.00,0.00,25.00,40.00,745.00,650.00,0.00,30.00,65.00,1325.00,1205.00,10.00,10.00,100.00,20.00,1.50,580.00,530.00,10.00,5.00,35.00,10.00,1.70,745.00,665.00,5.00,10.00,65.00,5.00,0.70
"59152946",925.00,815.00,0.00,50.00,60.00,405.00,355.00,0.00,20.00,30.00,525.00,455.00,0.00,35.00,35.00,925.00,850.00,5.00,5.00,60.00,10.00,1.10,405.00,375.00,0.00,0.00,25.00,0.00,0.00,525.00,480.00,5.00,0.00,30.00,5.00,1.00
"59152947",690.00,620.00,5.00,45.00,20.00,350.00,315.00,0.00,25.00,10.00,340.00,300.00,0.00,20.00,15.00,685.00,650.00,5.00,10.00,20.00,10.00,1.50,345.00,335.00,5.00,5.00,5.00,5.00,1.40,345.00,320.00,5.00,5.00,15.00,10.00,2.90
"59152948",590.00,515.00,0.00,60.00,10.00,305.00,270.00,0.00,25.00,10.00,285.00,245.00,0.00,40.00,10.00,590.00,555.00,10.00,5.00,10.00,15.00,2.50,300.00,285.00,5.00,0.00,5.00,5.00,1.70,285.00,275.00,5.00,5.00,10.00,10.00,3.50
"59152949",980.00,855.00,0.00,100.00,25.00,480.00,425.00,0.00,45.00,10.00,500.00,430.00,0.00,50.00,20.00,980.00,915.00,10.00,25.00,30.00,25.00,2.60,485.00,450.00,5.00,15.00,10.00,10.00,2.10,500.00,460.00,5.00,10.00,20.00,10.00,2.00
"59152950",545.00,495.00,0.00,35.00,15.00,275.00,250.00,0.00,25.00,5.00,270.00,245.00,0.00,15.00,10.00,545.00,515.00,15.00,0.00,15.00,15.00,2.80,275.00,255.00,10.00,5.00,5.00,10.00,3.60,275.00,255.00,5.00,0.00,10.00,5.00,1.80
"59152951",325.00,300.00,0.00,25.00,0.00,165.00,145.00,0.00,15.00,0.00,170.00,160.00,0.00,10.00,0.00,325.00,320.00,5.00,5.00,0.00,5.00,1.50,160.00,155.00,5.00,0.00,0.00,5.00,3.10,165.00,165.00,0.00,5.00,0.00,0.00,0.00
"59152953",1180.00,1075.00,0.00,70.00,35.00,490.00,450.00,0.00,30.00,15.00,685.00,625.00,0.00,40.00,20.00,1175.00,1125.00,15.00,0.00,35.00,15.00,1.30,490.00,470.00,5.00,0.00,15.00,10.00,2.00,685.00,655.00,10.00,5.00,20.00,10.00,1.50
"59152954",1310.00,1140.00,0.00,95.00,80.00,625.00,550.00,0.00,40.00,30.00,685.00,590.00,0.00,50.00,45.00,1315.00,1190.00,20.00,25.00,75.00,30.00,2.30,625.00,570.00,10.00,15.00,30.00,15.00,2.40,690.00,615.00,15.00,10.00,45.00,20.00,2.90
"59152955",960.00,885.00,0.00,65.00,10.00,380.00,360.00,0.00,25.00,5.00,580.00,530.00,0.00,40.00,5.00,960.00,935.00,10.00,10.00,10.00,15.00,1.60,385.00,375.00,5.00,0.00,5.00,5.00,1.30,575.00,560.00,5.00,5.00,5.00,10.00,1.70
"59152956",395.00,340.00,0.00,30.00,20.00,205.00,175.00,0.00,20.00,10.00,185.00,160.00,0.00,15.00,10.00,390.00,365.00,0.00,5.00,25.00,5.00,1.30,210.00,190.00,5.00,0.00,10.00,5.00,2.40,185.00,175.00,0.00,0.00,10.00,0.00,0.00
"59152957",535.00,465.00,0.00,60.00,10.00,275.00,245.00,0.00,25.00,0.00,260.00,225.00,5.00,35.00,5.00,535.00,515.00,5.00,5.00,10.00,5.00,0.90,270.00,265.00,0.00,0.00,0.00,0.00,0.00,265.00,250.00,5.00,5.00,5.00,5.00,1.90
"59152958",1430.00,1270.00,0.00,140.00,20.00,650.00,585.00,0.00,55.00,5.00,780.00,680.00,0.00,85.00,10.00,1430.00,1380.00,15.00,15.00,15.00,25.00,1.70,655.00,630.00,5.00,10.00,5.00,10.00,1.50,775.00,750.00,15.00,5.00,10.00,10.00,1.30
"59152961",1530.00,1350.00,0.00,130.00,45.00,720.00,645.00,0.00,55.00,15.00,810.00,700.00,0.00,80.00,30.00,1535.00,1440.00,30.00,15.00,50.00,40.00,2.60,725.00,680.00,15.00,10.00,15.00,15.00,2.10,810.00,755.00,20.00,10.00,30.00,25.00,3.10
"59152962",480.00,420.00,0.00,45.00,10.00,235.00,215.00,0.00,20.00,5.00,240.00,210.00,0.00,25.00,10.00,480.00,465.00,0.00,0.00,10.00,5.00,1.00,240.00,230.00,0.00,0.00,0.00,0.00,0.00,240.00,235.00,0.00,0.00,5.00,0.00,0.00
"59152963",615.00,555.00,0.00,55.00,5.00,270.00,240.00,0.00,25.00,0.00,345.00,320.00,0.00,25.00,5.00,620.00,595.00,5.00,5.00,5.00,15.00,2.40,265.00,260.00,5.00,5.00,0.00,5.00,1.90,350.00,340.00,0.00,5.00,0.00,5.00,1.40
"59152964",630.00,580.00,0.00,30.00,25.00,340.00,315.00,0.00,15.00,5.00,290.00,265.00,0.00,15.00,15.00,630.00,590.00,5.00,10.00,20.00,10.00,1.60,340.00,325.00,5.00,0.00,5.00,5.00,1.50,290.00,265.00,5.00,10.00,15.00,5.00,1.70
"59152965",665.00,590.00,0.00,20.00,55.00,365.00,330.00,0.00,5.00,25.00,305.00,260.00,0.00,15.00,30.00,665.00,610.00,5.00,0.00,50.00,5.00,0.80,365.00,340.00,5.00,0.00,25.00,5.00,1.40,305.00,270.00,0.00,0.00,25.00,5.00,1.60
"59152966",575.00,530.00,0.00,30.00,15.00,285.00,265.00,0.00,15.00,10.00,285.00,260.00,0.00,15.00,10.00,575.00,550.00,5.00,0.00,20.00,5.00,0.90,290.00,275.00,5.00,0.00,10.00,5.00,1.70,290.00,275.00,0.00,0.00,15.00,0.00,0.00
"59152967",625.00,575.00,0.00,30.00,15.00,330.00,305.00,0.00,15.00,5.00,295.00,275.00,0.00,10.00,10.00,625.00,600.00,0.00,0.00,20.00,5.00,0.80,330.00,320.00,5.00,0.00,10.00,0.00,0.00,300.00,285.00,0.00,0.00,10.00,0.00,0.00
"59152968",790.00,695.00,0.00,15.00,85.00,400.00,365.00,0.00,5.00,30.00,390.00,335.00,0.00,5.00,55.00,790.00,705.00,5.00,5.00,80.00,0.00,0.00,400.00,365.00,5.00,5.00,30.00,0.00,0.00,395.00,340.00,0.00,0.00,50.00,0.00,0.00
"59152969",660.00,585.00,0.00,15.00,60.00,325.00,295.00,0.00,5.00,25.00,335.00,290.00,5.00,5.00,40.00,660.00,590.00,0.00,5.00,60.00,5.00,0.80,325.00,300.00,0.00,0.00,20.00,0.00,0.00,335.00,290.00,0.00,0.00,35.00,0.00,0.00
"59152972",430.00,395.00,0.00,25.00,10.00,215.00,200.00,0.00,10.00,5.00,210.00,195.00,0.00,15.00,5.00,430.00,415.00,5.00,0.00,10.00,5.00,1.20,215.00,210.00,5.00,0.00,5.00,5.00,2.30,210.00,205.00,5.00,5.00,5.00,5.00,2.40
"59152973",795.00,690.00,0.00,75.00,35.00,375.00,335.00,0.00,30.00,15.00,420.00,355.00,0.00,45.00,20.00,795.00,745.00,10.00,10.00,30.00,15.00,1.90,375.00,355.00,5.00,0.00,10.00,5.00,1.30,420.00,390.00,5.00,5.00,25.00,5.00,1.20
"59152974",535.00,480.00,0.00,25.00,25.00,255.00,235.00,0.00,10.00,5.00,280.00,250.00,0.00,15.00,15.00,535.00,505.00,5.00,0.00,25.00,5.00,0.90,255.00,245.00,5.00,0.00,10.00,5.00,2.00,280.00,265.00,0.00,0.00,15.00,0.00,0.00
"59152975",365.00,335.00,0.00,30.00,0.00,180.00,170.00,0.00,15.00,0.00,185.00,165.00,0.00,20.00,0.00,365.00,355.00,10.00,0.00,5.00,5.00,1.40,180.00,175.00,0.00,0.00,0.00,0.00,0.00,185.00,180.00,5.00,0.00,0.00,5.00,2.70
"59152976",570.00,490.00,0.00,55.00,15.00,285.00,255.00,0.00,25.00,5.00,280.00,240.00,0.00,35.00,15.00,570.00,535.00,10.00,10.00,15.00,10.00,1.80,285.00,265.00,5.00,5.00,5.00,10.00,3.50,285.00,265.00,5.00,5.00,10.00,5.00,1.80
"59152978",525.00,470.00,0.00,50.00,5.00,255.00,230.00,0.00,20.00,5.00,270.00,240.00,0.00,30.00,0.00,525.00,505.00,5.00,10.00,5.00,15.00,2.90,255.00,245.00,0.00,0.00,5.00,5.00,2.00,275.00,260.00,5.00,5.00,5.00,10.00,3.60
"59152979",450.00,405.00,0.00,40.00,0.00,220.00,200.00,0.00,15.00,5.00,230.00,200.00,0.00,30.00,5.00,445.00,430.00,10.00,0.00,0.00,10.00,2.20,220.00,210.00,5.00,0.00,5.00,5.00,2.30,230.00,225.00,5.00,0.00,0.00,5.00,2.20
"59152980",305.00,285.00,0.00,20.00,10.00,160.00,145.00,0.00,5.00,0.00,150.00,135.00,0.00,10.00,5.00,310.00,295.00,5.00,5.00,5.00,5.00,1.60,160.00,150.00,0.00,0.00,5.00,5.00,3.10,150.00,145.00,0.00,0.00,5.00,0.00,0.00
"59152981",420.00,385.00,0.00,35.00,0.00,215.00,200.00,0.00,10.00,0.00,205.00,190.00,0.00,20.00,0.00,420.00,415.00,0.00,0.00,0.00,5.00,1.20,215.00,215.00,5.00,0.00,0.00,0.00,0.00,205.00,205.00,5.00,0.00,0.00,5.00,2.40
"59152982",480.00,410.00,0.00,50.00,15.00,230.00,200.00,0.00,20.00,10.00,250.00,220.00,0.00,25.00,10.00,480.00,455.00,5.00,0.00,15.00,5.00,1.00,230.00,220.00,5.00,0.00,5.00,5.00,2.20,250.00,240.00,5.00,0.00,10.00,5.00,2.00
"59152983",880.00,770.00,5.00,65.00,45.00,450.00,395.00,5.00,35.00,20.00,430.00,370.00,0.00,30.00,30.00,880.00,815.00,10.00,5.00,50.00,15.00,1.70,445.00,415.00,10.00,5.00,20.00,10.00,2.20,430.00,395.00,5.00,5.00,30.00,5.00,1.20
"59152984",505.00,455.00,0.00,25.00,20.00,235.00,220.00,0.00,15.00,10.00,265.00,245.00,0.00,15.00,10.00,505.00,480.00,5.00,0.00,15.00,5.00,1.00,235.00,225.00,0.00,0.00,10.00,5.00,2.10,270.00,250.00,5.00,0.00,15.00,5.00,1.90
"59152985",540.00,475.00,0.00,35.00,30.00,275.00,245.00,0.00,20.00,15.00,270.00,230.00,0.00,20.00,15.00,545.00,495.00,10.00,5.00,30.00,15.00,2.80,275.00,250.00,5.00,5.00,10.00,5.00,1.80,270.00,245.00,5.00,5.00,15.00,10.00,3.70
"59152986",435.00,395.00,0.00,30.00,15.00,210.00,195.00,0.00,10.00,5.00,230.00,205.00,0.00,20.00,10.00,440.00,420.00,5.00,5.00,10.00,5.00,1.10,210.00,200.00,0.00,0.00,5.00,5.00,2.40,230.00,220.00,5.00,0.00,10.00,5.00,2.20
"59152987",1720.00,1545.00,0.00,100.00,80.00,855.00,785.00,0.00,40.00,30.00,865.00,755.00,0.00,60.00,45.00,1725.00,1620.00,10.00,20.00,80.00,20.00,1.20,855.00,815.00,5.00,15.00,30.00,10.00,1.20,865.00,805.00,5.00,10.00,50.00,10.00,1.20
"59152988",1010.00,920.00,5.00,65.00,20.00,480.00,440.00,0.00,30.00,10.00,530.00,480.00,0.00,40.00,10.00,1010.00,965.00,20.00,10.00,20.00,20.00,2.00,480.00,455.00,15.00,10.00,10.00,15.00,3.10,530.00,505.00,5.00,5.00,10.00,10.00,1.90
"59152989",1280.00,1170.00,5.00,85.00,20.00,585.00,540.00,0.00,35.00,5.00,695.00,630.00,5.00,55.00,10.00,1280.00,1235.00,25.00,0.00,15.00,30.00,2.30,585.00,565.00,10.00,0.00,10.00,10.00,1.70,695.00,670.00,20.00,0.00,10.00,20.00,2.90
"59152990",900.00,820.00,0.00,50.00,35.00,435.00,400.00,0.00,20.00,15.00,465.00,420.00,0.00,30.00,20.00,905.00,860.00,10.00,0.00,35.00,10.00,1.10,435.00,420.00,0.00,5.00,15.00,5.00,1.10,470.00,440.00,10.00,0.00,20.00,5.00,1.10
"59152991",695.00,610.00,0.00,40.00,40.00,330.00,300.00,0.00,20.00,15.00,360.00,310.00,0.00,20.00,25.00,695.00,645.00,5.00,5.00,40.00,5.00,0.70,335.00,310.00,0.00,5.00,15.00,5.00,1.50,365.00,330.00,5.00,0.00,25.00,5.00,1.40
"59152992",705.00,635.00,0.00,45.00,30.00,350.00,320.00,0.00,25.00,15.00,355.00,315.00,0.00,20.00,15.00,710.00,665.00,5.00,10.00,30.00,5.00,0.70,350.00,335.00,5.00,10.00,15.00,5.00,1.40,355.00,330.00,0.00,5.00,15.00,5.00,1.40
"59152993",630.00,570.00,0.00,35.00,20.00,305.00,275.00,0.00,15.00,10.00,330.00,295.00,0.00,20.00,10.00,625.00,600.00,0.00,5.00,20.00,5.00,0.80,305.00,285.00,0.00,5.00,10.00,5.00,1.60,325.00,310.00,0.00,0.00,10.00,5.00,1.50
"59152994",475.00,435.00,0.00,15.00,20.00,240.00,225.00,0.00,10.00,5.00,230.00,215.00,0.00,15.00,10.00,470.00,450.00,0.00,5.00,20.00,0.00,0.00,240.00,230.00,0.00,0.00,10.00,0.00,0.00,235.00,220.00,0.00,5.00,15.00,5.00,2.10
"59152995",5620.00,4855.00,5.00,255.00,505.00,2690.00,2370.00,0.00,120.00,190.00,2935.00,2480.00,0.00,135.00,315.00,5625.00,5030.00,40.00,60.00,495.00,65.00,1.20,2690.00,2450.00,25.00,25.00,185.00,40.00,1.50,2935.00,2575.00,20.00,30.00,310.00,35.00,1.20
"59152998",1450.00,1320.00,0.00,110.00,20.00,685.00,630.00,0.00,50.00,5.00,760.00,690.00,0.00,55.00,15.00,1450.00,1410.00,15.00,10.00,15.00,15.00,1.00,685.00,675.00,5.00,5.00,5.00,5.00,0.70,765.00,735.00,5.00,5.00,15.00,10.00,1.30
"59152999",715.00,680.00,0.00,20.00,10.00,270.00,265.00,0.00,5.00,0.00,440.00,415.00,0.00,20.00,10.00,715.00,695.00,5.00,0.00,10.00,5.00,0.70,270.00,265.00,5.00,0.00,0.00,0.00,0.00,440.00,430.00,5.00,0.00,5.00,5.00,1.10
"59153000",805.00,755.00,0.00,40.00,20.00,380.00,360.00,0.00,15.00,10.00,425.00,390.00,0.00,20.00,10.00,810.00,775.00,10.00,10.00,20.00,15.00,1.90,385.00,365.00,5.00,5.00,5.00,5.00,1.30,430.00,410.00,5.00,5.00,10.00,10.00,2.30
"59153001",595.00,535.00,5.00,40.00,20.00,275.00,250.00,0.00,20.00,5.00,320.00,290.00,0.00,20.00,15.00,595.00,565.00,5.00,5.00,20.00,5.00,0.80,280.00,265.00,5.00,5.00,5.00,5.00,1.80,320.00,300.00,0.00,0.00,15.00,0.00,0.00
"59153002",1405.00,1255.00,0.00,115.00,35.00,700.00,645.00,0.00,45.00,10.00,700.00,610.00,0.00,70.00,20.00,1405.00,1335.00,20.00,20.00,30.00,30.00,2.10,700.00,675.00,15.00,5.00,10.00,15.00,2.10,705.00,660.00,10.00,10.00,25.00,15.00,2.10
"59153003",1145.00,1040.00,0.00,80.00,25.00,525.00,480.00,0.00,30.00,15.00,620.00,555.00,0.00,50.00,15.00,1145.00,1105.00,15.00,5.00,25.00,15.00,1.30,525.00,510.00,0.00,5.00,15.00,0.00,0.00,620.00,595.00,10.00,5.00,15.00,15.00,2.40
"59153004",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
"59153005",1830.00,1620.00,0.00,170.00,45.00,890.00,790.00,0.00,75.00,20.00,940.00,825.00,0.00,95.00,20.00,1830.00,1730.00,20.00,35.00,40.00,35.00,1.90,890.00,840.00,10.00,15.00,20.00,25.00,2.80,940.00,890.00,5.00,20.00,20.00,20.00,2.10
"59153006",690.00,630.00,0.00,50.00,10.00,355.00,330.00,0.00,25.00,5.00,330.00,300.00,0.00,30.00,5.00,690.00,670.00,5.00,5.00,10.00,10.00,1.40,355.00,350.00,5.00,5.00,0.00,0.00,0.00,335.00,320.00,0.00,0.00,5.00,5.00,1.50
"59153007",310.00,275.00,0.00,30.00,0.00,150.00,135.00,0.00,10.00,0.00,155.00,140.00,0.00,20.00,0.00,305.00,305.00,5.00,0.00,0.00,5.00,1.60,150.00,150.00,5.00,0.00,0.00,0.00,0.00,155.00,155.00,5.00,0.00,0.00,0.00,0.00
"59153008",680.00,620.00,0.00,55.00,5.00,365.00,340.00,0.00,15.00,0.00,315.00,270.00,0.00,40.00,5.00,680.00,660.00,10.00,0.00,5.00,10.00,1.50,365.00,355.00,5.00,5.00,0.00,5.00,1.40,315.00,305.00,5.00,5.00,0.00,5.00,1.60
"59153010",875.00,805.00,0.00,50.00,25.00,435.00,405.00,0.00,25.00,10.00,440.00,400.00,0.00,30.00,15.00,875.00,840.00,5.00,5.00,20.00,10.00,1.10,435.00,420.00,5.00,5.00,5.00,5.00,1.10,445.00,425.00,5.00,0.00,15.00,5.00,1.10
"59153011",350.00,305.00,0.00,35.00,5.00,195.00,170.00,0.00,20.00,5.00,155.00,135.00,0.00,15.00,5.00,345.00,340.00,0.00,0.00,10.00,5.00,1.40,195.00,190.00,0.00,5.00,0.00,5.00,2.60,155.00,150.00,0.00,0.00,5.00,0.00,0.00
"59153013",405.00,365.00,0.00,35.00,5.00,190.00,185.00,0.00,15.00,0.00,210.00,185.00,0.00,25.00,5.00,405.00,400.00,0.00,5.00,5.00,0.00,0.00,195.00,195.00,0.00,0.00,0.00,0.00,0.00,215.00,205.00,0.00,5.00,10.00,0.00,0.00
"59153014",730.00,685.00,0.00,35.00,10.00,345.00,330.00,0.00,15.00,5.00,380.00,355.00,0.00,25.00,5.00,730.00,715.00,5.00,0.00,10.00,5.00,0.70,350.00,345.00,0.00,0.00,5.00,0.00,0.00,380.00,375.00,0.00,5.00,5.00,5.00,1.30
"59153016",325.00,285.00,0.00,35.00,5.00,170.00,150.00,0.00,20.00,5.00,155.00,135.00,0.00,15.00,0.00,320.00,320.00,5.00,0.00,5.00,0.00,0.00,170.00,165.00,0.00,0.00,5.00,5.00,2.90,155.00,150.00,0.00,0.00,5.00,5.00,3.20
"59153017",465.00,410.00,0.00,55.00,0.00,230.00,215.00,0.00,15.00,5.00,235.00,195.00,0.00,40.00,5.00,465.00,450.00,5.00,10.00,5.00,10.00,2.20,230.00,225.00,5.00,0.00,5.00,5.00,2.20,235.00,225.00,0.00,5.00,0.00,5.00,2.10
"59153018",555.00,485.00,0.00,65.00,10.00,290.00,255.00,0.00,35.00,0.00,265.00,230.00,0.00,30.00,5.00,555.00,535.00,10.00,0.00,10.00,10.00,1.80,290.00,280.00,5.00,0.00,5.00,5.00,1.70,265.00,255.00,5.00,0.00,5.00,5.00,1.90
"59153019",560.00,515.00,0.00,45.00,5.00,290.00,265.00,0.00,25.00,5.00,270.00,250.00,0.00,15.00,0.00,565.00,555.00,5.00,0.00,5.00,5.00,0.90,290.00,285.00,5.00,0.00,0.00,5.00,1.70,275.00,270.00,0.00,0.00,5.00,0.00,0.00
"59153020",450.00,400.00,0.00,50.00,0.00,240.00,225.00,0.00,20.00,5.00,210.00,175.00,0.00,35.00,5.00,450.00,440.00,5.00,0.00,0.00,5.00,1.10,240.00,235.00,5.00,0.00,0.00,0.00,0.00,210.00,205.00,0.00,0.00,5.00,0.00,0.00
"59153021",475.00,400.00,0.00,55.00,20.00,235.00,200.00,0.00,25.00,10.00,235.00,200.00,0.00,25.00,10.00,470.00,445.00,5.00,5.00,15.00,10.00,2.10,235.00,220.00,0.00,0.00,10.00,0.00,0.00,240.00,225.00,5.00,0.00,10.00,5.00,2.10
"59153022",635.00,560.00,0.00,65.00,15.00,315.00,275.00,0.00,30.00,5.00,320.00,275.00,0.00,30.00,15.00,630.00,615.00,5.00,5.00,15.00,5.00,0.80,315.00,305.00,0.00,0.00,5.00,5.00,1.60,320.00,305.00,0.00,0.00,10.00,5.00,1.60
"59153023",345.00,310.00,0.00,30.00,5.00,175.00,160.00,0.00,15.00,0.00,170.00,150.00,0.00,15.00,5.00,345.00,335.00,0.00,0.00,10.00,0.00,0.00,175.00,175.00,0.00,0.00,5.00,0.00,0.00,170.00,160.00,5.00,0.00,0.00,5.00,2.90
"59153024",525.00,475.00,0.00,30.00,20.00,270.00,245.00,0.00,15.00,15.00,255.00,230.00,0.00,15.00,10.00,525.00,495.00,5.00,0.00,20.00,5.00,1.00,270.00,255.00,5.00,0.00,10.00,5.00,1.90,250.00,240.00,5.00,0.00,10.00,0.00,0.00
"59153025",665.00,590.00,0.00,65.00,10.00,330.00,295.00,0.00,25.00,5.00,335.00,290.00,0.00,35.00,10.00,665.00,635.00,10.00,5.00,10.00,15.00,2.30,330.00,320.00,5.00,0.00,5.00,10.00,3.00,340.00,325.00,5.00,0.00,10.00,5.00,1.50
"59153026",415.00,395.00,0.00,15.00,5.00,170.00,160.00,0.00,5.00,5.00,245.00,235.00,0.00,5.00,5.00,415.00,405.00,0.00,0.00,5.00,5.00,1.20,170.00,165.00,0.00,0.00,0.00,0.00,0.00,245.00,240.00,0.00,0.00,5.00,0.00,0.00
"59153027",750.00,660.00,5.00,70.00,15.00,380.00,335.00,0.00,40.00,5.00,370.00,325.00,0.00,40.00,10.00,750.00,720.00,15.00,5.00,10.00,15.00,2.00,380.00,365.00,10.00,0.00,5.00,10.00,2.60,370.00,355.00,5.00,5.00,10.00,5.00,1.40
"59153028",445.00,400.00,0.00,30.00,10.00,220.00,195.00,0.00,15.00,0.00,225.00,205.00,0.00,15.00,5.00,445.00,435.00,5.00,0.00,5.00,5.00,1.10,220.00,215.00,0.00,0.00,5.00,5.00,2.30,225.00,220.00,0.00,0.00,5.00,0.00,0.00
"59153030",55.00,55.00,0.00,0.00,0.00,35.00,35.00,0.00,0.00,0.00,25.00,20.00,0.00,0.00,0.00,55.00,50.00,0.00,0.00,0.00,0.00,0.00,35.00,30.00,0.00,0.00,0.00,0.00,0.00,20.00,25.00,0.00,0.00,0.00,0.00,0.00
"59153032",455.00,400.00,0.00,40.00,15.00,220.00,200.00,0.00,10.00,5.00,230.00,200.00,0.00,25.00,5.00,450.00,430.00,10.00,0.00,15.00,10.00,2.20,220.00,210.00,5.00,0.00,10.00,5.00,2.30,235.00,220.00,0.00,0.00,10.00,0.00,0.00
"59153033",1090.00,975.00,0.00,50.00,70.00,550.00,500.00,0.00,25.00,30.00,540.00,475.00,0.00,25.00,40.00,1095.00,1015.00,5.00,5.00,65.00,5.00,0.50,555.00,515.00,0.00,5.00,25.00,5.00,0.90,540.00,505.00,0.00,0.00,40.00,0.00,0.00
"59153034",695.00,610.00,0.00,40.00,40.00,335.00,300.00,0.00,15.00,15.00,360.00,310.00,0.00,25.00,25.00,690.00,640.00,10.00,0.00,45.00,5.00,0.70,335.00,315.00,5.00,0.00,20.00,5.00,1.50,360.00,330.00,5.00,5.00,25.00,0.00,0.00
"59153035",630.00,550.00,0.00,35.00,40.00,320.00,275.00,0.00,20.00,20.00,310.00,275.00,0.00,15.00,20.00,630.00,575.00,0.00,10.00,40.00,10.00,1.60,320.00,295.00,0.00,5.00,20.00,0.00,0.00,305.00,285.00,0.00,0.00,15.00,0.00,0.00
"59153036",905.00,790.00,0.00,30.00,85.00,435.00,385.00,0.00,15.00,35.00,465.00,400.00,0.00,15.00,55.00,905.00,815.00,0.00,0.00,85.00,0.00,0.00,435.00,400.00,5.00,0.00,30.00,0.00,0.00,470.00,415.00,0.00,0.00,50.00,0.00,0.00
"59153038",1125.00,1005.00,0.00,80.00,40.00,545.00,505.00,0.00,30.00,15.00,575.00,500.00,0.00,50.00,25.00,1120.00,1075.00,0.00,10.00,40.00,5.00,0.40,545.00,525.00,0.00,0.00,15.00,0.00,0.00,575.00,550.00,0.00,0.00,25.00,5.00,0.90
"59153039",1025.00,905.00,0.00,65.00,60.00,490.00,440.00,0.00,25.00,25.00,535.00,460.00,0.00,45.00,35.00,1025.00,950.00,10.00,5.00,55.00,15.00,1.50,490.00,455.00,5.00,0.00,25.00,5.00,1.00,540.00,495.00,5.00,5.00,35.00,10.00,1.90
"59153040",1940.00,1755.00,0.00,120.00,65.00,940.00,865.00,0.00,50.00,30.00,1000.00,895.00,0.00,70.00,35.00,1940.00,1840.00,15.00,20.00,60.00,25.00,1.30,945.00,895.00,5.00,10.00,25.00,15.00,1.60,1000.00,950.00,5.00,10.00,35.00,10.00,1.00
"59153041",995.00,885.00,5.00,75.00,30.00,515.00,465.00,0.00,35.00,10.00,480.00,415.00,5.00,40.00,20.00,990.00,940.00,15.00,5.00,30.00,20.00,2.00,515.00,495.00,5.00,0.00,15.00,5.00,1.00,480.00,450.00,10.00,0.00,20.00,15.00,3.10
"59153042",305.00,280.00,0.00,20.00,5.00,155.00,150.00,0.00,10.00,5.00,150.00,130.00,0.00,10.00,5.00,305.00,290.00,0.00,0.00,10.00,5.00,1.60,160.00,150.00,5.00,0.00,5.00,0.00,0.00,150.00,140.00,0.00,0.00,5.00,0.00,0.00
"59153045",625.00,570.00,0.00,40.00,10.00,315.00,300.00,0.00,20.00,5.00,305.00,270.00,0.00,25.00,10.00,630.00,605.00,10.00,5.00,10.00,15.00,2.40,315.00,310.00,5.00,0.00,5.00,5.00,1.60,305.00,295.00,0.00,0.00,5.00,5.00,1.60
"59153049",775.00,725.00,0.00,45.00,5.00,385.00,355.00,0.00,25.00,0.00,390.00,365.00,0.00,15.00,5.00,770.00,755.00,10.00,5.00,5.00,10.00,1.30,385.00,370.00,10.00,0.00,0.00,10.00,2.60,390.00,385.00,0.00,0.00,5.00,0.00,0.00
"59153051",450.00,405.00,0.00,35.00,10.00,220.00,205.00,0.00,10.00,5.00,225.00,205.00,0.00,20.00,5.00,450.00,425.00,5.00,5.00,15.00,10.00,2.20,220.00,210.00,5.00,5.00,5.00,0.00,0.00,225.00,215.00,5.00,0.00,10.00,5.00,2.20
"59153052",365.00,340.00,0.00,25.00,5.00,190.00,180.00,0.00,10.00,5.00,175.00,165.00,0.00,5.00,0.00,365.00,355.00,5.00,0.00,0.00,5.00,1.40,190.00,185.00,0.00,5.00,0.00,0.00,0.00,175.00,170.00,5.00,0.00,5.00,0.00,0.00
"59153053",350.00,320.00,0.00,20.00,0.00,165.00,155.00,0.00,10.00,0.00,180.00,165.00,0.00,15.00,0.00,350.00,340.00,0.00,5.00,0.00,5.00,1.40,165.00,165.00,0.00,0.00,0.00,0.00,0.00,180.00,170.00,0.00,5.00,0.00,0.00,0.00
"59153054",630.00,570.00,0.00,40.00,25.00,320.00,290.00,0.00,20.00,10.00,315.00,280.00,0.00,20.00,15.00,630.00,605.00,5.00,0.00,20.00,5.00,0.80,320.00,305.00,5.00,0.00,5.00,0.00,0.00,315.00,295.00,0.00,5.00,15.00,5.00,1.60
